2018/05,9.7,9.54,10.25,9.41,-0.12,-1.24,0.758,-6.77,+19.4,4.14,+41.6,0.758,-6.77,+19.4,4.14,+41.6
2018/04,10.55,9.66,10.55,9.59,-0.89,-8.44,0.813,-16.4,+26.7,3.38,+47.7,0.813,-16.4,+26.7,3.38,+47.7
2018/03,10.25,10.55,10.95,10.2,+0.2,+1.93,0.972,+53.2,+51,2.57,+55.9,0.972,+53.2,+51,2.57,+55.9
2018/02,10.6,10.35,10.7,9.45,-0.25,-2.36,0.635,-33.9,+71.1,1.6,+59.1,0.635,-33.9,+71.1,1.6,+59.1
2018/01,10.15,10.6,11.55,10.15,+0.45,+4.43,0.961,-5.38,+52,0.961,+52,0.961,-5.38,+52,0.961,+52
2017/12,11.25,10.15,11.3,9.94,-1.1,-9.78,1.02,+26.4,+50.9,8.2,-29.5,1.02,+26.4,+50.9,8.2,-29.5
2017/11,12.2,11.25,12.5,11,-0.85,-7.02,0.804,+53.7,+13.5,7.18,-34.5,0.804,+53.7,+13.5,7.18,-34.5
2017/10,11.1,12.1,12.9,11.05,+1.1,+10,0.523,-29.9,-35.5,6.38,-37.8,0.523,-29.9,-35.5,6.38,-37.8
2017/09,12.4,11,12.6,11,-1.25,-10.2,0.746,+13.6,-15.5,5.81,-38.4,0.746,+13.6,-15.5,5.81,-38.4
2017/08,11.5,12.25,12.5,11.3,+0.85,+7.46,0.657,-8.03,-35.6,5.07,-40.8,0.657,-8.03,-35.6,5.07,-40.8
2017/07,12.25,11.4,12.35,11.35,-0.95,-7.69,0.714,-7.66,-34,4.41,-41.4,0.714,-7.66,-34,4.41,-41.4
2017/06,12.1,12.35,13.1,12.05,+0.25,+2.07,0.773,+21.8,-29.1,3.7,-42.7,0.773,+21.8,-29.1,3.7,-42.7
2017/05,12.85,12.1,12.85,11.75,-0.65,-5.1,0.635,-1.03,-53.8,2.92,-45.5,0.635,-1.03,-53.8,2.92,-45.5
2017/04,13.6,12.75,13.7,12.1,-0.8,-5.9,0.641,-0.37,-47.8,2.29,-42.6,0.641,-0.37,-47.8,2.29,-42.6
2017/03,16.85,13.55,17.1,13.2,-3.05,-18.37,0.644,-6.06,-61.2,1.65,-59.4,0.644,-6.06,-61.2,1.65,-59.4
2017/02,16.7,16.6,17.4,15.5,+0.45,+2.79,0.371,-60.8,-52.3,1,-58.2,0.371,-60.8,-52.3,1,-58.2
2017/01,12.4,16.15,16.15,12.4,+3.75,+30.24,0.632,-38.7,-61,0.632,-61,0.632,-38.7,-61,0.632,-61
2016/12,12.3,12.4,12.85,12.15,+0.05,+0.4,0.673,-5,-44,11.63,-14.2,0.673,-5,-44,11.63,-14.2
2016/11,12.35,12.35,13.4,11.8,+0.15,+1.23,0.708,-37.4,-29.5,10.97,-11.2,0.708,-37.4,-29.5,10.97,-11.2
2016/10,13.6,12.2,13.8,11.45,-1.4,-10.29,0.81,-33.1,-42,10.26,-9.56,0.81,-33.1,-42,10.26,-9.56
