2018/05,158,155.5,167,152,-1.5,-0.96,6.79,+0.47,+36.7,33.67,+23.8,6.79,+0.47,+36.7,33.67,+23.8
2018/04,153.5,157,164,150,+3.5,+2.28,6.76,-6.17,+26.3,26.88,+21,6.76,-6.17,+26.3,26.88,+21
2018/03,146,153.5,162,146,+5,+3.37,7.2,+23.3,+16.8,20.13,+19.3,7.2,+23.3,+16.8,20.13,+19.3
2018/02,143.5,148.5,153.5,130.5,+6,+4.21,5.84,-17.6,+19.5,12.92,+20.7,5.84,-17.6,+19.5,12.92,+20.7
2018/01,127.5,142.5,146.5,125.5,+15,+11.76,7.08,+17.2,+21.7,7.08,+21.7,7.08,+17.2,+21.7,7.08,+21.7
2017/12,126.5,127.5,127.5,119,+1,+0.79,6.04,+64,+29.8,62.42,+21.4,6.04,+64,+29.8,62.42,+21.4
2017/11,120.5,126.5,128.5,119,+6,+4.98,3.69,-26.9,+5.62,56.38,+20.5,3.69,-26.9,+5.62,56.38,+20.5
2017/10,117.5,120.5,133.5,117,+3.5,+2.99,5.04,-6.96,+11.5,52.69,+21.7,5.04,-6.96,+11.5,52.69,+21.7
2017/09,116,117,121.5,115,+1.5,+1.3,5.42,+7.79,+34.6,47.65,+22.9,5.42,+7.79,+34.6,47.65,+22.9
2017/08,115,115.5,118,112,+1,+0.87,5.03,-3.15,+14.8,42.23,+21.6,5.03,-3.15,+14.8,42.23,+21.6
2017/07,116.5,114.5,120,114,-2,-1.72,5.19,+7.47,+10.5,37.21,+22.5,5.19,+7.47,+10.5,37.21,+22.5
2017/06,122,116.5,125.5,114,-5.5,-4.51,4.83,-2.77,-5.28,32.02,+24.7,4.83,-2.77,-5.28,32.02,+24.7
2017/05,119.5,122,122.5,112,+2.5,+2.09,4.97,-7.11,+16.4,27.19,+32.2,4.97,-7.11,+16.4,27.19,+32.2
2017/04,118,119.5,121.5,116,+1.5,+1.27,5.35,-13.2,+32.3,22.22,+36.3,5.35,-13.2,+32.3,22.22,+36.3
2017/03,127,118,128.5,114,-10,-7.81,6.16,+26.1,+47,16.87,+37.6,6.16,+26.1,+47,16.87,+37.6
2017/02,124,128,133.5,123,+5.5,+4.49,4.89,-16.1,+23.9,10.71,+32.8,4.89,-16.1,+23.9,10.71,+32.8
2017/01,120,122.5,124,118,+3.5,+2.94,5.82,+25,+41.2,5.82,+41.2,5.82,+25,+41.2,5.82,+41.2
2016/12,113,119,123.5,113,+8,+7.21,4.66,+33.5,+22.9,51.43,-10.3,4.66,+33.5,+22.9,51.43,-10.3
2016/11,108.5,111,113,103.5,+2.5,+2.3,3.49,-22.8,+11.3,46.78,-12.7,3.49,-22.8,+11.3,46.78,-12.7
2016/10,103.5,108.5,117,103,+5,+4.83,4.52,+12.3,-4.25,43.29,-14.2,4.52,+12.3,-4.25,43.29,-14.2
2016/09,101,103.5,108,100.5,+1.5,+1.47,4.02,-8.04,-7.29,38.77,-15.2,4.02,-8.04,-7.29,38.77,-15.2
2016/08,105,102,105.5,99.2,-3,-2.86,4.38,-6.82,-7.71,34.74,-16,4.38,-6.82,-7.71,34.74,-16
2016/07,107,105,108.5,102.5,-2,-1.87,4.7,-7.86,-3.27,30.36,-17.1,4.7,-7.86,-3.27,30.36,-17.1
2016/06,110.5,107,110.5,103.5,-3,-2.73,5.1,+19.5,-5.76,25.67,-19.2,5.1,+19.5,-5.76,25.67,-19.2
2016/05,108,110,111.5,102,+2,+1.85,4.27,+5.53,-12.9,20.57,-22,4.27,+5.53,-12.9,20.57,-22
2016/04,112.5,108,117,108,-5.5,-4.85,4.04,-3.58,-27.9,16.3,-24.1,4.04,-3.58,-27.9,16.3,-24.1
2016/03,116.5,113.5,124.5,112,-3,-2.58,4.19,+6.34,-27.7,12.26,-22.7,4.19,+6.34,-27.7,12.26,-22.7
