2018/06,79.8,86.5,94,79,+6.7,+8.4,0.628,-45.2,-40.9,7.08,+50.9,0.628,-45.2,-40.9,7.08,+50.9
2018/05,78.6,79.8,85.5,76.8,+1.2,+1.53,1.15,+3.78,+60.6,6.45,+77.8,1.15,+3.78,+60.6,6.45,+77.8
2018/04,86.2,78.6,103,77.1,-7.1,-8.28,1.1,-32.6,+41.7,5.3,+82,1.1,-32.6,+41.7,5.3,+82
2018/03,106.5,85.7,114.5,85,-22.8,-21.01,1.64,+88.6,+98,4.2,+96.7,1.64,+88.6,+98,4.2,+96.7
2018/02,119.5,108.5,121,85.2,-9.5,-8.05,0.869,-48.6,+35.7,2.56,+95.9,0.869,-48.6,+35.7,2.56,+95.9
2018/01,90.5,118,127,85.2,+28,+31.11,1.69,+7.06,+153.7,1.69,+153.7,1.69,+7.06,+153.7,1.69,+153.7
2017/12,96,90,97.7,88,+30,+50,1.58,+8.05,+30.3,12.92,+10,1.58,+8.05,+30.3,12.92,+10
2017/11,-,-,-,-,-,-,1.46,+22.5,+27.9,11.34,+7.72,1.46,+22.5,+27.9,11.34,+7.72
2017/10,-,-,-,-,-,-,1.19,-11,-3.13,9.88,+5.26,1.19,-11,-3.13,9.88,+5.26
2017/09,-,-,-,-,-,-,1.34,+6.82,-9.91,8.69,+6.53,1.34,+6.82,-9.91,8.69,+6.53
2017/08,-,-,-,-,-,-,1.25,-10.6,-10.1,7.35,+10.2,1.25,-10.6,-10.1,7.35,+10.2
2017/07,-,-,-,-,-,-,1.4,+32,+1.5,6.09,+15.6,1.4,+32,+1.5,6.09,+15.6
2017/06,-,-,-,-,-,-,1.06,+48.9,+14.8,4.69,+20.6,1.06,+48.9,+14.8,4.69,+20.6
2017/05,-,-,-,-,-,-,0.714,-8.43,+87.7,3.63,+22.4,0.714,-8.43,+87.7,3.63,+22.4
2017/04,-,-,-,-,-,-,0.779,-5.81,+81.9,2.91,+12.8,0.779,-5.81,+81.9,2.91,+12.8
2017/03,-,-,-,-,-,-,0.827,+29.2,+37.1,2.13,-0.96,0.827,+29.2,+37.1,2.13,-0.96
2017/02,-,-,-,-,-,-,0.64,-3.88,+47.5,1.31,-15.8,0.64,-3.88,+47.5,1.31,-15.8
2017/01,-,-,-,-,-,-,0.666,-45,-40.4,0.666,-40.4,0.666,-45,-40.4,0.666,-40.4
2016/12,-,-,-,-,-,-,1.21,+6.01,+54.6,11.74,+39.6,1.21,+6.01,+54.6,11.74,+39.6
2016/11,-,-,-,-,-,-,1.14,-,+210.7,10.53,+38,1.14,-,+210.7,10.53,+38
