100/12/16,390747,4068978,10.0,10.6,9.9,10.6,X0.00,142
100/12/19,326300,3344430,11.0,11.0,9.92,9.99,-0.61,111
100/12/20,138260,1397774,10.0,10.2,10.0,10.05,+0.06,50
100/12/21,168070,1719614,10.6,10.6,10.1,10.2,+0.15,75
100/12/22,125100,1263219,10.2,10.2,10.05,10.1,-0.10,47
100/12/23,154190,1574107,10.2,10.25,10.15,10.2,+0.10,40
100/12/26,95000,973900,10.2,10.3,10.2,10.25,+0.05,36
100/12/27,67000,681050,10.2,10.25,10.1,10.25, 0.00,28
100/12/28,91280,926672,10.1,10.2,10.1,10.15,-0.10,48
100/12/29,37070,373957,10.05,10.15,10.05,10.15, 0.00,19
100/12/30,50000,506700,10.2,10.2,10.1,10.1,-0.05,18
101/01/02,52000,524650,10.05,10.15,10.05,10.1, 0.00,27
101/01/03,61350,633605,10.25,10.4,10.25,10.3,+0.20,27
101/01/04,92000,941300,10.35,10.35,10.1,10.2,-0.10,36
101/01/05,108610,1107200,10.1,10.25,10.1,10.25,+0.05,44
101/01/06,75420,776041,10.2,10.35,10.2,10.3,+0.05,27
101/01/09,123559,1300157,10.4,10.75,10.4,10.45,+0.15,79
101/01/10,202000,2080400,10.4,10.5,10.2,10.2,-0.25,79
101/01/11,68010,693352,10.2,10.25,10.15,10.25,+0.05,33
101/01/12,60402,616079,10.2,10.25,10.15,10.2,-0.05,23
101/01/13,64420,653841,10.2,10.2,10.1,10.2, 0.00,34
101/01/16,33149,337440,10.2,10.2,10.1,10.1,-0.10,17
101/01/17,81000,832400,10.1,10.35,10.1,10.25,+0.15,24
101/01/18,142350,1468819,10.3,10.4,10.25,10.3,+0.05,48
101/01/30,179350,1871622,10.35,10.6,10.35,10.5,+0.20,46
101/01/31,195948,2120287,10.6,11.0,10.6,11.0,+0.50,83
101/02/01,133650,1492562,11.0,11.3,11.0,11.25,+0.25,62
101/02/02,112400,1287678,11.3,11.6,11.3,11.55,+0.30,62
101/02/03,200270,2283787,11.65,11.65,11.25,11.35,-0.20,67
101/02/04,147043,1681640,11.45,11.65,11.2,11.5,+0.15,61
101/02/06,70820,808016,11.5,11.5,11.3,11.4,-0.10,31
101/02/07,140514,1582608,11.35,11.4,11.2,11.2,-0.20,46
101/02/08,88930,1013052,11.2,11.5,11.2,11.4,+0.20,48
101/02/09,25930,296296,11.6,11.6,11.3,11.35,-0.05,26
101/02/10,283683,3374514,11.35,12.1,11.35,12.1,+0.75,111
101/02/13,200070,2553403,12.6,12.9,12.5,12.9,+0.80,87
101/02/14,1019921,13793460,13.8,13.8,12.9,13.15,+0.25,343
101/02/15,212235,2859073,13.35,13.9,13.2,13.4,+0.25,106
101/02/16,395175,5167615,13.5,13.5,12.85,13.05,-0.35,111
101/02/17,205192,2684987,12.9,13.3,12.9,13.0,-0.05,57
101/02/20,52860,694844,13.3,13.3,13.05,13.15,+0.15,30
101/02/21,67100,880940,13.25,13.25,13.05,13.1,-0.05,29
101/02/22,92690,1243610,13.1,13.6,13.1,13.4,+0.30,52
101/02/23,143510,1966260,13.5,14.0,13.5,13.5,+0.10,71
101/02/24,153230,2041959,13.9,13.9,13.05,13.35,-0.15,69
101/02/29,79000,1052850,13.4,13.6,13.2,13.2,-0.15,37
101/03/01,88000,1165350,13.2,13.35,13.2,13.2, 0.00,26
101/03/02,44111,582331,13.2,13.3,13.15,13.2, 0.00,17
101/03/03,72223,947154,13.1,13.2,13.05,13.05,-0.15,33
101/03/05,58000,762200,13.3,13.3,13.05,13.05, 0.00,28
101/03/06,196980,2544728,13.05,13.05,12.8,12.8,-0.25,62
101/03/07,110455,1398437,12.7,13.0,12.5,12.75,-0.05,50
