103/02/25,4047000,149292400,36.5,38.3,36.0,38.05,X0.00,2885
103/02/26,2186000,85718850,38.1,41.3,38.1,38.7,+0.65,1410
103/02/27,1424100,54553025,39.0,39.35,37.15,39.3,+0.60,869
103/03/03,876000,34394900,39.3,40.3,38.3,39.4,+0.10,542
103/03/04,512000,20132150,39.9,39.9,39.0,39.2,-0.20,298
103/03/05,492000,19135700,39.5,39.6,38.3,38.5,-0.70,316
103/03/06,440000,16862150,39.0,39.0,37.8,38.15,-0.35,266
103/03/07,522000,19746000,38.5,38.5,37.25,37.5,-0.65,294
103/03/10,193000,7320100,37.0,38.35,37.0,38.1,+0.60,141
103/03/11,231000,8742750,37.6,38.3,37.6,37.9,-0.20,146
103/03/12,183983,6989174,38.1,38.1,37.7,38.1,+0.20,116
103/03/13,309258,11939058,38.2,39.0,38.2,38.25,+0.15,211
103/03/14,183100,6978435,38.0,38.3,38.0,38.0,-0.25,123
103/03/17,1167140,47001491,38.05,40.65,38.05,40.65,+2.65,550
103/03/18,866273,34467514,40.65,40.65,39.05,39.5,-1.15,490
103/03/19,371150,14548805,39.5,39.5,39.0,39.05,-0.45,223
103/03/20,1538028,63335848,39.1,41.75,39.1,41.75,+2.70,817
103/03/21,960051,40333992,41.75,42.9,40.8,42.0,+0.25,605
103/03/24,576000,23341650,41.0,42.3,39.15,41.75,-0.25,316
103/03/25,588501,24102140,41.2,42.2,40.05,41.0,-0.75,313
103/03/26,758005,30782917,40.7,41.3,39.95,40.0,-1.00,293
103/03/27,742001,30584692,40.2,42.3,40.1,40.6,+0.60,336
103/03/28,428004,17425214,40.7,41.0,40.5,40.7,+0.10,198
103/03/31,284000,11621150,41.45,41.45,40.5,41.1,+0.40,163
103/04/01,176000,7182700,41.4,41.4,40.65,40.8,-0.30,88
103/04/02,280737,11444180,40.9,41.0,40.5,40.6,-0.20,134
103/04/03,165000,6754400,40.55,41.2,40.55,40.95,+0.35,97
103/04/07,125150,5120150,40.7,41.05,40.65,40.8,-0.15,90
103/04/08,178263,7328929,40.9,41.2,40.9,41.05,+0.25,110
103/04/09,151150,6206350,41.7,41.7,41.0,41.0,-0.05,73
103/04/10,209117,8634832,41.05,41.65,41.05,41.25,+0.25,106
103/04/11,281000,11549700,41.2,41.3,40.9,41.2,-0.05,133
103/04/14,166000,6812850,41.0,41.2,41.0,41.0,-0.20,75
103/04/15,146000,6019600,41.4,41.5,41.1,41.25,+0.25,68
103/04/16,245000,10119200,41.45,41.45,41.2,41.45,+0.20,107
103/04/17,721000,30668450,41.55,43.95,41.55,42.2,+0.75,304
103/04/18,342200,14555229,42.3,43.0,42.1,42.2, 0.00,167
103/04/21,264010,11101222,42.2,42.35,41.7,42.3,+0.10,159
103/04/22,103000,4296400,41.35,42.4,41.3,41.6,-0.70,58
103/04/23,112000,4690050,41.85,42.0,41.75,41.8,+0.20,53
103/04/24,147000,6117750,41.6,42.1,41.05,41.6,-0.20,81
103/04/25,280000,11538000,41.5,41.5,40.85,41.25,-0.35,126
103/04/28,168000,6941700,41.0,41.7,40.9,41.55,+0.30,87
103/04/29,183000,7716100,41.55,42.3,41.55,42.3,+0.75,102
103/04/30,165000,6969950,42.6,42.6,42.05,42.4,+0.10,68
103/05/02,118006,4976354,42.6,42.6,42.0,42.2,-0.20,48
103/05/05,235500,10087775,42.4,43.75,42.25,43.1,+0.90,124
103/05/06,274000,11812600,43.3,43.8,42.0,43.0,-0.10,130
103/05/07,111100,4794900,42.5,43.45,42.5,43.05,+0.05,62
103/05/08,229037,10029911,44.1,44.1,43.4,43.85,+0.80,99
103/05/09,261050,11489754,43.85,44.5,43.55,44.4,+0.55,137
103/05/12,333014,15014171,45.0,45.8,44.4,44.8,+0.40,165
103/05/13,132100,5866860,45.0,45.0,44.0,44.4,-0.40,88
103/05/14,185000,8142550,44.8,44.8,43.75,44.1,-0.30,66
103/05/15,131000,5758250,44.1,44.4,43.5,44.4,+0.30,53
103/05/16,230100,10363909,44.4,45.5,44.2,45.4,+1.00,89
103/05/19,295000,13590600,45.4,46.5,45.4,46.15,+0.75,154
103/05/20,511176,24279483,46.4,48.5,46.35,47.95,+1.80,256
103/05/21,581026,27670219,48.0,49.0,46.3,46.9,-1.05,357
103/05/22,314000,14946850,47.0,47.9,47.0,47.4,+0.50,146
103/05/23,175200,8199770,47.6,47.6,46.4,46.6,-0.80,112
103/05/26,175000,8127150,46.5,47.1,46.25,46.95,+0.35,90
103/05/27,133000,6167700,46.2,46.9,46.1,46.4,-0.55,72
103/05/28,152000,7078950,46.2,47.0,46.2,46.6,+0.20,75
103/05/29,163000,7719950,47.0,47.5,47.0,47.45,+0.85,84
103/05/30,289000,13880950,47.9,48.5,47.5,47.8,+0.35,171
103/06/03,247000,11722550,47.8,48.0,47.0,47.3,-0.50,119
103/06/04,217000,10238350,47.3,47.9,47.0,47.4,+0.10,92
103/06/05,174000,8238400,47.4,47.8,47.3,47.3,-0.10,50
103/06/06,126000,5945400,47.2,47.6,47.0,47.1,-0.20,65
103/06/09,240000,11268400,47.1,47.2,46.5,46.7,-0.40,88
103/06/10,207200,9591490,46.85,46.85,46.05,46.5,-0.20,111
103/06/11,86000,3967650,46.5,46.5,46.0,46.05,-0.45,63
103/06/12,240000,11166150,46.05,47.4,46.05,46.6,+0.55,88
103/06/13,190000,8834150,46.6,46.9,46.15,46.6, 0.00,84
103/06/16,216000,10180150,46.6,48.0,46.2,47.55,+0.95,112
103/06/17,96000,4537500,47.4,47.6,47.0,47.1,-0.45,58
103/06/18,85000,4027800,47.0,47.7,47.0,47.3,+0.20,64
103/06/19,69000,3261750,47.5,47.5,47.1,47.2,-0.10,34
103/06/20,93000,4380200,47.0,47.3,47.0,47.2, 0.00,32
103/06/23,235250,11145125,47.05,47.8,47.0,47.35,+0.15,102
103/06/24,81000,3817350,47.2,47.4,47.0,47.25,-0.10,36
103/06/25,251000,11738300,47.25,47.25,46.0,46.6,-0.65,59
103/06/26,79000,3677500,46.6,47.0,46.0,46.6, 0.00,47
103/06/27,61000,2830250,46.05,46.7,46.05,46.3,-0.30,29
103/06/30,165000,7735500,46.4,47.2,46.4,47.2,+0.90,65
103/07/01,246000,11708950,47.3,48.0,47.3,47.7,+0.50,111
103/07/02,218000,10289700,47.8,47.8,46.75,47.7, 0.00,91
103/07/03,108000,5046750,47.6,47.65,46.2,46.7,-1.00,56
103/07/04,287000,13449400,47.1,48.0,46.1,46.8,+0.10,91
103/07/07,146000,6806850,46.8,47.2,46.4,46.5,-0.30,49
103/07/08,150000,6930200,46.4,46.45,46.05,46.15,-0.35,53
103/07/09,66000,3045900,46.2,46.5,46.0,46.1,-0.05,36
103/07/10,112010,5192014,46.1,47.0,46.0,46.0,-0.10,61
103/07/11,151014,6898980,46.0,46.0,45.0,45.45,-0.55,78
103/07/14,41000,1881450,45.6,46.2,45.5,45.6,+0.15,22
103/07/15,30000,1392150,45.75,46.9,45.75,46.8,+1.20,16
103/07/16,32609,1509620,46.8,46.8,46.0,46.1,-0.70,27
103/07/17,38952,1784829,46.0,46.0,45.6,45.7,-0.40,24
103/07/18,38000,1735400,45.8,46.1,45.5,46.1,+0.40,22
103/07/21,71000,3295550,46.3,46.8,46.0,46.1, 0.00,30
103/07/22,34000,1575100,46.1,46.5,46.1,46.3,+0.20,16
103/07/24,42000,1943450,46.4,46.4,46.1,46.1,-0.20,25
103/07/25,43000,1980600,46.1,46.2,46.0,46.1, 0.00,20
103/07/28,119007,5475620,46.1,46.25,45.85,45.9,-0.20,43
103/07/29,105010,4816006,46.0,46.2,45.5,46.0,+0.10,47
103/07/30,154313,7136110,46.2,46.4,46.0,46.3,+0.30,68
103/07/31,148251,6863882,45.0,47.5,45.0,46.35,X0.00,78
103/08/01,173175,8065875,44.9,47.25,44.9,47.0,+0.65,88
103/08/04,41000,1918900,46.8,46.9,46.7,46.9,-0.10,28
103/08/05,90025,4166644,46.6,46.6,46.0,46.3,-0.60,42
103/08/06,68000,3129750,46.3,46.3,45.5,45.8,-0.50,30
103/08/07,79000,3618150,45.8,46.1,45.5,45.8, 0.00,29
103/08/08,62100,2855095,46.2,46.2,45.7,46.05,+0.25,35
103/08/11,58020,2693541,46.2,46.9,46.1,46.6,+0.55,29
103/08/12,79000,3729700,46.8,47.5,46.8,46.95,+0.35,54
103/08/13,35000,1631400,46.95,47.0,46.3,46.5,-0.45,16
103/08/14,34000,1583350,47.0,47.0,46.3,46.4,-0.10,21
103/08/15,44100,2029655,46.2,46.2,45.95,45.95,-0.45,27
103/08/18,29000,1335050,45.95,46.1,45.95,46.0,+0.05,21
103/08/19,17031,789094,46.0,46.5,46.0,46.5,+0.50,15
103/08/20,17000,788750,46.5,46.5,46.25,46.5, 0.00,10
103/08/21,15000,696300,46.5,46.5,46.3,46.4,-0.10,11
103/08/22,331058,15760349,46.4,49.0,46.4,47.35,+0.95,162
103/08/25,86258,4048172,47.3,47.35,46.6,47.1,-0.25,53
103/08/26,111029,5242824,47.0,47.7,46.5,47.35,+0.25,62
103/08/27,320042,15367566,47.5,48.3,47.5,48.3,+0.95,196
103/08/28,190000,9178500,48.4,48.7,47.8,47.9,-0.40,111
103/08/29,91000,4390300,48.1,48.4,48.05,48.3,+0.40,71
103/09/01,185029,8689563,48.3,48.35,46.3,47.0,-1.30,139
103/09/02,94000,4399900,47.0,47.35,46.4,47.0, 0.00,58
103/09/03,73000,3446700,46.95,47.4,46.95,46.95,-0.05,44
103/09/04,136000,6471500,47.45,48.0,47.3,47.3,+0.35,92
103/09/05,72000,3399850,47.3,47.6,46.8,47.0,-0.30,42
103/09/09,72058,3355994,47.0,47.0,46.45,46.45,-0.55,43
103/09/10,62381,2880514,46.8,46.8,45.8,46.1,-0.35,40
