105/12/30,3564520,154458517,44.8,45.0,41.15,41.95,X0.00,2456
106/01/03,1143404,46137150,41.5,41.6,39.6,40.1,-1.85,773
106/01/04,662257,26784781,40.1,41.0,40.0,40.2,+0.10,457
106/01/05,513990,20529551,40.2,40.3,39.7,39.8,-0.40,380
106/01/06,397270,15880096,39.9,40.35,39.75,39.9,+0.10,253
106/01/09,454207,18357445,40.5,40.75,40.1,40.2,+0.30,306
106/01/10,438113,17265230,40.0,40.0,39.0,39.1,-1.10,322
106/01/11,624676,23658588,39.5,39.5,37.0,38.0,-1.10,447
106/01/12,1817822,74306508,38.3,41.8,38.25,41.8,+3.80,1101
106/01/13,2798608,122303560,41.8,45.7,41.0,44.5,+2.70,1863
106/01/16,1149000,49185600,44.5,44.5,42.0,42.1,-2.40,829
106/01/17,1044702,43338331,42.6,43.0,40.15,40.65,-1.45,735
106/01/18,424748,17419466,40.75,41.35,40.5,41.0,+0.35,333
106/01/19,255300,10430474,41.5,41.6,40.7,40.7,-0.30,211
106/01/20,1407050,60103906,41.0,44.2,40.9,43.45,+2.75,1007
106/01/23,2753899,124521524,43.5,47.75,42.05,47.75,+4.30,1703
106/01/24,3397251,167928173,48.5,50.6,48.1,49.65,+1.90,2166
106/02/02,1832350,91050376,49.65,51.8,47.75,50.0,+0.35,1206
106/02/03,1048700,51160353,49.7,49.7,48.1,48.4,-1.60,724
106/02/06,1259787,59453979,48.2,48.9,45.85,46.9,-1.50,891
106/02/07,957252,46009720,47.1,49.4,46.5,49.1,+2.20,662
106/02/08,1000774,48304444,48.95,48.95,47.5,47.6,-1.50,683
106/02/09,507606,24322564,47.55,48.5,47.55,47.55,-0.05,351
106/02/10,915544,42919768,48.7,48.7,46.35,46.4,-1.15,609
106/02/13,853385,38756206,45.4,46.6,44.95,45.5,-0.90,555
106/02/14,802000,35625400,45.5,45.7,43.85,44.0,-1.50,549
106/02/15,346300,15432440,44.0,44.95,44.0,44.5,+0.50,251
106/02/16,215000,9577050,44.8,45.2,44.25,44.35,-0.15,159
106/02/17,365000,16005550,44.2,44.35,43.6,43.65,-0.70,259
106/02/18,400000,17921400,43.8,45.3,43.65,44.7,+1.05,315
106/02/20,383350,16994346,44.5,45.0,43.85,43.85,-0.85,296
106/02/21,306000,13323700,44.0,44.25,43.35,43.4,-0.45,223
106/02/22,230000,10053650,44.2,44.2,43.45,43.5,+0.10,165
106/02/23,161000,7039500,44.35,44.35,43.5,43.5, 0.00,120
106/02/24,236143,10323683,43.5,44.2,43.1,43.6,+0.10,141
106/03/01,494150,20876579,43.8,44.2,41.6,42.2,-1.40,334
106/03/02,425000,17588450,42.5,42.5,41.05,41.1,-1.10,311
106/03/03,153500,6385250,41.0,42.1,41.0,41.25,+0.15,127
106/03/06,140070,5806287,41.05,41.75,41.0,41.25, 0.00,99
106/03/07,129200,5371630,41.2,41.95,41.2,41.75,+0.50,99
106/03/08,97350,4062890,41.4,41.95,41.4,41.85,+0.10,77
106/03/09,133000,5570250,41.65,42.2,41.65,42.2,+0.35,99
106/03/10,115000,4762450,42.25,42.25,41.1,41.3,-0.90,102
106/03/13,306515,12322351,40.8,41.25,40.0,40.05,-1.25,243
106/03/14,287000,11423500,40.0,40.15,39.5,39.8,-0.25,190
106/03/15,454426,18889692,39.8,42.4,39.5,41.9,+2.10,369
106/03/16,168104,6944214,41.75,41.75,41.1,41.1,-0.80,141
106/03/17,171100,7005080,41.0,41.7,40.6,40.6,-0.50,121
106/03/20,168446,6794778,40.3,40.7,40.15,40.15,-0.45,124
106/03/21,188627,7726730,40.4,41.5,40.4,40.65,+0.50,150
106/03/22,93400,3744400,40.5,40.5,39.3,40.2,-0.45,85
106/03/23,172500,7018550,40.25,40.95,40.25,40.7,+0.50,126
106/03/24,108300,4386405,40.7,40.7,40.35,40.35,-0.35,87
106/03/27,228000,9408000,40.5,41.8,40.5,40.6,+0.25,171
106/03/28,223101,8995240,40.9,41.45,39.55,39.8,-0.80,161
106/03/29,163152,6567032,40.1,40.9,39.75,40.8,+1.00,129
106/03/30,167000,6741100,40.8,40.95,40.0,40.3,-0.50,106
106/03/31,92500,3741299,40.3,40.7,40.2,40.5,+0.20,76
106/04/05,142000,5843400,41.15,41.8,40.6,40.9,+0.40,115
106/04/06,1244351,54375782,40.9,44.9,40.8,44.4,+3.50,836
106/04/07,2623326,120475819,45.75,48.0,44.0,47.5,+3.10,1729
106/04/10,1128967,51929259,46.95,46.95,45.1,45.5,-2.00,753
106/04/11,844200,36708410,44.6,44.8,42.2,42.5,-3.00,586
106/04/12,289120,12389848,42.7,43.8,42.0,42.65,+0.15,210
106/04/13,367251,15476228,42.6,42.8,41.5,41.8,-0.85,253
106/04/14,356010,14531597,41.9,42.1,40.05,40.05,-1.75,250
106/04/17,630300,24584425,40.4,41.2,38.05,39.2,-0.85,441
106/04/18,163003,6442567,39.2,39.8,39.1,39.45,+0.25,119
106/04/19,127050,5009822,39.45,39.7,39.2,39.45, 0.00,102
106/04/20,128487,5144833,39.45,41.0,39.45,39.9,+0.45,105
106/04/21,143000,5687250,40.05,40.25,39.6,39.75,-0.15,103
106/04/24,82100,3231780,39.75,39.75,39.2,39.3,-0.45,51
106/04/25,86379,3407608,39.9,39.9,39.2,39.5,+0.20,55
106/04/26,159050,6284775,39.6,40.0,39.3,39.5, 0.00,89
106/04/27,79000,3111600,39.5,39.6,39.25,39.3,-0.20,57
106/04/28,104000,4083200,39.3,39.7,39.0,39.1,-0.20,76
106/05/02,116000,4538550,39.2,39.7,38.9,39.05,-0.05,74
106/05/03,314000,12651650,39.6,40.9,39.6,40.25,+1.20,242
106/05/04,721065,30368935,41.2,43.2,40.7,42.1,+1.85,513
106/05/05,496400,20977799,41.1,43.5,41.1,42.7,+0.60,377
