103/07/09,14434462,1314708999,90.0,92.8,89.3,91.1,X0.00,7969
103/07/10,9168295,849573738,91.0,96.5,90.1,95.6,+4.50,4280
103/07/11,8427393,820530738,96.0,98.7,96.0,97.3,+1.70,4573
103/07/14,6739131,672685593,98.0,104.5,96.8,103.5,+6.20,3730
103/07/15,5397891,553673143,103.5,106.0,99.6,100.0,-3.50,3305
103/07/16,5012456,493611412,100.0,102.0,96.8,99.0,-1.00,2640
103/07/17,2640651,257513396,99.0,99.5,95.2,98.2,-0.80,1610
103/07/18,1755660,170404489,95.4,98.5,95.4,96.5,-1.70,1019
103/07/21,1419344,137729264,97.0,97.8,96.3,97.2,+0.70,895
103/07/22,2698468,266641612,98.0,101.0,96.9,99.8,+2.60,1591
103/07/24,2560900,254677185,100.5,101.0,97.8,99.5,-0.30,1598
103/07/25,2295278,223602166,99.5,99.6,96.2,96.3,-3.20,1564
103/07/28,2840783,266763925,95.5,95.5,92.7,93.0,-3.30,1537
103/07/29,4039492,361775889,93.2,94.1,86.5,88.3,-4.70,2454
103/07/30,973099,86418011,88.0,89.8,87.8,89.3,+1.00,684
103/07/31,829220,72683660,89.6,89.6,86.8,87.5,-1.80,492
103/08/01,756613,66263044,86.5,89.2,84.5,88.0,+0.50,570
103/08/04,880700,76495159,87.8,88.3,86.1,87.6,-0.40,558
103/08/05,595104,51581804,87.5,87.9,86.1,86.1,-1.50,387
103/08/06,1570855,131950433,85.0,87.6,82.4,83.0,-3.10,953
103/08/07,2062875,166480175,83.0,84.4,78.8,81.0,-2.00,1187
103/08/08,1011911,79801802,80.0,80.0,77.6,80.0,-1.00,717
103/08/11,1474758,116006124,80.1,80.1,77.7,78.0,-2.00,873
103/08/12,959481,75658753,78.4,79.7,78.4,78.8,+0.80,723
103/08/13,532500,42150149,79.0,79.5,78.5,79.0,+0.20,351
103/08/14,1570424,128771294,79.5,84.2,79.5,81.6,+2.60,1083
103/08/15,628050,50334455,80.6,81.1,79.5,80.1,-1.50,478
103/08/18,794510,62418190,79.6,80.6,77.1,78.7,-1.40,518
103/08/19,575792,45153933,79.6,79.6,77.9,78.2,-0.50,384
103/08/20,1112888,86197732,79.4,79.4,76.0,76.6,-1.60,790
103/08/21,1446514,106963064,76.6,77.1,72.3,76.1,-0.50,979
103/08/22,612530,46607486,74.6,76.8,74.6,76.3,+0.20,430
103/08/25,864500,66882700,76.3,78.3,76.0,78.0,+1.70,530
103/08/26,662520,52250019,77.8,79.5,77.8,78.5,+0.50,429
103/08/27,714614,56984928,80.0,80.2,79.0,79.3,+0.80,528
103/08/28,505500,40023699,79.5,80.1,78.4,78.4,-0.90,384
103/08/29,342274,26894518,78.4,79.1,78.2,78.5,+0.10,222
103/09/01,450999,35267422,78.5,78.7,77.8,78.2,-0.30,314
103/09/02,771499,58945724,78.1,78.1,75.8,76.5,-1.70,597
103/09/03,578172,43756849,76.5,76.8,75.1,75.3,-1.20,373
103/09/04,316495,24048073,75.1,76.9,75.1,75.6,+0.30,226
103/09/05,700796,54291188,75.6,78.9,75.6,77.8,+2.20,549
103/09/09,511001,40253978,79.8,79.8,78.0,78.3,+0.50,339
103/09/10,371940,28756056,78.3,78.3,76.5,77.5,-0.80,240
103/09/11,200430,15443694,77.5,77.5,76.7,77.0,-0.50,155
103/09/12,340869,25850234,76.7,76.7,75.3,75.8,-1.20,245
103/09/15,270775,20267914,75.5,75.5,74.5,74.9,-0.90,193
103/09/16,489050,35781044,73.5,74.7,72.4,73.1,-1.80,310
103/09/17,437650,31988920,73.9,73.9,72.7,72.7,-0.40,284
103/09/18,589500,43307549,73.4,74.5,72.4,74.0,+1.30,476
103/09/19,198700,14642308,74.2,74.5,73.3,73.6,-0.40,159
103/09/22,328313,23927586,73.0,73.4,72.6,72.7,-0.90,255
103/09/23,362756,26208083,72.4,73.0,71.9,72.2,-0.50,318
103/09/24,263118,18995096,72.5,72.7,71.9,72.3,+0.10,224
103/09/25,374092,26847105,73.2,73.2,71.1,71.7,-0.60,283
103/09/26,389530,27719930,71.1,72.2,70.6,71.3,-0.40,313
103/09/29,357199,25721847,71.5,72.7,71.3,72.0,+0.70,282
103/09/30,315000,22683100,72.0,73.0,71.2,73.0,+1.00,219
103/10/01,570000,41968400,73.0,74.3,72.4,73.5,+0.50,370
103/10/02,267023,19551188,72.8,73.8,72.5,73.4,-0.10,204
103/10/03,174004,12810693,73.2,74.0,73.2,73.4, 0.00,131
103/10/06,124660,9120350,73.4,73.6,72.7,73.0,-0.40,98
103/10/07,278755,19993682,72.2,72.2,71.4,71.8,-1.20,225
103/10/08,301515,21450506,71.6,71.7,70.8,71.0,-0.80,203
103/10/09,476709,33492330,71.2,72.2,69.0,70.0,-1.00,296
103/10/13,1049335,69589440,68.0,68.9,65.1,66.5,-3.50,521
103/10/14,821386,52969547,66.0,66.5,62.6,63.5,-3.00,520
103/10/15,400100,25662240,64.0,65.2,63.5,63.8,+0.30,301
103/10/16,723207,44978317,63.7,64.5,61.0,63.3,-0.50,408
103/10/17,446501,27212556,63.5,63.7,59.7,60.0,-3.30,300
103/10/20,877252,51637363,60.2,61.4,57.3,58.0,-2.00,659
103/10/21,1329797,74759010,58.0,58.0,55.0,56.4,-1.60,885
103/10/22,891185,51551574,57.8,58.9,56.5,57.6,+1.20,597
103/10/23,287362,16490905,57.0,58.2,56.7,57.2,-0.40,208
103/10/24,382666,22069760,58.1,58.6,57.0,57.1,-0.10,326
103/10/27,260288,14616983,57.8,57.8,55.5,55.8,-1.30,161
103/10/28,1820499,96589093,56.0,56.5,51.9,53.1,-2.70,958
103/10/29,1327508,73597054,53.8,56.8,53.0,56.8,+3.70,788
103/10/30,859008,48753352,56.8,57.4,55.8,56.8, 0.00,610
103/10/31,613742,34842044,56.8,57.4,56.2,56.7,-0.10,401
103/11/03,978186,56417513,57.3,58.4,57.0,57.1,+0.40,653
103/11/04,1462133,86542131,58.0,60.4,57.8,60.3,+3.20,1024
103/11/05,930342,55234911,60.3,60.3,58.8,59.1,-1.20,662
103/11/06,721025,41642140,59.0,59.6,56.4,57.1,-2.00,525
103/11/07,1880397,102243938,57.1,57.4,53.2,54.4,-2.70,1098
103/11/10,866700,46916879,54.4,55.3,53.4,54.0,-0.40,616
103/11/11,718727,39603030,54.5,55.8,54.3,54.8,+0.80,522
103/11/12,713309,38390655,54.8,54.8,53.4,53.5,-1.30,522
103/11/13,765500,41071548,53.5,54.4,53.0,53.5, 0.00,564
103/11/14,666206,35623920,53.7,53.9,53.1,53.5, 0.00,442
103/11/17,2890684,144097411,49.8,50.5,49.8,49.8,-3.70,1400
103/11/18,1902513,89461253,49.8,50.0,46.35,46.85,-2.95,1128
103/11/19,938904,44008932,46.85,47.6,45.5,47.5,+0.65,601
103/11/20,764360,37193124,47.5,49.1,47.5,48.5,+1.00,508
103/11/21,346000,16894750,48.6,49.45,48.5,48.75,+0.25,232
103/11/24,468300,22933995,48.75,49.4,48.65,48.65,-0.10,324
103/11/25,330500,16270149,48.95,49.8,48.8,49.3,+0.65,245
103/11/26,420200,20600319,49.3,49.55,48.6,48.6,-0.70,270
103/11/27,444500,21439299,48.6,48.65,47.9,47.9,-0.70,273
103/11/28,293510,13848850,48.0,48.15,46.6,47.2,-0.70,211
103/12/01,328530,15500152,46.0,48.45,46.0,48.45,+1.25,251
103/12/02,381007,18519794,48.4,49.1,48.0,48.8,+0.35,272
103/12/03,1004750,50706750,49.0,51.5,49.0,50.8,+2.00,650
103/12/04,856450,43639458,50.8,52.1,49.8,51.1,+0.30,524
103/12/05,441400,22537800,51.4,51.7,50.5,51.0,-0.10,268
103/12/08,377702,19279991,51.5,51.6,50.6,50.6,-0.40,220
103/12/09,308103,15392988,50.6,50.6,49.6,49.85,-0.75,212
103/12/10,929999,47682799,49.55,52.4,49.55,51.4,+1.55,613
103/12/11,521000,26428848,50.9,51.5,49.8,51.2,-0.20,359
103/12/12,480500,24441249,51.2,51.6,50.2,50.3,-0.90,317
103/12/15,322480,16108352,49.95,50.4,49.55,50.1,-0.20,227
103/12/16,233050,11647505,50.3,50.3,49.8,50.0,-0.10,155
103/12/17,588295,29612070,50.0,51.5,49.8,49.8,-0.20,404
103/12/18,209200,10450320,50.1,50.4,49.6,49.6,-0.20,156
103/12/19,625550,31423435,50.3,50.9,49.65,49.7,+0.10,429
103/12/22,230430,11509455,50.0,50.2,49.6,49.9,+0.20,163
103/12/23,1473150,76578895,50.3,53.3,50.0,53.3,+3.40,864
103/12/24,3657130,200368337,54.0,56.3,53.3,54.9,+1.60,2005
103/12/25,1825230,101409657,55.0,56.3,54.3,54.9, 0.00,1148
103/12/26,1054325,59098863,55.0,56.6,55.0,56.4,+1.50,728
103/12/27,761576,42629671,56.4,56.7,55.4,55.8,-0.60,523
103/12/29,676661,37717455,56.0,56.7,55.0,55.1,-0.70,502
103/12/30,973195,52855047,55.1,55.8,53.7,54.0,-1.10,638
103/12/31,325000,17587600,54.0,54.5,53.8,54.2,+0.20,237
104/01/05,536260,29354470,54.2,55.5,54.2,54.5,+0.30,380
104/01/06,611296,32402127,54.0,54.1,52.1,52.8,-1.70,475
104/01/07,508066,26754304,52.7,53.2,52.3,53.0,+0.20,391
104/01/08,1056235,57351407,53.2,55.2,53.0,54.5,+1.50,676
104/01/09,1808656,101298236,55.8,56.8,54.6,56.3,+1.80,1106
104/01/12,833187,46396434,56.3,56.5,54.8,55.7,-0.60,521
104/01/13,790000,43930199,55.5,56.3,54.9,56.2,+0.50,478
104/01/14,2174800,124372378,56.1,58.1,56.0,58.1,+1.90,1229
104/01/15,959515,54894957,58.0,58.0,56.8,56.9,-1.20,674
104/01/16,1255116,70458125,58.0,58.1,55.1,55.3,-1.60,847
104/01/19,943503,51357559,55.6,55.7,53.4,53.5,-1.80,633
104/01/20,517349,28056819,53.6,54.8,53.3,54.3,+0.80,349
104/01/21,610507,33518131,54.5,55.6,54.2,54.5,+0.20,427
104/01/22,998865,55482375,54.5,56.3,54.5,55.4,+0.90,673
104/01/23,817000,44812299,55.7,55.9,54.0,54.3,-1.10,515
104/01/26,409644,22164182,53.5,54.8,53.5,54.0,-0.30,293
104/01/27,517102,27831008,54.0,54.2,53.5,53.9,-0.10,336
104/01/28,364576,19848244,53.8,55.0,53.7,54.2,+0.30,273
104/01/29,397025,21340543,54.2,54.2,53.5,54.1,-0.10,246
104/01/30,293044,15786354,54.5,54.6,53.4,53.5,-0.60,230
104/02/02,303928,16074697,54.0,54.0,52.5,52.8,-0.70,220
104/02/03,329000,17585199,52.8,53.9,52.8,53.6,+0.80,231
104/02/04,227859,12247611,54.4,54.4,53.5,53.5,-0.10,171
104/02/05,196101,10490323,53.5,53.7,53.2,53.6,+0.10,120
104/02/06,216200,11557100,53.7,53.7,53.2,53.3,-0.30,174
104/02/09,198000,10557700,53.3,53.9,52.8,53.1,-0.20,123
104/02/10,276691,14866068,53.3,54.0,53.3,53.8,+0.70,212
