93/08/23,590000,35429000,62.0,62.0,59.0,59.0,X0.00,182
93/08/26,1597007,95206410,60.0,60.5,59.0,59.0, 0.00,331
93/08/27,2585000,154581500,59.0,61.0,59.0,59.5,+0.50,319
93/08/30,839000,49343000,59.5,59.5,57.5,58.5,-1.00,174
93/08/31,654100,37382820,58.0,58.5,56.0,56.5,-2.00,241
93/09/01,483000,27375500,57.0,57.5,56.0,57.0,+0.50,254
93/09/02,1845000,108700000,57.0,60.0,57.0,58.5,+1.50,457
93/09/03,370000,21734000,59.0,59.5,58.0,58.0,-0.50,155
93/09/06,239328,13872927,59.0,59.0,57.5,58.0, 0.00,123
93/09/07,534000,31038500,58.0,59.5,57.0,58.0, 0.00,204
93/09/08,1357000,75641000,58.5,58.5,54.0,55.0,-3.00,424
93/09/09,1008000,53899500,54.0,55.0,52.5,54.0,-1.00,343
93/09/10,1262400,69516992,54.0,56.5,54.0,56.0,+2.00,328
93/09/13,215200,11967143,56.0,57.0,55.0,56.0, 0.00,93
93/09/14,249000,13814500,56.0,56.5,55.0,55.5,-0.50,87
93/09/15,638000,36498000,55.5,58.5,55.0,57.5,+2.00,297
93/09/16,120000,6858000,57.5,58.0,56.5,57.0,-0.50,84
93/09/17,167186,9455548,58.0,58.0,56.0,56.0,-1.00,71
93/09/20,676000,36827000,56.5,56.5,53.5,53.5,-2.50,244
93/09/21,98000,5301500,54.5,54.5,53.5,54.5,+1.00,67
93/09/22,161552,8799929,55.0,55.5,54.0,54.5, 0.00,82
93/09/23,617000,32906000,53.5,54.0,53.0,53.0,-1.50,203
93/09/24,1109258,58690426,53.0,54.0,52.0,52.0,-1.00,311
93/09/27,1151122,61258212,52.0,54.0,52.0,53.0,+1.00,371
93/09/29,1834200,100549960,53.0,56.5,53.0,55.0,+2.00,516
93/09/30,1331090,74759896,56.0,57.0,55.0,56.5,+1.50,441
93/10/01,809700,45191469,56.5,56.5,54.5,55.0,-1.50,302
93/10/04,795500,44455018,56.0,56.5,55.0,56.0,+1.00,265
93/10/05,1821320,105959546,57.0,59.5,55.5,59.5,+3.50,519
93/10/06,630279,37201412,60.0,60.0,58.0,58.5,-1.00,279
93/10/07,260661,15212468,59.0,59.0,58.0,58.0,-0.50,134
93/10/08,451159,26123175,58.0,58.5,57.5,58.0, 0.00,143
93/10/11,715676,42031927,58.0,60.0,58.0,58.5,+0.50,276
93/10/12,1168265,66833214,59.0,59.0,56.0,57.5,-1.00,218
93/10/13,455000,26084500,57.5,58.0,56.5,57.5, 0.00,101
93/10/14,335350,19161022,57.5,58.0,56.5,56.5,-1.00,101
93/10/15,595600,33242933,56.5,56.5,55.0,55.5,-1.00,154
93/10/18,471750,25655414,55.5,55.5,54.0,54.0,-1.50,135
93/10/19,588049,31600631,55.0,55.0,53.0,53.5,-0.50,184
93/10/20,432463,22927144,53.0,54.0,52.5,52.5,-1.00,151
93/10/21,723934,38351109,52.0,54.0,52.0,53.5,+1.00,282
93/10/22,370590,19885504,53.5,54.5,53.0,53.5, 0.00,161
93/10/26,511502,26411402,52.5,53.0,50.0,51.0,-2.50,191
93/10/27,703003,34529341,51.0,51.0,48.0,48.3,-2.70,294
93/10/28,258700,12640034,48.9,49.6,48.3,48.3, 0.00,147
93/10/29,279388,13545343,48.3,48.9,48.3,48.9,+0.60,122
93/11/01,155619,7488362,49.3,49.3,47.0,47.0,-1.90,91
93/11/02,623400,28464204,46.5,47.0,45.0,46.5,-0.50,281
93/11/03,379100,18173926,46.5,49.4,45.6,48.5,+2.00,223
93/11/04,1238496,63410130,48.8,51.5,48.8,51.5,+3.00,401
93/11/05,1922708,102450188,53.0,55.0,51.5,51.5, 0.00,729
93/11/08,576453,28865587,51.5,51.5,49.7,49.7,-1.80,334
93/11/09,2408891,113059956,49.1,50.5,46.3,46.3,-3.40,953
93/11/10,1538123,68992740,45.9,46.2,43.6,45.0,-1.30,804
93/11/11,1115280,49041404,44.5,44.6,43.7,43.7,-1.30,456
93/11/12,1716189,76265452,44.0,45.3,43.7,44.6,+0.90,735
93/11/15,790850,35426214,45.0,45.6,44.0,44.0,-0.60,372
93/11/16,1547175,69840561,44.2,45.8,44.0,45.5,+1.50,920
93/11/17,1337000,61553200,45.5,46.4,45.0,46.2,+0.70,712
93/11/18,6228850,298533063,46.8,48.4,46.8,47.6,+1.40,2167
93/11/19,1287906,59952083,47.4,47.5,45.7,45.7,-1.90,643
93/11/22,454637,20539499,45.0,45.9,45.0,45.0,-0.70,217
93/11/23,268094,11998308,45.2,45.5,44.1,44.5,-0.50,167
93/11/24,349104,15693603,44.5,45.5,44.5,44.8,+0.30,183
93/11/25,240700,10707898,45.1,45.1,44.1,44.1,-0.70,118
93/11/26,1135725,48206203,44.0,44.8,41.1,41.1,-3.00,505
93/11/29,1845250,71775510,41.0,41.0,38.3,38.3,-2.80,628
93/11/30,2053208,74788923,37.3,38.0,35.7,37.3,-1.00,601
93/12/01,1929180,73635079,37.2,39.0,36.5,37.5,+0.20,720
93/12/02,1237500,46568354,38.4,38.4,36.7,37.4,-0.10,487
93/12/03,937952,35440323,37.3,38.3,37.0,37.8,+0.40,468
93/12/06,861005,32754788,37.6,38.3,37.5,37.6,-0.20,356
93/12/07,1131830,43823354,37.7,39.2,37.7,38.6,+1.00,586
93/12/08,750002,28465376,38.8,38.8,37.7,37.8,-0.80,323
93/12/09,1090999,40822570,37.7,37.8,37.0,37.2,-0.60,398
93/12/10,1198399,44246766,37.0,37.1,36.6,36.7,-0.50,353
93/12/13,2914400,109005904,36.7,38.0,36.7,37.0,+0.30,943
93/12/14,1531000,56687900,37.3,37.7,36.6,36.8,-0.20,659
93/12/15,2610085,100017111,37.2,39.3,36.9,39.3,+2.50,921
93/12/16,7186844,298739395,40.0,42.0,40.0,42.0,+2.70,1698
93/12/17,7784243,329508999,42.5,44.0,41.1,41.9,-0.10,2424
93/12/20,2289155,92446361,40.6,40.8,39.6,40.3,-1.60,866
93/12/21,759470,30803430,40.8,40.8,40.3,40.4,+0.10,332
93/12/22,2031925,83799152,40.8,41.7,40.8,40.9,+0.50,887
93/12/23,663115,26799353,41.0,41.1,40.1,40.5,-0.40,367
93/12/24,661050,27031114,40.5,41.2,40.3,41.0,+0.50,324
93/12/27,829765,33288702,41.0,41.0,39.6,39.8,-1.20,361
93/12/28,474848,18849379,39.8,40.3,39.5,39.5,-0.30,269
93/12/29,1173850,46973805,40.0,40.5,39.8,40.0,+0.50,537
93/12/30,1662200,65538060,40.1,40.2,39.0,39.6,-0.40,723
93/12/31,1455502,57836978,39.6,40.3,39.1,40.2,+0.60,595
94/01/03,1008000,40017400,40.4,40.5,39.0,39.0,-1.20,419
94/01/04,717398,27821940,39.1,39.3,38.5,38.5,-0.50,310
94/01/05,388400,14937820,38.3,38.8,38.2,38.3,-0.20,238
