93/08/03,118000,6141000,51.5,52.5,51.0,52.0,X0.00,75
93/08/04,67000,3390500,51.5,51.5,50.0,50.5,-1.50,34
93/08/05,81000,4103500,50.0,51.5,50.0,51.5,+1.00,45
93/08/06,80021,4125575,51.0,52.0,51.0,52.0,+0.50,53
93/08/09,99036,5129859,51.5,52.5,50.5,52.5,+0.50,65
93/08/10,65000,3397000,52.0,52.5,51.5,52.5, 0.00,39
93/08/11,58000,3023000,52.0,52.5,51.5,52.0,-0.50,35
93/08/12,76201,3938399,51.5,52.0,51.0,51.5,-0.50,44
93/08/13,75000,3864500,51.0,52.0,51.0,52.0,+0.50,41
93/08/16,87000,4481500,51.5,52.0,51.0,51.0,-1.00,47
93/08/17,392000,19954500,50.5,52.0,50.5,52.0,+1.00,59
93/08/18,205000,10510500,51.5,52.0,51.0,52.0, 0.00,54
93/08/19,149146,7712550,51.5,52.0,51.5,51.5,-0.50,50
93/08/20,226000,11624000,51.0,52.5,51.0,52.5,+1.00,45
93/08/23,112219,5870938,52.0,52.5,52.0,52.0,-0.50,53
93/08/26,358020,19417034,52.5,55.5,52.5,55.5,+3.50,112
93/08/27,343000,19216719,56.0,57.0,55.5,55.5, 0.00,149
93/08/30,322000,17192000,55.5,56.0,52.0,52.5,-3.00,146
93/08/31,291000,15388500,52.0,53.5,52.0,53.0,+0.50,113
93/09/01,265000,14105500,53.0,54.0,52.5,52.5,-0.50,128
93/09/02,275000,12220400,44.6,45.0,43.7,44.5,X0.00,159
93/09/03,214000,9508600,44.5,45.2,43.4,43.4,-1.10,121
93/09/06,395102,17352504,43.4,44.7,43.3,43.8,+0.40,192
93/09/07,308000,13564300,44.1,44.8,43.5,44.1,+0.30,161
93/09/08,201000,8817500,44.2,44.5,43.0,43.8,-0.30,108
93/09/09,90000,3928900,43.8,43.8,43.3,43.5,-0.30,52
93/09/10,137000,5981700,43.2,44.0,43.1,43.1,-0.40,75
93/09/13,172133,7527501,43.2,44.0,43.2,43.9,+0.80,93
93/09/14,122000,5331800,43.9,44.0,43.3,43.3,-0.60,63
93/09/15,301000,13205600,43.2,44.3,43.2,43.9,+0.60,128
93/09/16,581000,26048200,43.8,46.0,43.8,45.8,+1.90,306
93/09/17,996000,46465600,45.9,47.9,45.6,47.6,+1.80,424
93/09/20,415000,19617400,48.1,48.2,46.2,46.5,-1.10,209
93/09/21,696000,33027500,46.5,48.2,46.5,47.8,+1.30,341
93/09/22,363497,17298237,47.9,48.1,47.0,47.0,-0.80,192
93/09/23,251000,11709800,46.9,46.9,46.2,46.5,-0.50,123
93/09/24,278220,13053977,46.6,47.3,46.6,46.7,+0.20,140
93/09/27,176000,8192000,46.6,46.9,46.2,46.4,-0.30,80
93/09/29,210000,9777300,46.3,46.9,46.2,46.5,+0.10,86
93/09/30,151000,7030900,46.4,46.9,46.2,46.7,+0.20,63
93/10/01,133000,6196000,46.6,46.9,46.2,46.9,+0.20,79
93/10/04,158000,7441200,46.8,47.3,46.8,47.3,+0.40,78
93/10/05,193729,9141204,47.2,47.5,46.5,46.6,-0.70,120
93/10/06,351011,16644409,46.6,48.2,46.6,47.4,+0.80,182
93/10/07,229162,10933739,47.4,47.9,47.4,47.6,+0.20,117
93/10/08,169000,8025000,47.6,47.8,47.0,47.5,-0.10,77
93/10/11,174000,8215900,47.5,47.6,46.7,46.7,-0.80,93
93/10/12,116000,5396300,46.0,47.0,46.0,46.6,-0.10,68
93/10/13,85038,3942661,46.2,46.6,46.0,46.4,-0.20,42
93/10/14,203000,9459700,46.4,46.8,46.3,46.6,+0.20,108
93/10/15,166000,7716200,46.7,46.9,46.0,46.5,-0.10,80
93/10/18,158000,7296200,46.3,46.6,45.5,45.5,-1.00,70
93/10/19,229200,10365953,45.6,46.1,44.4,44.8,-0.70,115
93/10/20,180103,8080789,44.1,45.2,44.1,44.8, 0.00,89
93/10/21,158000,7118300,44.8,45.2,44.8,45.0,+0.20,66
93/10/22,115000,5195900,45.0,45.4,44.8,44.8,-0.20,60
93/10/26,93000,4177200,44.8,45.1,44.5,44.8, 0.00,49
93/10/27,93000,4143700,44.8,45.0,44.0,44.6,-0.20,44
93/10/28,130000,5803000,44.6,45.0,44.0,44.8,+0.20,69
93/10/29,95151,4247529,44.8,44.9,44.0,44.0,-0.80,53
93/11/01,129000,5683100,44.2,44.5,43.5,44.0, 0.00,73
93/11/02,203000,8953100,44.0,44.9,43.5,44.9,+0.90,84
93/11/03,256000,11491100,44.9,45.1,44.5,44.9, 0.00,100
93/11/04,215000,9720300,44.9,45.6,44.9,45.4,+0.50,101
93/11/05,140000,6347500,45.6,45.8,44.8,44.9,-0.50,73
93/11/08,128254,5741780,44.9,45.2,44.4,44.9, 0.00,80
93/11/09,122205,5460456,44.9,45.1,44.2,44.2,-0.70,70
93/11/10,88837,3928600,44.2,44.5,44.0,44.2, 0.00,53
93/11/11,96755,4266797,44.2,44.2,43.8,44.2, 0.00,53
93/11/12,94503,4164715,44.1,44.2,43.7,44.1,-0.10,55
93/11/15,205253,9133367,44.1,44.9,44.0,44.9,+0.80,107
93/11/16,119286,5345342,44.8,45.0,44.5,45.0,+0.10,53
93/11/17,132150,5934214,45.0,45.2,44.5,44.5,-0.50,80
93/11/18,149020,6691585,44.5,45.3,44.5,45.0,+0.50,88
93/11/19,134511,6036276,44.9,45.1,44.5,45.0, 0.00,80
93/11/22,77851,3492398,44.9,45.2,44.5,44.8,-0.20,47
93/11/23,96000,4302000,44.8,45.0,44.5,44.8, 0.00,57
93/11/24,86014,3864023,44.8,45.0,44.7,44.9,+0.10,45
93/11/25,77022,3434882,44.6,44.9,44.2,44.5,-0.40,51
93/11/26,55671,2476504,44.5,44.6,44.3,44.4,-0.10,33
93/11/29,146503,6556717,44.4,45.3,44.4,44.8,+0.40,72
93/11/30,92849,4167839,44.8,45.0,44.6,44.9,+0.10,51
93/12/01,85000,3789200,44.9,44.9,44.2,44.2,-0.70,44
93/12/02,119627,5311163,44.2,44.6,44.2,44.6,+0.40,61
93/12/03,82000,3638100,44.6,44.7,44.0,44.2,-0.40,41
93/12/06,106000,4692100,44.2,44.4,44.0,44.2, 0.00,55
93/12/07,90020,3993379,44.2,44.5,44.0,44.3,+0.10,49
93/12/08,159224,7115840,44.4,44.9,44.4,44.9,+0.60,85
93/12/09,719998,33300649,45.0,47.5,45.0,47.0,+2.10,379
93/12/10,261009,12123775,47.1,47.2,45.5,46.0,-1.00,148
93/12/13,254000,11689800,46.0,46.6,44.9,45.3,-0.70,164
93/12/14,383000,17336600,45.3,46.0,44.7,44.8,-0.50,227
93/12/15,238784,10702638,44.8,45.0,44.5,45.0,+0.20,142
93/12/16,302050,13575638,45.2,45.3,44.6,44.8,-0.20,128
93/12/17,177000,7941800,44.8,45.0,44.6,44.6,-0.20,105
93/12/20,324858,14270068,44.5,44.6,43.4,43.6,-1.00,154
93/12/21,241607,10586031,43.7,44.2,43.5,43.9,+0.30,117
93/12/22,193000,8411000,43.9,44.0,43.2,43.3,-0.60,117
93/12/23,410692,17744711,43.3,43.8,42.8,43.5,+0.20,143
93/12/24,113411,4939787,43.5,43.7,43.2,43.7,+0.20,70
93/12/27,113000,4946900,43.7,44.0,43.5,43.7, 0.00,67
93/12/28,133010,5823234,43.7,44.0,43.5,44.0,+0.30,67
93/12/29,141000,6185800,44.0,44.0,43.5,44.0, 0.00,70
93/12/30,87000,3831900,44.0,44.3,43.7,44.0, 0.00,47
93/12/31,397305,17429552,44.0,44.3,43.8,43.9,-0.10,69
94/01/03,137000,6056700,43.9,44.5,43.9,43.9, 0.00,79
