106/03/09,143055,9250853,65.5,65.6,63.3,64.6,X0.00,105
106/03/10,31000,1978200,64.6,64.6,63.5,64.0,-0.60,25
106/03/13,10004,642154,64.1,64.6,64.0,64.0, 0.00,12
106/03/14,21000,1343000,64.0,64.0,63.8,64.0, 0.00,19
106/03/15,28040,1778727,63.5,64.0,63.0,63.2,-0.80,25
106/03/16,39000,2458800,63.9,64.5,62.4,63.0,-0.20,35
106/03/17,23127,1447512,63.0,63.0,62.3,62.3,-0.70,22
106/03/20,17163,1068454,62.0,62.4,62.0,62.4,+0.10,17
106/03/21,16000,993100,62.1,62.5,61.7,62.5,+0.10,16
106/03/22,22000,1356600,61.9,62.1,61.5,61.5,-1.00,18
106/03/23,50000,3100600,61.5,62.5,61.5,61.9,+0.40,32
106/03/24,10000,619200,62.0,62.0,61.6,61.7,-0.20,10
106/03/27,14017,867448,61.6,62.0,61.6,62.0,+0.30,9
106/03/28,23237,1423151,62.4,62.4,61.0,61.2,-0.80,16
106/03/29,6522,401546,62.2,62.2,61.1,61.2, 0.00,8
106/03/30,20001,1232662,61.8,62.1,61.2,61.9,+0.70,16
106/03/31,20109,1228737,61.3,61.3,60.8,60.9,-1.00,20
106/04/05,14215,865393,60.9,61.0,60.6,61.0,+0.10,13
106/04/06,7049,433489,61.7,61.7,61.0,61.0, 0.00,5
106/04/07,31109,1884483,61.5,61.5,60.0,61.0, 0.00,23
106/04/10,11003,669183,61.0,61.0,60.5,60.5,-0.50,10
106/04/11,17089,1027531,59.9,60.5,59.8,59.9,-0.60,15
106/04/12,14000,834300,60.0,60.0,59.0,59.0,-0.90,14
106/04/13,15006,908154,61.0,61.0,60.0,60.0,+1.00,17
106/04/14,22003,1315174,59.0,60.0,59.0,59.5,-0.50,19
106/04/17,22000,1315700,59.8,59.9,59.8,59.9,+0.40,7
106/04/18,8000,474200,59.2,60.7,59.0,59.0,-0.90,7
106/04/19,52169,3213907,61.0,62.5,61.0,61.0,+2.00,36
106/04/20,19000,1158000,61.0,61.5,60.0,60.0,-1.00,15
106/04/21,14072,839520,60.5,60.5,59.0,59.5,-0.50,14
106/04/24,6020,361104,60.2,60.2,59.7,59.7,+0.20,7
106/04/25,8000,490100,61.2,61.5,61.1,61.2,+1.50,8
106/04/26,32000,1956000,61.0,61.3,61.0,61.2, 0.00,22
106/04/27,18200,1113800,61.2,61.9,61.0,61.2, 0.00,13
106/04/28,17000,1043200,61.4,61.5,61.3,61.3,+0.10,15
106/05/02,6000,368000,61.3,61.4,61.3,61.4,+0.10,4
106/05/03,49000,3027300,61.4,62.7,61.4,62.4,+1.00,30
