105/12/19,5224952,261535100,46.0,54.6,46.0,51.1,X0.00,2525
105/12/20,6591330,373803702,50.9,60.0,50.5,59.5,+8.40,3415
105/12/21,3614186,214604278,59.4,61.2,56.6,60.0,+0.50,2322
105/12/22,1741650,103704118,59.8,60.4,58.5,59.0,-1.00,1189
105/12/23,2576688,157311323,59.0,62.9,59.0,60.9,+1.90,1634
105/12/26,2545151,146716274,60.7,60.7,56.0,57.0,-3.90,1671
105/12/27,1039071,58731200,56.3,57.8,56.0,56.5,-0.50,750
105/12/28,2665903,145608221,56.7,56.9,53.6,54.9,-1.60,1470
105/12/29,1873311,105084602,54.9,58.1,53.2,57.1,+2.20,1259
105/12/30,2775790,166424790,57.1,62.8,57.1,61.5,+4.40,1808
106/01/03,1742166,104051919,60.0,61.4,58.4,60.0,-1.50,1041
106/01/04,1509090,92131198,60.3,62.1,60.3,60.6,+0.60,1000
106/01/05,4155775,271309813,61.0,66.6,61.0,66.6,+6.00,1952
106/01/06,4778506,327608925,66.7,73.2,66.0,71.6,+5.00,3008
106/01/09,3434609,251258661,72.0,77.9,70.5,72.2,+0.60,2328
106/01/10,2389743,179052357,71.7,77.0,71.7,76.9,+4.70,1753
106/01/11,3906616,319170649,78.3,84.5,77.1,84.5,+7.60,2207
106/01/12,2937782,246077960,85.0,87.0,79.4,84.4,-0.10,2294
106/01/13,2841530,231339460,85.5,85.5,79.0,82.0,-2.40,2084
106/01/16,2549947,211023265,81.5,86.6,79.5,85.5,+3.50,1936
106/01/17,1956984,167167332,85.5,87.6,83.1,85.3,-0.20,1606
106/01/18,1600302,134216417,83.3,86.0,81.3,83.5,-1.80,1308
106/01/19,1548179,130207247,84.9,86.5,82.4,82.6,-0.90,1201
106/01/20,1250865,101557565,82.8,83.3,80.0,81.0,-1.60,1007
106/01/23,1603732,133564935,82.5,84.8,80.5,82.8,+1.80,1238
106/01/24,1106845,90320774,83.0,83.4,80.2,80.8,-2.00,902
106/02/02,939007,77206564,81.5,83.8,80.9,81.2,+0.40,742
106/02/03,1370167,108883808,80.2,80.5,78.6,79.5,-1.70,970
106/02/06,1144100,89094020,79.5,80.3,77.0,77.1,-2.40,849
106/02/07,2287978,187069382,76.8,83.5,75.6,83.0,+5.90,1769
106/02/08,1523666,125416012,83.5,84.9,80.5,81.0,-2.00,1173
106/02/09,1161733,93728840,80.5,82.8,79.5,80.0,-1.00,860
106/02/10,3981461,337783768,79.8,88.0,78.9,88.0,+8.00,2746
106/02/13,3606122,338595057,90.9,96.8,90.0,96.0,+8.00,2614
106/02/14,2091452,194029208,94.0,95.0,91.0,91.4,-4.60,1632
106/02/15,1686311,158000334,91.5,96.8,91.0,94.0,+2.60,1371
106/02/16,1455263,134533996,92.8,95.0,91.5,91.8,-2.20,1191
106/02/17,2201639,197656836,92.1,93.0,88.2,91.0,-0.80,1743
106/02/18,1840500,162404100,90.0,90.5,86.8,87.7,-3.30,1394
106/02/20,1768220,152214546,87.7,89.3,83.7,84.2,-3.50,1372
106/02/21,2474744,202600347,84.3,86.5,76.8,83.0,-1.20,1782
106/02/22,3794468,337519552,83.9,91.3,83.9,91.0,+8.00,2864
106/02/23,2217035,202376766,92.0,93.7,88.0,90.0,-1.00,1653
106/02/24,946370,85897400,90.8,92.5,89.2,90.2,+0.20,749
106/03/01,727660,64484580,90.2,91.0,87.5,87.9,-2.30,600
106/03/02,866500,77480448,89.8,91.0,88.0,89.1,+1.20,734
106/03/03,382884,34152636,88.9,90.2,88.3,89.4,+0.30,342
106/03/06,315326,28139011,90.0,90.0,88.5,89.1,-0.30,263
106/03/07,1248000,114552299,89.2,92.9,89.2,91.6,+2.50,879
106/03/08,488200,44354560,92.0,92.0,90.0,90.3,-1.30,399
106/03/09,1134200,103662840,91.0,92.9,89.3,92.9,+2.60,795
106/03/10,3179072,304652800,95.5,98.5,93.2,96.0,+3.10,2328
106/03/13,1684220,159419503,97.0,97.5,92.5,93.2,-2.80,1242
106/03/14,887112,83031872,93.4,94.2,92.3,93.2, 0.00,655
106/03/15,704609,65479756,93.3,94.0,91.9,92.0,-1.20,563
106/03/16,3610651,358541951,93.0,101.0,93.0,101.0,+9.00,1757
106/03/17,3902634,418356374,103.0,111.0,102.0,111.0,+10.00,2497
106/03/20,2762638,309949911,112.0,117.0,107.5,110.5,-0.50,1974
106/03/21,2387634,273555080,111.0,121.0,108.0,118.5,+8.00,1813
106/03/22,2410252,288603996,114.0,124.5,113.5,122.0,+3.50,1875
106/03/23,1893212,226773940,123.0,124.0,115.5,119.0,-3.00,1510
106/03/24,1657315,200121901,121.0,124.0,118.0,120.5,+1.50,1218
106/03/27,1924852,224325551,120.0,120.0,114.0,115.5,-5.00,1329
106/03/28,1855011,215273342,117.5,122.0,111.5,122.0,+6.50,1384
106/03/29,2879223,366282213,123.0,134.0,120.0,130.0,+8.00,2140
106/03/30,3989875,496534875,127.0,128.0,121.5,125.0,-5.00,2580
106/03/31,3116500,399085000,127.5,132.0,123.0,127.0,+2.00,2340
106/04/05,1371794,174360439,127.0,129.5,125.5,126.0,-1.00,1044
106/04/06,1388007,175067370,128.0,128.5,123.5,124.5,-1.50,1021
106/04/07,2332351,277210198,123.5,124.0,116.0,117.5,-7.00,1806
106/04/10,2520853,288004801,117.5,118.0,111.0,116.5,-1.00,1779
106/04/11,3277201,362636804,114.5,116.5,106.5,108.5,-8.00,2314
106/04/12,3055457,317206614,107.5,107.5,101.0,102.0,-6.50,1847
106/04/13,3271710,360267020,104.5,112.0,104.5,112.0,+10.00,2234
106/04/14,2515294,271197164,112.0,112.0,102.5,105.0,-7.00,1869
106/04/17,1458547,155773206,107.0,109.5,105.0,106.0,+1.00,1154
106/04/18,1498055,162597967,109.5,110.5,106.5,107.5,+1.50,1178
106/04/19,1215380,126234400,105.5,106.0,101.0,103.5,-4.00,962
106/04/20,2375010,253547120,103.5,110.5,103.5,104.5,+1.00,1737
106/04/21,1007239,106629334,107.5,107.5,105.0,106.0,+1.50,774
106/04/24,971203,100013727,106.0,106.0,101.0,102.0,-4.00,677
106/04/25,3274358,321102916,103.0,103.0,95.0,98.0,-4.00,2802
106/04/26,1117501,111646997,99.0,101.5,98.8,99.2,+1.20,889
106/04/27,977103,96751294,100.0,100.5,98.0,98.0,-1.20,717
106/04/28,4571000,479405900,98.3,107.5,98.3,103.0,+5.00,3020
106/05/02,915500,94062249,103.0,104.5,101.5,102.0,-1.00,723
106/05/03,1678061,176811813,102.0,108.0,101.5,103.5,+1.50,1347
106/05/04,3866318,421186684,106.0,112.5,104.0,107.5,+4.00,2925
106/05/05,4242872,474888597,109.0,114.0,108.5,112.0,+4.50,3081
106/05/08,3032400,336289800,114.0,116.0,106.0,106.0,-6.00,2215
106/05/09,4607088,474835240,105.0,106.5,101.0,103.0,-3.00,2522
106/05/10,1693335,176621005,101.5,106.5,101.5,104.5,+1.50,1250
106/05/11,1143050,118956625,105.0,106.5,102.0,102.5,-2.00,860
106/05/12,695015,72312090,103.5,105.5,103.0,103.5,+1.00,568
106/05/15,1679184,179811292,106.5,109.0,105.5,106.0,+2.50,1218
106/05/16,1401159,152314910,109.0,110.5,107.0,107.0,+1.00,1104
106/05/17,950500,99132500,106.0,106.5,103.0,103.5,-3.50,727
106/05/18,1108099,112631796,101.5,103.5,100.5,101.5,-2.00,936
106/05/19,512103,52681433,102.5,103.5,102.0,102.5,+1.00,416
106/05/22,524100,54393500,103.5,105.0,103.0,103.5,+1.00,435
106/05/23,753577,78908662,104.0,106.0,103.5,103.5, 0.00,506
106/05/24,462078,48142814,104.5,105.5,103.0,103.5, 0.00,350
106/05/25,431000,44794000,105.0,105.0,103.5,103.5, 0.00,309
106/05/26,341000,35177000,103.5,104.5,102.5,102.5,-1.00,264
106/05/31,344295,34985187,102.5,102.5,100.5,101.0,-1.50,277
106/06/01,1160028,114833955,101.0,102.5,97.5,98.5,-2.50,1005
106/06/02,662130,65988530,99.5,101.0,98.5,99.8,+1.30,526
106/06/03,250080,24904200,99.2,100.5,99.1,99.4,-0.40,229
106/06/05,3002002,317853218,100.5,108.5,100.5,105.0,+5.60,2214
106/06/06,1832000,193161000,108.0,109.0,103.0,104.0,-1.00,1488
106/06/07,746000,76404000,104.0,104.0,101.5,102.0,-2.00,601
106/06/08,963704,98065704,103.0,104.0,99.7,101.0,-1.00,710
106/06/09,660196,66997894,102.0,102.5,100.5,100.5,-0.50,459
106/06/12,1751601,165135794,97.5,97.5,91.8,94.0,-6.50,1405
106/06/13,753006,71098471,94.0,95.9,94.0,94.2,+0.20,551
106/06/14,1618584,148147993,95.5,95.5,90.5,91.2,-3.00,1005
106/06/15,1587810,141727895,90.1,90.6,87.1,89.0,-2.20,1043
106/06/16,868000,77543000,89.0,90.4,87.6,89.7,+0.70,675
106/06/19,780000,70700000,89.9,91.3,89.8,90.7,+1.00,531
106/06/20,558100,50884300,91.1,91.9,90.6,90.7, 0.00,468
106/06/21,859000,76998900,91.5,91.5,88.5,89.5,-1.20,611
106/06/22,942000,84291200,89.6,90.8,88.2,88.2,-1.30,635
106/06/23,1620100,145542340,88.2,91.5,88.0,88.7,+0.50,1084
106/06/26,665120,58594812,89.0,89.8,87.5,87.6,-1.10,550
106/06/27,940700,81874900,87.7,88.7,86.0,86.0,-1.60,652
106/06/28,859000,74894000,87.1,88.4,86.1,87.3,+1.30,687
106/06/29,668141,58124138,88.0,88.4,86.1,86.1,-1.20,427
106/06/30,387846,33117748,85.0,86.0,85.0,85.4,-0.70,292
106/07/03,221000,18867700,85.0,86.4,85.0,85.0,-0.40,180
106/07/04,315100,26731080,85.0,85.7,84.0,84.0,-1.00,245
106/07/05,1576181,127204469,84.4,84.4,79.3,80.0,-4.00,1162
106/07/06,1538120,120157296,80.4,80.5,77.4,77.7,-2.30,1174
106/07/07,891078,69781262,77.1,79.8,77.1,77.8,+0.10,687
106/07/10,1070950,81279250,78.0,78.7,74.7,75.0,-2.80,835
106/07/11,1706937,124771568,75.0,75.6,71.3,72.0,-3.00,1251
106/07/12,1699718,126855164,72.0,77.3,71.9,76.6,+4.60,1315
106/07/13,2118230,165007290,77.6,79.2,77.1,77.3,+0.70,1462
106/07/14,1409280,109257520,76.9,78.3,76.0,78.2,+0.90,1034
106/07/17,2089500,168152150,80.0,81.7,79.0,80.7,+2.50,1383
106/07/18,953472,76313432,80.4,80.7,79.7,79.7,-1.00,629
106/07/19,1540000,122473200,79.7,81.0,78.3,78.3,-1.40,1213
106/07/20,1895573,151968908,79.0,81.6,78.7,80.0,+1.70,1422
106/07/21,939057,73921080,80.0,80.0,78.1,78.1,-1.90,689
106/07/24,641270,49128335,77.5,77.5,75.9,76.5,-1.60,486
106/07/25,483000,37119400,76.5,77.6,76.3,76.3,-0.20,348
106/07/26,612000,46630000,76.9,77.3,75.7,75.7,-0.60,474
106/07/27,475000,36162300,75.7,76.6,75.7,76.0,+0.30,385
106/07/28,386000,29389800,76.8,76.9,75.8,76.0, 0.00,322
106/07/31,1517076,119913994,76.0,80.5,76.0,79.7,+3.70,1100
106/08/01,1020298,81165581,80.4,80.9,78.6,78.7,-1.00,714
106/08/02,476000,37297600,78.7,79.3,78.0,78.2,-0.50,330
106/08/03,1121000,89955700,78.5,81.8,78.3,79.0,+0.80,921
106/08/04,1358100,109386200,79.9,81.2,79.7,80.1,+1.10,905
106/08/07,916757,72834224,80.6,81.0,78.9,79.0,-1.10,754
106/08/08,655050,52194085,79.1,80.4,79.0,79.5,+0.50,426
106/08/09,772100,61414350,79.5,81.2,78.2,78.2,-1.30,534
106/08/10,802147,61138080,79.0,79.1,74.3,74.5,-3.70,629
106/08/11,555000,41254600,73.7,75.3,73.1,74.3,-0.20,430
106/08/14,589000,42622900,74.4,75.0,70.2,70.4,-3.90,413
106/08/15,377050,26942370,72.0,72.5,70.9,71.1,+0.70,289
106/08/16,367348,26361156,71.5,72.4,71.3,71.5,+0.40,257
106/08/17,1463698,113146462,72.8,78.6,72.6,78.6,+7.10,930
106/08/18,4438690,359360147,80.3,82.2,78.8,79.1,+0.50,3225
106/08/21,3121500,256562100,80.8,84.5,79.4,82.3,+3.20,2368
106/08/22,2400009,200460051,83.8,84.4,82.0,82.0,-0.30,1880
106/08/23,1198600,98915400,82.3,83.5,81.9,82.1,+0.10,930
106/08/24,1301100,105160130,82.5,82.6,79.8,80.2,-1.90,951
106/08/25,830100,66379800,80.3,82.0,79.0,79.8,-0.40,641
106/08/28,550700,43459918,80.2,80.2,78.4,78.6,-1.20,449
106/08/29,639500,49268200,78.2,78.3,76.1,76.7,-1.90,523
106/08/30,352150,27263084,77.5,78.0,77.0,77.6,+0.90,289
106/08/31,528100,41226238,78.1,78.7,77.0,78.4,+0.80,415
106/09/01,2716150,220818095,79.5,82.8,79.5,80.6,+2.20,2148
106/09/04,656010,52245154,80.0,80.3,79.2,79.3,-1.30,494
106/09/05,1051410,84902023,79.3,81.9,79.3,80.2,+0.90,752
106/09/06,948014,74774732,80.2,80.2,78.0,78.5,-1.70,692
