94/11/09,497000,5591250,11.25,11.25,11.25,11.25,X0.00,78
94/11/10,690118,8273203,12.0,12.0,12.0,12.0,+0.75,188
94/11/11,12875109,163031901,12.8,12.8,12.3,12.6,+0.60,2284
94/11/14,2666856,33260458,12.7,12.7,12.35,12.35,-0.25,978
94/11/15,2040771,24850840,12.3,12.35,12.05,12.1,-0.25,637
94/11/16,1407056,17171843,12.1,12.4,12.1,12.3,+0.20,484
94/11/17,1309120,16018171,12.3,12.35,12.15,12.2,-0.10,370
94/11/18,2816771,34365839,12.25,12.3,12.1,12.1,-0.10,573
94/11/21,2129224,25616919,12.1,12.2,11.8,11.9,-0.20,473
94/11/22,1676702,19857335,11.9,12.05,11.65,11.75,-0.15,498
94/11/23,1150587,13550833,11.8,11.9,11.7,11.75, 0.00,343
94/11/24,1731862,20120598,11.75,11.75,11.5,11.5,-0.25,507
94/11/25,1389917,16223675,11.5,11.75,11.5,11.7,+0.20,428
94/11/28,2235203,26373704,11.7,11.9,11.7,11.8,+0.10,564
94/11/29,2035471,24093543,11.85,11.95,11.7,11.7,-0.10,468
94/11/30,3545674,40765748,11.7,11.75,11.4,11.45,-0.25,682
94/12/01,2244459,25351492,11.45,11.45,11.2,11.25,-0.20,519
94/12/02,2342961,26609456,11.3,11.5,11.3,11.35,+0.10,497
94/12/05,2042531,23655522,11.5,11.75,11.4,11.65,+0.30,586
94/12/06,1591330,18264303,11.65,11.65,11.4,11.5,-0.15,438
94/12/07,1137043,13000180,11.5,11.55,11.35,11.4,-0.10,389
94/12/08,3307808,38127805,11.45,11.65,11.45,11.55,+0.15,531
94/12/09,2912064,33499980,11.6,11.65,11.4,11.45,-0.10,432
94/12/12,1414959,16297903,11.5,11.6,11.45,11.5,+0.05,332
94/12/13,1633175,18823021,11.55,11.6,11.5,11.5, 0.00,381
94/12/14,1668533,19277921,11.5,11.6,11.5,11.55,+0.05,389
94/12/15,1216723,14011980,11.55,11.6,11.45,11.55, 0.00,312
94/12/16,4795234,56780361,11.5,12.0,11.5,11.9,+0.35,936
94/12/19,1895388,22611118,11.95,12.0,11.85,11.9, 0.00,507
94/12/20,1477012,17576673,11.9,12.0,11.8,12.0,+0.10,431
94/12/21,6853540,79236466,11.65,11.8,11.4,11.55,-0.45,1262
94/12/22,3963658,44869305,11.15,11.5,11.15,11.3,-0.25,686
94/12/23,1866793,21394991,11.5,11.55,11.35,11.5,+0.20,429
94/12/26,2097557,24077456,11.5,11.6,11.4,11.4,-0.10,477
94/12/27,1902914,21845893,11.45,11.55,11.4,11.45,+0.05,407
94/12/28,1561981,17815917,11.45,11.5,11.3,11.35,-0.10,300
94/12/29,2407949,27417248,11.4,11.5,11.3,11.35, 0.00,480
94/12/30,5801670,66915403,11.35,11.7,11.35,11.5,+0.15,814
95/01/02,2152754,24438733,11.5,11.5,11.25,11.25,-0.25,372
95/01/03,1965331,22355977,11.3,11.45,11.3,11.3,+0.05,458
95/01/04,2117088,24314361,11.4,11.6,11.4,11.45,+0.15,455
95/01/05,5058986,59575189,11.5,11.95,11.5,11.95,+0.50,1134
95/01/06,12396317,156940878,12.0,12.75,12.0,12.75,+0.80,2122
95/01/09,4984099,63233686,12.85,12.85,12.5,12.5,-0.25,870
95/01/10,3314702,41159984,12.55,12.6,12.2,12.25,-0.25,717
95/01/11,2714557,33196885,12.3,12.35,12.15,12.15,-0.10,583
95/01/12,2327196,28479032,12.2,12.4,12.15,12.15, 0.00,490
95/01/13,1071011,12981532,12.15,12.2,12.05,12.1,-0.05,339
95/01/16,1301944,15517929,12.05,12.05,11.85,11.85,-0.25,335
95/01/17,1982055,23444553,11.85,11.95,11.7,11.7,-0.15,452
95/01/18,2256220,26109048,11.6,11.75,11.4,11.45,-0.25,391
95/01/19,1156943,13259434,11.45,11.6,11.35,11.45, 0.00,307
95/01/20,1064290,12239218,11.5,11.6,11.4,11.4,-0.05,216
95/01/23,1476470,16487809,11.4,11.4,11.1,11.2,-0.20,309
95/01/24,1590917,17908257,11.2,11.45,11.1,11.25,+0.05,374
95/01/25,1214845,13706252,11.3,11.4,11.25,11.25, 0.00,277
95/02/03,901397,10127764,11.25,11.3,11.2,11.2,-0.05,238
95/02/06,1382888,15632209,11.15,11.45,11.15,11.4,+0.20,260
95/02/07,1274709,14649711,11.4,11.6,11.4,11.45,+0.05,317
95/02/08,627943,7141348,11.5,11.55,11.3,11.3,-0.15,181
95/02/09,999506,11315073,11.35,11.45,11.3,11.3, 0.00,234
95/02/10,1524512,17118789,11.35,11.35,11.15,11.2,-0.10,335
95/02/13,1729149,19233689,11.2,11.25,11.0,11.05,-0.15,348
95/02/14,1703713,18627150,11.05,11.05,10.85,10.9,-0.15,433
95/02/15,1371023,14966261,10.9,11.0,10.85,10.95,+0.05,292
95/02/16,2443679,26950657,10.95,11.1,10.95,10.95, 0.00,495
95/02/17,1096529,12046087,11.0,11.05,10.95,11.0,+0.05,244
95/02/20,1514345,16348902,11.0,11.0,10.65,10.75,-0.25,328
95/02/21,2934620,30913086,10.75,10.8,10.4,10.5,-0.25,527
95/02/22,1675115,17189996,10.5,10.5,10.15,10.2,-0.30,334
95/02/23,3409737,33924730,10.1,10.2,9.85,9.87,-0.33,588
95/02/24,4481146,42815608,9.87,9.9,9.28,9.35,-0.52,846
95/02/27,6652252,61503671,9.3,9.6,8.84,9.6,+0.25,942
95/03/01,4570851,46433533,9.8,10.25,9.8,10.25,+0.65,793
95/03/02,4279191,44190050,10.5,10.55,10.15,10.15,-0.10,813
95/03/03,2442378,24828830,10.25,10.35,10.05,10.1,-0.05,474
95/03/06,1352106,13773410,10.2,10.35,10.05,10.05,-0.05,331
95/03/07,1004783,9994261,10.05,10.1,9.86,9.86,-0.19,272
95/03/08,848558,8410447,9.88,10.0,9.88,9.9,+0.04,242
95/03/09,676880,6672503,9.9,9.95,9.8,9.8,-0.10,221
95/03/10,971015,9439020,9.8,9.87,9.6,9.62,-0.18,273
95/03/13,2053866,19632292,9.6,9.69,9.5,9.5,-0.12,405
95/03/14,1517128,14215038,9.5,9.5,9.32,9.33,-0.17,361
95/03/15,682508,6392458,9.34,9.42,9.33,9.37,+0.04,238
95/03/16,1050859,9880832,9.25,9.58,9.22,9.36,-0.01,321
95/03/17,704463,6541504,9.34,9.35,9.25,9.26,-0.10,227
95/03/20,1055952,9785297,9.26,9.35,9.21,9.35,+0.09,289
95/03/21,945535,8892281,9.35,9.47,9.35,9.4,+0.05,242
95/03/22,680331,6388135,9.4,9.42,9.35,9.36,-0.04,175
95/03/23,882881,8223101,9.36,9.39,9.26,9.3,-0.06,213
95/03/24,712018,6592488,9.3,9.32,9.22,9.25,-0.05,153
95/03/27,380260,3519212,9.25,9.31,9.22,9.22,-0.03,115
95/03/28,891014,8222336,9.22,9.28,9.19,9.23,+0.01,196
95/03/29,967248,8901924,9.23,9.24,9.18,9.19,-0.04,250
95/03/30,2524868,23560273,9.2,9.45,9.2,9.39,+0.20,507
95/03/31,1737021,16302047,9.4,9.43,9.36,9.39, 0.00,286
95/04/03,2419244,23019860,9.39,9.62,9.37,9.51,+0.12,466
95/04/04,2695694,25825342,9.51,9.68,9.51,9.55,+0.04,415
95/04/06,1644081,15664781,9.55,9.58,9.51,9.54,-0.01,286
95/04/07,1338293,12865809,9.6,9.67,9.56,9.64,+0.10,343
95/04/10,977453,9402419,9.64,9.7,9.52,9.64, 0.00,218
95/04/11,1065127,10177012,9.7,9.7,9.51,9.59,-0.05,209
95/04/12,806417,7699313,9.52,9.59,9.5,9.55,-0.04,186
95/04/13,1366910,13142067,9.6,9.65,9.56,9.61,+0.06,374
95/04/14,3792413,37039554,9.65,9.86,9.63,9.81,+0.20,771
95/04/17,2927453,28815656,9.87,9.95,9.77,9.91,+0.10,570
95/04/18,1817465,17870271,9.92,9.94,9.81,9.81,-0.10,331
95/04/19,2297162,22729850,9.92,9.97,9.85,9.85,+0.04,462
95/04/20,2777025,27763444,9.87,10.1,9.87,10.0,+0.15,576
95/04/21,2128158,21242977,10.05,10.15,9.88,9.88,-0.12,467
95/04/24,1023990,10180571,9.88,10.05,9.88,9.89,+0.01,289
95/04/25,1747410,17127619,9.9,9.98,9.7,9.7,-0.19,395
95/04/26,4990792,49792600,9.72,10.15,9.71,10.05,+0.35,836
95/04/27,5701522,58408445,10.15,10.35,10.1,10.25,+0.20,966
