102/11/28,3694450,225499870,63.0,63.0,59.0,60.0,X0.00,2301
102/11/29,2128662,129837582,60.3,61.8,60.2,61.0,+1.00,1111
102/12/02,1812600,112188720,61.5,63.1,61.2,61.5,+0.50,994
102/12/03,1524800,91784500,61.5,61.8,59.3,60.0,-1.50,921
102/12/04,2261867,138843354,59.8,62.2,59.8,62.0,+2.00,1327
102/12/05,2888327,188632579,62.8,66.3,62.8,66.3,+4.30,1556
102/12/06,3620725,248811312,69.3,70.2,67.0,68.6,+2.30,2178
102/12/09,2594154,182008370,70.0,71.7,68.6,69.3,+0.70,1658
102/12/10,1892400,125297300,68.9,69.0,64.5,66.9,-2.40,1013
102/12/11,1644017,106485705,64.6,66.0,63.5,63.5,-3.40,769
102/12/12,1203596,76345932,63.0,64.7,62.2,63.9,+0.40,539
102/12/13,901600,59390280,64.0,66.8,64.0,65.8,+1.90,653
102/12/16,823600,52787539,66.0,66.2,63.3,63.5,-2.30,590
102/12/17,468300,29994100,63.8,64.5,63.7,64.0,+0.50,325
102/12/18,621900,39440169,64.0,64.1,63.0,63.3,-0.70,434
102/12/19,484000,30968600,64.0,64.5,63.6,63.8,+0.50,362
102/12/20,807214,51020810,63.5,64.9,62.5,64.9,+1.10,570
102/12/23,2542875,172892925,66.6,69.4,65.8,69.4,+4.50,1558
102/12/24,1685501,116378774,69.4,70.1,68.0,68.3,-1.10,1078
102/12/25,3720683,268609759,70.0,73.0,69.4,73.0,+4.70,1932
102/12/26,2711550,197196060,73.0,73.9,71.6,73.0, 0.00,1694
102/12/27,2436442,185976935,76.0,77.6,74.1,76.0,+3.00,1645
102/12/30,1867378,142957364,75.9,78.5,74.5,77.0,+1.00,1301
102/12/31,1117352,85770620,77.0,77.7,76.1,76.3,-0.70,792
103/01/02,1858372,139145111,76.4,76.5,74.0,74.5,-1.80,1228
103/01/03,1020093,77101064,74.2,76.4,74.2,75.2,+0.70,734
103/01/06,2011370,156895294,76.0,79.6,76.0,78.1,+2.90,1376
103/01/07,939440,73120954,78.5,78.5,77.1,77.9,-0.20,632
103/01/08,1228463,96842014,78.5,80.0,77.8,78.1,+0.20,816
103/01/09,1696179,129602035,78.0,78.0,74.5,74.8,-3.30,1059
103/01/10,663535,50012325,75.0,76.4,74.8,75.1,+0.30,465
103/01/13,667792,49832984,75.8,76.1,73.8,74.1,-1.00,477
103/01/14,480098,35498270,73.9,74.6,73.3,74.1, 0.00,338
103/01/15,533038,40156053,74.5,76.2,74.1,75.0,+0.90,413
103/01/16,466070,34853250,75.3,76.0,74.1,74.1,-0.90,310
