102/11/21,5518675,250936617,44.0,47.5,44.0,46.5,X0.00,3837
102/11/22,2970000,135421750,46.5,47.3,44.5,44.75,-1.75,1727
102/11/25,1637210,71309784,45.0,45.3,42.5,43.0,-1.75,955
102/11/26,1943480,87407878,43.3,46.0,43.3,44.85,+1.85,1240
102/11/27,888402,39542547,44.85,45.4,44.1,44.3,-0.55,632
102/11/28,1625850,73243480,45.4,46.2,43.5,45.0,+0.70,985
102/11/29,1066027,48485729,45.0,46.0,44.6,46.0,+1.00,704
102/12/02,1840475,89872866,47.5,49.2,47.2,49.2,+3.20,757
102/12/03,3696430,189664800,52.4,52.5,50.0,50.0,+0.80,2263
102/12/04,1842742,92864514,49.9,51.5,49.0,50.6,+0.60,1215
102/12/05,2328475,122148741,51.0,53.7,50.8,52.4,+1.80,1538
102/12/06,1735194,88625994,52.4,52.4,50.0,51.0,-1.40,1216
102/12/09,1347278,69332778,52.3,52.3,50.5,51.2,+0.20,939
102/12/10,1411144,70070856,51.2,51.6,49.1,49.2,-2.00,988
102/12/11,1330305,64728140,49.0,50.3,47.4,47.7,-1.50,885
102/12/12,605717,28845516,47.4,48.4,46.8,48.2,+0.50,440
102/12/13,545308,26357064,49.0,49.0,47.8,48.15,-0.05,412
102/12/16,830855,38964912,48.15,48.5,46.15,46.2,-1.95,613
102/12/17,531242,24614782,46.5,46.9,45.7,45.75,-0.45,389
102/12/18,465400,21273050,45.0,46.3,45.0,45.3,-0.45,350
102/12/19,713600,33385150,45.9,47.7,45.8,46.9,+1.60,519
102/12/20,602516,27769129,46.9,46.9,45.5,45.8,-1.10,415
102/12/23,355651,16317849,46.5,46.5,45.4,46.0,+0.20,266
102/12/24,1167039,55808259,46.2,48.5,46.2,48.1,+2.10,855
102/12/25,657560,31223381,47.9,48.1,47.05,47.2,-0.90,487
102/12/26,480850,22527975,47.4,47.8,46.4,46.5,-0.70,359
102/12/27,329900,15413468,46.5,47.4,46.5,46.65,+0.15,252
102/12/30,446285,21055736,46.65,47.7,46.6,47.5,+0.85,330
102/12/31,419071,19653222,47.7,47.7,46.4,46.8,-0.70,279
103/01/02,947565,44533605,47.0,47.7,46.4,47.0,+0.20,489
103/01/03,1992050,99175157,47.6,50.2,47.5,50.2,+3.20,1005
103/01/06,2644128,140721770,52.6,53.7,52.2,53.7,+3.50,1162
103/01/07,3575070,189052746,54.0,54.0,51.2,52.1,-1.60,2101
103/01/08,3511775,193319958,53.5,55.7,53.2,55.7,+3.60,1573
103/01/09,5626329,322177824,56.4,59.5,54.1,56.2,+0.50,3236
103/01/10,2988100,171103850,56.6,58.2,56.2,57.7,+1.50,1854
103/01/13,2032440,114454216,58.2,58.2,55.3,55.6,-2.10,1363
103/01/14,2037187,116141529,55.6,58.0,55.5,57.5,+1.90,1368
103/01/15,4029088,242966806,58.3,61.5,57.8,61.5,+4.00,2437
103/01/16,4291522,273490733,61.5,65.8,61.5,63.5,+2.00,2750
103/01/17,1972150,123565190,63.9,64.8,61.5,63.2,-0.30,1371
103/01/20,1995016,128262917,64.4,66.5,62.0,64.0,+0.80,1364
103/01/21,1782401,112299697,63.5,64.8,62.1,62.1,-1.90,1215
103/01/22,1025810,63961620,61.8,63.2,61.6,62.0,-0.10,747
103/01/23,2422740,145795430,62.3,62.4,58.5,59.5,-2.50,1656
103/01/24,1848782,107311855,58.4,59.2,56.4,59.0,-0.50,1265
103/01/27,962800,56872217,57.7,60.0,57.7,59.7,+0.70,714
103/02/05,851265,50924406,59.7,60.8,58.0,60.3,+0.60,613
103/02/06,671244,40127892,61.3,61.3,59.3,59.3,-1.00,513
103/02/07,800852,47481996,60.3,60.3,58.5,58.7,-0.60,576
103/02/10,886332,51049522,58.7,58.9,57.0,57.4,-1.30,647
103/02/11,1758281,106214849,57.8,61.4,57.6,61.4,+4.00,1127
103/02/12,3169425,201144516,63.2,64.9,61.5,63.0,+1.60,2094
