006201,元大富櫃50,12.20,-0.08 ,12.20,12.28,12.20,12.23,"32,000","391,200",22,12.19,12.20,"16,446,000",12.20,13.42,10.98
00679B,元大美債20年,37.06,+0.14,37.18,37.18,36.98,37.05,"1,893,000","70,140,240",176,37.02,37.05,"854,192,000",37.06,9999.95,0.01
00687B,國泰20年美債,38.54,+0.18,38.60,38.60,38.51,38.58,"13,533,000","522,096,440",26,38.50,38.55,"438,787,000",38.54,9999.95,0.01
00694B,富邦美債1-3,40.27,-0.05 ,40.36,40.36,40.27,40.35,"354,344","14,297,533",7,40.27,40.34,"52,576,000",40.27,9999.95,0.01
00695B,富邦美債7-10,38.84,+0.07,38.84,38.84,38.84,38.84,"303,870","11,801,201",51,38.71,38.82,"116,686,000",38.84,9999.95,0.01
00696B,富邦美債20年,39.12,+0.23,39.16,39.16,39.10,39.12,"306,000","11,970,900",5,39.02,39.08,"283,181,000",39.12,9999.95,0.01
00697B,元大美債7-10,38.33,+0.02,38.33,38.34,38.33,38.33,"451,000","17,286,840",5,38.31,38.37,"55,712,000",38.33,9999.95,0.01
00718B,富邦中國政策債,20.13,-0.08 ,20.18,20.18,20.12,20.12,"256,339","5,158,770",18,20.12,20.19,"964,501,000",20.13,9999.95,0.01
00719B,元大美債1-3,31.44,-0.08 ,31.54,31.59,31.44,31.45,"450,000","14,152,850",6,31.42,31.48,"3,514,000",31.44,9999.95,0.01
00720B,元大投資級公司債,39.08,+0.31,39.14,39.14,39.00,39.04,"1,292,000","50,441,150",28,39.08,39.10,"185,109,000",39.08,9999.95,0.01
00721B,元大中國債3-5,45.26,-0.11 ,45.39,45.39,45.24,45.26,"451,000","20,412,740",12,45.25,45.35,"324,622,000",45.26,9999.95,0.01
00722B,群益15年IG電信債,39.91,+0.20,40.04,40.04,39.75,39.91,"203,000","8,100,780",7,39.78,39.86,"167,739,000",39.91,9999.95,0.01
00723B,群益15年IG科技債,38.44,+0.13,38.57,38.57,38.43,38.44,"201,000","7,725,570",5,38.26,38.46,"573,583,000",38.44,9999.95,0.01
00724B,群益10年IG金融債,37.68,+0.10,37.81,37.81,37.67,37.72,"13,201,000","497,933,310",6,37.43,37.73,"614,775,000",37.68,9999.95,0.01
00725B,國泰投資級公司債,40.10,+0.16,40.17,40.17,40.00,40.05,"13,008,000","521,020,340",36,39.79,40.08,"131,706,000",40.10,9999.95,0.01
00726B,國泰5Y+新興債,41.12,+0.14,41.12,41.12,41.00,41.07,"5,000","205,330",5,40.82,41.12,"3,989,000",41.12,9999.95,0.01
00727B,國泰1-5Y高收債,43.64,+0.10,43.65,43.65,43.64,43.65,"2,000","87,290",2,43.50,43.71,"14,189,000",43.64,9999.95,0.01
00734B,台新JPM新興債,20.76,+0.04,20.74,20.77,20.73,20.75,"1,015,000","21,061,700",22,20.74,20.78,"36,479,000",20.76,9999.95,0.01
00740B,富邦全球投等債,40.85,+0.05,40.85,40.85,40.85,40.85,"321,000","13,112,850",10,20.90,0.00,"5,971,000",40.85,9999.95,0.01
00741B,富邦全球高收債,40.95,-0.20 ,41.00,41.00,40.95,40.98,"240,000","9,834,000",7,8.00,0.00,"5,628,000",40.95,9999.95,0.01
00744B,國泰中國政金債5+,39.90,+0.05,39.93,39.93,39.90,39.92,"2,000","79,830",2,39.73,40.00,"218,228,000",39.90,9999.95,0.01
00745B,富邦中政債0-1,39.57,-0.08 ,39.50,39.57,39.50,39.50,"102,000","4,029,070",7,39.50,39.80,"8,516,000",39.57,9999.95,0.01
00746B,富邦A級公司債,39.50,+0.15,39.50,39.50,39.50,39.50,"100,000","3,950,000",6,39.20,0.00,"5,464,000",39.50,9999.95,0.01
00747B,FH中國政策債, ---,--- ,---,---,---,49.60,0,0,0,49.41,49.79,"221,000,000",49.60,9999.95,0.01
00748B,凱基中國債3-10,39.87,-0.23 ,39.87,39.87,39.87,39.87,"200,000","7,974,000",10,39.87,40.01,"60,500,000",39.87,9999.95,0.01
00749B,凱基新興債10+,39.86,+0.23,39.86,39.86,39.86,39.86,"200,000","7,972,000",6,39.74,39.88,"5,500,000",39.86,9999.95,0.01
00750B,凱基科技債10+,39.32,+0.28,39.32,39.32,39.32,39.32,"200,000","7,864,000",5,39.20,39.34,"8,000,000",39.32,9999.95,0.01
1240,茂生農經,41.95,+0.90,41.00,41.95,40.90,41.61,"21,000","873,850",15,41.15,42.00,"33,000,000",41.95,46.10,37.80
1258,其祥-KY,25.20,+0.10,24.85,25.20,24.60,24.83,"15,000","372,500",9,24.80,25.00,"36,816,458",25.20,27.70,22.70
1259,安心,70.00,-0.20 ,70.20,70.20,70.00,70.05,"17,100","1,197,880",16,70.00,70.10,"32,389,500",70.00,77.00,63.00
1264,德麥,211.00,0.00 ,211.00,211.00,209.50,210.26,"4,010","843,130",5,210.00,211.00,"33,695,970",211.00,232.00,190.00
1268,漢來美食,134.50,-0.50 ,133.00,134.50,131.50,133.38,"14,293","1,906,469",21,134.50,135.00,"39,273,730",134.50,147.50,121.50
1333,恩得利,2.20,0.00 ,2.20,2.20,2.20,2.20,"20,400","44,880",5,2.14,2.20,"74,515,375",2.20,2.42,1.98
1336,台翰,16.50,0.00 ,16.70,16.70,16.45,16.51,"39,000","644,000",19,16.50,16.55,"83,193,419",16.50,18.15,14.85
1565,精華,650.00,0.00 ,653.00,661.00,646.00,654.18,"209,566","137,094,140",121,650.00,653.00,"50,416,516",650.00,715.00,585.00
1566,捷邦,16.25,+0.05,16.25,16.25,16.10,16.16,"43,000","694,850",21,16.20,16.25,"86,467,028",16.25,17.85,14.65
1569,濱川,16.50,-0.10 ,16.50,16.55,16.40,16.46,"113,059","1,861,223",64,16.45,16.50,"112,713,264",16.50,18.15,14.85
1570,力肯,13.05,-0.05 ,12.95,13.05,12.95,12.96,"8,000","103,700",6,12.95,13.05,"51,500,839",13.05,14.35,11.75
1580,新麥,135.50,-0.50 ,136.00,136.00,135.50,135.83,"6,100","828,548",15,135.50,136.00,"50,230,242",135.50,149.00,122.00
1584,精剛,7.81,+0.03,7.80,7.88,7.78,7.82,"97,501","762,552",34,7.76,7.81,"82,470,533",7.81,8.59,7.03
1586,和勤,37.90,-0.10 ,38.00,38.20,37.90,37.93,"51,797","1,964,836",60,37.80,37.90,"76,488,857",37.90,41.65,34.15
1591,駿吉-KY,32.10,+0.10,32.20,32.75,32.10,32.33,"82,000","2,651,350",60,32.10,32.45,"33,164,807",32.10,35.30,28.90
1593,祺驊,43.30,0.00 ,43.30,43.30,43.30,43.30,"2,000","86,600",1,43.05,43.90,"31,948,455",43.30,47.60,39.00
1595,川寶,50.00,0.00 ,50.00,50.00,50.00,49.99,"3,099","154,920",4,49.80,50.30,"47,148,134",50.00,55.00,45.00
1597,直得,108.50,-2.00 ,110.00,112.50,108.50,110.35,"1,215,435","134,124,196",956,108.50,109.00,"73,806,862",108.50,119.00,97.70
1599,宏佳騰,38.60,-0.20 ,38.80,39.30,38.60,39.07,"86,730","3,388,432",49,38.60,38.90,"62,002,519",38.60,42.45,34.75
