006201,元大富櫃50,13.12,-0.24 ,13.40,13.40,13.07,13.17,"116,000","1,528,030",41,13.08,13.12,"15,946,000",13.12,14.43,11.81
00679B,元大美債20年,38.24,-0.06 ,38.35,38.35,38.23,38.13,"35,383,000","1,349,198,120",45,38.22,38.24,"824,192,000",38.24,9999.95,0.01
00687B,國泰20年美債,39.74,-0.05 ,39.75,39.76,39.74,39.74,"204,000","8,107,020",5,39.71,39.75,"321,787,000",39.74,9999.95,0.01
00694B,富邦美債1-3,40.50,0.00 ,40.50,40.50,40.47,40.49,"660,368","26,741,598",13,40.47,40.55,"52,576,000",40.50,9999.95,0.01
00695B,富邦美債7-10,39.43,0.00 ,39.47,39.47,39.43,39.47,"301,828","11,912,965",15,39.39,39.48,"115,186,000",39.43,9999.95,0.01
00696B,富邦美債20年,40.31,-0.04 ,40.31,40.31,40.31,40.22,"70,301,024","2,827,534,278",6,40.26,40.35,"231,181,000",40.31,9999.95,0.01
00697B,元大美債7-10,38.85,+0.04,38.80,38.90,38.80,38.86,"330,000","12,823,000",7,38.81,38.90,"5,712,000",38.85,9999.95,0.01
00718B,富邦中國政策債,20.18,+0.02,20.22,20.22,20.18,20.18,"212,048","4,279,610",7,20.18,20.24,"940,001,000",20.18,9999.95,0.01
00719B,元大美債1-3,31.63,+0.03,31.63,31.65,31.63,31.63,"408,000","12,905,200",5,31.60,31.66,"3,514,000",31.63,9999.95,0.01
00720B,元大投資級公司債,39.18,-0.14 ,39.26,39.26,39.18,39.20,"405,000","15,876,240",8,39.15,39.20,"164,609,000",39.18,9999.95,0.01
00721B,元大中國債3-5,45.60,-0.02 ,45.55,45.60,45.55,45.57,"401,021","18,272,557",6,45.58,45.60,"277,122,000",45.60,9999.95,0.01
00722B,群益15年IG電信債,39.79,-0.05 ,39.78,39.79,39.78,39.79,"200,000","7,957,000",4,39.70,39.83,"125,239,000",39.79,9999.95,0.01
00723B,群益15年IG科技債,38.79,-0.09 ,38.78,38.79,38.78,38.79,"200,000","7,757,000",4,38.64,38.82,"498,583,000",38.79,9999.95,0.01
00724B,群益10年IG金融債,37.99,0.00 ,37.98,37.99,37.98,37.99,"200,000","7,597,000",4,37.81,38.03,"599,275,000",37.99,9999.95,0.01
00725B,國泰投資級公司債,40.24,-0.12 ,40.24,40.26,40.24,40.24,"158,000","6,357,940",11,40.24,40.25,"115,206,000",40.24,9999.95,0.01
00726B,國泰5Y+新興債,41.02,-0.06 ,41.06,41.15,41.02,41.08,"9,000","369,720",5,40.99,41.02,"3,989,000",41.02,9999.95,0.01
00727B,國泰1-5Y高收債,43.34,0.00 ,43.34,43.34,43.34,43.34,"3,000","130,020",3,43.24,43.36,"33,689,000",43.34,9999.95,0.01
00734B,台新JPM新興債,20.78,-0.08 ,20.77,20.78,20.73,20.76,"148,000","3,073,140",20,20.76,20.79,"41,479,000",20.78,9999.95,0.01
00740B,富邦全球投等債,41.00,-0.10 ,41.22,41.22,41.00,41.00,"322,000","13,202,440",10,40.90,0.00,"5,971,000",41.00,9999.95,0.01
00741B,富邦全球高收債,41.00,0.00 ,41.10,41.10,41.00,41.05,"240,000","9,852,000",9,0.10,0.00,"5,628,000",41.00,9999.95,0.01
00744B,國泰中國政金債5+,40.02,-0.12 ,40.09,40.15,40.02,40.09,"491,000","19,683,770",14,40.00,40.08,"188,228,000",40.02,9999.95,0.01
00745B,富邦中政債0-1,39.85,+0.05,39.86,39.86,39.85,39.86,"100,000","3,985,500",5,39.75,0.00,"8,516,000",39.85,9999.95,0.01
00746B,富邦A級公司債,39.92,-0.07 ,39.95,39.95,39.92,39.94,"100,000","3,993,500",6,39.88,0.00,"5,464,000",39.92,9999.95,0.01
1240,茂生農經,46.60,-0.20 ,46.40,47.20,46.10,46.35,"19,000","880,650",15,45.90,46.60,"33,000,000",46.60,51.20,41.95
1258,其祥-KY,27.70,-0.40 ,27.70,27.70,27.70,27.70,"20,000","554,000",1,27.45,27.80,"36,816,458",27.70,30.45,24.95
1259,安心,76.20,-0.30 ,76.50,76.50,76.20,76.28,"4,007","305,639",7,76.20,77.30,"32,389,500",76.20,83.80,68.60
1264,德麥,214.00,+0.50,213.00,214.00,213.00,213.40,"5,487","1,170,947",15,213.00,216.00,"33,695,970",214.00,235.00,193.00
1268,漢來美食,141.50,+0.50,139.50,141.50,139.50,141.00,"67,189","9,473,960",55,140.00,141.50,"39,273,730",141.50,155.50,127.50
1333,恩得利,2.40,-0.03 ,2.40,2.40,2.40,2.40,"20,557","49,356",8,2.37,2.47,"74,515,375",2.40,2.64,2.16
1336,台翰,17.40,-0.20 ,17.60,17.60,17.40,17.44,"42,000","732,550",19,17.40,17.55,"83,193,419",17.40,19.10,15.70
1565,精華,651.00,-18.00 ,678.00,678.00,651.00,661.47,"172,303","113,974,010",175,651.00,655.00,"50,416,516",651.00,716.00,586.00
1566,捷邦,16.70,-0.10 ,16.80,16.80,16.55,16.66,"43,301","721,550",37,16.60,16.75,"86,467,028",16.70,18.35,15.05
1569,濱川,17.70,-0.60 ,18.30,18.30,17.70,17.94,"249,603","4,478,562",196,17.70,17.80,"112,713,264",17.70,19.45,15.95
