006201,元大富櫃50,13.18,+0.12,13.18,13.25,13.18,13.20,"127,000","1,676,350",39,13.18,13.22,"15,946,000",13.18,14.49,11.87
3205,佰研,57.60,-0.40 ,58.10,58.50,57.60,58.07,"85,791","4,982,159",84,57.60,58.10,"32,772,631",57.60,63.30,51.90
3206,志豐,21.40,0.00 ,21.50,21.50,21.10,21.31,"216,375","4,611,217",142,21.20,21.40,"52,859,432",21.40,23.50,19.30
3207,耀勝, ---,--- ,---,---,---,9.00,0,0,0,0.00,11.00,"43,259,225",11.00,12.10,9.90
3211,順達,39.80,+0.05,40.00,40.00,39.65,39.85,"204,558","8,152,260",147,39.80,40.00,"151,968,521",39.80,43.75,35.85
3213,茂訊,43.70,+0.65,43.05,43.70,43.05,43.20,"27,000","1,166,400",23,43.25,43.70,"58,685,547",43.70,48.05,39.35
3217,優群,34.30,+0.70,34.55,34.55,33.80,34.19,"260,785","8,916,462",188,34.30,34.35,"82,104,203",34.30,37.70,30.90
3218,大學光,26.75,+0.15,26.60,27.00,26.60,26.77,"124,200","3,324,360",91,26.70,26.75,"76,123,000",26.75,29.40,24.10
3219,倚強,23.00,0.00 ,23.00,23.00,23.00,23.00,"3,000","69,000",3,22.50,23.95,"23,300,417",23.00,25.30,20.70
3221,台嘉碩,23.95,-0.05 ,24.50,24.60,23.90,24.18,"1,242,319","30,039,752",706,23.95,24.05,"102,348,210",23.95,26.30,21.60
3224,三顧,61.50,-0.40 ,62.00,62.00,61.40,61.66,"328,633","20,262,913",153,61.40,61.50,"58,016,045",61.50,67.60,55.40
3226,至寶電,52.60,0.00 ,52.60,52.60,52.60,52.60,"2,000","105,200",1,52.20,52.80,"64,430,573",52.60,57.80,47.35
3227,原相,127.50,+1.00,126.50,128.50,126.00,127.40,"3,051,957","388,810,539","2,118",127.00,127.50,"133,923,821",127.50,140.00,115.00
3228,金麗科,45.95,+4.15,42.50,45.95,42.30,45.10,"1,153,488","52,024,022",637,45.95,0.00,"67,792,705",45.95,50.50,41.40
3230,錦明, ---,--- ,---,---,---,6.18,0,0,0,6.10,6.22,"107,746,524",6.22,6.84,5.60
3232,昱捷,21.75,-0.25 ,21.70,21.85,21.60,21.72,"76,519","1,662,289",67,21.70,21.75,"36,567,865",21.75,23.90,19.60
3234,光環,29.50,-0.10 ,30.00,30.00,29.50,29.78,"206,707","6,156,133",167,29.50,29.60,"72,527,692",29.50,32.45,26.55
3236,千如,39.30,+0.30,39.65,40.00,39.10,39.36,"604,970","23,810,515",432,39.20,39.30,"85,641,378",39.30,43.20,35.40
3252,海灣,17.60,-0.35 ,17.95,18.45,17.60,17.92,"71,082","1,273,834",37,17.60,17.80,"50,195,754",17.60,19.35,15.85
3259,鑫創,23.80,-0.05 ,23.85,23.85,23.30,23.69,"46,149","1,093,231",26,23.80,23.85,"80,859,553",23.80,26.15,21.45
3260,威剛,52.40,+0.80,53.00,53.30,52.30,52.86,"2,569,859","135,843,048","1,686",52.40,52.50,"224,172,374",52.40,57.60,47.20
3264,欣銓,37.10,+0.30,36.90,37.35,36.40,37.01,"2,004,730","74,203,560","1,150",37.10,37.15,"490,396,211",37.10,40.80,33.40
3265,台星科,32.10,+0.20,32.00,32.70,32.00,32.37,"1,437,966","46,552,151",809,32.10,32.25,"136,261,659",32.10,35.30,28.90
3268,海德威,14.85,+0.10,15.10,15.35,14.80,15.03,"30,000","450,800",27,14.80,14.85,"33,426,272",14.85,16.30,13.40
3272,東碩,38.15,+0.70,38.00,38.60,38.00,38.18,"123,000","4,695,950",80,38.15,38.20,"52,264,966",38.15,41.95,34.35
3276,宇環,12.25,-0.05 ,11.95,12.25,11.90,11.98,"6,000","71,900",4,12.00,12.10,"69,712,666",12.25,13.45,11.05
3284,太普高,19.50,-0.50 ,20.05,20.05,19.40,19.71,"617,030","12,160,530",210,19.50,19.65,"55,961,790",19.50,21.45,17.55
3285,微端,23.60,-0.30 ,24.20,24.75,23.55,24.11,"741,200","17,871,006",491,23.60,23.65,"44,109,324",23.60,25.95,21.25
3287,廣寰科,9.47,+0.09,9.40,9.68,9.33,9.49,"23,000","218,310",18,9.36,9.63,"43,970,483",9.47,10.40,8.53
3288,點晶, ---,--- ,---,---,---,3.00,1,3,1,3.66,3.89,"56,650,148",3.89,4.27,3.51
3289,宜特,59.50,+1.60,58.00,59.60,58.00,58.78,"249,762","14,681,689",187,59.20,59.50,"63,575,121",59.50,65.40,53.60
3290,東浦,19.90,+0.40,19.50,20.35,19.35,19.85,"442,140","8,778,182",201,19.85,19.90,"99,548,926",19.90,21.85,17.95
3293,鈊象,154.00,+2.00,153.00,154.50,153.00,153.60,"222,999","34,253,345",218,154.00,154.50,"70,087,140",154.00,169.00,139.00
3294,英濟,13.30,-0.20 ,13.60,13.75,13.25,13.42,"137,500","1,844,650",91,13.30,13.35,"132,015,919",13.30,14.60,12.00
3297,杭特,15.05,+0.15,15.00,15.05,15.00,15.01,"43,550","653,705",25,14.95,15.05,"36,859,845",15.05,16.55,13.55
3299,帛漢,57.30,-0.20 ,58.20,58.20,57.00,57.31,"236,715","13,566,037",182,57.10,57.30,"61,194,225",57.30,63.00,51.60
3303,岱稜,18.60,-0.10 ,18.80,18.80,18.60,18.67,"74,200","1,385,039",49,18.60,18.65,"96,089,607",18.60,20.45,16.75
3306,鼎天,21.25,+0.15,21.25,21.25,21.25,21.25,"3,001","63,771",4,21.25,21.50,"50,607,702",21.25,23.35,19.15
3310,佳穎,37.05,-0.55 ,37.90,37.90,37.05,37.23,"136,100","5,067,040",63,37.05,37.10,"62,781,586",37.05,40.75,33.35
3313,斐成,26.30,-0.65 ,26.85,27.35,26.20,26.61,"1,010,001","26,877,176",547,26.25,26.45,"83,770,776",26.30,28.90,23.70
3317,尼克森,40.35,-0.55 ,40.80,41.20,40.20,40.50,"976,225","39,541,476",647,40.35,40.40,"61,251,550",40.35,44.35,36.35
3322,建舜電,8.77,+0.09,8.52,8.77,8.52,8.65,"16,004","138,452",15,8.59,8.77,"86,415,616",8.77,9.64,7.90
3323,加百裕,39.80,-0.45 ,40.70,40.70,39.70,40.11,"1,733,952","69,549,880","1,108",39.75,39.80,"86,799,914",39.80,43.75,35.85
3324,雙鴻,62.10,-0.30 ,62.50,62.80,61.80,62.24,"364,001","22,656,562",285,62.10,62.20,"82,680,953",62.10,68.30,55.90
3325,旭品,10.60,-0.15 ,10.60,10.65,10.55,10.59,"19,006","201,263",15,10.55,10.70,"74,634,579",10.60,11.65,9.54
3332,幸康, ---,--- ,---,---,---,41.75,0,0,0,40.40,41.90,"48,104,246",41.80,45.95,37.65
3339,泰谷,8.88,+0.08,8.88,8.88,8.88,8.88,"1,000","8,880",1,8.72,8.89,"96,181,442",8.88,9.76,8.00
3354,律勝,20.20,+0.10,20.35,20.65,20.20,20.42,"598,000","12,209,200",374,20.20,20.30,"70,112,426",20.20,22.20,18.20
3360,尚立,20.60,+0.10,20.50,20.80,20.40,20.60,"801,925","16,522,388",359,20.55,20.60,"75,456,054",20.20,22.20,18.20
3362,先進光,61.60,-0.20 ,62.00,62.50,61.20,61.88,"1,127,965","69,793,832",630,61.60,61.80,"110,858,706",61.60,67.70,55.50
3363,上詮,26.20,除息 ,25.60,26.35,25.60,26.12,"144,000","3,761,050",77,26.10,26.20,"77,474,145",26.20,28.80,23.60
3372,典範,5.70,+0.02,5.68,5.71,5.66,5.68,"332,000","1,886,480",67,5.68,5.70,"407,330,000",5.70,6.27,5.13
3373,熱映,17.75,+0.05,17.70,17.75,17.55,17.65,"48,026","847,459",26,17.65,17.75,"43,289,801",17.75,19.50,16.00
3374,精材,50.70,+2.25,49.40,51.20,49.30,50.39,"6,318,578","318,423,628","3,841",50.60,50.70,"271,694,916",50.70,55.70,45.65
3379,彬台,11.90,-0.30 ,12.05,12.05,11.90,11.99,"9,034","108,308",8,11.90,12.00,"38,041,748",11.90,13.05,10.75
3388,崇越電,79.40,-0.70 ,79.40,80.00,78.50,79.48,"229,050","18,205,010",103,79.20,79.50,"64,061,000",79.40,87.30,71.50
3390,旭軟,24.40,+1.20,23.50,25.20,23.50,24.38,"1,681,612","41,000,041",894,24.30,24.40,"66,981,059",24.40,26.80,22.00
3402,漢科,31.35,+0.70,30.80,31.40,30.75,31.08,"367,021","11,408,561",217,31.20,31.35,"73,047,692",31.35,34.45,28.25
3426,台興,56.70,+0.40,56.10,56.70,56.10,56.39,"21,000","1,184,100",17,56.20,56.70,"26,400,000",56.70,62.30,51.10
3428,光燿科,33.30,-0.40 ,34.00,34.00,33.20,33.54,"147,000","4,930,250",106,33.30,33.50,"96,232,000",33.30,36.60,30.00
3431,長天,5.05,0.00 ,5.05,5.05,5.05,5.05,"18,210","91,956",5,5.00,5.05,"35,458,704",5.05,5.55,4.55
3434,哲固,12.75,-0.20 ,12.95,12.95,12.70,12.77,"12,000","153,250",7,12.70,12.80,"22,700,000",12.75,14.00,11.50
3438,類比科,16.40,-0.05 ,16.40,16.45,16.25,16.32,"50,900","830,873",41,16.25,16.45,"67,379,735",16.40,18.00,14.80
3441,聯一光,31.40,-0.50 ,32.50,32.50,31.40,31.73,"244,000","7,742,750",158,31.40,31.60,"40,039,920",31.40,34.50,28.30
3444,利機,23.60,0.00 ,23.30,23.60,23.25,23.31,"66,000","1,538,650",35,23.25,23.60,"39,114,586",23.60,25.95,21.25
3452,益通,3.73,+0.12,3.63,3.74,3.63,3.69,"76,168","280,861",29,3.69,3.73,"779,449,742",3.73,4.10,3.36
3455,由田,47.90,-0.40 ,48.40,48.50,47.75,48.03,"342,847","16,468,067",252,47.90,47.95,"61,468,750",47.90,52.60,43.15
3465,祥業,16.40,+0.20,16.40,16.40,16.40,16.40,"1,555,000","25,502,000",7,16.10,16.40,"13,160,335",16.40,18.00,14.80
3466,致振,11.90,-0.20 ,12.00,12.00,11.75,11.89,"11,614","138,144",14,11.90,12.10,"60,887,573",11.90,13.05,10.75
3479,安勤,41.40,+0.05,41.45,41.45,41.35,41.41,"30,000","1,242,200",25,41.35,41.40,"69,194,164",41.40,45.50,37.30
3483,力致,21.50,-0.40 ,21.75,21.75,21.50,21.56,"48,022","1,035,570",33,21.50,21.55,"53,856,000",21.50,23.65,19.35
3484,崧騰,33.55,0.00 ,33.60,33.85,33.55,33.65,"74,509","2,507,456",39,33.50,33.55,"69,736,557",33.55,36.90,30.20
