006201,元大富櫃50,12.27,-0.07 ,12.34,12.34,12.25,12.27,"120,000","1,472,730",29,12.25,12.27,"16,446,000",12.27,13.49,11.05
735255,穩懋群益7A購02, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.01,"5,000,000",0.01,1.45,0.01
735256,中美晶玉山7A購01, ---,--- ,---,---,---,0.58,0,0,0,0.01,0.03,"10,000,000",0.03,0.63,0.01
735268,台半富邦7B購01, ---,--- ,---,---,---,0.38,0,0,0,0.16,0.17,"10,000,000",0.17,0.50,0.01
735269,信昌電富邦7B購01, ---,--- ,---,---,---,3.17,0,0,0,3.15,0.00,"10,000,000",3.61,4.28,2.94
735281,台半台新7A購01, ---,--- ,---,---,---,0.03,0,0,0,0.02,0.06,"10,000,000",0.04,0.70,0.01
735282,昂寶台新7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.02,"10,000,000",0.01,0.50,0.01
735283,勝麗台新7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.08,"10,000,000",0.01,0.38,0.01
735294,中美晶群益7A購03,0.02,-0.03 ,0.02,0.02,0.02,0.02,"30,000",600,1,0.02,0.08,"10,000,000",0.02,1.53,0.01
735297,宇峻群益7A購01, ---,--- ,---,---,---,0.02,0,0,0,0.03,0.13,"10,000,000",0.03,0.95,0.01
735298,威剛群益7A購01, ---,--- ,---,---,---,0.04,0,0,0,0.00,0.00,"10,000,000",0.01,0.93,0.01
735300,譜瑞群益7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.00,"5,000,000",0.01,2.12,0.01
735311,良維兆豐7A購02, ---,--- ,---,---,---,0.05,0,0,0,0.00,0.03,"10,000,000",0.01,0.33,0.01
735313,萬潤台新7A購01, ---,--- ,---,---,---,0.27,0,0,0,0.01,0.07,"10,000,000",0.02,0.62,0.01
735329,環宇富邦7A購01, ---,--- ,---,---,---,0.29,0,0,0,0.01,0.10,"10,000,000",0.10,0.66,0.01
735346,凡甲元大7A購01, ---,--- ,---,---,---,0.23,0,0,0,0.01,0.03,"10,000,000",0.03,0.38,0.01
735357,原相統一7A購02, ---,--- ,---,---,---,0.19,0,0,0,0.08,0.10,"10,000,000",0.10,0.43,0.01
735358,萬潤國泰7B購01, ---,--- ,---,---,---,0.06,0,0,0,0.09,0.10,"6,500,000",0.10,0.77,0.01
735359,原相統一7A購03, ---,--- ,---,---,---,0.14,0,0,0,0.12,0.13,"10,000,000",0.13,0.44,0.01
735368,精材兆豐7A購01, ---,--- ,---,---,---,0.03,0,0,0,0.02,0.11,"10,000,000",0.03,0.49,0.01
735379,萬潤群益7A購01, ---,--- ,---,---,---,0.12,0,0,0,0.01,0.11,"5,137,000",0.03,0.88,0.01
735380,群聯群益7A購02, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.00,"10,000,000",0.01,3.05,0.01
735395,同致群益7A購01, ---,--- ,---,---,---,0.03,0,0,0,0.00,0.01,"10,000,000",0.01,0.43,0.01
735396,合晶群益7A購01,0.10,+0.01,0.10,0.10,0.10,0.10,"1,000",100,1,0.10,0.20,"10,000,000",0.10,1.79,0.01
735397,宜特群益7A購01, ---,--- ,---,---,---,0.04,0,0,0,0.00,0.05,"10,000,000",0.05,0.35,0.01
735402,元太麥證7A購01, ---,--- ,---,---,---,0.05,0,0,0,0.01,0.08,"10,000,000",0.05,0.28,0.01
735404,智擎麥證7A購01,0.11,-0.03 ,0.12,0.12,0.11,0.12,"35,000","4,100",2,0.11,0.12,"5,000,000",0.11,0.36,0.01
735406,環球晶麥證7B購01,0.07,-0.01 ,0.08,0.09,0.07,0.08,"300,000","24,200",4,0.07,0.08,"10,000,000",0.07,0.25,0.01
735407,譜瑞麥證7B購01, ---,--- ,---,---,---,0.18,0,0,0,0.12,0.13,"8,000,000",0.13,0.35,0.01
735422,勝麗元大7B購01, ---,--- ,---,---,---,0.03,0,0,0,0.01,0.02,"10,000,000",0.02,0.33,0.01
735427,元太富邦7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.10,"5,000,000",0.01,0.68,0.01
735428,穩懋富邦7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.05,"5,000,000",0.01,0.44,0.01
735429,鈊象富邦7A購01, ---,--- ,---,---,---,0.34,0,0,0,0.19,0.20,"10,000,000",0.20,0.97,0.01
735446,大中群益7A購02, ---,--- ,---,---,---,0.23,0,0,0,0.34,0.35,"10,000,000",0.35,0.75,0.01
735447,中美晶群益7A購05, ---,--- ,---,---,---,0.46,0,0,0,0.01,0.03,"10,000,000",0.03,0.93,0.01
735456,環宇統一7B購01, ---,--- ,---,---,---,0.10,0,0,0,0.01,0.10,"10,000,000",0.09,0.37,0.01
735457,環球晶統一7A購02, ---,--- ,---,---,---,0.09,0,0,0,0.01,0.09,"10,000,000",0.09,0.54,0.01
735461,富喬元大7B購01, ---,--- ,---,---,---,0.17,0,0,0,0.21,0.22,"10,000,000",0.21,0.55,0.01
735482,直得群益7A購02,0.08,+0.02,0.07,0.08,0.07,0.08,"60,000","4,500",4,0.08,0.09,"10,000,000",0.08,1.37,0.01
735484,原相群益7A購01, ---,--- ,---,---,---,0.08,0,0,0,0.07,0.08,"10,000,000",0.08,0.78,0.01
735487,萬潤兆豐7A購01, ---,--- ,---,---,---,0.08,0,0,0,0.01,0.02,"10,000,000",0.02,0.50,0.01
735495,原相富邦7A購01, ---,--- ,---,---,---,0.34,0,0,0,0.08,0.10,"10,000,000",0.10,0.69,0.01
735496,穩懋富邦7A購02, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.10,"5,000,000",0.01,0.58,0.01
735508,元太群益7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.00,"5,000,000",0.01,1.18,0.01
735511,美琪瑪群益7A購01, ---,--- ,---,---,---,0.05,0,0,0,0.01,0.00,"5,065,000",0.03,0.37,0.01
735518,合晶統一7A購01, ---,--- ,---,---,---,0.13,0,0,0,0.15,0.18,"10,000,000",0.15,0.50,0.01
735520,新普統一7A購01, ---,--- ,---,---,---,1.35,0,0,0,0.95,0.99,"15,000,000",0.95,1.53,0.37
735521,精材統一7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.10,"10,000,000",0.01,0.26,0.01
735522,富喬富邦7A購01, ---,--- ,---,---,---,0.02,0,0,0,0.02,0.10,"10,000,000",0.02,0.23,0.01
735524,美琪瑪元富7C購01, ---,--- ,---,---,---,0.28,0,0,0,0.15,0.16,"5,000,000",0.15,0.53,0.01
735529,光燿科台新7A購01, ---,--- ,---,---,---,0.02,0,0,0,0.01,0.08,"10,000,000",0.02,0.47,0.01
735535,環球晶中信7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.01,"5,000,000",0.01,0.49,0.01
735536,牧德兆豐7A購01, ---,--- ,---,---,---,2.97,0,0,0,1.49,1.56,"10,000,000",1.56,2.20,0.92
735542,欣銓富邦7A購01, ---,--- ,---,---,---,0.09,0,0,0,0.07,0.10,"5,000,000",0.09,0.65,0.01
735548,昂寶群益7A購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.00,"10,000,000",0.02,0.45,0.01
735562,神盾元富7A購01,0.01,-0.03 ,0.01,0.01,0.01,0.01,"100,000","1,000",1,0.01,0.04,"5,000,000",0.01,0.28,0.01
735565,精材兆豐7B購01,0.12,0.00 ,0.03,0.12,0.03,0.03,"102,000","3,230",4,0.03,0.12,"10,000,000",0.12,0.40,0.01
735568,金可麥證7A購01, ---,--- ,---,---,---,0.18,0,0,0,0.10,0.11,"10,000,000",0.11,0.42,0.01
735571,精測麥證7A購01, ---,--- ,---,---,---,0.13,0,0,0,0.01,0.08,"10,000,000",0.08,0.22,0.01
735573,頎邦麥證7A購01, ---,--- ,---,---,---,0.11,0,0,0,0.10,0.11,"10,000,000",0.11,0.51,0.01
735576,大田統一7A購01, ---,--- ,---,---,---,0.08,0,0,0,0.01,0.10,"15,000,000",0.07,0.26,0.01
735579,群聯統一7A購01, ---,--- ,---,---,---,0.02,0,0,0,0.01,0.10,"10,000,000",0.02,0.74,0.01
735581,直得玉山81購01,0.57,+0.02,0.55,0.57,0.53,0.56,"229,000","128,090",6,0.56,0.57,"10,000,000",0.57,0.84,0.30
735595,威剛兆豐7A購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.02,"10,000,000",0.02,0.62,0.01
735600,欣銓玉山7A購01,0.18,-0.03 ,0.18,0.18,0.18,0.18,"10,000","1,800",2,0.16,0.17,"5,000,000",0.18,0.85,0.01
735601,大中元大7B購01,0.32,-0.03 ,0.32,0.32,0.32,0.32,"7,000","2,240",1,0.35,0.36,"10,000,000",0.32,0.61,0.03
735609,聯亞群益7B購01, ---,--- ,---,---,---,0.05,0,0,0,0.05,0.06,"10,000,000",0.06,1.45,0.01
735611,穩懋群益7A購03, ---,--- ,---,---,---,0.04,0,0,0,0.02,0.03,"5,000,000",0.03,0.46,0.01
735621,碩禾富邦7B購01, ---,--- ,---,---,---,0.06,0,0,0,0.01,0.07,"10,000,000",0.06,0.34,0.01
735622,穩懋台新79購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.06,"5,000,000",0.01,0.37,0.01
735623,中美晶群益79購05, ---,--- ,---,---,---,0.24,0,0,0,0.00,0.04,"10,000,000",0.04,0.72,0.01
735624,伍豐群益79購01, ---,--- ,---,---,---,0.05,0,0,0,0.00,0.01,"5,000,000",0.01,1.54,0.01
735625,金居群益7A購01, ---,--- ,---,---,---,0.23,0,0,0,0.02,0.03,"10,000,000",0.03,0.38,0.01
735626,宣德群益79購01, ---,--- ,---,---,---,0.30,0,0,0,0.01,0.11,"5,000,000",0.11,0.90,0.01
735627,光燿科永豐79購01, ---,--- ,---,---,---,0.09,0,0,0,0.00,0.01,"10,000,000",0.01,0.51,0.01
735628,先進光永豐79購01,0.07,-0.01 ,0.07,0.07,0.07,0.07,"1,000",70,1,0.06,0.09,"5,000,000",0.07,0.48,0.01
735629,協益永豐79購01, ---,--- ,---,---,---,0.03,0,0,0,0.00,0.01,"500,000",0.01,0.30,0.01
735630,信驊永豐79購02, ---,--- ,---,---,---,0.09,0,0,0,0.00,0.01,"5,000,000",0.01,0.50,0.01
735631,宣德永豐79購01, ---,--- ,---,---,---,0.29,0,0,0,0.02,0.03,"20,000,000",0.03,0.35,0.01
735632,宣德永豐79購02, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.01,"20,000,000",0.01,0.46,0.01
735633,神盾永豐79購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.01,"5,000,000",0.01,0.25,0.01
735634,網家永豐79購02, ---,--- ,---,---,---,0.18,0,0,0,0.00,0.01,"5,000,000",0.01,0.51,0.01
735635,穩懋永豐79購02, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.02,"5,000,000",0.01,0.37,0.01
735636,頎邦永豐79購01, ---,--- ,---,---,---,0.08,0,0,0,0.00,0.01,"5,000,000",0.01,1.29,0.01
735637,宣德永豐79購03, ---,--- ,---,---,---,0.12,0,0,0,0.00,0.01,"20,000,000",0.01,0.56,0.01
735638,宣德永豐79購04, ---,--- ,---,---,---,0.05,0,0,0,0.00,0.01,"20,000,000",0.01,0.69,0.01
735639,大田元大79購02, ---,--- ,---,---,---,0.10,0,0,0,0.00,0.02,"5,000,000",0.02,0.23,0.01
735640,岳豐元大7A購01,0.29,+0.07,0.30,0.30,0.29,0.30,"110,000","32,900",2,0.27,0.28,"10,000,000",0.29,0.60,0.01
735641,宣德元大79購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.02,"10,000,000",0.01,0.54,0.01
735642,群聯元大7A購01, ---,--- ,---,---,---,0.05,0,0,0,0.06,0.07,"10,000,000",0.07,0.50,0.01
735643,宣德元大79購02, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.02,"10,000,000",0.01,0.80,0.01
735644,宣德元富79購01, ---,--- ,---,---,---,0.07,0,0,0,0.03,0.04,"5,000,000",0.04,0.46,0.01
735645,宣德元富79購02, ---,--- ,---,---,---,0.20,0,0,0,0.01,0.04,"5,000,000",0.04,0.57,0.01
735646,環球晶元富79購01, ---,--- ,---,---,---,0.06,0,0,0,0.00,0.00,"10,000,000",0.04,0.49,0.01
735647,穩懋麥證79購02, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.08,"10,000,000",0.01,0.15,0.01
735648,穩懋麥證7A購02, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.05,"10,000,000",0.01,0.15,0.01
735649,伍豐統一7A購01, ---,--- ,---,---,---,0.18,0,0,0,0.13,0.14,"15,000,000",0.14,0.56,0.01
735650,台星科康和79購01, ---,--- ,---,---,---,0.26,0,0,0,0.00,0.10,"10,000,000",0.10,0.64,0.01
735651,台星科康和79購02, ---,--- ,---,---,---,0.56,0,0,0,0.00,0.10,"10,000,000",0.10,0.68,0.01
735652,台星科康和79購03, ---,--- ,---,---,---,0.53,0,0,0,0.00,0.10,"10,000,000",0.10,0.68,0.01
735653,宇隆凱基79購01, ---,--- ,---,---,---,0.20,0,0,0,0.01,0.10,"10,000,000",0.10,0.90,0.01
735654,宣德凱基79購01,0.09,-0.05 ,0.10,0.10,0.09,0.10,"70,000","6,800",2,0.09,0.19,"10,000,000",0.09,0.62,0.01
735655,精材凱基79購02, ---,--- ,---,---,---,0.05,0,0,0,0.00,0.05,"10,000,000",0.01,0.22,0.01
735656,茂達日盛79購01,0.74,-0.08 ,0.71,0.74,0.71,0.74,"17,000","12,520",2,0.74,0.76,"10,000,000",0.74,1.59,0.01
735657,中美晶台新79購01, ---,--- ,---,---,---,0.27,0,0,0,0.01,0.08,"10,000,000",0.01,0.57,0.01
735658,大宇資永豐79購01,0.39,+0.23,0.29,0.39,0.27,0.33,"253,000","82,920",16,0.40,0.50,"5,000,000",0.39,0.94,0.01
735659,台星科永豐79購03, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.01,"5,000,000",0.01,0.60,0.01
735660,合晶永豐79購03, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.01,"5,000,000",0.01,0.60,0.01
735661,科懋永豐79購01, ---,--- ,---,---,---,0.03,0,0,0,0.00,0.01,"5,000,000",0.01,0.35,0.01
735662,泰博永豐79購01, ---,--- ,---,---,---,0.69,0,0,0,0.62,0.68,"5,000,000",0.62,1.22,0.02
735663,智擎永豐79購01, ---,--- ,---,---,---,0.06,0,0,0,0.00,0.01,"5,000,000",0.01,0.54,0.01
735664,數字永豐79購01, ---,--- ,---,---,---,0.27,0,0,0,0.06,0.09,"5,000,000",0.09,0.72,0.01
735665,宣德永豐7A購01, ---,--- ,---,---,---,0.13,0,0,0,0.03,0.04,"10,000,000",0.04,0.62,0.01
735666,台星科國票79購01, ---,--- ,---,---,---,0.10,0,0,0,0.00,0.05,"10,000,000",0.05,0.50,0.01
735667,頎邦國票79購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.05,"10,000,000",0.01,0.88,0.01
735668,中美晶元富79購01, ---,--- ,---,---,---,0.04,0,0,0,0.00,0.00,"10,000,000",0.04,0.57,0.01
735669,東洋中信79購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.01,"5,000,000",0.01,1.22,0.01
735670,宣德中信79購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.02,"10,000,000",0.01,0.68,0.01
735671,網家中信7C購01, ---,--- ,---,---,---,0.03,0,0,0,0.02,0.03,"10,000,000",0.03,0.47,0.01
735672,宣德凱基79購02, ---,--- ,---,---,---,0.13,0,0,0,0.00,0.06,"10,000,000",0.06,0.85,0.01
735673,同致凱基79購01, ---,--- ,---,---,---,0.11,0,0,0,0.00,0.10,"7,700,000",0.10,0.52,0.01
735674,碩禾凱基7A購01, ---,--- ,---,---,---,0.67,0,0,0,0.00,0.10,"8,000,000",0.10,0.75,0.01
735675,穩懋凱基79購02, ---,--- ,---,---,---,0.10,0,0,0,0.00,0.01,"10,000,000",0.01,0.51,0.01
735676,穩懋凱基79購03, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.01,"10,000,000",0.01,0.58,0.01
735677,穩懋凱基79購04, ---,--- ,---,---,---,0.10,0,0,0,0.00,0.10,"10,000,000",0.10,0.74,0.01
735678,中美晶富邦79購03, ---,--- ,---,---,---,0.16,0,0,0,0.01,0.10,"10,000,000",0.10,1.23,0.01
735679,勝麗富邦7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.02,"10,000,000",0.01,0.19,0.01
735680,欣銓日盛79購01, ---,--- ,---,---,---,0.14,0,0,0,0.03,0.04,"10,000,000",0.04,1.17,0.01
735681,金居日盛7A購01, ---,--- ,---,---,---,0.13,0,0,0,0.04,0.05,"10,000,000",0.05,0.39,0.01
735682,鈊象日盛79購01, ---,--- ,---,---,---,0.45,0,0,0,0.01,0.02,"10,000,000",0.02,1.07,0.01
735683,欣銓統一7A購01, ---,--- ,---,---,---,0.21,0,0,0,0.19,0.20,"15,000,000",0.20,0.65,0.01
735684,宣德統一7A購01, ---,--- ,---,---,---,0.24,0,0,0,0.07,0.10,"10,000,000",0.10,0.44,0.01
735685,穩懋統一7A購01,0.01,0.00 ,0.01,0.01,0.01,0.01,"123,000","1,230",3,0.01,0.02,"15,000,000",0.01,0.20,0.01
735686,中美晶元大79購05, ---,--- ,---,---,---,0.06,0,0,0,0.00,0.02,"10,000,000",0.02,0.78,0.01
735687,台星科元大79購01, ---,--- ,---,---,---,0.07,0,0,0,0.00,0.02,"10,000,000",0.02,0.66,0.01
735688,伍豐元大79購01, ---,--- ,---,---,---,0.04,0,0,0,0.00,0.02,"10,000,000",0.02,0.89,0.01
735689,威剛元大79購02, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.02,"10,000,000",0.02,0.43,0.01
735690,新普元大79購04,0.28,+0.04,0.28,0.28,0.28,0.28,"30,000","8,400",1,0.24,0.26,"10,000,000",0.28,2.50,0.01
735691,精材元大7A購02, ---,--- ,---,---,---,0.04,0,0,0,0.00,0.02,"5,000,000",0.02,0.62,0.01
735692,精材元大7A購03, ---,--- ,---,---,---,0.05,0,0,0,0.03,0.04,"5,000,000",0.04,0.40,0.01
735693,網家元大79購03, ---,--- ,---,---,---,0.05,0,0,0,0.00,0.02,"5,000,000",0.02,0.51,0.01
735694,穩懋元大79購03, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.01,"10,000,000",0.01,0.30,0.01
735695,頎邦元大79購02, ---,--- ,---,---,---,0.21,0,0,0,0.00,0.02,"10,000,000",0.02,1.36,0.01
735696,大田群益79購02, ---,--- ,---,---,---,0.18,0,0,0,0.00,0.00,"3,500,000",0.03,0.51,0.01
735697,台半群益7A購01, ---,--- ,---,---,---,0.05,0,0,0,0.03,0.04,"10,000,000",0.04,0.70,0.01
735698,牧德群益79購02, ---,--- ,---,---,---,4.46,0,0,0,1.69,1.79,"5,000,000",1.79,2.77,0.81
735699,牧德群益7A購01,0.95,-0.45 ,1.26,1.26,0.95,1.21,"13,000","15,750",4,1.02,1.03,"5,000,000",0.95,1.82,0.08
735700,信昌電群益7A購01, ---,--- ,---,---,---,1.91,0,0,0,0.00,0.00,"5,354,000",12.70,13.90,11.50
735701,環球晶群益79購02, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.30,"6,000,000",0.01,0.77,0.01
735702,中美晶永豐79購03, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.01,"10,000,000",0.01,0.35,0.01
735703,合晶永豐79購04, ---,--- ,---,---,---,0.05,0,0,0,0.00,0.01,"10,000,000",0.01,0.99,0.01
735704,和勤永豐79購01, ---,--- ,---,---,---,0.19,0,0,0,0.00,0.01,"10,000,000",0.01,0.45,0.01
735705,碩禾永豐79購02, ---,--- ,---,---,---,0.06,0,0,0,0.00,0.01,"5,565,000",0.01,0.61,0.01
735706,合晶兆豐79購01, ---,--- ,---,---,---,0.08,0,0,0,0.00,0.02,"10,000,000",0.02,0.65,0.01
735707,合晶台新7A購01, ---,--- ,---,---,---,0.08,0,0,0,0.07,0.08,"10,000,000",0.08,0.50,0.01
735708,原相日盛79購02, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.06,"10,000,000",0.01,0.72,0.01
735709,合晶統一7A購02,0.10,0.00 ,0.11,0.11,0.10,0.11,"20,000","2,100",2,0.10,0.11,"10,000,000",0.10,0.44,0.01
735710,宣德統一7A購02, ---,--- ,---,---,---,0.18,0,0,0,0.03,0.10,"10,000,000",0.10,0.57,0.01
735711,中美晶國泰7A購01, ---,--- ,---,---,---,0.02,0,0,0,0.01,0.02,"8,000,000",0.01,0.61,0.01
735712,中美晶群益7A購07, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.00,"10,000,000",0.01,0.84,0.01
735713,台燿群益79購01, ---,--- ,---,---,---,2.32,0,0,0,1.03,1.13,"5,000,000",1.03,1.78,0.26
735714,智擎群益79購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.00,"5,000,000",0.01,2.03,0.01
735715,翔名群益79購01, ---,--- ,---,---,---,0.57,0,0,0,0.07,0.17,"10,000,000",0.17,0.89,0.01
735716,聯亞群益7A購02, ---,--- ,---,---,---,0.37,0,0,0,0.07,0.08,"10,000,000",0.08,0.73,0.01
735717,泰博康和79購02, ---,--- ,---,---,---,4.41,0,0,0,2.52,2.62,"5,000,000",2.52,3.70,1.34
735718,中美晶凱基79購04, ---,--- ,---,---,---,0.36,0,0,0,0.01,0.10,"5,000,000",0.10,0.86,0.01
735719,中美晶凱基79購05, ---,--- ,---,---,---,0.50,0,0,0,0.00,0.10,"5,000,000",0.10,1.01,0.01
735720,中美晶凱基79購06, ---,--- ,---,---,---,0.55,0,0,0,0.00,0.10,"5,000,000",0.10,1.23,0.01
735721,同致凱基79購03, ---,--- ,---,---,---,0.09,0,0,0,0.00,0.08,"10,000,000",0.01,0.43,0.01
735722,合晶凱基79購05, ---,--- ,---,---,---,0.14,0,0,0,0.00,0.10,"10,000,000",0.10,1.38,0.01
735723,金可凱基79購01, ---,--- ,---,---,---,0.16,0,0,0,0.08,0.10,"10,000,000",0.10,0.50,0.01
735724,原相凱基79購01, ---,--- ,---,---,---,0.11,0,0,0,0.00,0.10,"10,000,000",0.10,1.29,0.01
735725,數字凱基79購01, ---,--- ,---,---,---,0.47,0,0,0,0.62,0.72,"5,000,000",0.64,1.38,0.01
735726,璟德凱基79購01, ---,--- ,---,---,---,0.09,0,0,0,0.00,0.10,"10,000,000",0.09,0.53,0.01
735727,中美晶元大79購06, ---,--- ,---,---,---,0.05,0,0,0,0.00,0.02,"10,000,000",0.02,0.78,0.01
735728,同致元大79購02, ---,--- ,---,---,---,0.20,0,0,0,0.00,0.02,"10,000,000",0.02,0.44,0.01
735729,信昌電元大7A購02, ---,--- ,---,---,---,5.05,0,0,0,4.17,0.00,"5,000,000",4.29,5.65,2.91
735730,精測元大79購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.01,"10,000,000",0.01,0.30,0.01
735731,精測元大7A購01, ---,--- ,---,---,---,0.04,0,0,0,0.00,0.01,"10,000,000",0.01,0.59,0.01
735732,穩懋元大7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.02,"10,000,000",0.01,0.30,0.01
735733,恒耀元大79購01, ---,--- ,---,---,---,0.10,0,0,0,0.00,0.01,"10,000,000",0.01,0.59,0.01
735734,美琪瑪台新7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.02,"10,000,000",0.01,0.32,0.01
735735,元太富邦79購01, ---,--- ,---,---,---,0.14,0,0,0,0.01,0.10,"5,000,000",0.10,0.70,0.01
735736,先進光群益7A購01,0.91,+0.04,1.06,1.06,0.91,0.99,"313,000","311,080",5,0.91,0.93,"10,000,000",0.91,1.49,0.32
735737,宜鼎群益79購02, ---,--- ,---,---,---,0.47,0,0,0,0.01,0.11,"10,000,000",0.11,0.87,0.01
735738,牧德群益7A購02,0.49,-0.36 ,0.55,0.55,0.49,0.52,"40,000","20,800",2,0.53,0.54,"10,000,000",0.49,1.74,0.01
735739,長華科群益79購01, ---,--- ,---,---,---,0.19,0,0,0,0.00,0.05,"5,000,000",0.04,0.48,0.01
735740,富喬群益79購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.00,"5,000,000",0.02,0.61,0.01
735741,精測群益79購04, ---,--- ,---,---,---,0.01,0,0,0,0.00,1.00,"10,000,000",0.01,1.97,0.01
735742,金山電永豐79購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.01,"10,000,000",0.01,0.58,0.01
735743,美琪瑪永豐79購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.01,"5,000,000",0.01,0.22,0.01
735744,博智永豐79購01, ---,--- ,---,---,---,0.05,0,0,0,0.00,0.01,"5,000,000",0.01,0.31,0.01
735745,富宇永豐79購01, ---,--- ,---,---,---,0.04,0,0,0,0.00,0.05,"5,000,000",0.03,0.31,0.01
735746,應華永豐79購01, ---,--- ,---,---,---,0.04,0,0,0,0.00,0.02,"10,000,000",0.02,0.49,0.01
735747,雙鴻永豐79購02, ---,--- ,---,---,---,0.23,0,0,0,0.00,0.01,"10,000,000",0.01,0.55,0.01
735748,宜鼎中信79購01, ---,--- ,---,---,---,0.04,0,0,0,0.00,0.03,"10,000,000",0.03,1.26,0.01
735749,大宇資麥證7A購01,0.84,+0.23,0.70,0.84,0.70,0.78,"2,967,000","2,316,810",49,0.84,0.89,"10,000,000",0.84,1.15,0.53
735750,中光電麥證7A購01,0.66,+0.13,0.58,0.66,0.58,0.61,"2,212,000","1,359,510",20,0.66,0.67,"5,000,000",0.66,1.02,0.30
735751,合晶麥證79購01,0.01,0.00 ,0.01,0.01,0.01,0.01,"1,000",10,1,0.01,0.02,"10,000,000",0.01,0.22,0.01
735752,VHQ日盛79購01, ---,--- ,---,---,---,0.24,0,0,0,0.05,0.06,"10,000,000",0.06,0.70,0.01
735753,合晶統一7A購03, ---,--- ,---,---,---,0.13,0,0,0,0.13,0.14,"10,000,000",0.13,0.47,0.01
735754,同致元大79購03, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.01,"10,000,000",0.01,0.59,0.01
735755,良維元大7C購01, ---,--- ,---,---,---,0.08,0,0,0,0.06,0.07,"10,000,000",0.07,0.25,0.01
735756,晶焱元大79購02,0.94,+0.05,0.94,0.94,0.94,0.94,"109,000","102,460",4,0.89,0.92,"10,000,000",0.94,1.43,0.43
735757,精測元大79購02, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.01,"10,000,000",0.01,0.50,0.01
735758,穩懋元大79購04, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.01,"10,000,000",0.01,0.30,0.01
735759,迅得中信79購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.01,"10,000,000",0.01,0.44,0.01
735760,直得元富79購01, ---,--- ,---,---,---,0.08,0,0,0,0.00,0.23,"10,000,000",0.04,0.56,0.01
735761,博智元富79購01, ---,--- ,---,---,---,0.09,0,0,0,0.00,0.00,"5,000,000",0.11,0.54,0.01
735762,中美晶日盛79購01,0.01,0.00 ,0.01,0.01,0.01,0.01,"430,000","4,300",1,0.01,0.05,"10,000,000",0.01,0.61,0.01
735763,合晶統一7B購01,0.30,0.00 ,0.27,0.31,0.25,0.29,"452,000","131,760",19,0.29,0.30,"10,000,000",0.30,0.58,0.02
735764,網家統一79購01, ---,--- ,---,---,---,0.08,0,0,0,0.01,0.10,"10,000,000",0.08,0.57,0.01
735765,環球晶國泰7A購01,0.02,-0.04 ,0.02,0.02,0.02,0.02,"55,000","1,100",3,0.01,0.02,"7,000,000",0.02,0.47,0.01
735766,中美晶國票79購02, ---,--- ,---,---,---,0.24,0,0,0,0.00,0.05,"10,000,000",0.05,0.44,0.01
735767,先進光永豐79購02, ---,--- ,---,---,---,0.13,0,0,0,0.10,0.13,"10,000,000",0.13,0.70,0.01
