006201,元大富櫃50,12.19,-0.01 ,12.23,12.23,12.10,12.16,"47,000","571,550",25,12.18,12.24,"16,446,000",12.19,13.40,10.98
00727B,國泰1-5Y高收債,43.50,-0.14 ,43.59,43.59,43.40,43.50,"5,000","217,520",5,43.47,43.81,"14,189,000",43.50,9999.95,0.01
00734B,台新JPM新興債,20.76,0.00 ,20.74,20.76,20.74,20.76,"1,018,000","21,132,640",13,20.76,20.77,"33,979,000",20.76,9999.95,0.01
00740B,富邦全球投等債,41.00,+0.15,41.00,41.00,41.00,41.00,"320,000","13,120,000",8,0.10,0.00,"5,971,000",41.00,9999.95,0.01
00741B,富邦全球高收債,41.00,+0.05,41.00,41.00,41.00,41.00,"240,000","9,840,000",10,9.00,0.00,"5,628,000",41.00,9999.95,0.01
00744B,國泰中國政金債5+,39.80,-0.10 ,39.74,39.81,39.74,39.78,"3,000","119,350",3,39.75,39.83,"218,228,000",39.80,9999.95,0.01
00745B,富邦中政債0-1,39.45,-0.12 ,39.53,39.53,39.45,39.45,"101,000","3,984,530",8,39.42,39.72,"8,516,000",39.45,9999.95,0.01
00746B,富邦A級公司債,39.45,-0.05 ,39.45,39.45,39.45,39.45,"100,000","3,945,000",8,39.35,0.00,"5,464,000",39.45,9999.95,0.01
00747B,FH中國政策債,49.45,-0.15 ,49.45,49.45,49.45,49.45,"1,000","49,450",1,49.41,49.79,"221,000,000",49.45,9999.95,0.01
00748B,凱基中國債3-10,39.79,-0.08 ,39.79,39.79,39.79,39.79,"200,000","7,958,000",5,39.80,39.94,"60,500,000",39.79,9999.95,0.01
00749B,凱基新興債10+,39.90,+0.04,39.88,39.90,39.88,39.90,"205,000","8,179,400",8,39.79,39.93,"5,500,000",39.90,9999.95,0.01
00750B,凱基科技債10+,39.22,-0.10 ,39.22,39.22,39.22,39.22,"200,000","7,844,000",4,39.25,39.39,"13,000,000",39.22,9999.95,0.01
1240,茂生農經,41.20,-0.75 ,42.00,42.00,41.10,41.32,"29,000","1,198,350",26,41.20,41.65,"33,000,000",41.20,45.30,37.10
1258,其祥-KY,25.00,-0.20 ,25.00,25.00,24.70,24.98,"8,478","211,769",6,24.70,25.05,"36,816,458",25.00,27.50,22.50
1259,安心,70.00,0.00 ,70.00,70.00,70.00,70.01,"14,102","987,230",12,69.90,70.00,"32,389,500",70.00,77.00,63.00
1264,德麥,209.50,-1.50 ,209.50,209.50,209.00,209.50,"6,000","1,257,000",31,209.00,211.00,"33,695,970",209.50,230.00,189.00
1268,漢來美食,134.50,0.00 ,133.00,134.50,132.50,133.27,"11,219","1,495,127",15,132.50,134.50,"39,273,730",134.50,147.50,121.50
1333,恩得利,2.29,+0.09,2.20,2.29,2.20,2.27,"9,000","20,430",5,2.20,2.27,"74,515,375",2.29,2.51,2.07
1336,台翰,16.45,-0.05 ,16.55,16.55,16.45,16.49,"66,000","1,088,350",22,16.45,16.55,"83,193,419",16.45,18.05,14.85
1565,精華,671.00,+21.00,666.00,674.00,660.00,669.21,"471,744","315,695,480",469,670.00,671.00,"50,416,516",671.00,738.00,604.00
1566,捷邦,16.30,+0.05,16.25,16.45,16.15,16.25,"23,150","376,085",23,16.15,16.30,"86,467,028",16.30,17.90,14.70
1569,濱川,16.60,+0.10,16.50,16.60,16.45,16.50,"145,845","2,406,591",95,16.55,16.60,"112,713,264",16.60,18.25,14.95
1570,力肯,13.05,0.00 ,13.00,13.05,13.00,13.02,"4,050","52,750",5,12.95,13.00,"51,500,839",13.05,14.35,11.75
1580,新麥,138.50,+3.00,137.00,141.00,137.00,137.92,"59,581","8,217,597",31,138.50,139.50,"50,230,242",138.50,152.00,125.00
1584,精剛,7.76,-0.05 ,7.90,7.90,7.60,7.74,"87,294","675,593",40,7.68,7.76,"82,470,533",7.76,8.53,6.99
1586,和勤,38.00,+0.10,38.00,38.00,37.55,37.82,"68,682","2,597,216",55,37.90,38.00,"76,488,857",38.00,41.80,34.20
1591,駿吉-KY,32.30,+0.20,32.10,32.50,32.00,32.23,"11,000","354,550",10,32.00,32.35,"33,164,807",32.30,35.50,29.10
1593,祺驊,43.40,+0.10,43.40,43.40,43.00,43.23,"39,000","1,686,050",22,43.15,43.50,"31,948,455",43.40,47.70,39.10
1595,川寶,50.40,+0.40,51.20,51.20,50.10,50.39,"7,049","355,169",6,50.20,50.70,"47,148,134",50.40,55.40,45.40
1597,直得,108.00,-0.50 ,109.50,111.00,107.50,108.80,"1,160,168","126,225,644",947,107.50,108.00,"73,806,862",108.00,118.50,97.20
1599,宏佳騰,39.20,+0.60,38.50,39.20,38.50,39.11,"129,622","5,069,150",62,39.00,39.25,"62,002,519",39.20,43.10,35.30
1742,台蠟,19.70,-0.30 ,19.90,19.90,19.70,19.83,"14,000","277,600",10,19.70,19.90,"55,050,000",19.70,21.65,17.75
1752,南光,32.85,0.00 ,32.75,32.85,32.65,32.72,"44,385","1,452,212",25,32.85,32.90,"100,988,472",32.85,36.10,29.60
1777,生泰,79.70,+1.30,79.30,79.80,78.40,79.45,"6,021","478,371",7,79.30,79.70,"30,059,550",79.70,87.60,71.80
1781,合世,12.00,-0.05 ,12.35,12.35,10.95,11.94,"38,003","453,839",34,11.90,12.00,"47,407,605",12.00,13.20,10.80
1784,訊聯,30.10,-0.20 ,30.50,30.85,29.35,30.06,"1,473,000","44,284,500","1,093",30.05,30.10,"49,688,924",30.10,33.10,27.10
1785,光洋科,21.50,-0.25 ,21.75,21.90,21.35,21.54,"1,728,042","37,227,700",623,21.45,21.50,"398,501,243",21.50,23.65,19.35
1787,福盈科,23.00,+0.40,22.85,23.20,22.80,22.98,"87,190","2,003,220",57,22.75,23.00,"67,888,504",23.00,25.30,20.70
1788,杏昌,100.00,+0.10,99.90,100.00,99.90,99.92,"6,112","610,700",10,100.00,100.50,"35,000,000",100.00,110.00,90.00
1795,美時,51.60,-0.50 ,52.60,52.70,51.60,51.99,"680,003","35,355,159",477,51.60,51.80,"238,200,744",51.60,56.70,46.45
1796,金穎生技,47.50,+3.50,47.50,47.50,47.50,47.50,"1,000","47,500",1,42.50,47.50,"27,624,391",47.50,52.20,42.75
1799,易威,16.50,-0.10 ,16.70,16.70,16.50,16.64,"41,000","682,100",26,16.50,16.75,"98,842,678",16.50,18.15,14.85
1813,寶利徠,20.50,-0.15 ,20.70,20.95,20.45,20.57,"113,000","2,324,100",79,20.50,20.65,"46,635,510",20.50,22.55,18.45
1815,富喬,16.40,+0.15,16.35,16.65,16.30,16.50,"7,426,119","122,514,907","2,562",16.40,16.45,"433,784,403",16.40,18.00,14.80
2035,唐榮,44.95,+0.05,44.90,45.00,44.75,44.91,"19,326","867,901",18,44.70,44.95,"350,000,000",44.95,49.40,40.50
2061,風青,10.70,+0.10,10.75,10.75,10.50,10.63,"8,010","85,158",9,10.45,10.65,"62,075,076",10.70,11.75,9.63
2063,世鎧,37.50,0.00 ,37.50,37.50,37.50,37.50,"7,000","262,500",3,37.30,37.50,"45,000,000",37.50,41.25,33.75
2064,晉椿,16.75,+0.05,16.75,16.75,16.75,16.75,"1,000","16,750",1,16.65,16.75,"70,000,000",16.75,18.40,15.10
2065,世豐,27.95,-0.05 ,28.20,28.20,27.95,28.04,"5,000","140,200",5,27.95,28.10,"32,679,220",27.95,30.70,25.20
2066,世德,84.20,-0.40 ,83.60,84.20,83.10,83.73,"9,000","753,600",9,84.00,84.20,"36,502,870",84.20,92.60,75.80
2067,嘉鋼,14.65,-0.30 ,14.90,14.90,14.65,14.84,"16,000","237,450",10,14.55,14.95,"45,138,177",14.65,16.10,13.20
2221,大甲,33.30,-0.20 ,33.80,33.95,32.90,33.30,"327,120","10,894,618",225,33.30,33.40,"42,425,000",33.30,36.60,30.00
2230,泰茂,12.05,+0.10,12.00,12.05,11.80,11.97,"10,100","120,875",10,11.80,12.05,"39,617,338",12.05,13.25,10.85
2233,宇隆,84.10,除權息 ,84.50,84.80,83.70,84.29,"1,030,179","86,836,691",733,84.10,84.20,"60,288,089",84.10,92.50,75.70
2235,謚源,57.00,0.00 ,57.60,57.60,57.00,57.38,"4,054","232,605",5,56.00,56.80,"35,878,000",57.00,62.70,51.30
2596,綠意,22.45,+0.35,22.15,22.70,22.15,22.43,"217,000","4,867,550",129,22.40,22.50,"100,000,000",22.45,24.65,20.25
2640,大車隊,66.20,-0.20 ,66.20,66.40,65.90,66.14,"20,900","1,382,379",21,66.20,66.50,"51,195,297",66.20,72.80,59.60
2641,正德,7.35,+0.03,7.34,7.38,7.30,7.14,"1,214,559","8,675,372",168,7.35,7.38,"151,124,642",7.35,8.08,6.62
2643,捷迅, ---,--- ,---,---,---,30.20,0,0,0,29.45,30.05,"26,230,000",30.05,33.05,27.05
2718,晶悅, ---,--- ,---,---,---,21.70,0,0,0,22.00,22.15,"22,576,000",22.00,24.20,19.80
2719,燦星旅,10.00,-0.10 ,10.00,10.00,10.00,10.00,"3,000","30,000",3,9.92,10.05,"36,292,000",10.00,11.00,9.00
2724,富驛-KY,3.20,+0.10,3.20,3.20,3.20,3.20,"50,887","162,661",5,3.10,3.39,"68,172,290",3.20,3.52,2.88
2726,雅茗-KY,58.50,-0.40 ,58.10,58.50,58.10,58.27,"7,000","407,900",7,58.00,58.50,"33,635,556",58.50,64.30,52.70
2729,瓦城,241.50,+1.50,238.00,241.50,238.00,240.13,"24,100","5,787,150",18,240.00,241.50,"23,266,000",241.50,265.50,217.50
2732,六角,78.10,+0.10,78.50,78.70,78.00,78.18,"33,172","2,593,329",42,78.10,78.30,"38,145,213",78.10,85.90,70.30
2734,易飛網,13.20,+0.05,13.10,13.20,13.10,13.15,"17,000","223,600",10,13.20,13.30,"30,259,760",13.20,14.50,11.90
2736,高野,13.30,+0.10,13.15,13.35,13.15,13.25,"35,000","463,600",14,13.20,13.30,"48,992,383",13.30,14.60,12.00
2740,天蔥,24.00,+0.10,24.00,24.00,24.00,24.00,"3,000","72,000",2,24.00,24.10,"17,478,196",24.00,26.40,21.60
2745,五福,22.25,+0.35,21.85,22.25,21.85,21.91,"10,000","219,050",7,21.60,22.25,"29,308,526",22.25,24.45,20.05
2916,滿心,17.70,0.00 ,17.65,17.70,17.65,17.67,"10,039","177,438",6,17.65,17.85,"54,626,878",17.70,19.45,15.95
2924,東凌-KY,34.20,+0.10,34.20,34.20,34.20,34.20,"1,000","34,200",1,34.20,35.35,"32,805,174",34.20,37.60,30.80
2926,誠品生活,135.00,0.00 ,126.00,135.50,126.00,134.14,"15,175","2,035,625",16,134.50,135.00,"47,389,650",135.00,148.50,121.50
2928,紅馬-KY,44.60,+0.50,44.60,46.30,44.60,45.70,"52,000","2,376,450",23,44.50,45.75,"47,301,154",44.60,49.05,40.15
2937,集雅社,17.55,+0.45,17.05,17.55,17.05,17.22,"3,000","51,650",3,17.00,17.45,"32,860,000",17.55,19.30,15.80
3064,泰偉,15.70,+0.60,15.40,15.70,15.40,15.56,"39,166","609,339",21,15.70,15.80,"72,105,141",15.70,17.25,14.15
3066,李洲,6.05,0.00 ,6.01,6.05,6.01,6.02,"4,750","28,581",4,5.90,6.29,"83,070,612",6.05,6.65,5.45
3067,全域,10.35,-0.15 ,10.00,10.35,10.00,10.18,"2,000","20,350",2,10.00,10.45,"29,025,240",10.35,11.35,9.32
3071,協禧,17.35,-0.10 ,17.50,17.60,17.35,17.48,"257,621","4,504,329",89,17.35,17.50,"120,000,000",17.35,19.05,15.65
3073,凱柏實業,7.52,-0.38 ,7.80,7.83,7.52,7.69,"98,016","753,521",61,7.52,7.68,"46,463,665",7.52,8.27,6.77
3078,僑威,26.75,-0.15 ,26.80,27.00,26.75,26.81,"245,000","6,569,600",133,26.75,26.85,"227,391,064",26.75,29.40,24.10
3081,聯亞,285.50,+2.50,285.00,288.00,280.00,283.56,"320,183","90,792,655",307,285.00,285.50,"90,573,177",285.50,314.00,257.00
3083,網龍,48.00,+0.70,47.65,49.00,46.50,47.82,"2,110,671","100,930,773","1,466",47.30,48.00,"85,704,358",48.00,52.80,43.20
3085,新零售,10.80,-0.80 ,11.90,11.90,10.45,11.03,"315,353","3,477,062",152,10.70,10.80,"118,081,713",10.80,11.85,9.72
3086,華義, ---,--- ,---,---,---,15.60,320,"4,992",1,15.60,15.65,"61,166,127",15.65,17.20,14.10
3088,艾訊,56.70,-0.20 ,56.90,57.00,56.60,56.78,"87,785","4,984,086",76,56.70,56.80,"79,418,034",56.70,62.30,51.10
3089,元炬,14.50,-0.40 ,14.50,14.75,14.50,14.51,"22,001","319,264",5,14.50,14.70,"60,113,314",14.50,15.95,13.05
3092,鴻碩,41.55,-0.55 ,42.30,42.30,41.55,41.66,"163,590","6,815,375",74,41.55,41.60,"71,193,155",41.55,45.70,37.40
3093,港建,25.20,+0.05,25.45,25.60,25.05,25.43,"30,000","762,900",16,25.20,25.60,"36,288,894",25.20,27.70,22.70
3095,及成,3.25,+0.13,3.19,3.28,3.19,3.24,"36,607","118,698",15,3.25,3.27,"109,276,321",3.25,3.57,2.93
3105,穩懋,134.50,+1.50,135.50,136.50,133.00,134.82,"7,346,973","990,543,338","4,837",134.50,135.00,"422,666,384",134.50,147.50,121.50
3114,好德,34.35,+0.20,34.70,36.05,34.35,35.20,"2,396,341","84,360,628","1,342",34.35,34.40,"52,014,239",34.35,37.75,30.95
3115,寶島極,25.20,-0.10 ,24.60,25.20,24.55,24.78,"138,000","3,420,050",52,24.70,25.30,"43,697,600",25.20,27.70,22.70
3118,進階,30.55,-0.35 ,30.60,30.60,30.55,30.58,"7,000","214,050",7,30.55,30.70,"32,452,860",30.55,33.60,27.50
3122,笙泉,15.85,+0.05,15.80,15.95,15.55,15.77,"42,000","662,250",28,15.60,15.85,"39,299,934",15.85,17.40,14.30
3128,昇銳,12.05,+0.05,12.10,12.10,11.90,11.96,"36,000","430,450",31,11.90,12.05,"42,000,000",12.05,13.25,10.85
3131,弘塑,117.50,-0.50 ,117.50,117.50,117.50,117.50,"12,000","1,410,000",11,117.50,118.00,"24,683,843",117.50,129.00,106.00
3141,晶宏,37.50,-0.65 ,38.15,38.60,37.45,37.89,"1,302,160","49,338,198",843,37.50,37.55,"63,417,496",37.50,41.25,33.75
3144,新揚科,24.60,+0.35,24.55,25.30,24.35,24.84,"312,899","7,773,565",241,24.60,24.65,"100,637,750",24.60,27.05,22.15
3147,大綜,18.10,0.00 ,18.35,18.35,18.10,18.18,"14,000","254,500",10,18.05,18.30,"34,006,099",18.10,19.90,16.30
3152,璟德,207.00,-3.50 ,214.50,214.50,205.50,207.81,"193,114","40,131,054",188,207.00,207.50,"69,016,200",207.00,227.50,186.50
3162,精確,25.00,-2.00 ,25.55,25.55,25.00,25.41,"14,000","355,750",7,25.35,26.85,"126,531,342",25.00,27.50,22.50
3163,波若威,33.55,+0.20,33.40,34.40,33.40,33.88,"139,000","4,709,750",109,33.55,33.65,"75,300,399",33.55,36.90,30.20
3169,亞信,26.45,+0.10,26.35,26.45,26.20,26.30,"85,000","2,235,200",55,26.35,26.45,"53,740,650",26.45,29.05,23.85
3171,新洲,12.40,-0.05 ,12.35,12.40,12.30,12.34,"14,500","178,900",12,12.40,12.45,"59,203,515",12.40,13.60,11.20
3176,基亞,49.30,+1.30,48.45,49.80,48.00,49.00,"1,096,881","53,750,619",596,49.25,49.35,"138,685,505",49.30,54.20,44.40
3188,鑫龍騰,19.05,0.00 ,18.65,19.20,18.65,18.94,"4,010","75,942",5,18.80,19.10,"90,295,120",19.05,20.95,17.15
3191,和進,18.95,-0.15 ,18.95,19.00,18.70,18.86,"43,000","811,000",30,18.75,18.95,"57,194,761",18.95,20.80,17.10
3202,樺晟,13.50,+0.35,13.35,14.35,13.35,13.74,"647,100","8,888,460",311,13.50,13.75,"100,161,561",13.50,14.85,12.15
3205,佰研,52.60,0.00 ,53.00,53.80,52.60,52.79,"82,056","4,331,944",66,52.60,53.00,"32,772,631",52.60,57.80,47.35
3206,志豐,23.00,0.00 ,23.10,23.15,22.60,22.81,"318,784","7,270,632",180,22.80,23.00,"52,859,432",23.00,25.30,20.70
3207,耀勝,10.85,0.00 ,10.80,10.85,10.55,10.70,"62,000","663,100",6,10.65,10.90,"43,259,225",10.85,11.90,9.77
3211,順達,43.45,-0.65 ,43.80,44.65,43.15,43.66,"1,057,565","46,176,447",717,43.40,43.45,"151,968,521",43.45,47.75,39.15
3213,茂訊,42.25,+0.15,42.65,43.20,42.05,42.53,"18,134","771,244",19,42.25,42.30,"58,685,547",42.25,46.45,38.05
3217,優群,30.20,-0.50 ,30.50,30.70,29.95,30.25,"858,099","25,958,063",429,30.20,30.25,"82,104,203",30.20,33.20,27.20
3218,大學光,26.45,0.00 ,26.45,26.70,26.45,26.54,"47,001","1,247,526",43,26.40,26.45,"76,123,000",26.45,29.05,23.85
3219,倚強,20.35,+0.40,19.95,20.35,19.95,20.15,"2,000","40,300",2,19.80,20.30,"23,300,417",20.35,22.35,18.35
3221,台嘉碩,19.60,0.00 ,19.65,19.75,19.35,19.50,"232,200","4,527,870",169,19.60,19.65,"102,348,210",19.60,21.55,17.65
3224,三顧,59.50,+0.20,59.30,59.50,58.90,59.16,"191,002","11,298,918",102,59.30,59.60,"58,016,045",59.50,65.40,53.60
3226,至寶電,52.30,+0.10,52.20,53.00,52.20,52.65,"22,000","1,158,200",13,52.30,52.70,"64,430,573",52.30,57.50,47.10
3227,原相,113.00,+2.50,111.50,113.00,111.00,112.28,"1,169,368","131,292,452",963,112.50,113.00,"133,917,192",113.00,124.00,102.00
3228,金麗科,26.85,-0.15 ,27.05,27.15,26.60,26.86,"184,000","4,942,000",143,26.85,26.95,"67,792,705",26.85,29.50,24.20
3230,錦明,6.16,+0.16,6.00,6.16,6.00,6.08,"2,000","12,160",2,5.93,6.08,"107,746,524",6.16,6.77,5.55
3232,昱捷,23.30,+0.10,23.20,23.55,23.05,23.36,"13,003","303,769",11,23.30,23.40,"36,567,865",23.30,25.60,21.00
3234,光環,28.70,-0.25 ,29.90,30.00,28.45,29.18,"695,350","20,288,109",502,28.70,28.85,"72,527,692",28.70,31.55,25.85
3236,千如,28.55,-0.45 ,29.25,29.35,28.30,28.69,"569,539","16,340,084",557,28.55,28.80,"85,641,378",28.55,31.40,25.70
3252,海灣,16.95,-0.05 ,17.10,17.10,16.95,17.05,"167,000","2,847,650",80,16.95,17.00,"50,195,754",16.95,18.60,15.30
3259,鑫創,23.00,+0.45,22.60,23.20,22.60,22.97,"39,000","895,850",25,23.00,23.30,"80,859,553",23.00,25.30,20.70
3260,威剛,49.10,-0.20 ,49.70,49.80,49.10,49.29,"593,686","29,263,006",359,49.10,49.15,"224,172,374",49.10,54.00,44.20
3264,欣銓,36.50,-0.60 ,37.20,37.40,36.50,36.74,"1,118,509","41,097,127",802,36.50,36.60,"490,396,211",36.50,40.15,32.85
3265,台星科,29.70,-0.25 ,29.85,29.90,29.65,29.76,"454,341","13,519,325",311,29.70,29.75,"136,261,659",29.70,32.65,26.75
3268,海德威,14.20,0.00 ,14.20,14.20,13.70,13.96,"32,000","446,650",16,13.75,14.20,"33,426,272",14.20,15.60,12.80
3272,東碩,32.10,+0.05,32.15,32.30,32.00,32.08,"40,000","1,283,100",23,32.10,32.20,"52,264,966",32.10,35.30,28.90
3276,宇環,12.35,0.00 ,12.00,12.35,12.00,12.12,"3,000","36,350",3,11.90,12.40,"69,712,666",12.35,13.55,11.15
3284,太普高,18.00,+0.65,17.50,18.80,17.40,18.18,"349,000","6,346,200",172,18.00,18.10,"55,961,790",18.00,19.80,16.20
3285,微端,24.00,-0.20 ,24.80,24.90,23.95,24.36,"289,000","7,039,050",230,23.95,24.00,"44,109,324",24.00,26.40,21.60
3287,廣寰科,8.70,-0.08 ,8.84,8.88,8.70,8.80,"10,249","90,166",11,8.60,8.77,"43,970,483",8.70,9.57,7.83
3288,點晶,4.10,-0.03 ,4.10,4.10,4.10,4.10,"3,006","12,325",3,4.10,4.30,"56,650,148",4.10,4.51,3.69
3289,宜特,50.70,-0.70 ,52.00,52.00,50.40,50.76,"391,400","19,869,120",338,50.70,50.80,"63,575,121",50.70,55.70,45.65
3290,東浦,20.95,-0.70 ,22.10,22.10,20.85,21.34,"1,328,360","28,346,688",653,20.90,20.95,"99,548,926",20.95,23.00,18.90
3293,鈊象,148.50,-2.00 ,150.00,151.00,148.00,149.35,"160,226","23,930,061",136,148.50,149.50,"70,087,140",148.50,163.00,134.00
3294,英濟,15.30,+0.90,14.60,15.75,14.50,15.35,"1,296,578","19,906,841",742,15.25,15.30,"132,015,919",15.30,16.80,13.80
3297,杭特,16.35,+0.95,15.40,16.75,15.35,16.17,"412,498","6,671,766",226,16.35,16.40,"36,859,845",16.35,17.95,14.75
3299,帛漢,42.50,-1.35 ,43.75,43.90,42.30,42.93,"715,237","30,704,433",522,42.50,42.55,"61,194,225",42.50,46.75,38.25
3303,岱稜,18.60,-0.05 ,18.65,18.65,18.50,18.57,"49,400","917,498",31,18.50,18.60,"96,089,607",18.60,20.45,16.75
3306,鼎天,19.50,-0.05 ,19.60,19.75,19.50,19.62,"20,000","392,450",11,19.50,19.60,"50,607,702",19.50,21.45,17.55
3310,佳穎,39.60,+0.05,39.15,39.60,38.90,39.27,"231,750","9,101,775",112,39.55,39.60,"62,781,586",39.60,43.55,35.65
3313,斐成,26.00,-0.05 ,26.10,26.15,25.20,25.60,"166,025","4,250,793",122,26.00,26.10,"83,770,776",26.00,28.60,23.40
3317,尼克森,38.50,+0.30,38.50,39.20,37.80,38.48,"1,343,483","51,697,036",999,38.45,38.50,"61,251,550",38.50,42.35,34.65
3322,建舜電,9.02,-0.19 ,9.16,9.16,9.02,9.09,"47,000","427,350",23,9.06,9.09,"86,415,616",9.02,9.92,8.12
3323,加百裕,39.10,-0.75 ,39.85,40.00,38.90,39.27,"1,585,300","62,261,960","1,136",39.10,39.15,"86,799,914",39.10,43.00,35.20
3324,雙鴻,50.50,+0.30,50.20,50.70,50.00,50.43,"349,706","17,635,539",257,50.40,50.50,"82,680,953",50.50,55.50,45.45
3325,旭品,12.30,+0.05,12.30,12.45,12.25,12.35,"115,105","1,422,096",61,12.30,12.35,"74,634,579",12.30,13.50,11.10
3332,幸康,40.70,+0.05,40.00,40.70,40.00,40.35,"2,000","80,700",2,39.80,41.00,"48,104,246",40.70,44.75,36.65
3339,泰谷,8.00,-0.11 ,8.11,8.29,8.00,8.07,"14,079","113,612",11,8.00,8.10,"96,181,442",8.00,8.80,7.20
3354,律勝,17.70,-0.15 ,17.90,17.95,17.65,17.75,"56,090","995,611",45,17.70,17.80,"70,112,426",17.70,19.45,15.95
3360,尚立,19.55,-0.45 ,20.00,20.30,19.55,19.78,"1,028,105","20,338,813",501,19.55,19.60,"75,456,054",19.55,21.50,17.60
3362,先進光,52.00,+0.80,52.00,54.60,51.70,53.22,"2,542,216","135,295,334","1,737",52.00,52.20,"110,858,706",52.00,57.20,46.80
3363,上詮,26.15,+0.05,26.00,26.15,25.90,26.05,"56,000","1,458,900",31,25.90,26.15,"77,474,145",26.15,28.75,23.55
3372,典範,5.53,+0.05,5.48,5.54,5.44,5.51,"349,000","1,923,430",67,5.51,5.53,"407,330,000",5.53,6.08,4.98
3373,熱映,17.25,-0.05 ,17.15,17.25,17.00,17.11,"79,052","1,352,639",52,17.10,17.25,"43,289,801",17.25,18.95,15.55
3374,精材,44.50,-0.25 ,45.00,45.50,44.35,44.73,"1,260,122","56,359,715",836,44.50,44.60,"271,794,916",44.50,48.95,40.05
3379,彬台,10.60,+0.10,10.45,10.60,10.45,10.50,"24,000","252,050",7,10.50,10.65,"38,041,748",10.60,11.65,9.54
3388,崇越電,73.10,+0.10,73.20,73.50,73.00,73.16,"93,000","6,803,600",65,73.10,73.30,"64,061,000",73.10,80.40,65.80
3390,旭軟,23.85,+0.20,23.65,24.10,23.65,23.85,"65,000","1,550,050",34,23.80,23.85,"66,981,059",23.85,26.20,21.50
3402,漢科,30.50,+0.10,30.35,30.50,30.30,30.40,"158,430","4,816,364",105,30.45,30.55,"73,047,692",30.50,33.55,27.45
3426,台興,53.10,+1.10,53.50,53.50,52.00,52.76,"52,800","2,785,876",43,52.60,53.20,"26,400,000",53.10,58.40,47.80
3431,長天,5.17,-0.03 ,5.20,5.20,5.17,5.15,"2,556","13,176",5,5.17,5.31,"35,458,704",5.17,5.68,4.66
3434,哲固,14.60,+0.50,14.15,14.60,14.10,14.29,"35,000","500,300",23,14.55,14.60,"22,700,000",14.60,16.05,13.15
3438,類比科,15.10,0.00 ,15.30,15.30,15.00,15.09,"79,065","1,193,415",38,15.05,15.20,"67,379,735",15.10,16.60,13.60
3441,聯一光,25.90,+0.20,25.75,26.80,25.75,26.20,"250,100","6,552,700",205,25.90,26.00,"40,039,920",25.90,28.45,23.35
3444,利機,22.70,0.00 ,22.80,22.80,22.60,22.70,"19,000","431,300",12,22.55,22.70,"39,114,586",22.70,24.95,20.45
3452,益通,3.69,0.00 ,3.69,3.70,3.65,3.68,"106,369","391,035",45,3.65,3.69,"779,449,742",3.69,4.05,3.33
3455,由田,51.80,+0.20,51.80,52.50,51.30,51.96,"487,326","25,323,186",292,51.70,51.80,"61,468,750",51.80,56.90,46.65
3465,祥業,21.80,+0.95,20.70,21.80,20.70,20.98,"21,000","440,550",11,21.15,22.80,"17,160,335",21.80,23.95,19.65
