00740B,富邦全球投等債,40.80,-0.15 ,40.85,40.85,40.80,40.83,"320,000","13,064,000",7,40.70,41.07,"5,971,000",40.80,9999.95,0.01
00741B,富邦全球高收債,41.10,+0.10,41.15,41.15,41.10,41.13,"240,000","9,870,000",6,41.01,41.27,"5,628,000",41.10,9999.95,0.01
00744B,國泰中國政金債5+,40.02,-0.12 ,40.02,40.02,40.02,40.02,"1,000","40,020",1,39.90,39.99,"194,228,000",40.02,9999.95,0.01
00745B,富邦中政債0-1,39.80,-0.17 ,39.85,39.85,39.80,39.83,"100,000","3,982,500",6,39.77,39.91,"8,516,000",39.80,9999.95,0.01
00746B,富邦A級公司債,39.70,-0.10 ,39.70,39.70,39.70,39.70,"100,000","3,970,000",6,39.67,39.81,"5,464,000",39.70,9999.95,0.01
00747B,FH中國政策債,50.10,0.00 ,50.10,50.10,50.10,50.10,"1,000","50,100",1,2.60,0.00,"139,500,000",50.10,9999.95,0.01
1240,茂生農經,42.00,-1.00 ,42.80,42.80,41.50,42.48,"22,170","941,690",23,41.55,42.10,"33,000,000",42.00,46.20,37.80
1258,其祥-KY,28.40,-1.25 ,28.85,28.85,28.00,28.49,"41,135","1,172,070",28,28.40,28.45,"36,816,458",28.40,31.20,25.60
1259,安心,72.00,-2.40 ,74.30,74.30,71.90,72.19,"94,518","6,823,714",60,71.80,72.00,"32,389,500",72.00,79.20,64.80
1264,德麥,208.50,-2.50 ,209.50,209.50,207.00,208.06,"11,350","2,361,500",32,207.50,209.00,"33,695,970",208.50,229.00,188.00
1268,漢來美食,141.00,-0.50 ,141.00,141.00,140.00,140.90,"62,467","8,801,880",28,134.00,141.00,"39,273,730",141.00,155.00,127.00
1333,恩得利,2.31,-0.03 ,2.31,2.31,2.31,2.31,"5,001","11,552",2,2.30,2.40,"74,515,375",2.31,2.54,2.08
1336,台翰,16.70,-0.25 ,17.00,17.00,16.70,16.83,"187,000","3,147,250",81,16.70,16.80,"83,193,419",16.70,18.35,15.05
1565,精華,627.00,-23.00 ,649.00,649.00,617.00,627.63,"291,110","182,708,400",285,627.00,628.00,"50,416,516",627.00,689.00,565.00
1566,捷邦,16.10,-0.35 ,16.50,16.50,15.95,16.12,"126,201","2,034,966",75,16.10,16.20,"86,467,028",16.10,17.70,14.50
1569,濱川,16.35,-0.65 ,17.30,17.30,16.35,16.58,"501,730","8,317,968",309,16.35,16.40,"112,713,264",16.35,17.95,14.75
1570,力肯,12.75,-0.15 ,12.85,12.85,12.75,12.80,"10,000","127,950",9,12.75,12.85,"51,500,839",12.75,14.00,11.50
1580,新麥,137.00,-3.50 ,139.50,139.50,137.00,137.82,"48,562","6,692,773",52,136.50,138.00,"50,230,242",137.00,150.50,123.50
1584,精剛,7.80,-0.01 ,7.90,7.90,7.59,7.65,"105,001","803,387",39,7.60,7.85,"82,470,533",7.80,8.58,7.02
1586,和勤,39.90,-0.60 ,40.60,40.60,39.50,40.00,"457,002","18,278,478",292,39.90,40.00,"76,488,857",39.90,43.85,35.95
1591,駿吉-KY,35.00,0.00 ,35.15,35.30,32.30,33.91,"81,000","2,746,900",67,34.40,34.95,"33,164,807",35.00,38.50,31.50
1593,祺驊,43.00,-0.20 ,43.50,43.50,43.00,43.13,"76,050","3,279,770",26,42.60,43.00,"31,948,455",43.00,47.30,38.70
1595,川寶,49.60,-0.40 ,49.20,49.70,49.00,49.20,"39,051","1,921,438",32,49.20,49.50,"47,148,134",49.60,54.50,44.65
1597,直得,100.00,-8.00 ,108.00,108.00,98.00,102.04,"2,231,751","227,733,823","1,733",100.00,100.50,"73,806,862",100.00,110.00,90.00
1599,宏佳騰,33.90,+0.05,33.85,34.50,33.65,33.93,"49,600","1,682,870",25,33.85,33.90,"62,002,519",33.90,37.25,30.55
1742,台蠟,19.25,-0.75 ,20.00,20.00,19.00,19.24,"212,818","4,093,873",103,19.10,19.25,"55,050,000",19.25,21.15,17.35
1752,南光,31.80,-1.25 ,33.05,33.20,31.55,32.48,"311,502","10,116,263",202,31.70,31.80,"100,988,472",31.80,34.95,28.65
1777,生泰,78.80,+0.20,79.00,79.10,78.10,78.87,"8,005","631,382",9,78.50,78.90,"30,059,550",78.80,86.60,71.00
1781,合世,12.20,+0.35,11.95,12.80,11.90,12.50,"301,001","3,761,712",161,12.20,12.40,"47,407,605",12.20,13.40,11.00
1784,訊聯,32.75,+2.95,30.80,32.75,30.20,32.22,"7,344,111","236,640,878","3,145",32.75,0.00,"49,688,924",32.75,36.00,29.50
1785,光洋科,20.40,-1.15 ,21.35,21.65,20.40,20.74,"3,652,202","75,755,398","1,955",20.40,20.45,"398,501,243",20.40,22.40,18.40
1787,福盈科,22.85,-0.30 ,23.25,23.25,22.50,22.67,"149,003","3,378,325",80,22.65,22.85,"67,888,504",22.85,25.10,20.60
1788,杏昌,99.70,+0.20,99.50,99.70,99.00,99.38,"13,160","1,307,852",16,99.20,99.70,"35,000,000",99.70,109.50,89.80
1795,美時,52.60,-2.40 ,54.60,55.50,52.20,53.42,"1,921,566","102,654,998","1,320",52.50,52.70,"238,200,744",52.60,57.80,47.35
1796,金穎生技,43.95,-0.15 ,44.10,44.10,43.95,44.00,"6,002","264,086",8,43.00,44.00,"27,624,391",43.95,48.30,39.60
1799,易威,18.45,+1.65,17.20,18.45,17.20,18.38,"948,007","17,423,279",327,18.45,0.00,"98,842,678",18.45,20.25,16.65
1813,寶利徠,21.15,+0.25,20.90,21.40,20.50,20.91,"233,000","4,872,550",148,21.10,21.15,"46,635,510",21.15,23.25,19.05
1815,富喬,15.60,-0.25 ,15.95,16.05,15.45,15.71,"3,339,115","52,442,853","1,211",15.60,15.65,"433,784,403",15.60,17.15,14.05
2035,唐榮,45.00,+0.05,44.90,45.00,44.90,44.96,"10,004","449,730",13,44.70,45.00,"350,000,000",45.00,49.50,40.50
2061,風青,10.55,-0.55 ,10.60,10.75,10.55,10.61,"18,001","191,010",12,10.50,10.60,"62,075,076",10.55,11.60,9.50
2063,世鎧,37.30,-0.55 ,37.25,37.35,37.25,37.30,"16,000","596,850",13,37.30,37.35,"45,000,000",37.30,41.00,33.60
2064,晉椿,16.70,+0.10,16.60,16.70,16.60,16.61,"7,000","116,300",5,16.55,16.70,"70,000,000",16.70,18.35,15.05
2065,世豐,27.30,-0.40 ,28.00,28.00,27.30,27.39,"30,000","821,750",24,27.25,27.90,"32,679,220",27.30,30.00,24.60
2066,世德,75.90,-1.80 ,76.20,76.20,73.80,75.22,"20,000","1,504,300",18,74.20,75.90,"36,502,870",75.90,83.40,68.40
2067,嘉鋼,15.60,0.00 ,15.45,15.60,15.40,15.49,"5,000","77,450",5,15.05,15.60,"45,138,177",15.60,17.15,14.05
2221,大甲,29.65,-1.05 ,31.20,31.20,29.50,29.92,"439,210","13,142,413",274,29.65,29.75,"42,425,000",29.65,32.60,26.70
2230,泰茂,10.65,-0.35 ,11.00,11.05,10.65,10.91,"28,216","307,876",21,10.65,10.90,"39,617,338",10.65,11.70,9.59
2233,宇隆,103.00,-5.50 ,106.00,106.50,102.00,104.26,"793,519","82,728,995",647,103.00,104.00,"49,214,766",103.00,113.00,92.70
2235,謚源,52.10,-1.40 ,55.60,55.80,52.10,54.46,"20,140","1,096,738",20,52.00,52.90,"35,878,000",52.10,57.30,46.90
2596,綠意,21.45,-0.40 ,22.20,22.20,21.15,21.38,"120,100","2,567,915",94,21.35,21.50,"100,000,000",21.45,23.55,19.35
2640,大車隊,63.70,-1.80 ,65.00,65.00,63.30,64.01,"67,800","4,340,200",63,63.50,63.70,"51,195,297",63.70,70.00,57.40
2641,正德,7.33,-0.38 ,7.64,7.66,7.31,7.46,"1,010,773","7,537,482",268,7.33,7.36,"151,124,642",7.33,8.06,6.60
2643,捷迅,28.60,-1.40 ,29.30,29.30,28.60,29.09,"13,000","378,200",11,28.25,28.60,"26,230,000",28.60,31.45,25.75
2718,晶悅,21.60,-0.75 ,21.60,21.60,21.60,21.60,"1,000","21,600",1,20.75,22.30,"22,576,000",21.60,23.75,19.45
2719,燦星旅,10.90,+0.98,10.90,10.90,10.80,10.90,"393,041","4,283,545",180,10.90,0.00,"36,292,000",10.90,11.95,9.81
2724,富驛-KY,3.20,0.00 ,3.20,3.20,3.20,3.20,"57,000","182,400",7,3.20,3.34,"68,172,290",3.20,3.52,2.88
2726,雅茗-KY,63.40,+1.00,60.50,63.60,57.50,60.07,"92,009","5,527,176",73,62.40,63.40,"33,635,556",63.40,69.70,57.10
2729,瓦城,234.00,-3.00 ,232.00,234.00,232.00,232.89,"30,106","7,011,357",30,233.00,234.00,"23,266,000",234.00,257.00,211.00
2732,六角,76.80,-1.00 ,77.80,78.30,76.10,76.90,"63,488","4,882,076",73,76.70,76.80,"38,145,213",76.80,84.40,69.20
2734,易飛網,12.65,-0.55 ,13.15,13.15,12.60,12.80,"7,000","89,600",6,12.65,13.00,"30,259,760",12.65,13.90,11.40
2736,高野,13.10,-0.15 ,13.25,13.25,13.10,13.17,"27,000","355,650",10,13.10,13.30,"48,992,383",13.10,14.40,11.80
2740,天蔥,23.10,-1.70 ,24.50,24.50,23.10,23.72,"13,000","308,400",13,23.25,24.00,"17,478,196",23.10,25.40,20.80
2745,五福,22.10,-1.10 ,23.20,23.20,21.45,21.84,"32,000","698,850",22,21.60,22.20,"29,308,526",22.10,24.30,19.90
2916,滿心,17.40,-0.15 ,17.40,17.40,17.40,17.40,"12,000","208,800",4,17.40,17.55,"54,626,878",17.40,19.10,15.70
2924,東凌-KY,34.60,0.00 ,34.60,34.60,34.60,34.60,"2,000","69,200",2,32.95,34.60,"32,805,174",34.60,38.05,31.15
2926,誠品生活,131.50,-0.50 ,132.00,132.00,131.50,131.95,"17,652","2,329,236",24,131.50,132.50,"47,389,650",131.50,144.50,118.50
2928,紅馬-KY,46.00,-1.00 ,45.50,46.00,42.65,45.17,"39,000","1,761,650",36,46.00,46.40,"47,301,154",46.00,50.60,41.40
2937,集雅社,16.85,-0.15 ,17.00,17.25,16.85,17.02,"15,000","255,350",9,16.85,16.90,"32,860,000",16.85,18.50,15.20
3064,泰偉,16.10,-0.90 ,17.00,17.00,16.10,16.25,"21,000","341,250",9,16.10,16.15,"72,105,141",16.10,17.70,14.50
3066,李洲,6.20,-0.13 ,6.20,6.20,6.20,6.20,"1,000","6,200",1,6.10,6.20,"83,070,612",6.20,6.82,5.58
3067,全域,10.00,-0.35 ,10.00,10.00,10.00,10.00,"7,000","70,000",2,9.90,10.00,"29,025,240",10.00,11.00,9.00
3071,協禧,17.55,-0.70 ,18.25,18.35,17.55,17.81,"782,370","13,934,006",229,17.55,17.70,"120,000,000",17.55,19.30,15.80
3073,凱柏實業,6.31,-0.25 ,6.56,6.56,6.31,6.50,"47,070","305,864",13,6.31,6.40,"46,463,665",6.31,6.94,5.68
3078,僑威,26.80,-1.25 ,27.85,27.85,26.70,27.05,"1,603,717","43,382,359",685,26.80,26.90,"227,391,064",26.80,29.45,24.15
3081,聯亞,273.00,+1.00,275.00,281.50,268.50,274.68,"762,911","209,553,881",711,273.00,274.00,"90,573,177",273.00,300.00,246.00
3083,網龍,34.80,-1.80 ,36.55,36.60,34.80,35.27,"225,095","7,939,709",159,34.75,34.85,"85,704,358",34.80,38.25,31.35
3085,新零售,13.00,-0.50 ,13.60,13.60,13.00,13.17,"93,002","1,224,974",44,12.90,13.00,"118,081,713",13.00,14.30,11.70
3086,華義,14.50,+0.65,14.50,14.50,14.50,14.49,"1,006","14,580",4,13.95,14.55,"61,166,127",14.50,15.95,13.05
3088,艾訊,57.20,+0.50,59.70,59.70,56.80,57.23,"278,000","15,910,100",214,57.20,57.30,"79,418,034",57.20,62.90,51.50
3089,遠昇,15.00,-0.10 ,15.10,15.35,15.00,15.06,"80,207","1,207,725",40,15.00,15.30,"60,113,314",15.00,16.50,13.50
3092,鴻碩,42.80,0.00 ,44.00,44.00,42.10,42.52,"424,803","18,063,542",200,42.80,42.85,"71,193,155",42.80,47.05,38.55
3093,港建,25.25,-0.20 ,25.10,25.25,25.00,25.11,"35,028","879,706",20,25.05,25.35,"36,288,894",25.25,27.75,22.75
3095,及成,3.50,+0.05,3.36,3.50,3.36,3.47,"22,590","78,322",8,3.42,3.50,"109,276,321",3.50,3.85,3.15
3105,穩懋,155.50,-17.00 ,172.00,172.00,155.50,160.44,"12,025,765","1,929,362,712","8,061",0.00,155.50,"422,666,384",155.50,171.00,140.00
3114,好德,29.55,-1.50 ,30.65,31.35,28.50,29.48,"1,465,912","43,218,416",679,29.55,29.60,"52,014,239",29.55,32.50,26.60
3115,寶島極,20.00,0.00 ,19.95,20.20,19.90,19.95,"61,000","1,217,200",27,20.00,20.30,"43,697,600",20.00,22.00,18.00
3118,進階,30.40,-0.20 ,31.00,31.00,30.40,30.64,"41,002","1,256,260",22,30.40,30.80,"32,452,860",30.40,33.40,27.40
3122,笙泉,15.90,-0.35 ,15.85,16.05,15.30,15.68,"41,002","643,082",31,15.40,15.95,"39,299,934",15.90,17.45,14.35
3128,昇銳,11.95,-0.30 ,12.30,12.30,11.70,11.97,"113,003","1,352,083",74,11.90,11.95,"42,000,000",11.95,13.10,10.80
3131,弘塑,115.50,0.00 ,115.50,116.50,115.50,116.00,"44,369","5,146,986",48,115.50,116.00,"24,683,843",115.50,127.00,104.00
3141,晶宏,35.90,-2.10 ,38.20,38.35,35.90,36.80,"2,589,100","95,270,600","1,564",35.85,35.90,"63,417,496",35.90,39.45,32.35
3144,新揚科,23.80,-1.80 ,25.50,25.55,23.70,24.02,"1,033,300","24,818,654",465,23.80,23.85,"100,637,750",23.80,26.15,21.45
3147,大綜,18.05,-0.90 ,18.85,19.25,17.50,18.27,"84,120","1,536,984",55,18.05,18.30,"34,006,099",18.05,19.85,16.25
3152,璟德,237.50,-6.00 ,242.00,242.00,233.00,235.80,"211,036","49,761,266",167,235.00,237.50,"69,016,200",237.50,261.00,214.00
3162,精確,25.70,+0.70,23.50,25.70,23.50,23.76,"28,008","665,500",15,23.85,25.40,"126,531,342",25.70,28.25,23.15
3163,波若威,34.65,-1.65 ,35.55,36.90,34.50,35.08,"353,109","12,386,463",241,34.65,35.05,"75,300,399",34.65,38.10,31.20
3169,亞信,25.85,-0.35 ,26.40,26.40,25.75,25.94,"95,042","2,465,383",63,25.85,26.00,"53,740,650",25.85,28.40,23.30
3171,新洲,13.00,-0.10 ,13.40,13.40,13.00,13.10,"12,000","157,200",9,12.95,13.20,"59,203,515",13.00,14.30,11.70
3176,基亞,36.05,+3.25,36.05,36.05,36.05,36.05,"1,475,408","53,188,455",781,36.05,0.00,"138,685,505",36.05,39.65,32.45
3188,鑫龍騰,20.00,-0.25 ,20.05,20.15,19.60,19.92,"60,570","1,206,487",46,20.00,20.05,"90,295,120",20.00,22.00,18.00
3191,和進,18.70,-0.20 ,18.80,18.90,18.55,18.70,"74,235","1,388,320",39,18.70,18.75,"57,194,761",18.70,20.55,16.85
3202,樺晟,13.00,-0.40 ,13.45,13.80,13.00,13.29,"550,009","7,310,517",223,13.00,13.10,"100,161,561",13.00,14.30,11.70
3205,佰研,46.60,-4.40 ,50.60,50.60,46.55,48.20,"254,102","12,247,850",217,46.55,46.60,"32,772,631",46.60,51.20,41.95
3206,志豐,21.60,-0.60 ,22.20,22.30,21.60,21.88,"210,061","4,595,267",113,21.55,21.75,"52,859,432",21.60,23.75,19.45
3207,耀勝, ---,--- ,---,---,---,9.00,0,0,0,0.00,10.80,"43,259,225",10.65,11.70,9.59
3211,順達,42.95,-0.30 ,43.25,44.30,42.30,43.17,"3,002,246","129,613,341","1,978",42.95,43.00,"151,968,521",42.95,47.20,38.70
3213,茂訊,42.60,-0.55 ,43.00,43.00,42.50,42.63,"45,303","1,931,454",44,42.50,42.60,"58,685,547",42.60,46.85,38.35
3217,優群,31.20,-1.45 ,32.65,32.70,30.90,31.47,"583,854","18,376,759",378,31.15,31.20,"82,104,203",31.20,34.30,28.10
3218,大學光,25.55,-0.60 ,26.15,26.15,25.50,25.74,"116,260","2,992,125",113,25.55,25.60,"76,123,000",25.55,28.10,23.00
3219,倚強, ---,--- ,---,---,---,22.48,0,0,0,21.75,23.95,"23,300,417",22.40,24.60,20.20
3221,台嘉碩,19.50,-2.05 ,21.15,21.25,19.40,19.91,"2,155,243","42,916,287","1,119",19.50,19.55,"102,348,210",19.50,21.45,17.55
3224,三顧,58.40,-0.90 ,58.80,59.00,58.40,58.59,"322,027","18,868,566",183,58.40,58.70,"58,016,045",58.40,64.20,52.60
3226,至寶電,51.60,-0.10 ,52.40,52.70,51.60,52.08,"24,050","1,252,470",20,51.50,51.90,"64,430,573",51.60,56.70,46.45
3227,原相,116.50,-6.00 ,121.50,122.00,116.50,118.10,"4,007,335","473,276,020","2,899",116.00,116.50,"133,917,192",116.50,128.00,105.00
3228,金麗科,37.50,-1.65 ,38.70,39.80,37.10,38.04,"393,000","14,950,450",264,37.50,37.70,"67,792,705",37.50,41.25,33.75
3230,錦明,6.00,-0.18 ,6.10,6.10,5.97,6.02,"34,000","204,830",20,6.00,6.13,"107,746,524",6.00,6.60,5.40
3232,昱捷,25.05,+0.65,24.60,25.40,24.45,24.94,"238,915","5,959,282",145,25.00,25.10,"36,567,865",25.05,27.55,22.55
3234,光環,26.30,-0.90 ,27.40,27.95,26.30,26.85,"429,176","11,523,525",261,26.25,26.35,"72,527,692",26.30,28.90,23.70
3236,千如,30.80,-3.40 ,33.80,34.60,30.80,31.69,"1,375,554","43,594,578",894,30.80,31.10,"85,641,378",30.80,33.85,27.75
3252,海灣,16.95,-0.25 ,17.20,17.20,16.90,17.02,"74,382","1,265,998",43,16.95,17.00,"50,195,754",16.95,18.60,15.30
3259,鑫創,23.35,-1.15 ,23.80,24.45,23.35,23.68,"72,001","1,705,223",53,23.35,23.75,"80,859,553",23.35,25.65,21.05
3260,威剛,48.30,-1.45 ,50.00,50.30,48.00,48.64,"1,551,103","75,448,904","1,045",48.30,48.35,"224,172,374",48.30,53.10,43.50
3264,欣銓,36.30,-0.90 ,37.25,37.70,36.20,36.71,"1,965,487","72,154,226","1,044",36.25,36.30,"490,396,211",36.30,39.90,32.70
3265,台星科,30.20,-1.70 ,32.30,32.30,30.10,30.72,"883,455","27,143,077",580,30.15,30.20,"136,261,659",30.20,33.20,27.20
3268,海德威,14.35,-0.45 ,14.80,14.80,14.00,14.23,"55,000","782,700",42,14.00,14.40,"33,426,272",14.35,15.75,12.95
3272,東碩,31.90,-2.30 ,34.35,34.35,31.50,32.53,"253,135","8,235,216",178,31.60,31.95,"52,264,966",31.90,35.05,28.75
3276,宇環,12.30,+0.25,12.05,12.55,11.80,12.01,"116,000","1,393,300",33,12.10,12.40,"69,712,666",12.30,13.50,11.10
3284,太普高,16.55,-0.50 ,17.00,17.00,16.55,16.76,"271,203","4,544,548",100,16.55,16.60,"55,961,790",16.55,18.20,14.90
3285,微端,22.75,-1.25 ,23.95,24.25,22.10,22.96,"756,001","17,357,073",454,22.75,22.90,"44,109,324",22.75,25.00,20.50
3287,廣寰科,8.61,-0.37 ,8.88,8.90,8.61,8.79,"44,300","389,523",38,8.60,8.61,"43,970,483",8.61,9.47,7.75
3288,點晶,3.47,-0.14 ,3.45,3.61,3.45,3.46,"4,000","13,828",7,3.46,3.68,"56,650,148",3.47,3.81,3.13
3289,宜特,51.30,-5.70 ,56.10,56.70,51.30,52.19,"954,302","49,809,561",690,51.30,51.40,"63,575,121",51.30,56.40,46.20
3290,東浦,19.45,-0.60 ,20.20,20.20,19.20,19.58,"633,660","12,409,963",243,19.45,19.50,"99,548,926",19.45,21.35,17.55
3293,鈊象,137.00,-5.50 ,144.00,144.00,136.50,139.24,"481,300","67,014,100",374,137.00,137.50,"70,087,140",137.00,150.50,123.50
3294,英濟,13.20,-0.25 ,13.45,13.55,12.80,13.24,"271,020","3,587,315",172,13.15,13.20,"132,015,919",13.20,14.50,11.90
3297,杭特,14.90,-0.15 ,14.80,14.90,14.80,14.82,"51,100","757,400",26,14.80,14.85,"36,859,845",14.90,16.35,13.45
3299,帛漢,46.90,-1.10 ,48.00,48.50,46.70,47.48,"557,602","26,477,342",405,46.90,46.95,"61,194,225",46.90,51.50,42.25
3303,岱稜,18.35,0.00 ,18.40,18.50,18.05,18.28,"177,316","3,241,480",70,18.15,18.35,"96,089,607",18.35,20.15,16.55
3306,鼎天,20.70,-0.70 ,21.25,21.35,20.70,21.16,"24,047","508,832",17,20.70,21.20,"50,607,702",20.70,22.75,18.65
3310,佳穎,36.00,-1.00 ,37.15,37.15,35.50,36.13,"88,035","3,181,021",56,35.90,36.00,"62,781,586",36.00,39.60,32.40
3313,斐成,26.20,-0.75 ,27.70,27.70,26.10,26.54,"255,001","6,767,176",183,26.20,26.25,"83,770,776",26.20,28.80,23.60
3317,尼克森,35.05,-2.35 ,37.35,38.40,34.00,35.80,"1,383,624","49,526,986",887,35.05,35.10,"61,251,550",35.05,38.55,31.55
3322,建舜電,8.60,-0.29 ,8.63,8.63,8.48,8.55,"65,009","555,607",34,8.60,8.84,"86,415,616",8.60,9.46,7.74
3323,加百裕,41.90,-1.55 ,43.80,44.30,41.00,42.51,"4,720,460","200,648,166","2,865",41.90,41.95,"86,799,914",41.90,46.05,37.75
3324,雙鴻,57.20,-3.30 ,59.80,60.50,57.20,58.12,"1,076,026","62,536,193",749,57.20,57.50,"82,680,953",57.20,62.90,51.50
3325,旭品,13.20,+0.30,12.90,13.40,12.55,13.04,"1,037,427","13,531,742",535,13.15,13.20,"74,634,579",13.20,14.50,11.90
3332,幸康,41.05,-0.40 ,39.75,41.05,39.75,40.40,"2,000","80,800",2,40.05,41.05,"48,104,246",41.05,45.15,36.95
3339,泰谷,8.39,0.00 ,8.10,8.39,8.01,8.13,"14,202","115,493",13,8.01,8.23,"96,181,442",8.39,9.22,7.56
3354,律勝,17.80,-0.50 ,18.10,18.25,17.25,17.61,"247,740","4,362,374",151,17.55,17.85,"70,112,426",17.80,19.55,16.05
3360,尚立,19.10,-0.30 ,19.90,20.00,18.85,19.31,"1,397,201","26,985,688",747,19.10,19.20,"75,456,054",19.10,21.00,17.20
3362,先進光,58.00,-2.00 ,60.00,60.50,57.30,58.72,"1,591,771","93,470,118",869,57.80,58.00,"110,858,706",58.00,63.80,52.20
3363,上詮,26.05,0.00 ,26.50,26.55,25.60,25.99,"389,007","10,109,632",186,25.55,26.10,"77,474,145",26.05,28.65,23.45
3372,典範,5.50,-0.10 ,5.60,5.60,5.41,5.54,"296,002","1,638,840",66,5.42,5.50,"407,330,000",5.50,6.05,4.95
3373,熱映,17.40,-0.25 ,17.65,17.65,17.30,17.42,"51,176","891,515",35,17.40,17.45,"43,289,801",17.40,19.10,15.70
3374,精材,46.20,-3.05 ,49.30,49.50,46.20,47.35,"3,494,000","165,447,850","2,283",46.20,46.50,"271,694,916",46.20,50.80,41.60
3379,彬台,10.40,-0.85 ,11.30,11.30,10.25,10.59,"158,306","1,676,013",74,10.40,10.65,"38,041,748",10.40,11.40,9.36
3388,崇越電,77.00,-0.90 ,77.90,78.00,76.60,77.11,"85,498","6,592,844",56,76.70,77.00,"64,061,000",77.00,84.70,69.30
3390,旭軟,23.50,-1.55 ,24.65,24.65,22.60,23.25,"1,924,002","44,737,246",886,23.30,23.50,"66,981,059",23.50,25.85,21.15
3402,漢科,29.25,-0.75 ,30.00,30.15,29.25,29.56,"402,195","11,889,608",207,29.25,29.35,"73,047,692",29.25,32.15,26.35
3426,台興,55.50,-0.70 ,55.10,55.80,54.80,55.43,"20,000","1,108,600",16,55.00,55.40,"26,400,000",55.50,61.00,49.95
3428,光燿科,32.80,-2.70 ,35.60,35.60,32.65,33.49,"652,191","21,840,195",498,32.80,32.90,"95,970,371",32.80,36.05,29.55
3431,長天,5.12,0.00 ,5.01,5.12,5.01,5.05,"21,185","106,977",8,5.12,5.15,"35,458,704",5.12,5.63,4.61
3434,哲固,14.10,-0.35 ,14.30,14.30,13.25,13.82,"146,000","2,018,050",106,13.70,14.10,"22,700,000",14.10,15.50,12.70
3438,類比科,15.30,-0.85 ,15.55,15.75,14.60,15.21,"434,727","6,611,617",273,15.20,15.30,"67,379,735",15.30,16.80,13.80
3441,聯一光,24.65,-2.70 ,27.00,27.30,24.65,25.21,"764,012","19,263,300",454,24.65,24.70,"40,039,920",24.65,27.10,22.20
3444,利機,22.85,-0.05 ,22.75,22.95,22.55,22.81,"76,000","1,733,300",44,22.85,22.95,"39,114,586",22.85,25.10,20.60
3452,益通,3.80,0.00 ,3.83,3.85,3.76,3.80,"80,067","304,435",30,3.75,3.80,"779,449,742",3.80,4.18,3.42
3455,由田,44.60,-2.35 ,46.95,46.95,44.30,45.42,"712,102","32,343,877",259,44.60,44.65,"61,468,750",44.60,49.05,40.15
3465,祥業,21.65,-0.05 ,21.15,21.65,21.15,21.44,"5,108","109,518",107,21.65,23.00,"17,160,335",21.65,23.80,19.50
