006201,元大富櫃50,13.02,-0.20 ,13.20,13.20,12.89,13.08,"199,083","2,603,946",71,13.01,13.02,"15,946,000",13.02,14.32,11.72
00679B,元大美債20年,38.10,+0.13,38.14,38.14,38.06,38.10,"432,000","16,460,330",46,38.10,38.12,"792,192,000",38.10,9999.95,0.01
00687B,國泰20年美債,39.59,+0.15,39.61,39.61,39.59,39.64,"37,204,000","1,474,756,420",7,39.57,39.59,"358,787,000",39.59,9999.95,0.01
00694B,富邦美債1-3,40.60,0.00 ,40.58,40.60,40.58,40.58,"302,755","12,285,656",7,40.55,40.66,"52,576,000",40.60,9999.95,0.01
00695B,富邦美債7-10,39.52,+0.01,39.52,39.52,39.52,39.52,"301,955","11,932,795",33,39.52,39.58,"115,186,000",39.52,9999.95,0.01
00696B,富邦美債20年,40.16,+0.04,40.13,40.16,40.13,40.16,"301,000","12,088,130",4,40.09,40.19,"161,181,000",40.16,9999.95,0.01
00697B,元大美債7-10,39.03,+0.08,39.08,39.08,39.02,39.05,"363,000","14,173,970",8,39.00,39.09,"29,712,000",39.03,9999.95,0.01
00718B,富邦中國政策債,20.29,+0.03,20.26,20.29,20.22,20.25,"344,000","6,964,940",62,20.27,20.30,"940,001,000",20.29,9999.95,0.01
00719B,元大美債1-3,31.69,-0.01 ,31.70,31.70,31.69,31.70,"400,000","12,678,000",4,31.66,31.75,"3,514,000",31.69,9999.95,0.01
00720B,元大投資級公司債,39.23,+0.17,39.15,39.23,39.15,39.22,"431,050","16,906,412",10,39.20,39.24,"165,609,000",39.23,9999.95,0.01
00721B,元大中國債3-5,45.65,-0.04 ,45.64,45.66,45.64,45.65,"401,000","18,305,650",5,45.65,45.68,"324,622,000",45.65,9999.95,0.01
00722B,群益15年IG電信債,39.94,+0.27,39.81,39.94,39.81,40.03,"19,201,000","768,596,810",11,38.80,39.94,"144,239,000",39.94,9999.95,0.01
00723B,群益15年IG科技債,38.77,+0.13,38.76,38.77,38.76,38.77,"200,000","7,753,000",6,0.10,0.00,"498,583,000",38.77,9999.95,0.01
00724B,群益10年IG金融債,37.79,+0.07,37.78,37.79,37.78,37.79,"200,000","7,557,000",9,1.00,38.00,"601,775,000",37.79,9999.95,0.01
00725B,國泰投資級公司債,40.00,+0.10,40.12,40.12,40.00,40.05,"5,000","200,240",4,3.00,40.08,"116,706,000",40.00,9999.95,0.01
00726B,國泰5Y+新興債,41.00,-0.05 ,41.05,41.05,40.97,41.01,"8,000","328,080",6,40.50,41.04,"3,989,000",41.00,9999.95,0.01
00727B,國泰1-5Y高收債,43.45,0.00 ,43.45,43.45,43.45,43.45,"1,000","43,450",1,40.00,43.45,"33,689,000",43.45,9999.95,0.01
00734B,台新JPM新興債,20.68,-0.03 ,20.70,20.70,20.67,20.69,"1,025,000","21,211,350",19,20.68,20.71,"41,479,000",20.68,9999.95,0.01
00740B,富邦全球投等債,40.95,-0.06 ,40.90,41.01,40.90,40.97,"322,000","13,193,910",9,40.88,41.25,"5,971,000",40.95,9999.95,0.01
00741B,富邦全球高收債,41.00,-0.31 ,41.10,41.10,41.00,41.05,"240,000","9,852,000",7,40.95,41.25,"5,628,000",41.00,9999.95,0.01
00744B,國泰中國政金債5+,40.14,+0.02,40.14,40.14,40.14,40.14,"1,000","40,140",1,39.98,40.07,"194,228,000",40.14,9999.95,0.01
00745B,富邦中政債0-1,39.97,+0.05,39.95,39.97,39.90,39.93,"101,000","4,032,470",7,39.84,40.00,"8,516,000",39.97,9999.95,0.01
00746B,富邦A級公司債,39.80,+0.10,39.80,39.80,39.80,39.80,"101,000","4,019,800",7,39.75,39.95,"5,464,000",39.80,9999.95,0.01
00747B,FH中國政策債,50.10,+0.05,50.10,50.10,50.10,50.10,"1,000","50,100",1,3.20,0.00,"139,500,000",50.10,9999.95,0.01
1240,茂生農經,43.00,-2.20 ,44.65,44.65,42.90,43.45,"59,650","2,591,710",48,42.85,43.00,"33,000,000",43.00,47.30,38.70
1258,其祥-KY,29.65,+2.20,27.80,29.65,26.90,28.71,"94,500","2,713,400",54,27.50,29.65,"36,816,458",29.65,32.60,26.70
1259,安心,74.40,-1.40 ,74.50,74.50,73.00,73.54,"32,092","2,360,152",24,73.30,74.50,"32,389,500",74.40,81.80,67.00
1264,德麥,211.00,-0.50 ,211.50,211.50,210.00,210.73,"9,870","2,079,940",27,209.00,211.00,"33,695,970",211.00,232.00,190.00
1268,漢來美食,141.50,0.00 ,141.00,141.50,139.50,141.35,"66,148","9,350,220",25,141.00,142.00,"39,273,730",141.50,155.50,127.50
1333,恩得利,2.34,-0.05 ,2.36,2.36,2.34,2.34,"55,000","128,840",7,2.34,2.35,"74,515,375",2.34,2.57,2.11
1336,台翰,16.95,-0.25 ,17.10,17.40,16.90,17.00,"136,000","2,312,500",46,16.95,17.15,"83,193,419",16.95,18.60,15.30
