006201,元大富櫃50,12.18,-0.09 ,12.18,12.25,12.10,12.17,"106,000","1,290,090",25,12.17,12.18,"16,446,000",12.18,13.39,10.97
00679B,元大美債20年,37.63,-0.04 ,37.67,37.68,37.63,37.65,"540,154","20,334,848",60,37.63,37.64,"800,692,000",37.63,9999.95,0.01
00687B,國泰20年美債,39.07,-0.04 ,39.15,39.15,39.07,39.14,"601,000","23,526,070",13,39.06,39.13,"376,787,000",39.07,9999.95,0.01
00694B,富邦美債1-3,40.58,0.00 ,40.51,40.58,40.50,40.54,"604,000","24,487,320",8,40.49,40.59,"52,576,000",40.58,9999.95,0.01
00695B,富邦美債7-10,39.23,-0.01 ,39.23,39.23,39.23,39.23,"301,571","11,830,245",27,39.21,39.26,"116,686,000",39.23,9999.95,0.01
00696B,富邦美債20年,39.71,-0.03 ,39.71,39.71,39.71,39.71,"300,149","11,918,874",6,39.62,39.75,"197,181,000",39.71,9999.95,0.01
00697B,元大美債7-10,38.77,-0.06 ,38.82,38.82,38.77,38.80,"450,000","17,458,500",4,38.72,38.83,"29,712,000",38.77,9999.95,0.01
00718B,富邦中國政策債,20.21,-0.04 ,20.21,20.21,20.21,20.21,"222,148","4,489,586",7,20.20,20.23,"964,501,000",20.21,9999.95,0.01
00719B,元大美債1-3,31.66,0.00 ,31.68,31.68,31.66,31.67,"450,000","14,251,800",4,31.64,31.68,"3,514,000",31.66,9999.95,0.01
00720B,元大投資級公司債,39.23,+0.02,39.25,39.25,39.23,39.24,"450,000","17,658,300",4,39.21,39.26,"180,109,000",39.23,9999.95,0.01
00721B,元大中國債3-5,45.41,-0.01 ,45.37,45.41,45.35,45.39,"450,000","20,424,580",7,45.40,45.47,"324,622,000",45.41,9999.95,0.01
00722B,群益15年IG電信債,39.98,-0.01 ,39.97,39.98,39.97,39.98,"200,000","7,995,000",7,39.85,40.14,"167,739,000",39.98,9999.95,0.01
00723B,群益15年IG科技債,38.89,0.00 ,38.88,38.89,38.88,38.89,"200,000","7,777,000",12,38.74,39.04,"498,583,000",38.89,9999.95,0.01
00724B,群益10年IG金融債,37.86,0.00 ,37.89,37.89,37.85,37.86,"201,000","7,608,890",13,37.76,38.01,"601,775,000",37.86,9999.95,0.01
00725B,國泰投資級公司債,40.16,-0.04 ,40.20,40.20,40.13,40.14,"14,000","562,020",4,40.15,40.20,"119,706,000",40.16,9999.95,0.01
00726B,國泰5Y+新興債,41.07,-0.01 ,41.07,41.07,41.07,41.07,"1,000","41,070",1,40.92,41.08,"3,989,000",41.07,9999.95,0.01
00727B,國泰1-5Y高收債,43.85,+0.20,43.73,43.88,43.73,43.76,"15,000","656,360",6,43.48,43.82,"14,189,000",43.85,9999.95,0.01
00734B,台新JPM新興債,20.72,0.00 ,20.72,20.72,20.70,20.72,"1,022,000","21,172,600",14,20.71,20.74,"36,479,000",20.72,9999.95,0.01
00740B,富邦全球投等債,41.10,-0.24 ,41.15,41.15,41.10,41.13,"320,000","13,160,000",8,41.03,41.40,"5,971,000",41.10,9999.95,0.01
00741B,富邦全球高收債,41.25,-0.24 ,41.30,41.30,41.25,41.28,"240,000","9,906,000",7,41.19,41.57,"5,628,000",41.25,9999.95,0.01
00744B,國泰中國政金債5+,40.01,+0.03,40.02,40.02,40.01,40.02,"51,000","2,040,940",8,39.97,40.13,"206,228,000",40.01,9999.95,0.01
00745B,富邦中政債0-1,39.90,+0.03,39.92,39.92,39.85,39.88,"102,000","4,067,340",7,39.85,39.95,"8,516,000",39.90,9999.95,0.01
00746B,富邦A級公司債,39.84,-0.14 ,39.97,39.97,39.84,39.85,"102,000","4,064,810",7,39.83,40.02,"5,464,000",39.84,9999.95,0.01
00747B,FH中國政策債,49.80,+0.03,49.80,49.80,49.80,49.80,"1,000","49,800",1,49.70,49.96,"221,000,000",49.80,9999.95,0.01
1240,茂生農經,40.30,-0.65 ,40.50,40.50,40.30,40.46,"20,000","809,100",19,40.35,40.95,"33,000,000",40.30,44.30,36.30
1258,其祥-KY,26.25,-0.25 ,26.30,26.30,26.25,26.28,"13,000","341,650",5,26.15,26.30,"36,816,458",26.25,28.85,23.65
1259,安心,71.30,0.00 ,71.30,71.50,71.30,71.43,"11,005","786,085",12,71.00,71.40,"32,389,500",71.30,78.40,64.20
1264,德麥,209.00,+0.50,208.00,209.00,208.00,208.85,"3,918","818,280",25,208.00,210.00,"33,695,970",209.00,229.50,188.50
1268,漢來美食,136.00,0.00 ,135.00,136.00,134.00,135.19,"29,516","3,990,160",25,134.00,136.00,"39,273,730",136.00,149.50,122.50
1333,恩得利,2.21,-0.02 ,2.21,2.21,2.21,2.21,"3,005","6,641",3,2.21,2.23,"74,515,375",2.21,2.43,1.99
1336,台翰,16.85,0.00 ,16.85,16.85,16.65,16.74,"69,000","1,155,350",22,16.85,16.95,"83,193,419",16.85,18.50,15.20
1565,精華,624.00,-5.00 ,630.00,638.00,618.00,627.15,"251,135","157,498,645",257,624.00,625.00,"50,416,516",624.00,686.00,562.00
1566,捷邦,15.90,-0.05 ,15.95,16.10,15.90,15.99,"184,008","2,942,479",69,15.90,16.05,"86,467,028",15.90,17.45,14.35
1569,濱川,16.45,除息 ,16.30,16.70,16.30,16.52,"254,944","4,211,780",178,16.45,16.60,"112,713,264",16.45,18.05,14.85
1570,力肯,13.00,0.00 ,12.90,13.05,12.90,12.99,"61,000","792,150",23,13.00,13.05,"51,500,839",13.00,14.30,11.70
1580,新麥,134.00,-1.50 ,135.50,135.50,134.00,134.90,"12,597","1,699,295",18,134.00,134.50,"50,230,242",134.00,147.00,121.00
1584,精剛,7.73,+0.01,7.82,7.96,7.73,7.80,"56,072","437,514",33,7.73,7.80,"82,470,533",7.73,8.50,6.96
1586,和勤,38.40,+0.05,38.35,38.60,38.20,38.32,"223,102","8,549,636",129,38.40,38.45,"76,488,857",38.40,42.20,34.60
1591,駿吉-KY,33.70,+0.10,33.60,34.00,33.45,33.63,"19,000","638,900",16,33.50,33.65,"33,164,807",33.70,37.05,30.35
1593,祺驊,43.00,-0.75 ,43.75,43.75,43.00,43.28,"3,000","129,850",3,43.00,43.75,"31,948,455",43.00,47.30,38.70
1595,川寶,49.70,-0.40 ,50.10,50.50,49.70,50.03,"28,000","1,400,700",22,49.70,50.30,"47,148,134",49.70,54.60,44.75
1597,直得,106.00,-5.00 ,108.50,108.50,106.00,107.16,"1,411,197","151,222,382","1,189",106.00,107.00,"73,806,862",106.00,116.50,95.40
1599,宏佳騰,36.90,+0.50,36.75,37.10,36.40,36.77,"75,780","2,786,325",45,36.70,36.90,"62,002,519",36.90,40.55,33.25
1742,台蠟,19.25,-0.15 ,19.20,19.50,19.20,19.36,"36,998","716,460",29,19.20,19.25,"55,050,000",19.25,21.15,17.35
1752,南光,32.25,-0.30 ,32.40,32.40,32.25,32.32,"48,000","1,551,350",33,32.25,32.35,"100,988,472",32.25,35.45,29.05
1777,生泰,79.90,+0.10,79.80,80.10,79.20,79.61,"11,420","909,190",9,79.10,79.90,"30,059,550",79.90,87.80,72.00
1781,合世,12.35,-0.10 ,12.40,12.65,12.20,12.48,"70,022","873,769",57,12.30,12.40,"47,407,605",12.35,13.55,11.15
1784,訊聯,34.05,+3.05,31.35,34.10,31.10,33.26,"7,941,004","264,157,317","4,858",33.80,34.05,"49,688,924",34.05,37.45,30.65
1785,光洋科,20.60,-0.20 ,20.80,21.00,20.60,20.75,"1,692,836","35,123,964",736,20.60,20.65,"398,501,243",20.60,22.65,18.55
