1785,光洋科,21.85,+0.15,21.75,21.90,21.50,21.71,"1,210,030","26,271,748",479,21.85,21.90,"398,501,243",21.85,24.00,19.70
1787,福盈科,23.40,+0.25,23.20,23.40,22.95,23.26,"124,177","2,888,933",68,23.20,23.40,"67,888,504",23.40,25.70,21.10
1788,杏昌,100.00,0.00 ,100.00,100.00,100.00,100.01,"5,055","505,555",7,99.90,100.50,"35,000,000",100.00,110.00,90.00
1795,美時,52.80,-0.40 ,53.50,54.10,52.70,53.42,"1,621,068","86,589,631","1,101",52.80,52.90,"238,200,744",52.80,58.00,47.55
1796,金穎生技, ---,--- ,---,---,---,47.25,4,189,3,42.50,47.00,"27,672,391",45.00,49.50,40.50
1799,易威,16.45,-0.20 ,16.60,16.70,16.45,16.51,"50,070","826,751",32,16.50,16.60,"98,842,678",16.45,18.05,14.85
1813,寶利徠,20.90,+0.10,20.80,20.90,20.55,20.73,"44,100","914,250",25,20.80,20.90,"46,635,510",20.90,22.95,18.85
1815,富喬,16.45,-0.15 ,16.60,16.65,16.40,16.50,"1,290,140","21,281,709",494,16.45,16.55,"433,784,403",16.45,18.05,14.85
2035,唐榮,44.90,-0.05 ,44.70,44.90,44.50,44.65,"28,000","1,250,200",18,44.50,44.85,"350,000,000",44.90,49.35,40.45
2061,風青,10.45,-0.15 ,10.45,10.55,10.40,10.42,"13,016","135,660",23,10.40,10.55,"62,075,076",10.45,11.45,9.41
2063,世鎧,37.10,-0.40 ,37.00,37.25,36.70,36.95,"40,032","1,479,295",36,36.70,37.15,"45,000,000",37.10,40.80,33.40
2064,晉椿,16.90,0.00 ,16.90,16.90,16.90,16.90,"1,000","16,900",1,16.75,16.90,"70,000,000",16.90,18.55,15.25
2065,世豐,27.85,-0.15 ,28.00,28.30,27.85,28.08,"21,000","589,650",12,27.85,28.20,"32,679,220",27.85,30.60,25.10
2066,世德,84.10,+1.10,83.00,84.40,83.00,84.02,"11,000","924,200",11,83.70,84.40,"36,502,870",84.10,92.50,75.70
2067,嘉鋼, ---,--- ,---,---,---,14.63,0,0,0,14.60,15.00,"45,138,177",14.60,16.05,13.15
2221,大甲,33.85,-0.30 ,33.75,34.20,33.75,33.92,"153,130","5,193,650",114,33.85,33.90,"42,425,000",33.85,37.20,30.50
2230,泰茂,12.00,-0.50 ,12.20,12.25,12.00,12.09,"33,016","399,100",29,11.95,12.10,"39,617,338",12.00,13.20,10.80
2233,宇隆,84.90,0.00 ,85.10,85.20,84.60,84.90,"255,875","21,723,733",187,84.90,85.00,"60,288,089",84.90,93.30,76.50
2235,謚源,56.10,-1.20 ,57.20,57.20,56.10,56.33,"9,000","507,000",7,56.00,57.30,"35,878,000",56.10,61.70,50.50
2596,綠意,22.85,-0.05 ,23.00,23.00,22.80,22.91,"141,533","3,242,284",123,22.85,22.90,"100,000,000",22.85,25.10,20.60
2640,大車隊,66.60,-0.10 ,66.70,66.90,66.10,66.40,"17,000","1,128,800",17,66.20,66.80,"51,195,297",66.60,73.20,60.00
2641,正德,7.45,0.00 ,7.45,7.48,7.39,7.42,"279,704","2,076,306",93,7.44,7.45,"151,124,642",7.45,8.19,6.71
2643,捷迅,29.65,-0.60 ,30.20,30.30,29.55,29.85,"5,000","149,250",5,29.60,30.00,"26,230,000",29.65,32.60,26.70
2718,晶悅, ---,--- ,---,---,---,21.70,0,0,0,21.15,22.35,"22,576,000",22.00,24.20,19.80
2719,燦星旅,9.88,-0.07 ,9.93,9.93,9.82,9.88,"7,000","69,190",6,9.86,9.95,"36,292,000",9.88,10.85,8.90
2724,富驛-KY,3.20,0.00 ,3.20,3.20,3.20,3.20,"76,010","243,231",10,3.20,3.39,"68,172,290",3.20,3.52,2.88
2726,雅茗-KY,58.30,-0.40 ,58.10,58.30,57.60,58.04,"11,000","638,400",11,57.70,58.40,"33,814,467",58.30,64.10,52.50
2729,瓦城,240.50,-1.50 ,240.00,241.50,240.00,240.25,"14,146","3,398,612",14,240.00,241.50,"23,266,000",240.50,264.50,216.50
2732,六角,78.70,0.00 ,79.00,79.10,78.10,78.33,"53,295","4,174,773",50,78.70,78.80,"38,158,173",78.70,86.50,70.90
2734,易飛網,13.65,+0.45,13.20,13.65,13.20,13.46,"6,000","80,750",4,12.90,13.55,"30,259,760",13.65,15.00,12.30
2736,高野,13.25,-0.05 ,13.15,13.35,13.15,13.24,"13,000","172,150",8,13.15,13.30,"48,992,383",13.25,14.55,11.95
2740,天蔥,24.00,+0.40,24.00,24.05,24.00,24.01,"6,000","144,050",6,23.75,24.45,"17,478,196",24.00,26.40,21.60
2745,五福,22.20,+0.40,23.50,23.50,22.20,22.74,"8,000","181,950",6,22.20,22.30,"29,308,526",22.20,24.40,20.00
2916,滿心,17.80,0.00 ,17.80,17.80,17.70,17.79,"7,170","127,525",7,17.75,17.85,"54,626,878",17.80,19.55,16.05
2924,東凌-KY,34.30,+0.10,34.30,34.30,34.30,34.30,"2,000","68,600",2,32.85,35.45,"32,805,174",34.30,37.70,30.90
2926,誠品生活,134.50,-0.50 ,135.00,135.00,134.00,134.33,"9,010","1,210,355",9,134.00,135.00,"47,389,650",134.50,147.50,121.50
2928,紅馬-KY,44.80,-0.50 ,46.30,46.30,44.80,45.55,"12,000","546,650",10,44.70,45.30,"47,301,154",44.80,49.25,40.35
2937,集雅社,17.05,-0.80 ,17.10,17.10,17.05,17.09,"7,112","121,510",7,17.10,17.35,"32,860,000",17.05,18.75,15.35
3064,泰偉,17.00,+0.40,16.80,17.20,16.80,17.13,"46,200","791,180",24,17.00,17.15,"72,105,141",17.00,18.70,15.30
3066,李洲,6.06,0.00 ,6.06,6.06,6.05,6.06,"3,005","18,200",4,6.00,6.06,"83,070,612",6.06,6.66,5.46
3067,全域,10.40,+0.05,10.05,10.60,10.05,10.29,"4,000","41,150",4,10.10,10.45,"29,025,240",10.40,11.40,9.36
3071,協禧,17.95,+0.35,17.60,18.40,17.60,18.04,"788,950","14,229,509",359,17.90,18.05,"120,000,000",17.95,19.70,16.20
3073,凱柏實業,7.47,-0.37 ,7.90,8.00,7.45,7.65,"52,140","398,771",35,7.46,7.68,"46,463,665",7.47,8.21,6.73
3078,僑威,26.75,-0.25 ,27.05,27.05,26.55,26.79,"294,370","7,886,976",189,26.75,26.80,"227,391,064",26.75,29.40,24.10
3081,聯亞,312.50,+6.50,307.00,321.00,306.00,314.91,"1,732,365","545,536,015","1,613",312.00,312.50,"90,572,177",312.50,343.50,281.50
3083,網龍,47.70,-0.90 ,48.50,48.50,47.60,47.96,"599,850","28,768,361",448,47.70,47.80,"85,704,358",47.70,52.40,42.95
3085,新零售,11.20,+1.00,10.35,11.20,10.35,11.06,"166,001","1,836,011",71,11.20,0.00,"118,081,713",11.20,12.30,10.10
3086,華義, ---,--- ,---,---,---,15.00,2,30,2,15.90,16.00,"61,166,127",16.00,17.60,14.40
3088,艾訊,56.50,-0.30 ,56.80,56.90,56.30,56.55,"86,001","4,863,556",58,56.50,56.70,"79,436,034",56.50,62.10,50.90
3089,元炬, ---,--- ,---,---,---,15.00,2,30,2,14.35,15.00,"60,113,314",15.00,16.50,13.50
3092,鴻碩,41.45,-0.15 ,41.60,41.65,41.45,41.54,"37,468","1,556,572",36,41.45,41.65,"71,193,155",41.45,45.55,37.35
3093,港建,25.85,+0.50,25.40,25.85,25.40,25.74,"15,000","386,100",12,25.50,25.90,"36,288,894",25.85,28.40,23.30
3095,及成, ---,--- ,---,---,---,3.25,530,"1,722",3,3.28,3.40,"109,276,321",3.28,3.60,2.96
3105,穩懋,138.00,-2.00 ,141.00,141.00,137.00,138.72,"5,723,072","793,895,468","4,118",138.00,138.50,"422,666,384",138.00,151.50,124.50
3114,好德,34.90,0.00 ,35.00,35.65,34.70,35.33,"1,735,120","61,296,488",790,34.90,35.00,"52,014,239",34.90,38.35,31.45
3115,寶島極,25.10,-0.15 ,25.25,25.25,25.10,25.20,"24,350","613,572",18,25.10,25.20,"43,697,600",25.10,27.60,22.60
3118,進階,30.85,+0.05,30.70,30.85,30.70,30.75,"5,001","153,780",5,30.65,30.90,"32,452,860",30.85,33.90,27.80
3122,笙泉,15.85,-0.05 ,15.85,15.85,15.85,15.85,"1,002","15,882",3,15.70,15.85,"39,299,934",15.85,17.40,14.30
3128,昇銳,12.50,-0.15 ,12.65,12.65,12.40,12.50,"84,001","1,050,412",60,12.40,12.50,"42,000,000",12.50,13.75,11.25
3131,弘塑,121.00,+3.00,119.00,121.00,118.50,120.15,"54,000","6,488,000",48,120.00,121.00,"24,683,843",121.00,133.00,109.00
3141,晶宏,37.55,-0.55 ,38.65,39.20,37.50,38.33,"1,561,411","59,853,402","1,075",37.55,37.65,"63,417,496",37.55,41.30,33.80
3144,新揚科,26.60,+0.95,25.70,27.20,25.70,26.68,"1,742,464","46,488,438","1,102",26.60,26.65,"100,637,750",26.60,29.25,23.95
3147,大綜,18.10,-0.20 ,17.80,18.10,17.75,17.82,"27,000","481,200",14,18.00,18.20,"34,006,099",18.10,19.90,16.30
3152,璟德,214.00,+5.00,209.00,214.50,209.00,212.94,"118,115","25,151,840",116,212.50,214.00,"69,016,200",214.00,235.00,193.00
3162,精確,25.90,+0.90,25.00,25.90,25.00,25.35,"4,021","101,936",5,25.50,25.95,"126,531,342",25.90,28.45,23.35
3163,波若威,34.20,+0.20,34.15,34.35,34.10,34.22,"154,715","5,293,610",116,34.15,34.25,"75,300,399",34.20,37.60,30.80
3169,亞信,26.75,-0.10 ,26.65,26.75,26.60,26.65,"44,007","1,173,003",39,26.60,26.70,"53,740,650",26.75,29.40,24.10
3171,新洲,12.55,0.00 ,12.55,12.55,12.55,12.54,"3,178","39,839",3,12.25,12.45,"59,203,515",12.55,13.80,11.30
3176,基亞,48.55,-0.45 ,49.00,49.00,47.00,48.03,"880,910","42,307,057",534,48.55,48.60,"138,685,505",48.55,53.40,43.70
3188,鑫龍騰,18.95,-0.05 ,19.00,19.00,18.50,18.76,"18,042","338,543",18,18.55,19.00,"90,295,120",18.95,20.80,17.10
3191,和進,18.70,+0.05,18.65,18.95,18.65,18.86,"44,001","829,668",21,18.70,18.95,"57,194,761",18.70,20.55,16.85
3202,樺晟,13.95,+0.45,13.65,14.15,13.65,13.79,"940,100","12,967,100",245,13.95,14.00,"100,161,561",13.95,15.30,12.60
3205,佰研,52.60,-0.80 ,53.80,54.00,52.60,52.98,"92,200","4,884,539",86,52.60,53.00,"32,772,631",52.60,57.80,47.35
3206,志豐,22.45,-0.50 ,22.95,22.95,22.45,22.57,"205,882","4,645,775",128,22.40,22.45,"52,859,432",22.45,24.65,20.25
3207,耀勝,10.50,-0.30 ,10.80,10.80,10.50,10.52,"28,005","294,650",10,10.55,10.80,"43,259,225",10.50,11.55,9.45
3211,順達,43.70,+0.25,43.75,44.30,43.35,43.87,"783,331","34,363,093",502,43.70,43.85,"151,968,521",43.70,48.05,39.35
3213,茂訊,42.45,-0.10 ,42.55,42.55,42.35,42.49,"10,159","431,637",11,42.45,42.50,"58,685,547",42.45,46.65,38.25
3217,優群,30.70,+0.10,31.20,31.20,30.60,30.72,"198,621","6,101,106",125,30.70,30.80,"82,104,203",30.70,33.75,27.65
3218,大學光,26.80,0.00 ,27.10,27.10,26.65,26.85,"54,088","1,452,440",45,26.75,26.80,"76,123,000",26.80,29.45,24.15
3219,倚強,19.60,-0.75 ,19.60,19.60,19.60,19.60,"1,000","19,600",1,19.55,20.55,"23,300,417",19.60,21.55,17.65
3221,台嘉碩,19.60,0.00 ,19.60,20.20,19.55,19.76,"304,101","6,010,329",209,19.60,19.65,"102,348,210",19.60,21.55,17.65
3224,三顧,60.30,+0.40,59.90,62.30,59.90,60.94,"543,001","33,089,059",319,60.30,60.80,"58,016,045",60.30,66.30,54.30
3226,至寶電,54.40,+0.90,53.50,54.40,52.80,53.53,"24,100","1,290,020",21,53.50,54.30,"64,430,573",54.40,59.80,49.00
3227,原相,112.00,-1.50 ,113.00,114.00,111.50,112.78,"1,101,558","124,233,273",813,112.00,112.50,"133,917,192",112.00,123.00,101.00
3228,金麗科,26.65,+0.85,26.25,26.75,26.00,26.47,"423,000","11,197,600",259,26.60,26.65,"67,792,705",26.65,29.30,24.00
3230,錦明,6.00,-0.13 ,6.21,6.21,5.95,6.03,"37,000","223,110",15,6.00,6.05,"107,746,524",6.00,6.60,5.40
3232,昱捷,23.10,-0.20 ,23.20,23.25,23.10,23.18,"24,633","571,059",24,23.10,23.30,"36,567,865",23.10,25.40,20.80
3234,光環,28.55,-0.65 ,29.50,29.50,28.55,28.92,"220,500","6,375,948",157,28.55,28.80,"72,527,692",28.55,31.40,25.70
3236,千如,29.35,+0.55,29.00,29.75,28.80,29.32,"715,222","20,973,540",580,29.30,29.35,"85,641,378",29.35,32.25,26.45
3252,海灣,17.10,0.00 ,17.10,17.20,17.10,17.15,"169,447","2,906,475",82,17.10,17.15,"50,195,754",17.10,18.80,15.40
3259,鑫創,23.80,+0.55,23.40,23.80,23.35,23.49,"40,317","947,212",23,23.50,23.80,"80,859,553",23.80,26.15,21.45
3260,威剛,49.30,-0.30 ,49.75,49.80,49.15,49.42,"394,600","19,501,718",285,49.25,49.30,"224,125,374",49.30,54.20,44.40
3264,欣銓,36.95,-0.60 ,37.55,37.65,36.95,37.15,"1,535,791","57,052,268",968,36.95,37.15,"490,396,211",36.95,40.60,33.30
3265,台星科,30.00,-0.20 ,30.40,30.40,29.90,29.98,"263,000","7,884,750",180,29.95,30.00,"136,261,659",30.00,33.00,27.00
3268,海德威,14.15,+0.25,14.15,14.15,14.15,14.15,"1,008","14,262",6,13.70,14.15,"33,426,272",14.15,15.55,12.75
3272,東碩,32.80,+0.40,32.55,33.30,32.50,32.91,"77,050","2,535,790",57,32.65,32.80,"52,264,966",32.80,36.05,29.55
3276,宇環,12.65,0.00 ,13.10,13.15,12.40,13.01,"39,000","507,450",9,12.45,12.65,"69,712,666",12.65,13.90,11.40
3284,太普高,17.90,0.00 ,17.90,17.90,17.75,17.83,"27,002","481,334",16,17.75,17.90,"55,961,790",17.90,19.65,16.15
3285,微端,24.20,0.00 ,24.30,24.30,23.90,24.06,"140,000","3,368,350",109,24.15,24.25,"44,109,324",24.20,26.60,21.80
3287,廣寰科,8.86,+0.36,8.50,9.05,8.45,8.68,"25,000","216,990",22,8.54,8.80,"43,970,483",8.86,9.74,7.98
3288,點晶,3.84,0.00 ,3.84,3.84,3.84,3.84,"1,000","3,840",1,3.93,4.10,"56,650,148",3.84,4.22,3.46
3289,宜特,50.50,-0.60 ,51.10,51.10,50.00,50.36,"532,459","26,816,578",462,50.40,50.50,"63,575,121",50.50,55.50,45.45
3290,東浦,20.95,+0.15,20.85,21.30,20.85,21.03,"388,100","8,162,628",196,20.95,21.00,"99,548,926",20.95,23.00,18.90
3293,鈊象,149.00,-1.00 ,150.50,150.50,148.50,149.44,"80,110","11,971,390",74,149.00,150.00,"70,087,140",149.00,163.50,134.50
3294,英濟,14.70,-0.55 ,15.45,15.45,14.70,14.97,"245,452","3,673,498",171,14.70,14.90,"132,015,919",14.70,16.15,13.25
3297,杭特,15.70,-0.25 ,15.80,16.35,15.70,16.00,"48,055","769,057",38,15.70,15.90,"36,859,845",15.70,17.25,14.15
3299,帛漢,43.85,+0.40,43.80,44.45,43.50,44.07,"395,700","17,440,309",311,43.80,43.90,"62,224,940",43.85,48.20,39.50
3303,岱稜,18.50,-0.10 ,18.50,18.60,18.45,18.51,"39,000","721,750",18,18.50,18.60,"96,089,607",18.50,20.35,16.65
3306,鼎天,21.45,+1.95,21.40,21.45,20.90,21.43,"231,375","4,957,292",107,21.45,0.00,"50,607,702",21.45,23.55,19.35
3310,佳穎,41.95,0.00 ,42.00,42.00,41.00,41.59,"450,070","18,719,752",226,41.85,41.95,"62,781,586",41.95,46.10,37.80
3313,斐成,25.85,-0.60 ,26.45,26.45,25.85,26.03,"173,000","4,502,550",118,25.85,25.95,"83,770,776",25.85,28.40,23.30
3317,尼克森,38.60,-0.50 ,39.70,40.40,38.60,39.60,"2,442,458","96,729,676","1,783",38.60,38.70,"61,251,550",38.60,42.45,34.75
3322,建舜電,9.01,-0.11 ,9.01,9.03,9.01,9.02,"34,011","306,850",17,9.01,9.05,"86,415,616",9.01,9.91,8.11
3323,加百裕,39.80,+0.50,39.50,40.65,39.50,40.19,"3,174,962","127,589,542","1,969",39.80,39.85,"86,799,914",39.80,43.75,35.85
3324,雙鴻,58.30,+2.80,58.00,59.60,57.10,58.21,"7,977,825","464,400,289","5,369",58.20,58.30,"82,864,582",58.30,64.10,52.50
3325,旭品,12.70,+0.45,12.30,13.00,12.30,12.66,"119,385","1,511,100",77,12.70,12.80,"74,634,579",12.70,13.95,11.45
3332,幸康, ---,--- ,---,---,---,40.59,0,0,0,40.00,40.80,"48,104,246",40.50,44.55,36.45
3339,泰谷, ---,--- ,---,---,---,8.16,0,0,0,8.00,8.28,"96,181,442",8.28,9.10,7.46
3354,律勝,18.10,+0.05,18.10,18.20,17.95,18.06,"46,000","830,900",34,18.00,18.15,"70,112,426",18.10,19.90,16.30
3360,尚立,20.15,-0.15 ,20.25,20.45,20.00,20.20,"1,095,127","22,120,470",531,20.15,20.25,"75,456,054",20.15,22.15,18.15
3362,先進光,52.20,-0.30 ,53.40,54.30,52.20,52.96,"890,243","47,148,780",598,52.20,52.60,"109,358,706",52.20,57.40,47.00
3363,上詮,26.10,0.00 ,26.05,26.10,25.80,26.01,"36,001","936,526",29,25.80,26.10,"77,474,145",26.10,28.70,23.50
3372,典範,5.60,0.00 ,5.57,5.61,5.56,5.60,"269,075","1,505,956",50,5.58,5.60,"406,884,400",5.60,6.16,5.04
3373,熱映,17.15,-0.10 ,17.25,17.25,17.10,17.14,"52,141","893,603",21,17.10,17.15,"43,289,801",17.15,18.85,15.45
3374,精材,45.60,-0.55 ,46.25,46.80,45.45,46.03,"1,540,100","70,891,590","1,051",45.60,45.75,"271,794,916",45.60,50.10,41.05
3379,彬台,10.40,0.00 ,10.40,10.40,10.35,10.38,"13,032","135,336",11,10.40,10.50,"38,041,748",10.40,11.40,9.36
3388,崇越電,73.70,+0.20,73.70,74.20,73.50,73.92,"86,073","6,362,175",60,73.70,74.00,"64,061,000",73.70,81.00,66.40
3390,旭軟,24.00,0.00 ,24.00,24.00,23.70,23.86,"168,001","4,008,023",84,23.95,24.00,"66,981,059",24.00,26.40,21.60
3402,漢科,30.95,-0.05 ,31.15,31.15,30.95,31.02,"223,000","6,917,450",138,30.95,31.00,"73,047,692",30.95,34.00,27.90
3426,台興,52.80,-0.30 ,53.10,53.10,51.90,52.32,"51,604","2,700,090",41,52.80,52.90,"26,400,000",52.80,58.00,47.55
3431,長天,5.15,+0.01,5.15,5.15,5.15,5.15,"12,149","62,550",4,5.15,5.20,"35,458,704",5.15,5.66,4.64
3434,哲固,14.95,-0.20 ,15.35,15.35,14.85,15.01,"113,000","1,695,800",66,14.95,15.05,"22,700,000",14.95,16.40,13.50
3438,類比科,15.15,-0.10 ,15.30,15.30,15.15,15.25,"30,001","457,515",25,15.15,15.20,"67,379,735",15.15,16.65,13.65
3441,聯一光,25.80,-0.35 ,26.50,26.50,25.80,26.05,"145,011","3,777,832",112,25.80,26.00,"40,039,920",25.80,28.35,23.25
3444,利機,22.75,+0.05,22.50,22.75,22.45,22.59,"49,005","1,107,214",26,22.45,22.75,"39,114,586",22.75,25.00,20.50
3452,益通,3.59,-0.01 ,3.63,3.63,3.53,3.56,"66,078","235,398",29,3.54,3.59,"779,449,742",3.59,3.94,3.24
3455,由田,52.60,-0.10 ,52.80,53.00,51.80,52.51,"407,285","21,387,590",241,52.10,52.60,"61,468,750",52.60,57.80,47.35
3465,祥業,22.00,+0.20,21.75,22.00,21.75,21.82,"3,299","71,972",18,21.45,22.00,"17,160,335",22.00,24.20,19.80
3466,致振,12.00,0.00 ,12.00,12.00,12.00,12.00,"1,000","12,000",1,11.90,12.20,"60,887,573",12.00,13.20,10.80
3479,安勤,40.90,-0.05 ,40.90,41.00,40.90,40.91,"90,038","3,683,011",34,40.85,41.00,"69,194,164",40.90,44.95,36.85
