006201,元大富櫃50,12.28,-0.07 ,12.35,12.35,12.28,12.30,"74,000","910,340",31,12.27,12.31,"16,446,000",12.28,13.50,11.06
735903,精材台新7A購01, ---,--- ,---,---,---,0.02,0,0,0,0.01,0.05,"10,000,000",0.02,0.33,0.01
735904,鈊象台新7A購01,0.30,+0.13,0.30,0.30,0.30,0.30,"149,000","44,700",1,0.31,0.33,"10,000,000",0.30,0.94,0.01
735905,網家中信7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.02,"10,000,000",0.01,0.65,0.01
735906,恒耀中信7A購01, ---,--- ,---,---,---,0.17,0,0,0,0.00,0.01,"5,000,000",0.01,0.49,0.01
735907,大中元富7A購01,0.46,+0.07,0.46,0.46,0.46,0.46,"40,000","18,400",1,0.33,0.34,"10,000,000",0.46,0.81,0.11
735908,先豐元富7A購01, ---,--- ,---,---,---,1.40,0,0,0,0.41,0.51,"10,000,000",0.50,1.66,0.01
735909,均豪元富84購01,2.78,-0.09 ,2.78,2.78,2.78,2.78,"5,000","13,900",1,2.74,2.84,"10,000,000",2.78,4.44,1.12
735910,邦特元富7A購01,0.01,-0.03 ,0.01,0.01,0.01,0.01,"80,000",800,3,0.01,0.04,"10,000,000",0.01,0.56,0.01
735911,晶焱元富7A購01, ---,--- ,---,---,---,0.03,0,0,0,0.03,0.13,"5,000,000",0.03,1.01,0.01
735912,精測元富7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.00,"10,000,000",0.01,0.49,0.01
735913,中光電康和7A購01, ---,--- ,---,---,---,2.26,0,0,0,1.68,1.77,"5,000,000",1.77,2.66,0.87
735914,信驊康和7A購01, ---,--- ,---,---,---,0.30,0,0,0,0.00,0.10,"5,000,000",0.10,0.63,0.01
735915,頎邦玉山7A購01,0.01,0.00 ,0.01,0.01,0.01,0.01,"70,000",700,3,0.01,0.02,"5,000,000",0.01,0.95,0.01
735916,直得凱基7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.10,"7,100,000",0.01,0.56,0.01
735917,直得凱基7A購02, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.10,"7,100,000",0.01,0.56,0.01
735918,原相凱基7A購02, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.10,"5,000,000",0.01,1.03,0.01
735919,群聯凱基7A購01, ---,--- ,---,---,---,0.22,0,0,0,0.00,0.10,"10,000,000",0.10,1.25,0.01
735920,環球晶凱基7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.02,"10,000,000",0.01,0.86,0.01
735921,環球晶凱基7A購02, ---,--- ,---,---,---,0.04,0,0,0,0.00,0.01,"10,000,000",0.01,0.86,0.01
735922,環球晶凱基7A購03, ---,--- ,---,---,---,0.10,0,0,0,0.00,0.04,"10,000,000",0.04,1.09,0.01
735923,環球晶凱基7A購04, ---,--- ,---,---,---,0.07,0,0,0,0.00,0.01,"10,000,000",0.01,1.40,0.01
735924,鈊象凱基7A購01, ---,--- ,---,---,---,0.20,0,0,0,0.00,0.10,"10,000,000",0.10,1.39,0.01
735925,中美晶元大7A購01, ---,--- ,---,---,---,0.06,0,0,0,0.00,0.02,"10,000,000",0.02,0.46,0.01
735926,世界元大7A購01,0.46,-0.10 ,0.46,0.46,0.46,0.46,"103,000","47,380",2,0.49,0.50,"10,000,000",0.46,1.52,0.01
735927,台半元大7A購01, ---,--- ,---,---,---,0.06,0,0,0,0.00,0.02,"10,000,000",0.02,0.53,0.01
735928,信昌電日盛7A購01, ---,--- ,---,---,---,3.02,0,0,0,2.86,2.96,"10,000,000",2.86,4.07,1.65
735929,IET永豐7A購01, ---,--- ,---,---,---,0.29,0,0,0,0.00,0.01,"5,732,000",0.01,0.36,0.01
735930,大田永豐7A購01, ---,--- ,---,---,---,0.25,0,0,0,0.00,0.02,"5,000,000",0.02,0.26,0.01
735931,大江永豐7A購01, ---,--- ,---,---,---,0.30,0,0,0,0.04,0.09,"10,000,000",0.09,0.90,0.01
735932,光頡永豐7A購01, ---,--- ,---,---,---,0.04,0,0,0,0.00,0.02,"5,710,000",0.02,0.75,0.01
735933,和勤永豐7A購01, ---,--- ,---,---,---,0.35,0,0,0,0.00,0.01,"10,000,000",0.01,0.42,0.01
735934,昂寶永豐7A購01, ---,--- ,---,---,---,0.11,0,0,0,0.00,0.02,"5,000,000",0.01,0.44,0.01
735935,金可永豐7A購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.01,"10,000,000",0.01,0.65,0.01
735936,展旺永豐7A購01, ---,--- ,---,---,---,0.10,0,0,0,0.00,0.01,"5,000,000",0.01,0.35,0.01
735937,廣明永豐7A購01, ---,--- ,---,---,---,0.18,0,0,0,0.00,0.01,"5,000,000",0.01,0.61,0.01
735938,中美晶台新7B購01, ---,--- ,---,---,---,0.29,0,0,0,0.03,0.04,"10,000,000",0.04,0.40,0.01
735939,大田康和7A購01, ---,--- ,---,---,---,0.23,0,0,0,0.00,0.10,"5,000,000",0.10,0.28,0.01
735940,大江兆豐7B購01,1.81,-1.04 ,2.24,2.25,1.81,1.97,"32,000","62,900",5,1.74,0.00,"10,000,000",1.81,3.11,0.51
735941,威剛兆豐7B購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.03,"10,000,000",0.02,0.69,0.01
735942,中美晶元富7A購01, ---,--- ,---,---,---,0.28,0,0,0,0.00,0.00,"10,000,000",0.04,0.44,0.01
735943,同亨元富84購01, ---,--- ,---,---,---,0.44,0,0,0,0.40,0.43,"10,000,000",0.43,1.02,0.01
735944,金居元富7A購01, ---,--- ,---,---,---,0.35,0,0,0,0.00,0.00,"10,000,000",0.04,0.55,0.01
735945,桓達元富84購01,0.52,+0.02,0.52,0.52,0.52,0.52,"30,000","15,600",3,0.51,0.52,"10,000,000",0.52,1.04,0.01
735946,湧德元富84購01, ---,--- ,---,---,---,0.45,0,0,0,0.43,0.44,"10,000,000",0.44,1.02,0.01
735947,精測元富7B購01, ---,--- ,---,---,---,0.02,0,0,0,0.01,0.04,"10,000,000",0.02,0.50,0.01
735949,合晶群益7B購01,0.49,-0.04 ,0.49,0.49,0.49,0.49,"2,000",980,1,0.48,0.49,"5,755,000",0.49,1.37,0.01
735950,宜特群益7B購01, ---,--- ,---,---,---,0.05,0,0,0,0.00,0.00,"10,000,000",0.05,0.65,0.01
735951,原相群益7B購01,0.32,-0.04 ,0.32,0.32,0.32,0.32,"270,000","86,400",1,0.32,0.34,"10,000,000",0.32,0.99,0.01
735952,展旺群益7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.00,"5,000,000",0.01,0.65,0.01
735953,勝麗群益7B購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.00,"10,000,000",0.01,0.76,0.01
735954,博智群益7B購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.00,"10,000,000",0.02,0.75,0.01
735955,晶焱群益7B購01,0.44,+0.01,0.44,0.44,0.42,0.43,"250,000","107,000",4,0.43,0.44,"10,000,000",0.44,0.78,0.10
735956,譜瑞群益7A購02, ---,--- ,---,---,---,0.17,0,0,0,0.00,0.00,"5,000,000",0.05,0.99,0.01
735957,頎邦群益7A購01, ---,--- ,---,---,---,0.33,0,0,0,0.01,0.00,"5,000,000",0.11,1.37,0.01
735958,中美晶元大7A購02, ---,--- ,---,---,---,0.26,0,0,0,0.00,0.02,"10,000,000",0.02,0.42,0.01
735959,光頡元大7A購01, ---,--- ,---,---,---,0.44,0,0,0,0.28,0.29,"5,000,000",0.29,1.13,0.01
735960,金山電元大7A購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.01,"10,000,000",0.01,0.47,0.01
735961,威剛元大7B購01, ---,--- ,---,---,---,0.32,0,0,0,0.00,0.02,"5,000,000",0.02,0.79,0.01
735962,博智元大7A購01, ---,--- ,---,---,---,0.10,0,0,0,0.00,0.01,"10,000,000",0.01,0.41,0.01
735963,精測元大7A購03, ---,--- ,---,---,---,0.11,0,0,0,0.00,0.02,"5,000,000",0.02,0.98,0.01
735964,網家元大7A購01, ---,--- ,---,---,---,0.25,0,0,0,0.00,0.01,"10,000,000",0.01,0.71,0.01
735965,濱川日盛7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.02,"10,000,000",0.01,0.23,0.01
735966,碩禾國泰7C購01,0.06,+0.03,0.06,0.06,0.06,0.06,"1,000",60,1,0.02,0.06,"5,000,000",0.06,0.52,0.01
735967,穩懋國泰7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.10,"5,000,000",0.01,0.28,0.01
735968,元太台新7B購01, ---,--- ,---,---,---,0.06,0,0,0,0.01,0.04,"5,000,000",0.04,0.40,0.01
735969,千如永豐7A購01, ---,--- ,---,---,---,0.06,0,0,0,0.00,0.02,"5,000,000",0.01,0.50,0.01
735970,台燿永豐7A購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.01,"5,000,000",0.01,0.86,0.01
735971,生展永豐7A購01, ---,--- ,---,---,---,0.11,0,0,0,0.00,0.02,"10,000,000",0.02,0.29,0.01
735972,由田永豐7A購01,0.01,0.00 ,0.01,0.01,0.01,0.01,"60,000",600,2,0.00,0.01,"10,000,000",0.01,0.74,0.01
735973,同致永豐7A購01, ---,--- ,---,---,---,0.25,0,0,0,0.00,0.02,"10,000,000",0.02,0.38,0.01
735974,迅得永豐7A購01, ---,--- ,---,---,---,0.07,0,0,0,0.00,0.03,"5,000,000",0.01,0.48,0.01
735975,牧德永豐7A購02,0.12,-0.03 ,0.12,0.12,0.12,0.12,"100,000","12,000",1,0.11,0.12,"5,637,000",0.12,0.82,0.01
735976,英濟永豐7A購01, ---,--- ,---,---,---,0.03,0,0,0,0.00,0.01,"10,000,000",0.01,0.22,0.01
735977,神盾永豐7A購02, ---,--- ,---,---,---,0.04,0,0,0,0.00,0.01,"5,057,000",0.01,0.40,0.01
735978,榮剛永豐7A購01, ---,--- ,---,---,---,0.28,0,0,0,0.00,0.01,"10,000,000",0.01,0.66,0.01
735979,濱川永豐7A購02, ---,--- ,---,---,---,0.60,0,0,0,0.00,0.01,"5,195,000",0.01,0.35,0.01
735980,大宇資日盛7A購01, ---,--- ,---,---,---,2.49,0,0,0,0.00,0.00,"10,000,000",2.50,3.41,1.59
735981,勝麗日盛7A購01, ---,--- ,---,---,---,0.03,0,0,0,0.01,0.02,"10,000,000",0.02,0.46,0.01
735982,智擎玉山7C購01, ---,--- ,---,---,---,0.15,0,0,0,0.15,0.16,"5,000,000",0.15,0.64,0.01
735983,良維元富7A購01, ---,--- ,---,---,---,0.38,0,0,0,0.00,0.00,"5,000,000",0.04,0.32,0.01
735984,昂寶元富7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.01,"10,000,000",0.01,0.50,0.01
735985,原相元富7A購01, ---,--- ,---,---,---,0.04,0,0,0,0.01,0.04,"5,000,000",0.04,0.61,0.01
735986,神準元富7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.02,"5,000,000",0.01,0.63,0.01
735987,健亞元富7A購01, ---,--- ,---,---,---,0.02,0,0,0,0.01,0.38,"5,000,000",0.02,0.44,0.01
735988,精材元富7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.01,"5,000,000",0.01,0.46,0.01
735989,廣明元富7A購01, ---,--- ,---,---,---,0.17,0,0,0,0.01,0.04,"5,000,000",0.04,0.33,0.01
735990,鐿鈦元富7A購01, ---,--- ,---,---,---,0.06,0,0,0,0.01,0.03,"5,000,000",0.03,0.50,0.01
735991,大宇資元大7A購01,2.61,+0.44,2.33,2.61,2.21,2.32,"260,000","604,100",9,2.41,2.49,"10,000,000",2.61,3.28,1.94
735992,中天元大7A購01, ---,--- ,---,---,---,0.36,0,0,0,0.00,0.02,"10,000,000",0.02,0.54,0.01
735993,元太元大7C購01,0.06,0.00 ,0.06,0.06,0.06,0.06,"110,000","6,600",2,0.06,0.07,"10,000,000",0.06,0.42,0.01
735994,邦特元大7A購01, ---,--- ,---,---,---,0.06,0,0,0,0.03,0.04,"10,000,000",0.04,0.68,0.01
735995,東洋元大7A購01, ---,--- ,---,---,---,0.10,0,0,0,0.00,0.02,"10,000,000",0.02,0.90,0.01
735996,信驊元大7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.01,"10,000,000",0.01,0.68,0.01
735997,泰博元大7A購01,0.81,-0.38 ,0.81,0.81,0.81,0.81,"100,000","81,000",1,0.89,0.95,"10,000,000",0.81,1.67,0.01
735998,健亞元大7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.20,"10,000,000",0.01,0.59,0.01
735999,富喬元大7A購01,0.03,-0.02 ,0.04,0.04,0.03,0.04,"20,000",700,2,0.03,0.04,"10,000,000",0.03,0.44,0.01
736000,環球晶元大7A購01, ---,--- ,---,---,---,0.04,0,0,0,0.00,0.10,"10,000,000",0.01,0.52,0.01
736001,大田群益7B購01, ---,--- ,---,---,---,0.05,0,0,0,0.00,0.00,"3,500,000",0.02,0.39,0.01
736002,中美晶群益7A購09, ---,--- ,---,---,---,0.10,0,0,0,0.00,0.00,"10,000,000",0.03,0.84,0.01
736003,元太群益7A購03, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.00,"5,000,000",0.01,0.68,0.01
736004,智冠群益7A購01, ---,--- ,---,---,---,0.29,0,0,0,0.01,0.11,"5,000,000",0.11,1.20,0.01
736005,濱川群益7B購01, ---,--- ,---,---,---,0.10,0,0,0,0.00,0.00,"10,000,000",0.02,0.49,0.01
736006,聯合群益7A購01, ---,--- ,---,---,---,0.27,0,0,0,0.00,0.00,"5,000,000",0.02,1.08,0.01
736007,元太康和7A購01, ---,--- ,---,---,---,0.33,0,0,0,0.00,0.10,"5,000,000",0.10,0.53,0.01
736008,泰博康和7A購01, ---,--- ,---,---,---,2.38,0,0,0,0.73,0.83,"10,000,000",0.83,1.79,0.01
736009,聖暉康和7A購01, ---,--- ,---,---,---,1.40,0,0,0,0.54,0.64,"10,000,000",0.64,1.36,0.01
736010,博智凱基7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.10,"6,160,000",0.01,0.25,0.01
736011,博智凱基7A購02, ---,--- ,---,---,---,0.24,0,0,0,0.00,0.10,"6,300,000",0.10,0.42,0.01
736012,博智凱基7A購03, ---,--- ,---,---,---,0.10,0,0,0,0.00,0.10,"10,000,000",0.10,0.50,0.01
736013,展旺宏遠7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.02,"10,000,000",0.01,0.67,0.01
736014,IET元富7A購01, ---,--- ,---,---,---,0.14,0,0,0,0.00,0.00,"5,000,000",0.01,0.21,0.01
736016,碩禾元富7B購01, ---,--- ,---,---,---,0.04,0,0,0,0.01,0.04,"5,000,000",0.04,0.37,0.01
736017,太醫康和7A購01, ---,--- ,---,---,---,0.21,0,0,0,0.03,0.10,"10,000,000",0.10,0.61,0.01
736018,大江凱基7A購01, ---,--- ,---,---,---,3.23,0,0,0,0.00,1.50,"10,000,000",1.50,3.07,0.01
736019,大江凱基7A購02, ---,--- ,---,---,---,2.56,0,0,0,0.57,0.58,"10,000,000",0.58,2.65,0.01
736020,世界凱基7A購01, ---,--- ,---,---,---,0.54,0,0,0,0.23,0.26,"10,000,000",0.26,0.97,0.01
736021,世界凱基7B購01,0.33,-0.01 ,0.33,0.33,0.33,0.33,"7,000","2,310",1,0.32,0.33,"10,000,000",0.33,0.90,0.01
736022,東洋凱基7A購01, ---,--- ,---,---,---,0.29,0,0,0,0.04,0.10,"10,000,000",0.10,0.98,0.01
736023,東洋凱基7A購02, ---,--- ,---,---,---,0.24,0,0,0,0.00,0.10,"10,000,000",0.10,1.41,0.01
736024,金可凱基7A購01,0.06,0.00 ,0.06,0.06,0.06,0.06,"10,000",600,1,0.05,0.10,"10,000,000",0.06,0.48,0.01
736025,金可凱基7B購01, ---,--- ,---,---,---,0.17,0,0,0,0.17,0.18,"10,000,000",0.17,0.59,0.01
736026,威剛凱基7A購01, ---,--- ,---,---,---,0.07,0,0,0,0.00,0.10,"10,000,000",0.10,0.64,0.01
736027,美琪瑪凱基7A購01, ---,--- ,---,---,---,0.20,0,0,0,0.00,0.10,"5,000,000",0.10,0.53,0.01
736028,美琪瑪凱基7A購02, ---,--- ,---,---,---,0.23,0,0,0,0.00,0.10,"5,000,000",0.10,0.45,0.01
736029,美琪瑪凱基7A購03, ---,--- ,---,---,---,0.03,0,0,0,0.02,0.10,"5,000,000",0.04,0.32,0.01
736030,頎邦凱基7B購01,0.26,+0.02,0.26,0.26,0.26,0.26,"10,000","2,600",1,0.24,0.25,"10,000,000",0.26,1.20,0.01
736031,群聯富邦7B購01, ---,--- ,---,---,---,0.11,0,0,0,0.01,0.09,"10,000,000",0.09,1.26,0.01
736032,三貝德群益7B購01, ---,--- ,---,---,---,0.35,0,0,0,0.03,0.04,"5,000,000",0.04,1.09,0.01
736033,大宇資群益7C購01,2.47,+0.31,2.09,2.47,2.09,2.14,"18,000","38,520",3,2.21,2.31,"5,000,000",2.47,3.07,1.87
736034,中美晶群益7A購10, ---,--- ,---,---,---,0.47,0,0,0,0.01,0.11,"10,000,000",0.05,0.45,0.01
736035,世界群益7A購01, ---,--- ,---,---,---,0.22,0,0,0,0.18,0.28,"5,000,000",0.28,1.70,0.01
736036,世界群益7B購01,0.24,-0.03 ,0.23,0.24,0.23,0.24,"100,000","23,500",2,0.24,0.25,"5,000,000",0.24,2.37,0.01
736037,立敦群益7C購01, ---,--- ,---,---,---,0.19,0,0,0,0.18,0.19,"5,000,000",0.19,0.87,0.01
736038,先進光群益81購01,0.84,0.00 ,0.86,0.86,0.84,0.86,"55,000","47,100",4,0.82,0.84,"10,000,000",0.84,1.48,0.20
736039,和勤群益7A購02, ---,--- ,---,---,---,0.18,0,0,0,0.00,0.00,"5,000,000",0.04,0.57,0.01
736040,美琪瑪群益7A購02, ---,--- ,---,---,---,0.08,0,0,0,0.01,0.00,"8,000,000",0.03,0.42,0.01
736041,美磊群益7A購01, ---,--- ,---,---,---,5.70,0,0,0,0.09,0.19,"3,000,000",0.15,1.02,0.01
736042,榮剛群益7A購01, ---,--- ,---,---,---,0.09,0,0,0,0.00,0.00,"5,000,000",0.03,1.24,0.01
736043,碩禾群益7C購01, ---,--- ,---,---,---,0.03,0,0,0,0.01,0.03,"5,000,000",0.03,1.10,0.01
736044,環宇群益7B購01, ---,--- ,---,---,---,0.05,0,0,0,0.02,0.03,"10,000,000",0.03,0.52,0.01
736045,展旺日盛7B購01, ---,--- ,---,---,---,0.05,0,0,0,0.02,0.05,"6,000,000",0.05,0.71,0.01
736046,精測日盛7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.04,"10,000,000",0.01,0.34,0.01
736047,環球晶日盛7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.04,"15,000,000",0.01,0.86,0.01
736048,聯合日盛7A購01, ---,--- ,---,---,---,0.07,0,0,0,0.01,0.02,"10,000,000",0.02,0.78,0.01
736049,大江統一7A購01, ---,--- ,---,---,---,1.86,0,0,0,0.54,0.57,"15,000,000",0.57,1.15,0.01
736050,大江統一7B購01, ---,--- ,---,---,---,1.13,0,0,0,0.58,0.60,"15,000,000",0.60,1.18,0.02
736051,中美晶統一7B購03, ---,--- ,---,---,---,0.03,0,0,0,0.01,0.10,"10,000,000",0.03,0.43,0.01
736052,世界統一7B購01,0.44,-0.05 ,0.45,0.45,0.44,0.44,"84,000","37,330",7,0.44,0.45,"15,000,000",0.44,0.92,0.01
736053,世界統一7C購01,0.60,-0.01 ,0.60,0.60,0.60,0.60,"79,000","47,400",8,0.60,0.62,"15,000,000",0.60,1.02,0.18
736054,台燿統一7B購01, ---,--- ,---,---,---,0.40,0,0,0,0.36,0.37,"15,000,000",0.37,0.79,0.01
736055,台燿統一7B購02,0.25,-0.03 ,0.28,0.28,0.25,0.27,"308,000","81,640",11,0.20,0.21,"16,500,000",0.25,0.62,0.01
736056,威剛統一7B購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.03,"10,000,000",0.01,0.47,0.01
736057,凱美統一7B購01, ---,--- ,---,---,---,0.15,0,0,0,0.12,0.13,"10,000,000",0.13,0.36,0.01
736058,富喬統一7C購01,0.15,-0.01 ,0.15,0.15,0.15,0.15,"59,000","8,850",1,0.15,0.16,"10,000,000",0.15,0.44,0.01
736059,智擎統一7B購01, ---,--- ,---,---,---,0.20,0,0,0,0.14,0.15,"15,000,000",0.15,0.45,0.01
736060,環球晶統一81購01,0.10,0.00 ,0.09,0.10,0.08,0.08,"2,799,000","234,850",38,0.09,0.10,"14,000,000",0.10,0.44,0.01
736061,聯合統一7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.10,"10,000,000",0.01,0.39,0.01
736062,鈊象統一7B購01, ---,--- ,---,---,---,0.15,0,0,0,0.18,0.20,"10,000,000",0.18,0.67,0.01
736063,精材國泰7A購01, ---,--- ,---,---,---,0.11,0,0,0,0.00,0.02,"5,000,000",0.02,0.47,0.01
736064,大江元大7A購01, ---,--- ,---,---,---,4.27,0,0,0,1.10,1.14,"10,000,000",1.14,2.17,0.11
736065,世界元大7A購02,0.34,-0.06 ,0.34,0.34,0.34,0.34,"3,000","1,020",1,0.34,0.35,"10,000,000",0.34,1.40,0.01
736066,和勤元大81購01, ---,--- ,---,---,---,0.26,0,0,0,0.25,0.26,"10,000,000",0.26,0.59,0.01
736067,明安元大7A購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.02,"10,000,000",0.02,0.45,0.01
736068,桓達元大7A購01, ---,--- ,---,---,---,0.10,0,0,0,0.01,0.03,"10,000,000",0.03,0.42,0.01
736069,精材元大81購01,0.18,0.00 ,0.18,0.18,0.18,0.18,"1,000",180,1,0.14,0.18,"10,000,000",0.18,0.35,0.01
736070,環宇元大7A購01, ---,--- ,---,---,---,0.15,0,0,0,0.00,0.02,"10,000,000",0.02,0.58,0.01
736071,鈊象元大7A購01,0.02,0.00 ,0.02,0.02,0.02,0.02,"30,000",600,2,0.04,0.05,"10,000,000",0.02,1.04,0.01
736072,VHQ永豐7A購01, ---,--- ,---,---,---,0.32,0,0,0,0.03,0.04,"5,103,000",0.04,0.55,0.01
736073,大宇資永豐7A購01, ---,--- ,---,---,---,0.98,0,0,0,1.48,1.55,"5,000,000",1.48,2.08,0.88
736074,先進光永豐7B購01,0.48,+0.02,0.49,0.50,0.48,0.49,"22,000","10,740",4,0.45,0.47,"5,000,000",0.48,0.87,0.09
736075,宜鼎永豐7A購01, ---,--- ,---,---,---,0.28,0,0,0,0.00,0.01,"10,000,000",0.01,0.57,0.01
736076,信昌電永豐7A購01,0.99,-0.08 ,0.99,0.99,0.99,0.99,"100,000","99,000",1,0.95,1.02,"10,000,000",0.99,2.03,0.01
736077,宣德永豐7B購01, ---,--- ,---,---,---,0.22,0,0,0,0.16,0.17,"5,018,000",0.17,0.73,0.01
736078,美琪瑪永豐7A購01, ---,--- ,---,---,---,0.08,0,0,0,0.00,0.01,"5,093,000",0.01,0.26,0.01
736079,凱美永豐7A購01, ---,--- ,---,---,---,0.18,0,0,0,0.00,0.02,"10,000,000",0.01,0.47,0.01
736080,博智永豐7A購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.01,"20,000,000",0.01,0.31,0.01
736081,晶焱永豐7A購01, ---,--- ,---,---,---,0.04,0,0,0,0.00,0.01,"7,738,000",0.01,0.42,0.01
736082,湧德永豐7A購01, ---,--- ,---,---,---,0.19,0,0,0,0.00,0.01,"10,000,000",0.01,0.37,0.01
736083,雙鴻永豐7A購01, ---,--- ,---,---,---,0.08,0,0,0,0.00,0.01,"5,000,000",0.01,0.36,0.01
736084,先豐中信7A購01, ---,--- ,---,---,---,0.03,0,0,0,0.01,0.02,"5,000,000",0.02,0.60,0.01
736085,同致中信7C購01,0.03,0.00 ,0.03,0.03,0.03,0.03,"185,000","5,550",4,0.03,0.04,"10,000,000",0.03,0.32,0.01
736086,智冠中信7A購01, ---,--- ,---,---,---,0.31,0,0,0,0.08,0.09,"5,000,000",0.09,0.53,0.01
736087,晶焱兆豐7B購01,0.41,-0.01 ,0.45,0.45,0.41,0.42,"122,000","50,900",2,0.46,0.47,"10,000,000",0.41,1.19,0.01
736088,台聯電元富7A購01, ---,--- ,---,---,---,0.09,0,0,0,0.01,0.04,"5,000,000",0.04,1.31,0.01
736089,茂訊元富7A購01, ---,--- ,---,---,---,0.16,0,0,0,0.00,0.00,"5,000,000",0.04,1.20,0.01
736090,高技元富7A購01, ---,--- ,---,---,---,0.25,0,0,0,0.05,0.15,"5,000,000",0.15,1.42,0.01
736091,達爾膚元富7A購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.02,"5,000,000",0.02,0.52,0.01
736092,實威元富7A購01,0.21,+0.06,0.17,0.21,0.17,0.18,"250,000","44,500",3,0.20,0.22,"10,000,000",0.21,1.21,0.01
736093,優群元富7A購01, ---,--- ,---,---,---,0.11,0,0,0,0.00,0.04,"5,000,000",0.04,0.70,0.01
736094,VHQ國票7A購01, ---,--- ,---,---,---,0.20,0,0,0,0.25,0.28,"10,000,000",0.25,0.84,0.01
736095,合晶國票7A購01,0.21,-0.01 ,0.21,0.21,0.21,0.21,"10,000","2,100",1,0.20,0.21,"10,000,000",0.21,0.67,0.01
736096,泰博國票7A購01, ---,--- ,---,---,---,2.58,0,0,0,0.86,0.96,"10,000,000",0.96,1.82,0.10
736097,譜瑞國票7A購01, ---,--- ,---,---,---,0.10,0,0,0,0.01,0.05,"10,000,000",0.05,0.68,0.01
736098,力麒永豐7A購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.01,"5,000,000",0.01,0.32,0.01
736099,三顧永豐7A購01, ---,--- ,---,---,---,0.12,0,0,0,0.03,0.05,"5,000,000",0.05,0.52,0.01
736100,凡甲永豐7A購02, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.02,"10,000,000",0.02,0.76,0.01
736101,大國鋼永豐7A購01,2.27,+0.17,2.27,2.27,2.27,2.27,"10,000","22,700",1,1.79,1.84,"5,000,000",2.27,2.96,1.58
736102,大億科永豐7A購01, ---,--- ,---,---,---,0.13,0,0,0,0.00,0.01,"5,000,000",0.01,0.38,0.01
736103,川寶永豐7A購01, ---,--- ,---,---,---,0.27,0,0,0,0.00,0.02,"5,000,000",0.02,0.33,0.01
736104,光隆永豐7A購01, ---,--- ,---,---,---,0.10,0,0,0,0.04,0.05,"5,000,000",0.05,0.47,0.01
736105,杰力永豐7A購01,0.25,-0.05 ,0.24,0.26,0.18,0.23,"2,270,000","518,140",36,0.21,0.23,"10,000,000",0.25,0.68,0.01
736106,直得永豐7A購01, ---,--- ,---,---,---,0.12,0,0,0,0.00,0.01,"5,000,000",0.01,0.37,0.01
736107,信昌電永豐7A購02, ---,--- ,---,---,---,3.66,0,0,0,2.04,2.14,"10,000,000",2.04,2.84,1.24
736108,南光永豐7A購01, ---,--- ,---,---,---,0.20,0,0,0,0.00,0.02,"5,000,000",0.02,0.59,0.01
736109,海韻電永豐7A購01, ---,--- ,---,---,---,0.04,0,0,0,0.01,0.02,"5,000,000",0.02,0.32,0.01
736110,高技永豐7A購01, ---,--- ,---,---,---,0.06,0,0,0,0.02,0.03,"5,000,000",0.03,0.66,0.01
736111,盛弘永豐7A購01, ---,--- ,---,---,---,0.10,0,0,0,0.00,0.02,"5,000,000",0.02,0.46,0.01
736112,達爾膚永豐7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.01,"10,000,000",0.01,0.18,0.01
736113,優群永豐7A購01, ---,--- ,---,---,---,0.16,0,0,0,0.00,0.01,"5,000,000",0.01,0.47,0.01
736114,元創群益7B購01, ---,--- ,---,---,---,0.06,0,0,0,0.02,0.03,"6,650,000",0.03,0.49,0.01
