006201,元大富櫃50,13.32,+0.07,13.35,13.42,13.32,13.35,"85,000","1,134,930",30,13.32,13.40,"15,946,000",13.32,14.65,11.99
3363,上詮,26.60,+0.40,26.20,26.90,26.20,26.66,"319,000","8,504,250",140,26.60,26.75,"77,474,145",26.60,29.25,23.95
3372,典範,5.66,-0.03 ,5.65,5.70,5.63,5.65,"273,000","1,543,690",59,5.65,5.66,"407,330,000",5.66,6.22,5.10
3373,熱映,17.80,-0.15 ,17.95,17.95,17.65,17.72,"94,000","1,665,500",40,17.75,17.80,"43,289,801",17.80,19.55,16.05
3374,精材,50.50,-0.30 ,51.60,51.80,50.50,51.13,"3,383,999","173,016,048","2,052",50.50,50.60,"271,694,916",50.50,55.50,45.45
3379,彬台,11.65,-0.15 ,11.75,11.75,11.50,11.59,"53,530","620,427",35,11.60,11.70,"38,041,748",11.65,12.80,10.50
3388,崇越電,77.70,-0.70 ,78.40,78.40,77.00,77.40,"168,328","13,028,384",132,77.50,77.80,"64,061,000",77.70,85.40,70.00
3390,旭軟,23.90,-0.10 ,24.00,24.30,23.60,23.87,"299,100","7,140,100",144,23.90,24.00,"66,981,059",23.90,26.25,21.55
3402,漢科,31.30,-0.10 ,31.35,31.45,31.20,31.32,"141,100","4,419,859",79,31.30,31.35,"73,047,692",31.30,34.40,28.20
3426,台興,57.00,+0.20,57.00,57.00,56.00,56.83,"12,000","682,000",11,56.00,57.00,"26,400,000",57.00,62.70,51.30
3428,光燿科,32.90,-0.45 ,33.60,33.60,32.85,33.01,"254,450","8,399,800",194,32.85,32.90,"96,232,000",32.90,36.15,29.65
3431,長天,5.20,+0.19,5.01,5.20,5.01,5.13,"46,612","239,239",20,5.04,5.20,"35,458,704",5.20,5.72,4.68
3434,哲固,12.80,+0.15,12.60,12.80,12.60,12.73,"6,000","76,400",6,12.70,12.85,"22,700,000",12.80,14.05,11.55
3438,類比科,16.45,-0.25 ,16.60,16.60,16.35,16.45,"82,100","1,350,850",50,16.45,16.50,"67,379,735",16.45,18.05,14.85
3441,聯一光,31.00,-0.25 ,31.35,31.60,31.00,31.31,"91,150","2,853,470",76,31.00,31.45,"40,039,920",31.00,34.10,27.90
3444,利機,23.50,-0.10 ,23.60,23.60,23.25,23.34,"19,000","443,450",11,23.30,23.55,"39,114,586",23.50,25.85,21.15
3452,益通,3.76,+0.03,3.73,3.79,3.73,3.75,"94,755","355,670",57,3.75,3.77,"779,449,742",3.76,4.13,3.39
3455,由田,48.10,+0.10,48.10,48.50,47.95,48.12,"122,002","5,871,096",89,48.10,48.15,"61,468,750",48.10,52.90,43.30
3465,祥業,17.20,-0.40 ,16.50,17.20,16.50,16.92,"8,158","138,021",7,16.65,17.70,"13,160,335",17.20,18.90,15.50
