006201,元大富櫃50,12.34,-0.34 ,12.70,12.70,12.09,12.20,"488,000","5,951,420",125,12.24,12.34,"16,446,000",12.34,13.57,11.11
00679B,元大美債20年,37.76,0.00 ,37.76,37.79,37.75,37.77,"332,000","12,539,750",26,37.75,37.77,"800,692,000",37.76,9999.95,0.01
00687B,國泰20年美債,39.26,+0.07,39.28,39.28,39.26,39.27,"1,112,000","43,666,250",11,39.23,39.30,"373,787,000",39.26,9999.95,0.01
00694B,富邦美債1-3,40.54,0.00 ,40.55,40.55,40.54,40.54,"303,000","12,283,650",5,40.47,40.55,"52,576,000",40.54,9999.95,0.01
00695B,富邦美債7-10,39.25,-0.02 ,39.25,39.25,39.25,39.25,"302,000","11,853,500",6,39.20,39.25,"116,686,000",39.25,9999.95,0.01
00696B,富邦美債20年,39.82,+0.05,39.82,39.82,39.82,39.82,"300,000","11,946,000",3,39.78,39.82,"197,181,000",39.82,9999.95,0.01
00697B,元大美債7-10,38.80,+0.02,38.76,38.80,38.76,38.79,"303,000","11,751,860",7,38.76,38.80,"29,712,000",38.80,9999.95,0.01
00718B,富邦中國政策債,20.25,+0.04,20.23,20.25,20.23,20.25,"201,803","4,086,383",9,20.28,20.39,"964,501,000",20.25,9999.95,0.01
00719B,元大美債1-3,31.61,-0.05 ,31.69,31.69,31.61,31.65,"461,000","14,590,490",12,31.61,31.66,"3,514,000",31.61,9999.95,0.01
00720B,元大投資級公司債,39.16,+0.06,39.26,39.26,39.16,39.24,"463,000","18,166,260",67,39.14,39.25,"180,109,000",39.16,9999.95,0.01
00721B,元大中國債3-5,45.53,-0.01 ,45.55,45.55,45.52,45.53,"401,000","18,255,550",5,45.51,45.53,"324,622,000",45.53,9999.95,0.01
00722B,群益15年IG電信債,40.06,+0.22,40.00,40.06,39.90,40.03,"204,000","8,166,960",8,39.69,39.99,"167,739,000",40.06,9999.95,0.01
00723B,群益15年IG科技債,38.92,+0.11,38.94,38.94,38.91,38.92,"201,000","7,821,940",5,38.66,38.96,"498,583,000",38.92,9999.95,0.01
00724B,群益10年IG金融債,37.75,+0.01,37.89,37.89,37.75,37.86,"202,000","7,648,640",6,37.75,37.89,"601,775,000",37.75,9999.95,0.01
00725B,國泰投資級公司債,40.24,+0.18,40.24,40.26,40.24,40.24,"402,000","16,176,500",11,40.17,40.24,"118,206,000",40.24,9999.95,0.01
00726B,國泰5Y+新興債,41.05,+0.12,40.98,41.05,40.98,40.99,"40,000","1,639,740",9,40.77,41.08,"3,989,000",41.05,9999.95,0.01
00727B,國泰1-5Y高收債,43.60,+0.03,43.56,43.61,43.50,43.51,"262,000","11,400,160",17,43.49,43.65,"27,689,000",43.60,9999.95,0.01
00734B,台新JPM新興債,20.68,+0.06,20.64,20.68,20.64,20.66,"1,046,000","21,614,280",25,20.68,20.72,"36,479,000",20.68,9999.95,0.01
00740B,富邦全球投等債,41.15,+0.20,41.20,41.20,41.15,41.18,"320,000","13,176,000",8,41.00,41.37,"5,971,000",41.15,9999.95,0.01
00741B,富邦全球高收債,41.30,+0.15,41.30,41.30,41.30,41.30,"240,000","9,912,000",6,41.12,41.50,"5,628,000",41.30,9999.95,0.01
00744B,國泰中國政金債5+,40.06,-0.01 ,40.13,40.13,40.06,40.10,"2,000","80,190",2,39.94,40.23,"206,228,000",40.06,9999.95,0.01
00745B,富邦中政債0-1,39.96,+0.06,39.95,39.97,39.90,39.91,"121,000","4,829,660",10,39.84,39.96,"8,516,000",39.96,9999.95,0.01
00746B,富邦A級公司債,39.85,+0.08,39.85,39.85,39.85,39.85,"100,000","3,985,000",5,39.77,39.97,"5,464,000",39.85,9999.95,0.01
00747B,FH中國政策債,49.93,-0.12 ,49.93,49.93,49.93,49.93,"1,000","49,930",1,49.85,50.25,"215,500,000",49.93,9999.95,0.01
1240,茂生農經,42.70,+2.20,40.70,43.00,40.30,41.45,"106,000","4,394,100",73,42.30,42.75,"33,000,000",42.70,46.95,38.45
1258,其祥-KY,27.50,+0.60,27.50,27.50,27.50,27.50,"2,000","55,000",2,26.90,27.50,"36,816,458",27.50,30.25,24.75
1259,安心,71.50,0.00 ,71.50,71.50,71.50,71.50,"12,000","858,000",11,71.30,71.50,"32,389,500",71.50,78.60,64.40
1264,德麥,210.00,-1.00 ,210.00,210.00,210.00,210.50,"1,504","316,596",10,209.50,211.00,"33,695,970",210.00,231.00,189.00
1268,漢來美食,137.50,-1.00 ,137.50,137.50,137.00,137.31,"11,439","1,570,704",18,136.00,137.50,"39,273,730",137.50,151.00,124.00
1333,恩得利,2.16,-0.14 ,2.21,2.21,2.13,2.16,"404,000","872,690",20,2.16,2.18,"74,515,375",2.16,2.37,1.95
1336,台翰,16.90,+0.10,16.75,16.90,16.75,16.79,"98,220","1,648,945",28,16.75,16.90,"83,193,419",16.90,18.55,15.25
1565,精華,629.00,+21.00,618.00,629.00,611.00,621.88,"155,433","96,659,924",169,628.00,629.00,"50,416,516",629.00,691.00,567.00
1566,捷邦,16.05,+0.15,16.05,16.15,16.00,16.07,"46,100","740,980",29,16.05,16.10,"86,467,028",16.05,17.65,14.45
1569,濱川,17.05,+0.65,16.45,17.10,16.45,16.80,"494,509","8,307,553",320,17.00,17.05,"112,713,264",17.05,18.75,15.35
1570,力肯,12.75,+0.05,12.70,12.75,12.65,12.69,"53,000","672,350",20,12.70,12.75,"51,500,839",12.75,14.00,11.50
1580,新麥,136.00,+0.50,135.00,137.00,135.00,135.87,"15,475","2,102,600",25,135.00,137.00,"50,230,242",136.00,149.50,122.50
1584,精剛,7.76,+0.05,7.71,7.76,7.60,7.70,"23,003","177,102",16,7.70,7.78,"82,470,533",7.76,8.53,6.99
1586,和勤,38.30,+0.15,38.25,38.60,38.20,38.34,"128,000","4,908,050",86,38.25,38.35,"76,488,857",38.30,42.10,34.50
1591,駿吉-KY,33.95,+0.45,34.50,34.50,32.60,33.43,"110,000","3,677,050",87,33.90,34.00,"33,164,807",33.95,37.30,30.60
1593,祺驊,43.00,+0.50,43.00,43.00,43.00,43.00,"2,000","86,000",2,42.75,44.00,"31,948,455",43.00,47.30,38.70
1595,川寶,50.80,+0.40,50.40,50.80,50.40,50.57,"9,001","455,150",8,50.10,50.80,"47,148,134",50.80,55.80,45.75
1597,直得,110.50,+8.00,105.00,111.50,105.00,107.91,"2,616,755","282,368,913","2,145",110.00,110.50,"73,806,862",110.50,121.50,99.50
1599,宏佳騰,36.55,+0.55,37.00,37.00,36.10,36.63,"126,226","4,623,940",72,36.50,36.55,"62,002,519",36.55,40.20,32.90
1742,台蠟,19.20,+0.15,19.10,19.70,19.10,19.41,"35,631","691,567",39,19.20,19.50,"55,050,000",19.20,21.10,17.30
1752,南光,32.80,+0.60,32.25,33.00,32.25,32.81,"102,335","3,357,688",88,32.75,32.95,"100,988,472",32.80,36.05,29.55
1777,生泰,79.90,+0.20,79.70,79.90,79.70,79.84,"5,000","399,200",5,79.10,79.90,"30,059,550",79.90,87.80,72.00
1781,合世,12.20,0.00 ,12.25,12.25,12.10,12.17,"37,002","450,424",28,12.15,12.20,"47,407,605",12.20,13.40,11.00
1784,訊聯,32.20,-0.15 ,32.55,33.00,31.70,32.24,"2,079,252","67,025,838","1,258",32.10,32.20,"49,688,924",32.20,35.40,29.00
1785,光洋科,21.00,+0.30,20.90,21.10,20.80,20.96,"1,499,057","31,427,040",695,20.95,21.00,"398,501,243",21.00,23.10,18.90
1787,福盈科,22.50,0.00 ,22.70,22.90,22.40,22.54,"32,000","721,400",22,22.50,22.75,"67,888,504",22.50,24.75,20.25
1788,杏昌,99.60,0.00 ,99.70,99.70,99.40,99.52,"17,147","1,706,473",16,99.50,99.70,"35,000,000",99.60,109.50,89.70
1795,美時,54.50,+2.40,54.00,55.50,53.60,54.41,"2,815,003","153,167,065","1,991",54.30,54.50,"238,200,744",54.50,59.90,49.05
1796,金穎生技,43.50,0.00 ,43.50,43.50,43.50,43.50,"4,001","174,043",3,43.05,43.50,"27,624,391",43.50,47.85,39.15
1799,易威,16.90,-0.10 ,17.00,17.05,16.85,16.92,"83,098","1,405,946",57,16.90,17.05,"98,842,678",16.90,18.55,15.25
1813,寶利徠,21.50,-0.20 ,21.90,22.15,21.50,21.75,"134,530","2,925,850",103,21.50,21.65,"46,635,510",21.50,23.65,19.35
1815,富喬,16.20,+0.20,16.10,16.40,15.95,16.16,"5,998,884","96,920,655","1,718",16.15,16.20,"433,784,403",16.20,17.80,14.60
2035,唐榮,45.00,0.00 ,45.00,45.00,44.60,44.89,"26,001","1,167,245",22,44.60,45.00,"350,000,000",45.00,49.50,40.50
2061,風青,10.65,+0.05,10.60,10.65,10.55,10.60,"12,013","127,280",22,10.50,10.65,"62,075,076",10.65,11.70,9.59
2063,世鎧,38.35,+0.35,38.55,38.55,37.55,37.95,"20,374","773,199",18,37.70,38.40,"45,000,000",38.35,42.15,34.55
2064,晉椿,16.85,+0.15,16.85,16.85,16.75,16.80,"17,000","285,600",11,16.75,16.85,"70,000,000",16.85,18.50,15.20
2065,世豐,27.90,+0.40,27.95,27.95,27.90,27.93,"3,000","83,800",3,27.45,27.60,"32,679,220",27.90,30.65,25.15
