ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计,RSV,K9
2017/06/23,2507000,49781780,19.83,19.88,19.79,19.83,-0.14,239,99.75,50
2017/06/26,305000,6054900,19.81,19.86,19.81,19.84,+0.01,38,99.80,50
2017/06/27,812000,16093740,19.81,19.82,19.81,19.82,-0.02,33,99.70,50
2017/06/28,621000,12357720,19.86,19.9,19.86,19.9,+0.08,32,100.00,50
2017/06/29,618000,12298180,19.88,19.9,19.88,19.9,0.00,24,100.00,50
2017/06/30,622000,12427530,19.96,20.0,19.96,20.0,+0.10,28,100.00,50
2017/07/03,1267000,25382010,20.02,20.04,20.01,20.04,+0.04,42,100.00,50
2017/07/04,1449000,29098280,20.1,20.1,20.07,20.08,+0.04,38,99.90,50
2017/07/05,1208000,24252610,20.08,20.08,20.06,20.08,0.00,13,93.55,50
2017/07/06,1301000,26106050,20.05,20.07,20.05,20.07,-0.01,19,89.66,63.22
2017/07/07,1631000,32867910,20.11,20.18,20.11,20.18,+0.11,32,100.00,75.48
2017/07/10,1318000,26580730,20.18,20.2,20.14,20.14,-0.04,28,82.35,77.77
2017/07/11,1142000,22972300,20.1,20.13,20.1,20.12,-0.02,15,75.00,76.85
2017/07/12,1190000,23907750,20.12,20.12,20.07,20.08,-0.04,19,50.00,67.90
2017/07/13,1051000,21065210,19.99,20.07,19.99,20.04,-0.04,12,23.81,53.21
2017/07/14,901000,18083070,20.05,20.08,20.05,20.07,+0.03,16,38.10,48.17
2017/07/17,900000,18036000,20.04,20.04,20.04,20.04,-0.03,19,23.81,40.05
2017/07/18,900000,18009000,20.01,20.01,20.01,20.01,-0.03,15,9.52,29.87
2017/07/19,900000,17973000,19.97,19.97,19.97,19.97,-0.04,13,0.00,19.91
2017/07/20,900000,17976000,19.97,19.98,19.97,19.98,+0.01,21,4.35,14.72
2017/07/21,900000,17979000,19.98,19.98,19.97,19.98,0.00,12,6.25,11.89
2017/07/24,901000,17959930,19.94,19.94,19.93,19.93,-0.05,22,0.00,7.93
2017/07/25,900000,17976000,19.98,19.98,19.97,19.97,+0.04,13,26.67,14.18
2017/07/26,900000,18045000,20.05,20.05,20.05,20.05,+0.08,18,80.00,36.12
2017/07/27,900000,17979000,19.98,19.98,19.97,19.98,-0.07,19,41.67,37.97
2017/07/28,907000,18139900,20.02,20.02,19.98,20.0,+0.02,29,58.33,44.75
2017/07/31,902000,18016000,20.0,20.0,19.97,19.97,-0.03,18,33.33,40.94
2017/08/01,900000,18000000,20.0,20.0,20.0,20.0,+0.03,16,58.33,46.73
2017/08/02,903000,18017830,19.93,19.96,19.93,19.96,-0.04,22,25.00,39.48
2017/08/03,900000,17955000,19.95,19.95,19.95,19.95,-0.01,16,16.67,31.88
2017/08/04,900000,17919000,19.91,19.91,19.91,19.91,-0.04,20,0.00,21.25
2017/08/07,900000,17964000,19.96,19.96,19.96,19.96,+0.05,22,35.71,26.07
2017/08/08,900000,17940000,19.92,19.94,19.92,19.94,-0.02,19,27.27,26.47
2017/08/09,903000,17993790,19.93,19.93,19.92,19.92,-0.02,22,9.09,20.68
2017/08/10,900000,17937000,19.93,19.93,19.93,19.93,+0.01,21,22.22,21.20
2017/08/11,902000,17907800,19.9,19.9,19.85,19.85,-0.08,18,0.00,14.13
2017/08/14,905000,17979350,19.87,19.87,19.86,19.87,+0.02,19,18.18,15.48
2017/08/15,904000,18013760,19.92,19.94,19.92,19.94,+0.07,20,81.82,37.59
2017/08/16,901000,17977980,19.95,19.98,19.95,19.98,+0.04,14,100.00,58.39
2017/08/17,903000,17969640,19.9,19.9,19.88,19.9,-0.08,22,38.46,51.75
2017/08/18,905000,17973200,19.84,19.86,19.84,19.84,-0.06,26,0.00,34.50
2017/08/21,900000,17874000,19.86,19.86,19.86,19.86,+0.02,22,14.29,27.76
2017/08/22,900000,17856000,19.84,19.84,19.84,19.84,-0.02,20,0.00,18.51
2017/08/23,901000,17908850,19.85,19.88,19.85,19.88,+0.04,22,28.57,21.86
2017/08/24,900000,17844000,19.82,19.83,19.82,19.83,-0.05,21,6.25,16.65
2017/08/25,902000,17901660,19.83,19.85,19.83,19.83,0.00,19,6.25,13.18
2017/08/28,900000,17844000,19.83,19.83,19.82,19.82,-0.01,15,0.00,8.79
2017/08/29,900000,17796000,19.77,19.78,19.77,19.78,-0.04,20,7.69,8.42
2017/08/30,900000,17802000,19.78,19.78,19.78,19.78,0.00,19,9.09,8.64
2017/08/31,600000,11877000,19.79,19.8,19.79,19.8,+0.02,11,27.27,14.85
2017/09/01,600000,11859000,19.76,19.77,19.76,19.77,-0.03,9,8.33,12.68
2017/09/04,600000,11862000,19.77,19.77,19.77,19.77,0.00,11,8.33,11.23
2017/09/05,600000,11856000,19.76,19.76,19.76,19.76,-0.01,13,0.00,7.49
2017/09/06,900000,17709000,19.67,19.68,19.67,19.68,-0.08,18,5.56,6.84
2017/09/07,900000,17739000,19.71,19.71,19.71,19.71,+0.03,18,25.00,12.89
2017/09/08,900000,17667000,19.63,19.63,19.63,19.63,-0.08,20,0.00,8.59
2017/09/11,901000,17749680,19.7,19.7,19.68,19.68,+0.05,22,29.41,15.53
2017/09/12,900000,17772000,19.75,19.75,19.74,19.75,+0.07,19,70.59,33.88
2017/09/13,900000,17787000,19.76,19.77,19.76,19.76,+0.01,19,92.86,53.54
2017/09/14,900000,17823000,19.8,19.81,19.8,19.8,+0.04,17,94.44,67.17
2017/09/15,900000,17832000,19.81,19.82,19.81,19.82,+0.02,22,100.00,78.11
2017/09/18,901000,17893860,19.86,19.86,19.86,19.86,+0.04,19,100.00,85.40
2017/09/19,900000,17883000,19.89,19.89,19.86,19.86,0.00,20,88.46,86.42
2017/09/20,900000,17901000,19.89,19.89,19.89,19.89,+0.03,21,100.00,90.94
2017/09/21,600000,11964000,19.94,19.94,19.94,19.94,+0.05,12,100.00,93.96
2017/09/22,1000000,19910000,19.91,19.91,19.91,19.91,-0.03,22,85.00,90.97
2017/09/25,202000,4021840,19.92,19.92,19.91,19.91,0.00,4,83.33,88.43
2017/09/28,1000,19970,19.97,19.97,19.97,19.97,X0.00,1,100.00,92.28
2017/10/02,3000,60090,20.03,20.03,20.03,20.03,X0.00,1,100.00,94.85
2017/10/13,1000,19930,19.93,19.93,19.93,19.93,X0.00,1,41.18,76.96
2017/10/17,1000,19910,19.91,19.91,19.91,19.91,X0.00,1,29.41,61.11
2017/10/23,10000,200700,20.07,20.07,20.07,20.07,X0.00,1,100.00,74.07
2017/10/27,3000,60270,20.09,20.09,20.09,20.09,X0.00,2,100.00,82.71
2017/11/10,4000,79680,19.92,19.92,19.92,19.92,X0.00,2,5.56,56.99
2017/11/16,5000,100400,20.08,20.08,20.08,20.08,X0.00,1,94.44,69.47
2017/11/28,1000,19900,19.9,19.9,19.9,19.9,X0.00,1,0.00,46.31
2017/11/29,5000,99500,19.9,19.9,19.9,19.9,0.00,1,0.00,30.87
2017/12/13,1000,20000,20.0,20.0,20.0,20.0,X0.00,1,52.63,38.12
2017/12/21,3000,60240,20.08,20.08,20.08,20.08,X0.00,2,94.74,56.99
2017/12/22,5000,100550,20.11,20.11,20.11,20.11,+0.03,1,100.00,71.32
2017/12/29,3000,60090,20.03,20.03,20.03,20.03,X0.00,1,61.90,68.18
2018/01/02,5000,99950,19.99,19.99,19.99,19.99,-0.04,1,42.86,59.74
2018/01/11,10000,201200,20.12,20.12,20.12,20.12,X0.00,1,100.00,73.16
2018/01/16,2000,40510,20.3,20.3,20.21,20.21,X0.00,2,77.50,74.60
2018/02/01,1000,20410,20.41,20.41,20.41,20.41,X0.00,1,100.00,83.06
2018/02/02,5000,102270,20.45,20.5,20.4,20.4,-0.01,4,80.39,82.17
2018/02/05,3000,61560,20.46,20.55,20.46,20.55,+0.15,2,100.00,88.11
2018/02/06,4000,81180,20.39,20.39,20.2,20.2,-0.35,2,37.50,71.24
2018/02/21,8000,163840,20.48,20.48,20.48,20.48,X0.00,1,87.50,76.66
2018/02/23,2000,41200,20.6,20.6,20.6,20.6,X0.00,1,100.00,84.44
2018/03/01,1000,20510,20.51,20.51,20.51,20.51,X0.00,1,81.25,83.37
2018/03/02,2000,40800,20.4,20.4,20.4,20.4,-0.11,1,50.00,72.25
2018/03/06,4000,81920,20.48,20.48,20.48,20.48,X0.00,1,70.00,71.50
2018/03/07,21000,430440,20.5,20.5,20.44,20.44,-0.04,2,60.00,67.67
2018/03/20,2000,40840,20.42,20.42,20.42,20.42,X0.00,2,55.00,63.44
2018/03/22,3000,61260,20.42,20.42,20.42,20.42,X0.00,1,55.00,60.62
2018/03/27,2000,40800,20.4,20.4,20.4,20.4,0.00,1,0.00,40.41
2018/04/09,2000,40580,20.29,20.29,20.29,20.29,0.00,1,0.00,26.94
2018/04/26,3000,61920,20.64,20.64,20.64,20.64,0.00,1,100.00,51.29
2018/05/09,20000,411080,20.55,20.59,20.55,20.59,0.00,2,85.71,62.76
2018/05/10,1000,20590,20.59,20.59,20.59,20.59,0.00,1,85.71,70.41
2018/05/11,1000,20580,20.58,20.58,20.58,20.58,-0.01,1,82.86,74.56
2018/05/14,3000,61530,20.51,20.51,20.51,20.51,-0.07,1,62.86,70.66
