ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计,RSV,K9
2001/09/19,166000,4581600,27.6,27.6,27.6,27.6,X0.00,50,100.00,50
2001/09/20,211000,4238500,20.2,20.6,20.0,20.0,X0.00,75,72.46,50
2001/09/21,14145,273072,19.3,19.3,19.3,19.3,-0.70,32,69.93,50
2001/09/24,414000,7899700,18.0,20.6,18.0,20.5,+1.20,169,74.28,50
2001/09/25,447000,9611600,20.6,21.9,20.3,20.9,+0.40,196,75.72,50
2001/09/26,320000,6968700,21.7,22.3,20.2,22.2,+1.30,135,80.43,50
2001/09/27,320104,7288795,22.2,23.6,21.8,23.3,+1.10,158,84.42,50
2001/09/28,284000,6587800,23.3,24.2,22.6,24.0,+0.70,126,86.96,50
2001/10/02,106110,2392626,23.6,23.6,22.4,22.4,-1.60,48,45.83,50
2001/10/03,339000,7314800,21.0,22.6,21.0,21.0,-1.40,70,48.39,49.46
2001/10/04,279300,6016566,22.0,22.1,20.3,20.5,-0.50,75,40.32,46.41
2001/10/05,209000,4400400,20.0,21.3,20.0,21.1,+0.60,46,50.00,47.61
2001/10/08,267300,5478495,19.7,20.9,19.7,20.4,-0.70,74,15.56,36.93
2001/10/09,282228,5964724,20.5,21.7,20.5,21.7,+1.30,67,44.44,39.43
2001/10/11,590530,13584940,22.1,23.2,22.1,23.0,+1.30,134,73.33,50.73
2001/10/12,150000,3384300,23.5,23.8,21.9,22.5,-0.50,63,62.22,54.56
2001/10/15,153000,3252500,22.1,22.1,21.0,21.3,-1.20,59,39.02,49.38
2001/10/16,222300,4815257,21.3,22.5,21.0,22.5,+1.20,112,68.29,55.68
2001/10/17,229000,5131800,22.5,23.0,22.0,22.2,-0.30,98,60.98,57.45
2001/10/18,203000,4376500,22.0,22.4,21.2,21.3,-0.90,82,39.02,51.31
2001/10/19,502000,10909200,21.3,22.3,20.8,22.0,+0.70,154,56.10,52.91
2001/10/22,306000,6931500,22.1,23.2,22.1,22.9,+0.90,136,72.73,59.51
2001/10/23,168167,3807704,23.3,23.3,22.1,22.2,-0.70,89,46.67,55.23
2001/10/24,555297,12482957,22.3,23.0,22.2,22.6,+0.40,169,60.00,56.82
2001/10/25,408000,9374300,22.6,23.3,22.4,22.9,+0.30,164,84.00,65.88
2001/10/26,1175000,28519200,23.3,24.5,23.1,24.5,+1.60,348,100.00,77.25
2001/10/29,1994000,49976800,24.5,25.5,24.5,25.0,+0.50,535,89.36,81.29
2001/10/30,353659,8609886,24.5,24.7,24.1,24.2,-0.80,165,72.34,78.30
2001/10/31,330100,8068607,24.2,24.9,23.6,23.8,-0.40,145,63.83,73.48
2001/11/01,531000,12558700,23.8,24.1,23.2,23.7,-0.10,197,47.06,64.68
2001/11/02,2921000,73578200,24.1,25.3,24.0,25.3,+1.60,401,94.12,74.49
2001/11/05,861000,23079400,26.0,27.0,26.0,27.0,+1.70,164,100.00,82.99
2001/11/06,519865,14970432,28.8,28.8,28.8,28.8,+1.80,97,100.00,88.66
2001/11/07,3220342,98024997,30.8,30.8,29.0,30.5,+1.70,906,96.10,91.14
2001/11/08,1955967,59750435,30.5,31.6,29.0,30.9,+0.40,586,91.67,91.32
2001/11/09,1792670,57018306,30.8,32.9,29.8,32.0,+1.10,617,90.72,91.12
2001/11/12,1837111,59298650,32.0,33.5,31.0,32.8,+0.80,574,93.20,91.82
2001/11/13,1695001,54097544,31.5,32.7,31.5,31.8,-1.00,430,83.50,89.04
2001/11/14,1436002,45933740,32.0,32.7,31.5,31.7,-0.10,490,81.05,86.38
2001/11/15,1345502,41974645,32.0,32.0,30.3,31.5,-0.20,471,73.33,82.03
2001/11/16,5094713,167253220,31.5,33.7,30.8,33.7,+2.20,1130,100.00,88.02
2001/11/19,4436311,157496297,34.9,36.0,33.7,36.0,+2.30,1009,100.00,92.01
2001/11/20,2436920,84382674,36.0,36.9,33.5,33.5,-2.50,718,56.96,80.33
2001/11/21,1828400,58619332,31.2,33.0,31.2,32.8,-0.70,678,42.25,67.63
2001/11/22,994002,31112895,32.2,32.6,30.6,31.0,-1.80,455,10.61,48.63
2001/11/23,1597104,51055858,31.5,32.7,31.1,32.3,+1.30,621,30.30,42.52
2001/11/26,3914607,131274302,32.5,34.5,31.8,33.8,+1.50,1162,53.03,46.03
2001/11/27,2086540,69461789,34.0,35.0,32.0,33.6,-0.20,724,50.00,47.36
2001/11/28,3770447,128939442,33.1,35.1,32.0,32.5,-1.10,1106,30.16,41.62
2001/11/29,3013047,100084547,32.6,34.0,32.6,32.7,+0.20,792,33.33,38.86
2001/11/30,2065505,69118384,33.5,34.0,32.7,32.7,0.00,742,33.33,37.02
2001/12/03,3571227,120764703,33.3,34.3,33.2,34.0,+1.30,1091,75.56,49.87
2001/12/04,5823293,205686003,34.0,36.3,33.6,36.3,+2.30,1537,100.00,66.58
2001/12/05,9531767,366092228,38.8,38.8,37.5,38.8,+2.50,2625,100.00,77.72
2001/12/06,7880509,316221735,41.0,41.2,38.8,39.8,+1.00,2271,85.11,80.18
2001/12/07,5066464,202066760,38.8,40.9,38.8,39.2,-0.60,1617,78.26,79.54
2001/12/10,10127890,410716710,38.0,41.9,38.0,41.4,+2.20,3094,94.95,84.68
2001/12/11,3411214,139610984,41.0,42.1,38.8,42.0,+0.60,1241,98.95,89.43
2001/12/12,14794655,645588667,43.0,44.7,42.5,43.5,+1.50,3816,90.00,89.62
2001/12/13,4332412,184590878,43.6,43.8,40.5,40.5,-3.00,1738,63.48,80.91
2001/12/14,4393630,170400169,38.8,40.0,37.7,37.7,-2.80,1709,36.94,66.25
2001/12/17,2942755,111411827,37.7,38.7,36.3,36.5,-1.20,1311,2.38,44.96
2001/12/18,2636111,95277440,37.5,37.6,34.0,34.6,-1.90,1085,5.61,31.84
2001/12/19,3361250,113578440,35.2,35.2,32.5,32.5,-2.10,1175,0.00,21.23
2001/12/20,2967793,98852935,32.7,33.9,32.5,33.9,+1.40,1081,11.48,17.98
2001/12/21,1638800,53555783,33.6,33.6,31.7,31.8,-2.10,681,0.77,12.25
2001/12/24,1800425,58861643,32.6,33.2,32.0,32.4,+0.60,699,5.38,9.96
2001/12/25,1958343,66366411,33.0,34.6,32.8,34.6,+2.20,683,23.97,14.63
2001/12/26,4385089,158881857,36.8,37.0,35.5,36.0,+1.40,1527,51.81,27.02
2001/12/27,3450216,124881050,37.1,37.5,33.6,34.2,-1.80,1194,35.71,29.91
2001/12/28,1586800,55514915,34.5,35.6,34.2,35.4,+1.20,640,62.71,40.84
2001/12/31,4249510,156359180,36.5,37.5,35.8,37.0,+1.60,1286,91.38,57.69
2002/01/02,2592000,93932500,37.2,37.2,35.0,36.5,-0.50,941,82.76,66.05
2002/01/03,5064301,188738928,36.7,38.0,36.1,37.2,+0.70,1855,87.30,73.13
2002/01/04,6528660,254334788,38.0,39.8,37.8,39.8,+2.60,2048,100.00,82.08
2002/01/07,2237140,95066440,42.5,42.5,42.5,42.5,+2.70,707,100.00,88.05
2002/01/08,13170270,583725111,45.4,45.4,42.6,43.6,+1.10,4091,84.75,86.95
2002/01/09,9408514,424559794,43.8,46.5,43.0,45.7,+2.10,3200,93.80,89.24
2002/01/10,3823600,169764282,45.6,45.6,43.5,43.9,-1.80,1449,78.86,85.78
2002/01/11,4793925,209267779,43.5,45.5,40.9,40.9,-3.00,1754,51.30,74.29
2002/01/14,2811650,107919047,40.0,40.0,38.1,38.3,-2.60,1017,28.70,59.10
2002/01/15,2960793,114357908,37.5,39.3,37.5,39.3,+1.00,1213,30.77,49.66
2002/01/16,3225600,122482058,39.3,39.4,36.6,37.1,-2.20,1280,5.05,34.79
2002/01/17,1595292,57908177,35.6,37.1,35.1,36.6,-0.50,682,13.16,27.58
2002/01/18,3135199,117480563,38.3,38.5,36.1,36.6,0.00,1265,13.16,22.78
2002/01/21,2123510,81958069,38.6,39.1,37.7,39.1,+2.50,775,35.09,26.89
2002/01/22,1447339,60491985,41.8,41.8,41.8,41.8,+2.70,379,63.81,39.20
2002/01/23,11675200,514133107,44.4,44.7,42.1,42.9,+1.10,3503,75.00,51.13
2002/01/24,4253609,182837391,44.0,44.0,41.3,41.5,-1.40,1518,66.67,56.31
2002/01/25,6226950,271957615,42.7,44.4,42.5,44.4,+2.90,2014,96.87,69.83
2002/01/28,10400145,472789319,45.8,47.5,43.7,47.5,+3.10,3762,100.00,79.88
2002/01/29,6783391,304637537,47.5,47.5,44.2,44.2,-3.30,2348,73.39,77.71
2002/01/30,2798370,120627237,41.3,44.1,41.3,43.5,-0.70,1239,64.91,73.45
2002/01/31,2792310,120652294,44.0,44.2,42.0,42.0,-1.50,1214,43.88,63.60
2002/02/01,3043768,130799194,43.0,43.8,41.9,42.4,+0.40,1297,17.74,48.31
2002/02/04,2371076,97352885,41.4,42.1,40.4,40.5,-1.90,1009,1.41,32.68
2002/02/05,2529214,104064210,40.5,42.1,39.5,41.8,+1.30,1158,28.75,31.37
2002/02/06,3453600,148054254,42.9,43.5,42.1,42.6,+0.80,1467,38.75,33.83
2002/02/18,3108000,135282700,43.7,44.5,42.7,43.0,+0.40,1232,43.75,37.13
2002/02/19,3750138,163061875,43.5,44.2,42.3,42.3,-0.70,1406,35.00,36.42
2002/02/20,1696431,69789114,42.0,42.9,39.8,39.9,-2.40,746,8.00,26.95
2002/02/21,1818710,73325787,40.8,40.8,39.9,40.5,+0.60,737,20.00,24.64
2002/02/22,1092658,42873708,38.9,39.9,38.5,39.6,-0.90,452,18.33,22.54
2002/02/25,983842,38306273,40.5,40.5,37.6,38.6,-1.00,429,14.49,19.86
2002/02/26,1482497,57584182,39.4,39.8,37.6,37.9,-0.70,601,4.35,14.69
2002/02/27,2128677,84120229,38.2,40.5,38.2,40.4,+2.50,838,40.58,23.32
2002/03/01,1214991,47232217,38.0,39.5,38.0,39.0,-1.40,507,20.29,22.31
2002/03/04,1950764,78858041,40.1,41.0,40.0,40.1,+1.10,780,37.88,27.50
