ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计,RSV,K9
2010/12/13,8664000,1204932500,130.0,149.0,130.0,138.0,X0.00,4440,92.62,50
2010/12/14,5948000,877473000,138.0,157.5,136.5,156.0,+18.00,3543,99.05,50
2010/12/15,2453000,369070000,153.0,154.0,146.0,151.0,-5.00,1665,95.87,50
2010/12/16,1764000,262781500,150.0,154.0,145.5,148.0,-3.00,1126,93.97,50
2010/12/17,2348000,355052000,150.0,155.0,148.5,149.5,+1.50,1605,94.92,50
2010/12/20,3335210,515409260,151.0,157.0,151.0,156.0,+6.50,1945,99.05,50
2010/12/21,2047790,320390660,158.0,161.0,152.0,152.5,-3.50,1360,94.72,50
2010/12/22,2498260,369412620,153.0,153.0,142.5,150.0,-2.50,1643,93.17,50
2010/12/23,4255500,665049000,151.0,160.5,146.5,157.0,+7.00,2452,87.10,50
2010/12/24,3052000,490496000,157.0,164.5,155.0,162.5,+5.50,2028,92.86,64.28
2010/12/27,1828012,299130576,164.0,166.0,161.0,163.0,+0.50,1272,87.23,71.93
2010/12/28,1821230,285855570,163.0,163.0,153.5,156.0,-7.00,1299,57.45,67.10
2010/12/29,1581410,236980000,152.5,154.5,148.0,148.0,-8.00,1048,23.40,52.53
2010/12/30,849066,127879130,148.0,153.0,148.0,151.5,+3.50,602,38.30,47.79
2010/12/31,819000,122117500,152.0,153.0,147.5,148.0,-3.50,567,23.40,39.66
2011/01/03,1333490,193879050,150.0,150.0,142.0,144.0,-4.00,851,8.33,29.22
2011/01/04,887500,131387000,147.5,149.5,145.5,148.0,+4.00,627,25.00,27.81
2011/01/05,2083990,321317940,149.5,158.0,149.5,155.5,+7.50,1434,56.25,37.29
2011/01/06,1571876,247154470,155.0,159.5,153.0,159.0,+3.50,926,70.83,48.47
2011/01/07,959416,148220232,160.0,160.0,151.5,152.0,-7.00,664,47.62,48.18
2011/01/10,441126,66768400,152.0,153.5,150.0,150.0,-2.00,286,44.44,46.93
2011/01/11,506000,75963500,151.0,151.5,149.5,150.5,+0.50,339,47.22,47.03
2011/01/12,588000,89154500,150.5,153.0,150.0,150.0,-0.50,468,44.44,46.16
2011/01/13,814100,120198400,151.0,152.0,146.0,147.0,-3.00,552,27.78,40.03
2011/01/14,545130,80894805,147.0,150.0,146.0,148.5,+1.50,377,20.69,33.59
2011/01/17,388500,56986500,149.0,149.5,145.0,145.0,-3.50,289,0.00,22.39
2011/01/18,320353,47213891,146.0,148.5,146.0,148.0,+3.00,238,20.00,21.60
2011/01/19,867000,129283999,150.0,150.5,146.5,149.5,+1.50,605,30.00,24.40
2011/01/20,478100,71659300,149.0,151.0,148.0,150.0,+0.50,303,58.82,35.88
2011/01/21,763625,111996250,148.5,149.0,145.0,147.0,-3.00,517,25.00,32.25
2011/01/24,498500,71825500,147.0,147.0,142.5,142.5,-4.50,362,0.00,21.50
2011/01/25,999236,140154776,142.5,144.5,139.0,139.5,-3.00,630,3.85,15.61
2011/01/26,625050,86387125,139.5,141.5,137.0,139.0,-0.50,400,14.29,15.17
2011/01/27,727100,103910800,140.0,145.5,140.0,143.0,+4.00,511,42.86,24.40
2011/01/28,482100,69172500,145.0,145.0,142.0,144.0,+1.00,283,50.00,32.94
2011/02/08,2532030,385031120,146.0,154.0,145.0,154.0,+10.00,1237,100.00,55.29
2011/02/09,1446230,223000034,153.0,157.0,151.5,155.5,+1.50,878,92.50,67.69
2011/02/10,625100,94706100,155.5,155.5,150.0,151.0,-4.50,375,70.00,68.46
2011/02/11,1878000,290869500,151.5,156.5,151.5,155.0,+4.00,1186,90.00,75.64
2011/02/14,1515994,240006542,155.0,161.0,152.5,160.5,+5.50,917,97.92,83.07
2011/02/15,1115899,180559239,161.5,163.5,159.0,162.0,+1.50,704,94.34,86.83
2011/02/16,550210,87295655,162.0,162.0,157.0,157.0,-5.00,403,72.34,82.00
2011/02/17,410000,64551500,158.5,159.0,156.0,158.0,+1.00,312,74.42,79.48
2011/02/18,338106,53264248,158.0,158.5,156.5,158.5,+0.50,201,72.97,77.31
2011/02/21,240004,38137640,158.0,160.0,157.0,160.0,+1.50,164,74.07,76.23
2011/02/22,454000,71142000,160.0,160.0,154.5,155.0,-5.00,258,37.04,63.17
2011/02/23,554120,85153500,158.0,159.0,150.0,150.0,-5.00,293,0.00,42.11
2011/02/24,171001,25749149,150.0,152.0,150.0,150.5,+0.50,104,3.70,29.30
2011/02/25,382000,58679500,151.5,156.5,151.5,156.0,+5.50,251,44.44,34.34
2011/03/01,821369,130197540,156.0,161.0,155.0,161.0,+5.00,485,91.67,53.45
2011/03/02,431070,68098560,160.5,160.5,156.5,158.0,-3.00,255,72.73,59.87
2011/03/03,1012100,162924450,159.0,163.0,158.0,159.5,+1.50,636,73.08,64.27
2011/03/04,319001,50921158,160.5,161.0,158.0,159.0,-0.50,195,69.23,65.93
