ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计,RSV,K9
2017/06/23,1877000,37239200,19.82,19.87,19.81,19.83,-0.14,476,99.80,50
2017/06/26,288000,5719100,19.89,19.89,19.83,19.86,+0.03,95,99.85,50
2017/06/27,853000,16923470,19.83,19.85,19.83,19.84,-0.02,64,99.75,50
2017/06/28,1064000,20981400,19.76,19.76,19.69,19.69,-0.15,47,98.99,50
2017/06/29,1066000,20961980,19.64,19.67,19.63,19.65,-0.04,49,98.79,50
2017/06/30,563000,11006150,19.56,19.56,19.53,19.53,-0.12,34,98.19,50
2017/07/03,1214000,23575780,19.45,19.45,19.39,19.4,-0.13,33,97.54,50
2017/07/04,1771000,34344330,19.33,19.46,19.32,19.42,+0.02,42,97.64,50
2017/07/05,1327000,25774230,19.4,19.45,19.4,19.4,-0.02,24,14.04,50
2017/07/06,1362000,26473060,19.41,19.45,19.41,19.43,+0.03,32,19.30,39.76
2017/07/07,1155000,22287810,19.32,19.32,19.28,19.28,-0.15,31,0.00,26.51
2017/07/10,1988000,38395150,19.28,19.35,19.23,19.29,+0.01,47,11.32,21.44
2017/07/11,960000,18569280,19.31,19.35,19.31,19.33,+0.04,20,22.73,21.87
2017/07/12,958000,18585690,19.38,19.41,19.38,19.41,+0.08,23,54.55,32.76
2017/07/13,2245000,43867730,19.48,19.6,19.48,19.48,+0.07,48,67.57,44.36
2017/07/14,1011000,19666880,19.4,19.46,19.4,19.44,-0.04,23,56.76,48.49
2017/07/17,916000,17883320,19.53,19.53,19.51,19.53,+0.09,22,81.08,59.36
2017/07/18,928000,18182390,19.53,19.6,19.53,19.59,+0.06,30,97.30,72.00
2017/07/19,933000,18336410,19.63,19.66,19.63,19.64,+0.05,17,95.35,79.78
2017/07/20,911000,17904150,19.64,19.66,19.64,19.65,+0.01,19,97.67,85.75
2017/07/21,903000,17764990,19.67,19.68,19.66,19.67,+0.02,20,97.30,89.60
2017/07/24,1164000,22976400,19.74,19.75,19.72,19.72,+0.05,30,91.89,90.36
2017/07/25,912000,17966220,19.67,19.71,19.67,19.69,-0.03,22,82.86,87.86
2017/07/26,1123000,21916580,19.57,19.57,19.49,19.5,-0.19,28,28.57,68.09
2017/07/27,1186000,23287050,19.62,19.64,19.61,19.61,+0.11,33,46.15,60.77
2017/07/28,1262000,24713270,19.59,19.59,19.55,19.55,-0.06,32,23.08,48.20
2017/07/31,902000,17697220,19.63,19.63,19.61,19.61,+0.06,18,46.15,47.51
2017/08/01,908000,17760320,19.56,19.57,19.54,19.54,-0.07,23,19.23,38.08
2017/08/02,912000,17941890,19.65,19.68,19.65,19.65,+0.11,29,61.54,45.90
2017/08/03,902000,17745330,19.66,19.68,19.66,19.67,+0.02,18,69.23,53.68
2017/08/04,919000,18153080,19.7,19.76,19.7,19.75,+0.08,31,96.30,67.89
2017/08/07,901000,17710640,19.65,19.66,19.64,19.66,-0.09,19,62.96,66.25
2017/08/08,900000,17715000,19.67,19.69,19.67,19.69,+0.03,21,68.18,66.90
2017/08/09,901000,17755690,19.69,19.71,19.69,19.71,+0.02,15,77.27,70.36
2017/08/10,920000,18130530,19.74,19.75,19.69,19.71,0.00,30,77.27,72.67
2017/08/11,965000,19129660,19.82,19.85,19.8,19.83,+0.12,33,93.55,79.63
2017/08/14,932000,18484350,19.84,19.84,19.82,19.83,0.00,25,90.48,83.25
2017/08/15,908000,17914750,19.74,19.74,19.71,19.71,-0.12,20,33.33,66.61
2017/08/16,905000,17804310,19.65,19.68,19.65,19.66,-0.05,13,9.52,47.58
