ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计,RSV,K9
2017/03/31,1758000,34950520,19.88,19.94,19.82,19.94,-0.08,592,100.00,50
2017/04/05,202000,3997830,19.86,19.86,19.74,19.74,-0.20,82,99.00,50
2017/04/06,258000,5111130,19.74,19.84,19.74,19.82,+0.08,90,99.40,50
2017/04/07,917000,18280710,19.84,20.01,19.84,19.86,+0.04,183,99.25,50
2017/04/10,269000,5349110,19.86,19.9,19.86,19.88,+0.02,43,99.35,50
2017/04/11,385000,7679210,19.88,19.97,19.84,19.97,+0.09,74,99.80,50
2017/04/12,159000,3178340,19.99,20.02,19.93,19.96,-0.01,43,99.70,50
2017/04/13,493000,9834500,19.96,20.0,19.92,19.93,-0.03,22,99.55,50
2017/04/14,1030000,20648730,20.02,20.08,20.01,20.08,+0.15,211,100.00,50
2017/04/17,462000,9289210,20.04,20.15,20.04,20.1,+0.02,93,87.80,62.60
2017/04/18,353000,7085180,20.06,20.1,20.06,20.08,-0.02,43,82.93,69.37
2017/04/19,321000,6489640,20.15,20.28,20.15,20.26,+0.18,66,95.45,78.07
2017/04/20,333000,6758550,20.3,20.32,20.22,20.29,+0.03,48,93.75,83.30
2017/04/21,286000,5759980,20.13,20.17,20.13,20.13,-0.16,17,60.42,75.67
2017/04/24,233000,4683560,20.06,20.15,20.06,20.09,-0.04,21,42.50,64.62
2017/04/25,371000,7412660,20.02,20.02,19.94,19.94,-0.15,25,5.00,44.75
2017/04/26,16000,317670,19.86,19.9,19.84,19.89,-0.05,12,10.42,33.30
2017/04/27,120000,2388080,19.8,19.93,19.8,19.85,-0.04,12,9.62,25.41
2017/04/28,464000,9222580,19.89,19.94,19.86,19.94,+0.09,15,26.92,25.91
2017/05/02,120000,2374400,19.79,19.79,19.77,19.78,-0.16,20,1.82,17.88
2017/05/03,472000,9336800,19.85,19.85,19.74,19.76,-0.02,32,3.45,13.07
2017/05/04,187000,3686980,19.76,19.76,19.7,19.71,-0.05,32,2.13,9.42
2017/05/05,113000,2238280,19.78,19.82,19.78,19.82,+0.11,26,26.67,15.17
