ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计,RSV,K9
2017/03/30,2693000,26874840,9.97,10.0,9.95,9.97,-0.04,795,99.70,50
2017/03/31,3227000,32181300,9.98,9.99,9.96,9.97,0.00,155,99.70,50
2017/04/05,1416000,14005400,9.98,9.98,9.87,9.87,-0.10,91,98.70,50
2017/04/06,1963000,19422660,9.88,9.91,9.87,9.9,+0.03,69,99.00,50
2017/04/07,1663000,16565030,9.93,10.01,9.92,9.92,+0.02,131,99.10,50
2017/04/10,388000,3848330,9.92,9.94,9.91,9.92,0.00,26,99.10,50
2017/04/11,3244000,32303150,9.96,10.01,9.92,10.0,+0.08,125,99.90,50
2017/04/12,1912000,19163860,10.01,10.04,9.99,10.01,+0.01,145,99.70,50
2017/04/13,2401000,23956100,10.01,10.02,9.95,9.96,-0.05,53,52.94,50
2017/04/14,2955000,29688240,10.03,10.09,10.03,10.09,+0.13,233,100.00,66.66
2017/04/17,2229000,22494200,10.06,10.12,10.05,10.09,0.00,98,88.00,73.77
2017/04/18,3196000,32191990,10.05,10.09,10.04,10.08,-0.01,77,84.00,77.18
2017/04/19,2577000,26197610,10.15,10.2,10.13,10.2,+0.12,91,100.00,84.78
2017/04/20,2889000,29450710,10.23,10.23,10.17,10.2,0.00,103,90.62,86.73
2017/04/21,2209000,22374890,10.15,10.15,10.11,10.11,-0.09,70,61.29,78.25
2017/04/24,1908000,19263940,10.06,10.12,10.04,10.11,0.00,38,57.14,71.22
2017/04/25,2194000,22001070,10.07,10.07,10.0,10.0,-0.11,62,17.86,53.43
2017/04/26,3369000,33536680,9.95,9.97,9.94,9.96,-0.04,63,6.90,37.92
2017/04/27,3738000,37294100,9.97,10.0,9.95,9.96,0.00,57,6.90,27.58
2017/04/28,3043000,30276150,9.96,9.97,9.93,9.96,0.00,56,10.00,21.72
2017/05/02,2955000,29172350,9.89,9.89,9.86,9.87,-0.09,129,2.70,15.38
2017/05/03,3588000,35373700,9.86,9.87,9.85,9.85,-0.02,73,0.00,10.25
2017/05/04,4348000,42888750,9.88,9.89,9.85,9.86,+0.01,59,3.33,7.94
2017/05/05,3471000,34339990,9.87,9.92,9.87,9.92,+0.06,77,25.93,13.93
2017/05/08,4543000,44990560,9.87,9.92,9.86,9.9,-0.02,61,22.73,16.87
2017/05/09,4459000,44020760,9.89,9.92,9.83,9.9,0.00,103,41.18,24.98
2017/05/10,3762000,37176720,9.89,9.9,9.87,9.89,-0.01,55,35.29,28.41
2017/05/11,6867000,67828460,9.89,9.89,9.85,9.87,-0.02,152,28.57,28.46
2017/05/12,2793000,27575110,9.89,9.89,9.87,9.88,+0.01,52,55.56,37.49
2017/05/15,2872000,28284570,9.88,9.88,9.83,9.83,-0.05,62,0.00,24.99
2017/05/16,2438000,23961480,9.82,9.84,9.81,9.83,0.00,44,18.18,22.72
2017/05/17,1404000,13834240,9.84,9.86,9.83,9.84,+0.01,29,27.27,24.24
2017/05/18,2165000,21437280,9.93,9.96,9.89,9.89,+0.05,59,53.33,33.94
2017/05/19,1641000,16228380,9.89,9.91,9.86,9.91,+0.02,30,66.67,44.85
2017/05/22,1793000,17698800,9.88,9.9,9.87,9.87,-0.04,32,40.00,43.23
2017/05/23,3172000,31228690,9.87,9.87,9.83,9.84,-0.03,58,20.00,35.49
2017/05/24,3855000,37897480,9.84,9.84,9.82,9.82,-0.02,81,6.67,25.88
2017/05/25,4047000,39515160,9.79,9.79,9.74,9.74,-0.08,142,0.00,17.25
2017/05/26,4160000,40504950,9.74,9.76,9.72,9.75,+0.01,93,12.50,15.67
2017/05/31,2324000,22709920,9.76,9.81,9.73,9.81,+0.06,36,37.50,22.95
2017/06/01,1625000,15876540,9.8,9.8,9.77,9.77,-0.04,53,20.83,22.24
2017/06/02,2427000,23587300,9.71,9.73,9.71,9.71,-0.06,67,0.00,14.83
2017/06/03,298000,2887120,9.7,9.7,9.68,9.68,-0.03,33,0.00,9.89
2017/06/05,1146000,11095940,9.72,9.72,9.64,9.64,-0.04,68,0.00,6.59
2017/06/06,476000,4588710,9.64,9.65,9.64,9.64,0.00,20,0.00,4.39
2017/06/07,143000,1376520,9.65,9.66,9.62,9.65,+0.01,28,15.79,8.19
2017/06/08,2129000,20512580,9.64,9.64,9.62,9.62,-0.03,34,0.00,5.46
2017/06/09,2173000,20900950,9.61,9.63,9.59,9.63,+0.01,21,18.18,9.70
2017/06/12,2275000,22067610,9.71,9.72,9.69,9.72,+0.09,40,61.90,27.10
2017/06/13,2264000,21960210,9.71,9.71,9.69,9.7,-0.02,22,78.57,44.26
2017/06/14,2314000,22640480,9.7,9.8,9.7,9.78,+0.08,57,90.48,59.67
2017/06/15,2157000,21086600,9.78,9.81,9.76,9.76,-0.02,53,77.27,65.54
2017/06/16,3382000,32872880,9.76,9.78,9.68,9.68,-0.08,83,40.91,57.33
2017/06/19,2919000,28047960,9.65,9.66,9.59,9.59,-0.09,89,0.00,38.22
2017/06/20,3010000,28654470,9.56,9.56,9.5,9.51,-0.08,118,3.23,26.56
2017/06/21,2725000,25950910,9.54,9.56,9.49,9.51,0.00,61,6.25,19.79
2017/06/22,3438000,32580580,9.48,9.51,9.46,9.46,-0.05,99,0.00,13.19
2017/06/23,3515000,33285540,9.46,9.48,9.44,9.48,+0.02,75,10.81,12.39
2017/06/26,5512000,51568710,9.46,9.46,9.29,9.29,-0.19,180,0.00,8.26
2017/06/27,2901000,26994600,9.29,9.32,9.27,9.3,+0.01,52,5.56,7.36
2017/06/28,4509000,42218760,9.35,9.39,9.33,9.38,+0.08,77,21.57,12.10
2017/06/29,4374000,40898700,9.32,9.38,9.31,9.38,0.00,70,28.21,17.47
2017/06/30,7557000,71235930,9.45,9.46,9.41,9.41,+0.03,109,48.28,27.74
2017/07/03,2155000,20269810,9.42,9.44,9.4,9.4,-0.01,36,44.83,33.43
2017/07/04,4972000,46785940,9.42,9.44,9.38,9.44,+0.04,53,70.83,45.90
2017/07/05,2860000,26899040,9.44,9.48,9.37,9.38,-0.06,67,52.38,48.06
2017/07/06,2131000,20050520,9.39,9.42,9.38,9.41,+0.03,24,66.67,54.26
2017/07/07,2119000,20023300,9.43,9.46,9.42,9.45,+0.04,35,85.71,64.74
2017/07/10,2977000,28094250,9.43,9.47,9.43,9.45,0.00,41,82.35,70.61
2017/07/11,3780000,35289340,9.4,9.4,9.32,9.32,-0.13,89,5.88,49.03
2017/07/12,2621000,24420700,9.32,9.33,9.29,9.32,0.00,33,15.79,37.95
2017/07/13,2485000,22994480,9.27,9.3,9.24,9.26,-0.06,56,8.33,28.08
2017/07/14,2186000,20242760,9.25,9.27,9.25,9.26,0.00,45,8.33,21.50
2017/07/17,2986000,27610610,9.22,9.26,9.22,9.26,0.00,72,15.38,19.46
2017/07/18,2376000,21964270,9.25,9.27,9.23,9.23,-0.03,57,4.00,14.30
2017/07/19,2937000,26942310,9.21,9.21,9.15,9.2,-0.03,112,15.62,14.74
2017/07/20,2182000,20043350,9.17,9.19,9.16,9.19,-0.01,54,12.50,14.00
2017/07/21,2282000,21059700,9.2,9.24,9.2,9.23,+0.04,70,32.00,20.00
2017/07/24,2265000,20890060,9.26,9.26,9.22,9.22,-0.01,65,38.89,26.29
2017/07/25,2222000,20456820,9.21,9.22,9.2,9.2,-0.02,62,33.33,28.64
2017/07/26,2426000,22356210,9.18,9.24,9.16,9.23,+0.03,78,66.67,41.31
2017/07/27,2278000,20803920,9.19,9.19,9.12,9.12,-0.11,101,0.00,27.54
2017/07/28,2270000,20913800,9.19,9.23,9.19,9.23,+0.11,83,73.33,42.80
2017/07/31,2104000,19413400,9.23,9.27,9.2,9.2,-0.03,69,53.33,46.31
2017/08/01,2139000,19589820,9.17,9.17,9.15,9.17,-0.03,49,33.33,41.98
2017/08/02,2346000,21404510,9.15,9.15,9.11,9.11,-0.06,63,0.00,27.99
2017/08/03,2378000,21774030,9.18,9.19,9.14,9.17,+0.06,55,37.50,31.16
2017/08/04,2048000,18703510,9.16,9.17,9.12,9.12,-0.05,43,6.25,22.85
2017/08/07,2302000,20835270,9.09,9.09,9.05,9.05,-0.07,80,0.00,15.23
2017/08/08,2348000,21281730,9.04,9.08,9.04,9.06,+0.01,53,8.70,13.05
2017/08/09,2177000,19832420,9.11,9.13,9.09,9.13,+0.07,66,39.13,21.74
2017/08/10,3066000,28253150,9.11,9.24,9.1,9.21,+0.08,90,73.91,39.13
2017/08/11,2129000,19705350,9.28,9.3,9.22,9.24,+0.03,62,76.92,51.73
2017/08/14,3435000,31875580,9.22,9.33,9.22,9.33,+0.09,113,100.00,67.82
2017/08/15,2550000,23645800,9.26,9.3,9.23,9.26,-0.07,69,75.86,70.50
2017/08/16,3332000,30890550,9.29,9.3,9.26,9.28,+0.02,73,82.76,74.59
