ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计,RSV,K9
2017/04/13,1713000,33413670,19.53,19.54,19.43,19.53,-0.31,619,99.950000000000003,50
2017/04/14,140000,2722860,19.4,19.49,19.22,19.47,-0.06,106,99.640000000000001,50
2017/04/17,1168000,22766660,19.45,19.51,19.45,19.49,+0.02,104,99.739999999999995,50
2017/04/18,326000,6396040,19.49,19.63,19.49,19.59,+0.10,67,99.799999999999997,50
2017/04/19,239000,4639400,19.44,19.44,19.4,19.43,-0.16,38,98.980000000000004,50
2017/04/20,225000,4380860,19.5,19.5,19.46,19.46,+0.03,24,99.129999999999995,50
2017/04/21,281000,5495620,19.55,19.56,19.54,19.54,+0.08,30,99.540000000000006,50
2017/04/24,923000,18231850,19.76,19.84,19.74,19.74,+0.20,75,99.5,50
2017/04/25,274000,5381640,19.62,19.66,19.62,19.63,-0.11,22,66.129999999999995,50
2017/04/26,324000,6452440,19.8,19.92,19.8,19.87,+0.24,38,92.859999999999999,64.28
2017/04/27,333000,6592140,19.81,19.81,19.78,19.79,-0.08,13,75.0,67.85
2017/04/28,314000,6207600,19.76,19.78,19.74,19.75,-0.04,14,67.310000000000002,67.67
2017/05/02,440000,8755670,19.85,19.91,19.85,19.87,+0.12,21,90.379999999999995,75.24
2017/05/03,675000,13356490,19.8,19.8,19.77,19.78,-0.09,20,69.569999999999993,73.35
2017/05/04,254000,5029120,19.8,19.8,19.77,19.79,+0.01,5,65.790000000000006,70.83
2017/05/05,415000,8255200,19.9,19.9,19.83,19.83,+0.04,32,70.0,70.55
2017/05/08,98000,1945530,19.86,19.88,19.85,19.88,+0.05,14,86.670000000000002,75.92
2017/05/09,494000,9852450,19.96,19.96,19.92,19.94,+0.06,20,90.909999999999997,80.91
2017/05/10,110000,2193330,19.93,19.94,19.93,19.94,0.00,10,90.909999999999997,84.24
2017/05/11,232000,4632730,19.95,19.99,19.95,19.99,+0.05,13,100.0,89.49
2017/05/12,201000,4011750,19.95,19.97,19.95,19.97,-0.02,7,90.909999999999997,89.96
2017/05/15,518000,10270990,19.88,19.88,19.81,19.81,-0.16,18,18.18,66.03
2017/05/16,390000,7738300,19.85,19.85,19.82,19.82,+0.01,10,22.73,51.60
2017/05/17,103000,2030130,19.71,19.71,19.71,19.71,-0.11,2,0.0,34.40
2017/05/18,314000,6139510,19.63,19.63,19.55,19.56,-0.15,8,2.27,23.69
2017/05/19,207000,4042450,19.48,19.53,19.48,19.53,-0.03,8,9.8000000000000007,19.06
2017/05/22,302000,5885980,19.49,19.49,19.49,19.49,-0.04,3,1.96,13.36
2017/05/23,306000,5954710,19.46,19.46,19.45,19.45,-0.04,5,0.0,8.91
2017/05/24,202000,3959240,19.6,19.62,19.6,19.62,+0.17,3,32.689999999999998,16.84
2017/05/25,206000,4027240,19.55,19.55,19.52,19.52,-0.10,6,16.280000000000001,16.66
2017/05/26,205000,4005550,19.54,19.54,19.51,19.51,-0.01,3,15.0,16.11
2017/05/31,202000,3930860,19.43,19.46,19.43,19.46,-0.05,3,10.710000000000001,14.31
2017/06/01,355000,6869870,19.37,19.39,19.34,19.39,-0.07,15,17.239999999999998,15.29
2017/06/02,254000,4914920,19.35,19.36,19.34,19.34,-0.05,20,0.0,10.19
2017/06/03,12000,230720,19.22,19.3,19.22,19.22,-0.12,5,0.0,6.79
2017/06/05,220000,4211140,19.2,19.2,19.14,19.16,-0.06,10,4.1699999999999999,5.92
2017/06/06,208000,3991360,19.2,19.2,19.16,19.16,0.00,10,4.1699999999999999,5.34
2017/06/07,233000,4467930,19.14,19.19,19.14,19.19,+0.03,7,12.199999999999999,7.63
