ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计,RSV,K9
2017/01/17,1719000,34124900,19.64,19.88,19.64,19.8,-0.17,128,99.60,50
2017/01/18,2778000,55020840,19.72,19.85,19.72,19.85,+0.05,80,99.85,50
2017/01/19,1079000,21648920,20.07,20.08,20.05,20.05,+0.20,57,99.85,50
2017/01/20,654000,13184790,20.15,20.19,20.15,20.19,+0.14,34,100.00,50
2017/01/23,998000,20074460,20.12,20.18,20.1,20.18,-0.01,32,99.95,50
2017/01/24,451000,9022910,20.0,20.04,19.98,19.98,-0.20,37,98.96,50
2017/02/02,1599000,32453590,20.26,20.31,20.22,20.27,+0.29,41,99.80,50
2017/02/03,233000,4730490,20.3,20.33,20.3,20.33,+0.06,16,100.00,50
2017/02/06,13000,263230,20.22,20.27,20.22,20.27,-0.06,7,91.30,50
2017/02/07,33000,663220,20.1,20.12,20.08,20.1,-0.17,6,62.30,54.10
2017/02/08,619000,12382250,20.0,20.02,19.99,20.0,-0.10,15,5.71,37.97
2017/02/09,174000,3445370,19.83,19.84,19.8,19.84,-0.16,13,7.55,27.83
2017/02/10,9000,180210,20.03,20.04,20.02,20.02,+0.18,7,41.51,32.39
2017/02/13,24000,480780,20.03,20.05,20.03,20.04,+0.02,4,45.28,36.68
2017/02/14,11000,220460,20.06,20.06,20.04,20.04,0.00,2,45.28,39.54
2017/02/15,29000,584060,20.14,20.14,20.14,20.14,+0.10,9,64.15,47.74
2017/02/16,11000,221950,20.15,20.18,20.15,20.18,+0.04,2,80.85,58.78
2017/02/17,56000,1128180,20.13,20.16,20.13,20.16,-0.02,4,94.74,70.77
2017/02/20,346000,6929640,20.04,20.04,19.99,20.03,X0.00,12,60.53,67.36
2017/02/21,27000,542230,20.07,20.1,20.06,20.06,+0.03,5,68.42,67.72
2017/02/22,15000,300860,20.05,20.08,20.05,20.06,0.00,4,36.84,57.43
2017/02/23,1000,19990,19.99,19.99,19.99,19.99,-0.07,1,0.00,38.29
2017/02/24,21000,418460,19.96,19.96,19.92,19.92,-0.07,8,0.00,25.53
2017/03/01,5000,99680,19.93,19.96,19.93,19.96,+0.04,3,15.38,22.15
2017/03/02,8000,160930,20.07,20.14,20.07,20.09,+0.13,4,65.38,36.56
2017/03/03,534000,10785850,20.16,20.21,20.16,20.18,+0.09,12,89.66,54.26
2017/03/06,509000,10277210,20.13,20.2,20.13,20.19,+0.01,11,93.10,67.20
2017/03/07,7000,142040,20.3,20.3,20.28,20.28,+0.09,6,94.74,76.38
2017/03/08,226000,4586040,20.31,20.31,20.29,20.29,+0.01,4,94.87,82.54
2017/03/09,14000,286080,20.41,20.45,20.41,20.43,+0.14,9,96.23,87.11
2017/03/10,40000,824790,20.59,20.65,20.59,20.62,+0.19,16,95.89,90.03
2017/03/13,11000,225900,20.55,20.55,20.49,20.52,-0.10,8,81.94,87.33
2017/03/15,91000,1865600,20.53,20.53,20.5,20.51,X0.00,9,75.86,83.51
2017/03/16,27000,545620,20.23,20.24,20.17,20.24,-0.27,12,21.15,62.72
