ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计,RSV,K9
2017/08/10,4397000,87961130,19.9,20.15,19.5,20.09,+0.10,486,99.70,50
2017/08/11,1717000,34722210,20.19,20.31,20.18,20.21,+0.12,103,99.51,50
2017/08/14,752000,15216520,20.19,20.4,20.12,20.38,+0.17,54,99.90,50
2017/08/15,253000,5114780,20.19,20.28,20.18,20.23,-0.15,24,99.17,50
2017/08/16,537000,10889140,20.22,20.35,20.22,20.29,+0.06,41,99.46,50
2017/08/17,174000,3505770,20.23,20.23,20.07,20.12,-0.17,34,98.63,50
2017/08/18,621000,12557880,20.28,20.33,20.22,20.22,+0.10,23,99.12,50
2017/08/21,643000,13008170,20.26,20.27,20.21,20.21,-0.01,32,99.07,50
2017/08/22,864000,17286360,20.07,20.07,19.99,20.03,-0.18,31,58.89,50
2017/08/23,1058000,21078480,19.95,20.0,19.89,20.0,-0.03,30,21.57,40.52
2017/08/24,1184000,23523200,19.95,19.95,19.83,19.85,-0.15,32,3.51,28.18
2017/08/25,1028000,20356510,19.78,19.85,19.77,19.77,-0.08,21,0.00,18.79
2017/08/28,606000,11986770,19.78,19.8,19.77,19.8,+0.03,8,5.17,14.25
2017/08/29,615000,12165150,19.83,19.83,19.78,19.78,-0.02,15,1.79,10.10
2017/08/30,618000,12150330,19.65,19.71,19.64,19.67,-0.11,20,4.35,8.18
2017/08/31,636000,12466380,19.67,19.67,19.6,19.63,-0.04,17,4.48,6.94
2017/09/01,607000,11860950,19.61,19.61,19.54,19.54,-0.09,17,0.00,4.63
2017/09/04,760000,14915710,19.61,19.63,19.6,19.63,+0.09,17,19.57,9.61
2017/09/05,8000,156310,19.52,19.57,19.52,19.57,-0.06,4,11.63,10.29
2017/09/06,325000,6370990,19.53,19.65,19.53,19.6,+0.03,10,24.24,14.94
2017/09/07,327000,6418610,19.57,19.66,19.57,19.66,+0.06,10,45.16,25.01
2017/09/08,307000,5986640,19.55,19.55,19.5,19.52,-0.14,12,6.06,18.69
2017/09/11,3000,58560,19.52,19.52,19.52,19.52,0.00,1,9.52,15.63
2017/09/12,400000,7788000,19.47,19.47,19.47,19.47,-0.05,10,0.00,10.42
2017/09/13,2000,39170,19.58,19.59,19.58,19.59,+0.12,2,63.16,28.00
2017/09/15,15000,294400,19.6,19.64,19.6,19.64,X0.00,2,89.47,48.49
2017/09/18,9000,174990,19.46,19.46,19.38,19.38,-0.26,5,0.00,32.33
2017/09/19,5000,97700,19.54,19.54,19.54,19.54,+0.16,1,57.14,40.60
2017/09/21,6000,117460,19.71,19.71,19.55,19.55,X0.00,2,51.52,44.24
2017/09/22,18000,356450,19.8,19.82,19.79,19.81,+0.26,6,97.73,62.07
2017/09/25,138000,2758180,19.89,20.01,19.89,19.96,+0.15,6,92.06,72.07
2017/09/26,1712000,34206580,20.0,20.03,19.96,20.03,+0.07,41,100.00,81.38
2017/09/27,166000,3317870,19.98,20.0,19.96,19.96,-0.07,6,89.23,83.99
2017/09/28,639000,12798240,19.98,20.1,19.98,20.04,+0.08,23,91.67,86.55
2017/09/29,222000,4453860,20.03,20.09,20.02,20.02,-0.02,9,88.89,87.33
2017/09/30,1000,19980,19.98,19.98,19.98,19.98,-0.04,1,78.57,84.41
2017/10/02,124000,2463840,19.9,19.9,19.8,19.84,-0.14,5,52.73,73.85
2017/10/03,12000,237080,19.76,19.76,19.74,19.74,-0.10,2,0.00,49.23
2017/10/05,173000,3415150,19.76,19.76,19.65,19.65,-0.09,5,0.00,32.82
2017/10/06,2000,39380,19.69,19.69,19.69,19.69,+0.04,1,8.89,24.84
2017/10/11,311000,6026650,19.33,19.39,19.33,19.35,-0.34,10,2.60,17.43
2017/10/12,70000,1341300,19.17,19.17,19.16,19.16,-0.19,5,0.00,11.62
2017/10/13,5000,95740,19.12,19.19,19.12,19.19,+0.03,2,7.22,10.16
2017/10/16,202000,3858380,19.1,19.11,19.09,19.09,-0.10,11,0.00,6.77
2017/10/17,72000,1369000,19.05,19.05,19.0,19.05,-0.04,4,5.56,6.36
2017/10/18,41000,782210,19.05,19.11,19.05,19.1,+0.05,5,13.16,8.63
2017/10/19,41000,778540,18.99,19.02,18.96,19.02,-0.08,7,7.50,8.25
2017/10/20,40000,762000,19.06,19.06,19.03,19.06,+0.04,4,13.70,10.07
2017/10/23,591000,11254450,19.04,19.1,19.04,19.1,+0.04,14,32.56,17.56
2017/10/24,10000,191300,19.13,19.13,19.13,19.13,+0.03,1,73.91,36.35
2017/10/25,1000,19100,19.1,19.1,19.1,19.1,-0.03,1,60.87,44.52
2017/10/26,5000,95650,19.13,19.13,19.13,19.13,+0.03,1,100.00,63.01
2017/10/27,120000,2298700,19.15,19.17,19.14,19.16,+0.03,7,95.24,73.76
2017/10/30,215000,4095430,18.95,19.06,18.95,19.05,-0.11,8,45.45,64.32
2017/10/31,40000,759110,19.05,19.05,18.97,18.97,-0.08,5,9.09,45.91
2017/11/01,41000,776550,18.93,18.95,18.93,18.95,-0.02,3,8.33,33.39
2017/11/02,41000,778780,19.0,19.0,18.98,18.98,+0.03,4,20.83,29.20
2017/11/03,363000,6897610,19.0,19.02,18.97,18.99,+0.01,12,25.00,27.80
2017/11/06,20000,380000,19.0,19.0,19.0,19.0,+0.01,1,29.17,28.25
2017/11/07,10000,189400,18.94,18.94,18.94,18.94,-0.06,1,4.17,20.22
2017/11/08,2000,37880,18.94,18.94,18.94,18.94,0.00,1,4.17,14.87
2017/11/09,260000,4920800,18.9,19.06,18.9,19.06,+0.12,9,100.00,43.24
2017/11/10,120000,2293800,19.13,19.14,19.09,19.1,+0.04,4,83.33,56.61
2017/11/13,40000,764000,19.1,19.1,19.1,19.1,0.00,1,83.33,65.52
2017/11/14,72000,1378720,19.11,19.16,19.11,19.13,+0.03,4,88.46,73.17
2017/11/15,15000,287840,19.17,19.27,19.17,19.27,+0.14,3,100.00,82.11
2017/11/16,25000,481750,19.27,19.27,19.27,19.27,0.00,1,100.00,88.07
2017/11/17,6000,114390,19.08,19.08,19.05,19.05,-0.22,3,40.54,72.22
2017/11/20,5000,95560,19.11,19.12,19.11,19.11,+0.06,3,56.76,67.07
2017/11/21,205000,3899020,19.04,19.04,18.94,18.94,-0.17,6,10.81,48.31
2017/11/22,105000,1967460,18.84,18.85,18.71,18.78,-0.16,6,12.50,36.38
2017/11/23,1000,18800,18.8,18.8,18.8,18.8,+0.02,1,16.07,29.61
2017/11/24,2000,37560,18.78,18.78,18.78,18.78,-0.02,1,12.50,23.91
2017/11/27,21000,398080,18.88,18.97,18.88,18.97,+0.19,3,46.43,31.42
2017/11/29,8000,152210,19.03,19.03,19.02,19.02,X0.00,2,55.36,39.40
2017/11/30,2000,38580,19.29,19.29,19.29,19.29,+0.27,1,100.00,59.60
2017/12/01,1000,19350,19.35,19.35,19.35,19.35,+0.06,1,100.00,73.06
2017/12/04,210000,4046700,19.28,19.3,19.18,19.18,-0.17,6,73.44,73.19
2017/12/05,11000,211900,19.26,19.3,19.26,19.3,+0.12,2,92.19,79.52
2017/12/06,457000,8909870,19.42,19.6,19.42,19.6,+0.30,14,100.00,86.34
2017/12/07,800000,15729750,19.6,19.77,19.6,19.74,+0.14,23,96.97,89.88
2017/12/08,103000,2034000,19.74,19.75,19.66,19.72,-0.02,5,94.38,91.38
2017/12/11,627000,12257440,19.47,19.64,19.47,19.6,-0.12,15,77.33,86.70
2017/12/12,261000,5114150,19.55,19.65,19.55,19.65,+0.05,5,79.66,84.35
2017/12/14,60000,1167600,19.46,19.46,19.46,19.46,X0.00,2,47.46,72.05
2017/12/15,10000,196200,19.62,19.62,19.62,19.62,+0.16,1,74.58,72.89
2017/12/18,100000,1954000,19.55,19.55,19.53,19.53,-0.09,2,52.94,66.24
2017/12/19,11000,215710,19.51,19.62,19.51,19.62,+0.09,2,57.14,63.21
2017/12/20,50000,976000,19.52,19.52,19.52,19.52,-0.10,1,19.35,48.59
2017/12/21,60000,1166700,19.43,19.52,19.43,19.52,0.00,2,28.12,41.76
2017/12/22,10000,195000,19.5,19.5,19.5,19.5,-0.02,1,31.82,38.45
2017/12/25,10000,195200,19.52,19.52,19.52,19.52,+0.02,1,40.91,39.27
2017/12/26,56000,1098660,19.61,19.66,19.6,19.6,+0.08,6,73.91,50.82
