ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计,RSV,K9
2002/08/26,3995000,109241800,27.2,27.5,27.0,27.3,X0.00,469,99.27,50
2002/08/27,6823000,191346500,27.7,28.4,27.7,27.8,+0.50,1042,97.89,50
2002/08/28,2544000,70424100,28.0,28.0,27.2,27.5,-0.30,460,96.83,50
2002/08/29,2268000,59284200,27.0,27.4,25.6,25.6,-1.90,597,90.14,50
2002/08/30,2014150,52189019,25.1,26.5,25.1,26.0,+0.40,396,91.55,50
2002/09/02,652000,16872800,25.9,26.3,25.2,25.9,-0.10,187,91.20,50
2002/09/03,1353000,34034200,25.9,25.9,24.5,24.5,-1.40,419,86.27,50
2002/09/04,2132000,46625600,21.7,22.3,20.9,21.7,X0.00,518,76.41,50
2002/09/05,597000,12856900,21.7,22.0,21.3,21.6,-0.10,190,9.33,50
2002/09/09,582472,12428641,21.6,21.8,20.9,21.3,-0.30,163,5.33,35.11
2002/09/10,983000,21685000,21.3,22.7,21.1,22.3,+1.00,321,19.72,29.98
2002/09/11,676000,15018700,22.3,22.8,21.8,22.2,-0.10,209,20.00,26.66
2002/09/12,201497,4417272,22.2,22.2,21.8,21.9,-0.30,86,17.86,23.72
2002/09/13,1213417,27130485,21.8,22.9,21.7,22.3,+0.40,307,25.93,24.45
2002/09/16,242051,5325431,22.3,22.3,21.8,21.9,-0.40,86,20.00,22.97
2002/09/17,587000,13111700,21.9,22.6,21.9,22.4,+0.50,156,75.00,40.31
2002/09/18,302000,6649800,22.4,22.4,21.8,21.9,-0.50,105,50.00,43.54
2002/09/19,652396,14386628,21.9,22.4,21.6,21.6,-0.30,174,35.00,40.70
2002/09/20,317304,6722632,21.4,21.4,21.0,21.2,-0.40,109,10.53,30.64
2002/09/23,668050,13670254,21.1,21.2,20.0,20.0,-1.20,171,0.00,20.43
2002/09/24,688000,13642800,20.3,20.3,19.3,19.9,-0.10,157,16.67,19.18
2002/09/25,484000,9470400,19.8,19.9,19.3,19.3,-0.60,120,0.00,12.79
2002/09/26,445000,8663100,19.5,19.6,19.3,19.5,+0.20,125,6.06,10.55
2002/09/27,426000,8300100,19.5,19.7,19.2,19.2,-0.30,113,0.00,7.03
2002/09/30,2290200,41536120,18.7,19.2,17.9,18.1,-1.10,297,4.44,6.17
2002/10/01,1504000,25568000,17.2,17.5,16.9,16.9,-1.20,282,0.00,4.11
2002/10/02,2209246,37717935,17.5,17.9,16.1,17.1,+0.20,585,18.87,9.03
2002/10/03,361000,6067000,17.0,17.1,16.5,16.9,-0.20,113,15.69,11.25
2002/10/04,424101,7120697,16.6,16.9,16.6,16.7,-0.20,120,14.29,12.26
2002/10/07,456500,7398905,16.5,16.5,15.6,16.0,-0.70,99,9.30,11.27
