ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计,RSV,K9
2013/10/24,3643907,126070602,34.5,35.7,33.0,35.0,X0.00,3067,98.04,50
2013/10/25,1451044,49655786,35.0,35.0,33.8,34.0,-1.00,888,95.24,50
2013/10/28,924182,31700057,34.0,35.3,33.65,34.0,0.00,598,95.24,50
2013/10/29,545982,18333445,34.0,34.0,33.4,33.55,-0.45,385,93.98,50
2013/10/30,1203882,40649431,33.55,34.35,33.2,34.35,+0.80,591,96.22,50
2013/10/31,831110,28425479,34.3,34.75,33.85,33.85,-0.50,400,94.82,50
2013/11/01,428340,14415874,34.0,34.0,33.4,33.55,-0.30,245,93.98,50
2013/11/04,1048505,33692004,33.55,33.55,31.3,31.5,-2.05,540,88.24,50
2013/11/05,651882,20417824,31.4,32.2,30.1,31.0,-0.50,321,16.07,50
2013/11/06,832000,24706148,31.0,31.0,29.05,29.6,-1.40,448,8.80,36.26
2013/11/07,1149612,35770219,29.3,31.65,29.1,31.65,+2.05,584,41.60,38.04
2013/11/08,560000,17243250,30.9,31.45,30.3,30.5,-1.15,333,25.44,33.84
2013/11/11,544480,16769857,31.0,31.85,30.15,30.15,-0.35,282,19.30,28.99
2013/11/12,368089,11212110,30.2,30.7,30.15,30.25,+0.10,200,21.05,26.35
2013/11/13,364160,11144412,30.5,31.2,30.3,30.5,+0.25,198,29.29,27.33
2013/11/14,365520,11211065,30.7,31.0,30.4,30.7,+0.20,171,36.67,30.44
2013/11/15,428484,13359263,30.6,31.8,30.5,31.4,+0.70,282,74.60,45.16
2013/11/18,433782,13736061,31.7,32.45,31.0,31.45,+0.05,258,70.59,53.64
2013/11/19,417620,13233284,31.9,32.0,31.45,31.7,+0.25,202,77.61,61.63
2013/11/20,381000,12077750,31.8,32.0,31.45,31.55,-0.15,220,60.87,61.38
2013/11/21,397000,12348700,31.55,31.6,31.0,31.0,-0.55,256,36.96,53.24
2013/11/22,1062230,34025905,31.1,32.7,31.1,32.25,+1.25,515,82.35,62.94
2013/11/25,429000,13704200,32.25,32.3,31.6,31.95,-0.30,193,68.75,64.88
2013/11/26,475100,15188574,32.1,32.35,31.4,32.3,+0.35,228,82.61,70.79
2013/11/27,710000,23193700,32.5,32.9,32.1,32.4,+0.10,280,79.17,73.58
2013/11/28,599001,19834183,32.4,33.6,32.4,32.95,+0.55,318,75.00,74.05
2013/11/29,324100,10625895,32.8,33.25,32.5,32.65,-0.30,188,63.46,70.52
2013/12/02,244182,8035069,32.65,33.1,32.65,33.1,+0.45,149,80.77,73.93
2013/12/03,2320692,79976945,33.2,35.4,33.2,35.4,+2.30,926,100.00,82.62
2013/12/04,3128010,117689527,36.45,37.85,36.45,37.85,+2.45,980,100.00,88.41
2013/12/05,2284600,92366567,40.4,40.45,40.4,40.45,+2.60,717,100.00,92.27
2013/12/06,3893577,165352411,43.0,43.25,41.0,42.8,+2.35,1764,96.20,93.58
2013/12/09,3615867,162851133,44.8,45.75,43.5,44.5,+1.70,1674,90.84,92.67
2013/12/10,1615004,67955563,44.1,44.1,41.4,41.4,-3.10,924,67.42,84.25
2013/12/11,1578780,65787415,40.8,42.8,40.6,42.2,+0.80,950,73.21,80.57
2013/12/12,1011192,41151367,41.1,41.4,40.0,41.0,-1.20,569,63.74,74.96
2013/12/13,2037548,87434929,41.3,43.85,40.7,43.85,+2.85,1134,84.86,78.26
2013/12/16,2487760,111865630,44.4,46.8,44.0,45.3,+1.45,1334,85.51,80.67
2013/12/17,1092475,48856860,45.6,45.7,44.0,44.4,-0.90,667,64.71,75.35
2013/12/18,673060,29830884,45.0,45.0,43.6,44.5,+0.10,437,66.18,72.29
2013/12/19,995400,43098238,45.0,45.0,42.0,42.5,-2.00,655,36.76,60.44
2013/12/20,876300,36605650,41.65,42.35,40.9,42.2,-0.30,512,32.35,51.07
2013/12/23,1292641,54703833,42.5,44.4,40.3,44.0,+1.80,753,58.82,53.66
2013/12/24,613025,26288868,43.9,43.9,42.5,42.5,-1.50,417,36.76,48.02
2013/12/25,442362,18658272,43.0,43.0,41.5,42.0,-0.50,304,26.15,40.73
2013/12/26,1112305,47818328,42.0,43.8,41.6,43.7,+1.70,670,52.31,44.59
2013/12/27,1135125,48982525,43.7,44.0,42.4,43.0,-0.70,664,50.00,46.40
2013/12/30,369866,15736459,42.7,42.9,42.35,42.45,-0.55,259,45.74,46.18
2013/12/31,468300,19761840,42.95,42.95,41.55,41.8,-0.65,290,31.91,41.43
2014/01/02,1317600,53589360,41.8,42.1,40.1,40.5,-1.30,776,9.30,30.72
2014/01/03,505240,20416819,40.5,40.95,40.0,40.3,-0.20,324,6.82,22.75
2014/01/06,2167210,83012285,40.5,40.9,37.5,38.0,-2.30,1035,7.69,17.73
2014/01/07,462060,17561310,37.95,38.35,37.0,38.2,+0.20,292,17.14,17.53
2014/01/08,731000,28162000,38.3,38.8,38.3,38.35,+0.15,350,19.29,18.12
2014/01/09,382000,14755500,38.45,38.9,38.45,38.6,+0.25,213,22.86,19.70
2014/01/10,503000,19660400,39.0,39.5,38.75,38.85,+0.25,289,31.09,23.49
2014/01/13,405000,15564900,39.3,39.3,37.9,38.0,-0.85,245,16.81,21.26
2014/01/14,151200,5755010,38.0,38.4,37.75,38.3,+0.30,86,25.49,22.67
2014/01/15,735000,29196200,40.0,40.7,38.8,39.3,+1.00,386,58.23,34.52
