ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计,RSV,K9
2016/08/26,100000,326000,3.26,3.26,3.26,3.26,+0.04,2,100.00,50
2016/08/29,100000,326000,3.26,3.26,3.26,3.26,0.00,3,100.00,50
2016/08/30,95000,313500,3.3,3.3,3.3,3.3,+0.04,13,100.00,50
2016/08/31,106000,349800,3.3,3.3,3.3,3.3,0.00,3,100.00,50
2016/09/01,160000,528000,3.3,3.3,3.3,3.3,0.00,4,100.00,50
2016/09/02,189000,623700,3.3,3.3,3.3,3.3,0.00,3,100.00,50
2016/09/05,102000,336520,3.26,3.3,3.26,3.3,0.00,6,100.00,50
2016/09/06,100000,326000,3.26,3.26,3.26,3.26,-0.04,3,98.79,50
2016/09/07,106000,349800,3.3,3.3,3.3,3.3,+0.04,7,100.00,50
2016/09/08,100000,327000,3.27,3.27,3.27,3.27,-0.03,5,25.00,41.66
2016/09/09,110000,367400,3.34,3.34,3.34,3.34,+0.07,7,100.00,61.10
2016/09/10,100000,321000,3.21,3.21,3.21,3.21,-0.13,6,0.00,40.73
2016/09/12,100000,319000,3.19,3.19,3.19,3.19,-0.02,5,0.00,27.15
2016/09/13,100000,318000,3.18,3.18,3.18,3.18,-0.01,3,0.00,18.10
2016/09/14,101000,318150,3.15,3.15,3.15,3.15,-0.03,5,0.00,12.07
2016/09/19,101000,324210,3.21,3.21,3.21,3.21,+0.06,6,31.58,18.58
2016/09/20,148000,486920,3.29,3.29,3.29,3.29,+0.08,3,73.68,36.95
2016/09/21,100000,320000,3.2,3.2,3.2,3.2,-0.09,5,26.32,33.40
2016/09/22,100000,323000,3.23,3.23,3.23,3.23,+0.03,4,42.11,36.31
2016/09/23,100000,323000,3.23,3.23,3.23,3.23,0.00,5,57.14,43.26
2016/09/26,100000,320000,3.2,3.2,3.2,3.2,-0.03,5,35.71,40.74
2016/09/29,100000,317000,3.17,3.17,3.17,3.17,-0.03,4,14.29,31.92
2016/09/30,100000,323000,3.23,3.23,3.23,3.23,+0.06,6,57.14,40.33
2016/10/04,102000,324360,3.18,3.18,3.18,3.18,X0.00,6,8.33,29.67
2016/10/05,102000,325380,3.19,3.19,3.19,3.19,+0.01,6,16.67,25.34
2016/10/06,100000,322000,3.22,3.22,3.22,3.22,+0.03,13,83.33,44.67
2016/10/07,100000,323000,3.23,3.23,3.23,3.23,+0.01,9,100.00,63.11
2016/10/11,100000,323000,3.23,3.23,3.23,3.23,0.00,7,100.00,75.40
2016/10/12,100000,325000,3.25,3.25,3.25,3.25,+0.02,4,100.00,83.60
2016/10/13,100000,326000,3.26,3.26,3.26,3.26,+0.01,4,100.00,89.06
2016/10/14,102000,329460,3.23,3.23,3.23,3.23,-0.03,6,62.50,80.20
2016/10/17,100000,327000,3.27,3.27,3.27,3.27,+0.04,4,100.00,86.80
2016/10/18,148000,475080,3.21,3.21,3.21,3.21,-0.06,8,25.00,66.20
2016/10/19,100000,329000,3.29,3.29,3.29,3.29,+0.08,4,100.00,77.46
2016/10/20,100000,329000,3.29,3.29,3.29,3.29,0.00,5,100.00,84.97
2016/10/21,100000,329000,3.29,3.29,3.29,3.29,0.00,4,100.00,89.98
2016/10/24,100000,333000,3.33,3.33,3.33,3.33,+0.04,2,100.00,93.32
2016/10/25,100000,328000,3.28,3.28,3.28,3.28,-0.05,3,58.33,81.65
2016/10/26,100000,328000,3.28,3.28,3.28,3.28,0.00,3,58.33,73.87
2016/10/27,100000,328000,3.28,3.28,3.28,3.28,0.00,3,58.33,68.69
2016/10/28,100000,328000,3.28,3.28,3.28,3.28,0.00,3,58.33,65.23
2016/10/31,100000,322000,3.22,3.22,3.22,3.22,-0.06,3,0.00,43.49
2016/11/01,100000,326000,3.26,3.26,3.26,3.26,+0.04,3,36.36,41.11
2016/11/02,100000,329000,3.29,3.29,3.29,3.29,+0.03,3,63.64,48.62
2016/11/03,100000,325000,3.25,3.25,3.25,3.25,-0.04,4,27.27,41.50
2016/11/04,100000,327000,3.27,3.27,3.27,3.27,+0.02,3,71.43,51.48
2016/11/07,100000,325000,3.25,3.25,3.25,3.25,-0.02,3,42.86,48.61
2016/11/08,100000,325000,3.25,3.25,3.25,3.25,0.00,3,42.86,46.70
2016/11/10,100000,327000,3.27,3.27,3.27,3.27,X0.00,3,71.43,54.94
2016/11/11,100000,327000,3.27,3.27,3.27,3.27,0.00,2,71.43,60.44
2016/11/14,100000,328000,3.28,3.28,3.28,3.28,+0.01,2,75.00,65.29
2016/11/15,100000,324000,3.24,3.24,3.24,3.24,-0.04,2,0.00,43.53
2016/11/17,100000,327000,3.27,3.27,3.27,3.27,X0.00,2,75.00,54.02
2016/11/18,100000,329000,3.29,3.29,3.29,3.29,+0.02,2,100.00,69.34
2016/11/21,100000,327000,3.27,3.27,3.27,3.27,-0.02,2,60.00,66.23
2016/11/22,100000,325000,3.25,3.25,3.25,3.25,-0.02,2,20.00,50.82
2016/11/23,114000,371520,3.18,3.27,3.18,3.27,+0.02,3,81.82,61.15
2016/11/24,100000,325000,3.25,3.25,3.25,3.25,-0.02,2,63.64,61.98
2016/11/25,100000,322000,3.22,3.22,3.22,3.22,-0.03,2,36.36,53.44
2016/11/28,100000,327000,3.27,3.27,3.27,3.27,+0.05,2,81.82,62.90
2016/11/29,100000,326000,3.26,3.26,3.26,3.26,-0.01,2,72.73,66.17
2016/11/30,100000,324000,3.24,3.24,3.24,3.24,-0.02,2,54.55,62.29
2016/12/01,100000,325000,3.25,3.25,3.25,3.25,+0.01,2,77.78,67.46
2016/12/02,100000,323000,3.23,3.23,3.23,3.23,-0.02,2,55.56,63.49
2016/12/05,100000,322000,3.22,3.22,3.22,3.22,-0.01,2,44.44,57.14
2016/12/06,100000,321000,3.21,3.21,3.21,3.21,-0.01,2,0.00,38.09
2016/12/07,100000,322000,3.22,3.22,3.22,3.22,+0.01,2,16.67,30.95
2016/12/08,100000,316000,3.16,3.16,3.16,3.16,-0.06,2,0.00,20.63
2016/12/09,110000,349200,3.22,3.22,3.17,3.17,+0.01,3,10.00,17.08
2016/12/12,100000,314000,3.14,3.14,3.14,3.14,-0.03,2,0.00,11.39
2016/12/13,120000,354000,2.95,2.95,2.95,2.95,-0.19,4,0.00,7.59
2016/12/14,100000,307000,3.07,3.07,3.07,3.07,+0.12,2,42.86,19.35
2016/12/15,100000,305000,3.05,3.05,3.05,3.05,-0.02,2,37.04,25.25
2016/12/16,100000,304000,3.04,3.04,3.04,3.04,-0.01,2,33.33,27.94
2016/12/20,150000,454500,3.03,3.03,3.03,3.03,X0.00,3,29.63,28.51
2016/12/21,100000,304000,3.04,3.04,3.04,3.04,+0.01,2,33.33,30.12
2016/12/22,100000,303000,3.03,3.03,3.03,3.03,-0.01,2,29.63,29.96
2016/12/23,100000,303000,3.03,3.03,3.03,3.03,0.00,2,42.11,34.01
2016/12/26,100000,291000,2.91,2.91,2.91,2.91,-0.12,2,0.00,22.67
2016/12/27,100000,305000,3.05,3.05,3.05,3.05,+0.14,2,87.50,44.28
2016/12/28,100000,295000,2.95,2.95,2.95,2.95,-0.10,2,28.57,39.04
2016/12/29,100000,293000,2.93,2.93,2.93,2.93,-0.02,2,14.29,30.79
2016/12/30,100000,295000,2.95,2.95,2.95,2.95,+0.02,2,28.57,30.05
2017/01/03,100000,296000,2.96,2.96,2.96,2.96,+0.01,2,35.71,31.93
2017/01/04,100000,299000,2.99,2.99,2.99,2.99,+0.03,2,57.14,40.34
2017/01/05,100000,301000,3.01,3.01,3.01,3.01,+0.02,2,71.43,50.70
2017/01/06,100000,298000,2.98,2.98,2.98,2.98,-0.03,2,50.00,50.47
2017/01/09,100000,295000,2.95,2.95,2.95,2.95,-0.03,3,16.67,39.21
2017/01/10,100000,297000,2.97,2.97,2.97,2.97,+0.02,2,50.00,42.81
2017/01/11,100000,293000,2.93,2.93,2.93,2.93,-0.04,2,0.00,28.54
2017/01/12,100000,294000,2.94,2.94,2.94,2.94,+0.01,2,12.50,23.20
2017/01/13,100000,288000,2.88,2.88,2.88,2.88,-0.06,2,0.00,15.47
2017/01/16,100000,287000,2.87,2.87,2.87,2.87,-0.01,2,0.00,10.31
2017/01/17,100000,279000,2.79,2.79,2.79,2.79,-0.08,2,0.00,6.87
2017/01/18,100000,285000,2.85,2.85,2.85,2.85,+0.06,2,31.58,15.11
2017/01/19,100000,282000,2.82,2.82,2.82,2.82,-0.03,2,16.67,15.63
2017/01/20,100000,283000,2.83,2.83,2.83,2.83,+0.01,2,22.22,17.83
2017/01/23,100000,287000,2.87,2.87,2.87,2.87,+0.04,2,53.33,29.67
2017/02/03,100000,285000,2.85,2.85,2.85,2.85,X0.00,2,40.00,33.11
2017/02/07,150000,435000,2.9,2.9,2.9,2.9,X0.00,3,100.00,55.40
2017/03/10,8000,24320,3.04,3.04,3.04,3.04,X0.00,4,100.00,70.26
2017/03/13,50000,153500,3.07,3.07,3.07,3.07,+0.03,1,100.00,80.17
2017/03/14,5000,15100,3.02,3.02,3.02,3.02,-0.05,1,80.00,80.12
2017/03/17,7000,21420,3.06,3.06,3.06,3.06,X0.00,1,96.00,85.41
2017/03/20,33000,100090,3.04,3.04,3.03,3.03,-0.03,2,83.33,84.72
2017/03/21,40000,123200,3.08,3.08,3.08,3.08,+0.05,1,100.00,89.81
2017/04/24,50000,151500,3.03,3.03,3.03,3.03,X0.00,1,78.26,85.96
2017/05/17,6000,18600,3.1,3.1,3.1,3.1,X0.00,2,100.00,90.64
2017/05/18,2000,6060,3.03,3.03,3.03,3.03,-0.07,1,12.50,64.60
2017/06/02,60000,176800,2.93,2.95,2.93,2.95,X0.00,2,11.76,46.99
2017/06/28,50000,159000,3.18,3.18,3.18,3.18,X0.00,1,100.00,64.66
2017/07/19,107000,334910,3.13,3.13,3.13,3.13,X0.00,2,80.00,69.78
2017/08/14,2000,6280,3.14,3.14,3.14,3.14,X0.00,1,84.00,74.52
2017/10/12,40000,140000,3.5,3.5,3.5,3.5,X0.00,2,100.00,83.01
2017/10/16,60000,212200,3.53,3.54,3.53,3.54,X0.00,3,100.00,88.67
2018/02/21,1000,3280,3.28,3.28,3.28,3.28,X0.00,1,57.38,78.24
2018/02/27,59000,199420,3.39,3.39,3.37,3.37,X0.00,4,72.13,76.20
2018/05/18,1000,3330,3.33,3.33,3.33,3.33,0.00,1,65.57,72.66
