ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计,RSV,K9
2016/05/31,5260052,314133186,60.0,60.0,59.2,59.5,X0.00,3119,99.17,50
2016/06/01,1805628,107006788,59.5,59.7,59.0,59.0,-0.50,1169,98.33,50
2016/06/02,2171812,126835441,59.0,59.0,58.1,58.2,-0.80,1537,97.00,50
2016/06/03,1988889,114645283,58.0,58.0,57.5,57.5,-0.70,1246,95.83,50
2016/06/04,716050,41328995,57.2,58.2,57.2,58.0,+0.50,514,96.67,50
2016/06/06,375674,21932922,58.0,58.5,58.0,58.5,+0.50,253,97.50,50
2016/06/07,686030,40401770,58.6,59.2,58.5,59.0,+0.50,399,98.33,50
2016/06/08,406768,24066851,59.0,59.3,59.0,59.1,+0.10,268,98.50,50
2016/06/13,3256638,196107265,59.0,59.3,58.7,59.1,0.00,289,67.86,50
2016/06/14,3718157,224745971,59.1,59.3,59.1,59.3,+0.20,231,84.00,61.33
2016/06/15,162805,9651833,59.3,59.4,59.2,59.3,0.00,127,95.45,72.71
2016/06/16,228975,13563217,59.3,59.3,59.2,59.2,-0.10,155,90.91,78.77
2016/06/17,135485,8034953,59.3,59.4,59.2,59.3,+0.10,101,95.45,84.33
2016/06/20,224041,13286331,59.3,59.4,59.3,59.3,0.00,135,92.86,87.17
2016/06/21,461616,27451725,59.3,59.6,59.3,59.5,+0.20,247,90.91,88.41
2016/06/22,254932,15164251,59.5,59.5,59.4,59.5,0.00,133,88.89,88.57
2016/06/23,175409,10436833,59.5,59.6,59.4,59.5,0.00,115,88.89,88.68
2016/06/24,391214,23223661,59.5,59.5,59.1,59.2,-0.30,256,20.00,65.79
2016/06/27,228411,13530569,59.1,59.4,59.1,59.4,+0.20,116,60.00,63.86
2016/06/28,273160,16218881,59.4,59.4,59.3,59.3,-0.10,120,40.00,55.90
2016/06/29,464846,27580379,59.4,59.5,59.3,59.3,0.00,150,40.00,50.60
2016/06/30,128323,7617880,59.3,59.4,59.3,59.4,+0.10,87,60.00,53.73
2016/07/01,194038,11517744,59.4,59.4,59.3,59.3,-0.10,127,40.00,49.15
2016/07/04,353969,21026458,59.3,59.5,59.3,59.4,+0.10,185,60.00,52.77
2016/07/05,171212,10161265,59.4,59.4,59.3,59.3,-0.10,109,40.00,48.51
2016/07/06,277295,16427956,59.3,59.3,59.2,59.2,-0.10,192,25.00,40.67
2016/07/07,311744,18494039,59.2,59.4,59.2,59.2,0.00,178,25.00,35.44
2016/07/11,189499,11227536,59.3,59.3,59.2,59.2,0.00,124,0.00,23.63
2016/07/12,258191,15328225,59.3,59.4,59.2,59.3,+0.10,137,33.33,26.86
2016/07/13,115150,6829974,59.3,59.4,59.3,59.3,0.00,84,33.33,29.02
2016/07/14,115260,6828807,59.3,59.3,59.2,59.2,-0.10,98,0.00,19.35
2016/07/15,92305,5469480,59.2,59.3,59.2,59.3,+0.10,83,33.33,24.01
2016/07/18,398064,23630003,59.3,59.5,59.2,59.5,+0.20,245,100.00,49.34
2016/07/19,114204,6783493,59.4,59.5,59.3,59.3,-0.20,76,33.33,44.00
2016/07/20,127508,7569617,59.3,59.4,59.3,59.4,+0.10,99,66.67,51.55
2016/07/21,159619,9483002,59.4,59.5,59.4,59.5,+0.10,96,100.00,67.70
2016/07/22,290376,17271570,59.4,59.5,59.4,59.5,0.00,160,100.00,78.46
2016/07/25,560611,33449790,59.5,59.9,59.4,59.7,+0.20,319,71.43,76.12
2016/07/26,225078,13445655,59.6,59.8,59.6,59.8,+0.10,141,85.71,79.32
2016/07/27,950293,57024180,59.8,60.1,59.8,60.0,+0.20,419,88.89,82.51
2016/07/28,317760,19077119,60.0,60.1,60.0,60.0,0.00,179,88.89,84.64
2016/07/29,970962,58411820,60.0,60.2,60.0,60.2,+0.20,292,100.00,89.76
2016/08/01,315185,18945700,60.2,60.2,60.0,60.0,-0.20,122,77.78,85.77
2016/08/02,302197,18181220,60.1,60.2,60.0,60.1,+0.10,172,87.50,86.35
2016/08/03,188713,11347980,60.1,60.2,60.1,60.1,0.00,102,87.50,86.74
