ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计,RSV,K9
2002/08/26,273000,8887500,33.2,33.2,32.1,32.7,X0.00,121,98.49,50
2002/08/27,1197200,38775405,32.7,33.0,31.8,31.9,-0.80,268,96.08,50
2002/08/28,952100,29328674,31.6,31.6,30.3,31.0,-0.90,314,93.37,50
2002/08/29,685400,20853135,30.4,31.2,30.0,31.0,0.00,218,93.37,50
2002/08/30,739712,22932257,31.2,31.5,30.5,31.5,+0.50,205,94.88,50
2002/09/02,527511,16181514,31.0,31.2,30.1,30.3,-1.20,151,91.27,50
2002/09/03,880000,26600300,30.3,30.7,29.8,30.0,-0.30,234,90.36,50
2002/09/04,1189000,35175500,29.1,30.0,29.0,29.2,-0.80,424,87.95,50
2002/09/05,1383000,34240000,24.7,25.1,24.2,24.2,X0.00,514,0.00,50
2002/09/09,717700,17756248,25.1,25.2,24.3,24.8,+0.60,283,6.82,35.60
2002/09/10,1144700,29065068,24.9,26.1,24.6,26.0,+1.20,438,24.32,31.84
2002/09/11,1148402,29607195,26.2,26.2,25.5,25.7,-0.30,353,20.55,28.08
2002/09/12,417175,10646674,25.9,25.9,25.2,25.5,-0.20,177,17.81,24.66
2002/09/13,439000,11090500,25.3,25.5,25.0,25.5,0.00,164,18.57,22.63
2002/09/16,529000,13127700,25.5,25.5,24.5,24.7,-0.80,182,7.69,17.65
2002/09/17,1271000,32506900,24.9,26.2,24.9,26.2,+1.50,493,34.48,23.26
2002/09/18,786374,20094946,25.8,25.9,25.2,25.2,-1.00,288,50.00,32.18
2002/09/19,985182,25439362,25.4,26.2,25.3,25.8,+0.60,329,78.95,47.77
2002/09/20,781175,19736792,25.2,25.5,24.9,25.2,-0.60,254,41.18,45.58
2002/09/23,420000,10562200,25.8,25.8,24.6,24.6,-0.60,191,5.88,32.35
2002/09/24,396600,9647279,24.6,24.7,24.0,24.0,-0.60,212,0.00,21.57
2002/09/25,546000,12935900,24.0,24.3,23.2,23.5,-0.50,191,10.00,17.71
2002/09/26,456100,11074538,24.3,24.5,24.1,24.2,+0.70,164,33.33,22.92
2002/09/27,493000,12020800,24.4,24.8,23.8,23.8,-0.40,184,20.00,21.95
2002/09/30,347089,8033885,23.6,23.6,22.9,23.5,-0.30,147,18.18,20.69
2002/10/01,529000,12514700,23.1,23.9,23.1,23.6,+0.10,202,21.21,20.86
2002/10/02,578000,14054100,24.9,24.9,24.0,24.0,+0.40,239,37.93,26.55
2002/10/03,411000,9606500,24.0,24.0,23.1,23.1,-0.90,170,6.90,20.00
2002/10/04,514000,11675700,22.5,23.1,22.3,23.1,0.00,200,30.77,23.59
2002/10/07,641552,14038784,22.8,22.9,21.5,21.5,-1.60,167,0.00,15.73
2002/10/08,1274000,26824100,21.0,21.8,20.3,21.8,+0.30,413,32.61,21.36
2002/10/09,1201400,26276276,21.7,22.3,21.1,21.8,0.00,316,32.61,25.11
2002/10/11,909000,19605700,22.0,22.3,20.6,20.9,-0.90,223,13.04,21.09
2002/10/14,667700,14037449,21.2,21.4,20.6,20.8,-0.10,191,10.87,17.68
2002/10/15,1102000,24096700,21.2,22.2,21.2,22.2,+1.40,225,41.30,25.56
2002/10/16,1577000,36839000,23.5,23.7,22.7,23.7,+1.50,504,91.89,47.67
2002/10/17,1669299,39899750,23.1,24.4,23.1,24.2,+0.50,511,95.12,63.49
2002/10/18,2372068,58359971,24.5,24.9,24.2,24.6,+0.40,697,93.48,73.49
2002/10/21,2376696,58781693,24.5,25.1,24.3,24.4,-0.20,608,85.42,77.46
2002/10/22,2729542,67772792,24.7,25.6,23.7,24.3,-0.10,804,74.00,76.31
2002/10/23,3345991,83956822,24.3,25.8,24.0,25.8,+1.50,1031,100.00,84.20
2002/10/24,5509790,145503580,26.0,27.2,25.3,26.3,+0.50,1495,86.36,84.92
2002/10/25,5439057,145717465,27.0,27.5,26.1,26.4,+0.10,1385,82.54,84.12
2002/10/28,2514765,66563304,27.0,27.1,25.8,25.8,-0.60,791,64.58,77.61
2002/10/29,1586515,40452751,25.8,25.8,25.1,25.4,-0.40,400,52.27,69.16
2002/10/30,1917231,48093939,25.1,25.6,24.6,24.6,-0.80,522,23.68,54.00
2002/10/31,1469618,37283455,25.0,25.6,25.0,25.5,+0.90,462,47.37,51.79
2002/11/01,1437154,36061374,25.7,25.8,24.5,25.0,-0.50,472,34.21,45.93
2002/11/04,2713354,69754873,25.8,26.3,25.1,26.3,+1.30,744,65.71,52.52
2002/11/05,2283690,59673448,26.8,26.8,25.8,25.8,-0.50,627,43.33,49.45
2002/11/06,3944733,104815282,26.0,27.0,25.6,27.0,+1.20,1118,83.33,60.75
2002/11/07,5285440,145278976,27.4,27.8,27.2,27.3,+0.30,1583,84.85,68.78
