ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计,RSV,K9
2017/03/14,948000,18847310,19.92,19.92,19.87,19.87,-0.11,53,99.75,50
2017/03/15,824000,16323420,19.82,19.82,19.8,19.8,-0.07,16,99.40,50
2017/03/16,537000,10739970,20.0,20.01,19.99,19.99,+0.19,33,99.90,50
2017/03/17,139000,2787300,20.04,20.07,20.04,20.05,+0.06,29,99.90,50
2017/03/20,512000,10268920,20.06,20.06,20.04,20.06,+0.01,15,99.95,50
2017/03/21,690000,13818060,20.06,20.06,20.01,20.02,-0.04,22,99.75,50
2017/03/22,371000,7465280,20.11,20.15,20.11,20.14,+0.12,127,99.95,50
2017/03/23,858000,17293280,20.15,20.16,20.15,20.16,+0.02,49,100.00,50
2017/03/24,821000,16514630,20.13,20.13,20.11,20.12,-0.04,21,88.89,50
2017/03/27,556000,11251380,20.23,20.26,20.22,20.26,+0.14,125,100.00,66.66
2017/03/28,713000,14431250,20.25,20.25,20.24,20.24,-0.02,23,92.59,75.30
2017/03/29,775000,15591510,20.12,20.12,20.1,20.1,-0.14,70,36.00,62.20
2017/03/30,130000,2604780,20.03,20.04,20.02,20.04,-0.06,94,12.00,45.47
2017/03/31,5000,99900,19.98,19.98,19.98,19.98,-0.06,1,0.00,30.31
2017/04/05,16000,319630,19.97,19.98,19.97,19.98,0.00,2,3.45,21.36
2017/04/06,1000,19990,19.99,19.99,19.99,19.99,+0.01,1,6.90,16.54
2017/04/07,28000,558960,19.95,19.97,19.93,19.96,-0.03,7,9.09,14.06
2017/04/10,32000,634280,19.81,19.85,19.81,19.82,-0.14,5,2.22,10.11
2017/04/11,5000,99250,19.85,19.85,19.85,19.85,+0.03,1,9.09,9.77
2017/04/12,62000,1236760,19.93,19.96,19.93,19.96,+0.11,45,48.39,22.64
2017/04/13,54000,1082310,20.04,20.06,20.02,20.06,+0.10,12,100.00,48.42
2017/04/14,53000,1057160,19.99,20.02,19.82,20.02,-0.04,11,84.00,60.28
2017/04/17,1001000,20010000,19.99,20.0,19.99,20.0,-0.02,24,76.00,65.52
2017/04/18,1276000,25519750,19.97,20.0,19.97,20.0,0.00,20,76.00,69.01
2017/04/19,831000,16731630,20.14,20.14,20.1,20.1,+0.10,21,87.88,75.30
2017/04/20,1073000,21559690,20.09,20.1,20.05,20.09,-0.01,26,84.85,78.48
2017/04/21,1000,20080,20.08,20.08,20.08,20.08,-0.01,1,81.25,79.40
2017/04/24,579000,11701510,20.21,20.24,20.17,20.24,+0.16,14,100.00,86.26
2017/04/25,440000,8929140,20.35,20.35,20.22,20.22,-0.02,12,75.47,82.67
2017/04/26,100000,2026940,20.27,20.27,20.26,20.27,+0.05,68,84.91,83.41
2017/04/27,6000,121430,20.23,20.24,20.23,20.24,-0.03,2,71.05,79.29
2017/04/28,798000,16110060,20.18,20.2,20.17,20.17,-0.07,26,52.63,70.40
2017/05/02,260000,5260700,20.18,20.26,20.18,20.26,+0.09,7,70.00,70.26
2017/05/03,363000,7359500,20.24,20.28,20.24,20.26,0.00,16,70.00,70.17
2017/05/04,128000,2580150,20.17,20.17,20.15,20.15,-0.11,6,25.93,55.42
2017/05/05,694000,14053730,20.25,20.26,20.24,20.24,+0.09,33,45.00,51.95
2017/05/08,794000,16120490,20.26,20.31,20.25,20.31,+0.07,77,80.00,61.30
2017/05/09,78000,1577160,20.21,20.26,20.21,20.26,-0.05,5,68.75,63.79
2017/05/10,29000,584640,20.16,20.16,20.16,20.16,-0.10,4,6.25,44.61
2017/05/11,13000,261410,20.11,20.11,20.1,20.1,-0.06,2,0.00,29.74
2017/05/15,12000,242310,20.19,20.2,20.19,20.2,X0.00,4,47.62,35.70
2017/05/16,5000,101460,20.3,20.3,20.26,20.3,+0.10,4,95.24,55.55
2017/05/17,508000,10385410,20.41,20.46,20.41,20.46,+0.16,17,100.00,70.36
2017/05/18,13000,267580,20.59,20.59,20.56,20.56,+0.10,7,93.88,78.20
2017/05/19,15000,307500,20.5,20.5,20.5,20.5,-0.06,2,81.63,79.34
2017/05/22,1000,20590,20.59,20.59,20.59,20.59,+0.09,1,100.00,86.22
2017/05/23,7000,144520,20.64,20.66,20.64,20.66,+0.07,2,100.00,90.81
2017/05/24,6000,123500,20.6,20.6,20.58,20.58,-0.08,2,85.71,89.11
2017/05/25,3000,62010,20.67,20.67,20.67,20.67,+0.09,1,100.00,92.74
2017/05/26,15000,308640,20.56,20.58,20.56,20.58,-0.09,3,78.05,87.85
2017/06/01,5000,103310,20.66,20.67,20.66,20.67,X0.00,3,100.00,91.90
2017/06/02,245000,5048440,20.6,20.61,20.6,20.61,-0.06,6,64.71,82.84
2017/06/05,2000,41360,20.68,20.68,20.68,20.68,X0.00,2,100.00,88.56
2017/06/06,3000,62230,20.75,20.75,20.74,20.74,+0.06,2,94.74,90.62
2017/06/08,1000,20720,20.72,20.72,20.72,20.72,X0.00,1,84.21,88.48
