ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计,RSV,K9
2002/03/25,1000,109000,109.0,109.0,109.0,109.0,X0.00,1,100.00,50
2002/03/26,1000,116500,116.5,116.5,116.5,116.5,+7.50,1,100.00,50
2002/03/27,1000,124500,124.5,124.5,124.5,124.5,+8.00,1,100.00,50
2002/03/28,1000,133000,133.0,133.0,133.0,133.0,+8.50,1,100.00,50
2002/03/29,3146000,445127500,142.0,142.0,138.0,142.0,+9.00,3138,100.00,50
2002/04/01,5841000,857720500,142.0,151.0,140.5,146.5,+4.50,5036,97.02,50
2002/04/02,2014587,302828543,148.0,154.0,147.0,149.5,+3.00,1527,97.08,50
2002/04/03,1431643,207333143,146.5,149.5,142.0,148.0,-1.50,949,96.10,50
2002/04/04,1366000,191178000,146.0,146.0,138.0,139.0,-9.00,777,66.67,50
2002/04/08,719000,95432500,136.0,138.5,129.5,130.0,-9.00,527,36.00,45.33
2002/04/09,822000,108560500,128.0,138.0,128.0,132.5,+2.50,570,27.12,39.26
2002/04/10,562516,74585515,133.5,135.0,131.0,132.0,-0.50,375,15.38,31.30
2002/04/11,303000,40410000,132.0,135.0,131.0,133.0,+1.00,215,19.23,27.28
2002/04/12,569000,77951500,131.0,140.0,131.0,138.0,+5.00,393,38.46,31.01
2002/04/15,290000,38870000,138.0,138.0,132.0,132.5,-5.50,249,17.31,26.44
2002/04/16,212000,28011500,132.5,135.0,131.0,131.5,-1.00,132,16.28,23.06
2002/04/17,322000,42250500,134.0,134.0,129.0,129.0,-2.50,217,5.56,17.22
2002/04/18,703000,87580000,128.0,128.0,122.0,122.0,-7.00,433,0.00,11.48
2002/04/19,285000,34876000,122.0,124.0,120.0,120.5,-1.50,204,2.50,8.48
2002/04/22,172000,21078000,120.5,124.0,120.5,121.0,+0.50,143,5.00,7.32
2002/04/23,341000,41951000,120.5,124.0,120.0,124.0,+3.00,217,20.00,11.55
2002/04/24,187000,22870500,124.0,124.0,121.5,122.0,-2.00,129,10.00,11.03
2002/04/25,166062,20033022,122.5,122.5,120.0,120.5,-1.50,137,2.78,8.28
2002/04/26,225000,27473000,123.0,124.0,120.5,123.0,+2.50,133,20.00,12.19
2002/04/29,73000,8827000,123.0,123.0,120.0,121.0,-2.00,54,7.14,10.51
2002/04/30,158000,19076000,120.5,122.0,120.0,122.0,+1.00,115,25.00,15.34
2002/05/02,273217,33032337,121.0,123.0,120.0,120.0,-2.00,206,0.00,10.23
2002/05/03,493062,60413900,120.0,124.0,120.0,124.0,+4.00,231,100.00,40.15
2002/05/06,354034,43183192,124.0,124.0,120.5,121.0,-3.00,181,25.00,35.10
2002/05/07,205202,25207811,121.0,124.0,121.0,124.0,+3.00,125,100.00,56.73
2002/05/08,720050,91102168,124.0,128.0,124.0,126.5,+2.50,291,81.25,64.90
2002/05/09,544149,68920753,128.0,129.0,125.0,125.0,-1.50,218,55.56,61.79
2002/05/10,218000,27147500,123.5,128.0,122.0,127.0,+2.00,138,77.78,67.12
2002/05/13,44000,5531500,127.0,127.0,125.0,126.0,-1.00,37,66.67,66.97
2002/05/14,48050,5998766,126.0,126.0,123.5,123.5,-2.50,43,38.89,57.61
2002/05/15,260000,32766500,124.0,127.0,124.0,127.0,+3.50,146,77.78,64.34
2002/05/16,211041,26227179,125.5,125.5,123.0,123.0,-4.00,91,29.41,52.69
2002/05/17,436000,53884000,123.5,124.5,123.0,123.5,+0.50,158,31.25,45.55
2002/05/20,116030,14206184,123.5,123.5,122.0,122.5,-1.00,81,7.14,32.75
2002/05/21,147009,17986096,123.0,123.0,122.0,122.0,-0.50,83,0.00,21.83
2002/05/22,147000,17996500,122.0,123.0,121.5,122.0,0.00,73,7.69,17.11
2002/05/23,393000,45965000,123.0,123.0,113.5,113.5,-8.50,183,0.00,11.41
2002/05/24,322000,36174000,110.0,114.0,110.0,113.5,0.00,193,20.59,14.47
2002/05/27,84193,9591292,113.0,118.0,113.0,118.0,+4.50,64,47.06,25.34
2002/05/28,125033,14303373,117.0,117.0,113.0,113.5,-4.50,63,22.58,24.42
2002/05/29,196110,22160920,113.0,114.0,112.0,112.0,-1.50,89,13.79,20.88
2002/05/30,321000,34984000,112.0,113.0,106.0,107.5,-4.50,182,8.57,16.78
2002/05/31,483000,52125500,106.5,112.0,106.5,112.0,+4.50,159,35.29,22.95
2002/06/03,58126,6353539,108.5,112.0,108.5,109.0,-3.00,58,17.65,21.18
2002/06/04,80000,8695000,108.0,110.0,107.5,109.0,0.00,42,17.65,20.00
2002/06/05,21000,2308500,111.0,111.0,109.0,110.0,+1.00,18,33.33,24.44
2002/06/06,68000,7472000,109.5,110.0,109.0,110.0,0.00,37,33.33,27.40
2002/06/07,92000,10073500,108.5,110.0,108.0,108.0,-2.00,57,18.18,24.33
2002/06/10,36000,3923500,108.0,110.0,108.0,110.0,+2.00,22,50.00,32.89
2002/06/11,86000,9407000,110.0,110.0,108.5,109.0,-1.00,40,42.86,36.22
2002/06/12,108000,11791500,109.0,111.0,108.0,111.0,+2.00,49,81.82,51.42
2002/06/13,76000,8388500,110.0,112.0,110.0,112.0,+1.00,35,100.00,67.61
2002/06/14,29000,3166500,111.0,111.0,108.0,109.0,-3.00,25,33.33,56.18
2002/06/17,30000,3267500,110.0,110.0,108.0,108.0,-1.00,23,0.00,37.45
2002/06/18,87000,9369500,110.0,110.0,106.0,107.0,-1.00,42,16.67,30.53
2002/06/19,179077,18921696,107.0,109.0,103.5,108.0,+1.00,75,52.94,38.00
2002/06/20,15146,1607688,105.0,108.0,105.0,108.0,0.00,15,52.94,42.98
2002/06/21,19000,2025500,106.0,107.0,105.0,107.0,-1.00,13,41.18,42.38
2002/06/24,28000,2927000,105.0,105.0,104.0,105.0,-2.00,17,17.65,34.13
