盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,12.6,8.57,10.5,0,0,0,2017,1.95,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,10.4,3.7,6.96,0,0,0,2016,0.04,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,4.08,1.56,2.04,0,0,0,2015,-3.13,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,4.23,1.16,2.28,0,0,0,2014,-2.06,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,6.24,3.94,4.56,0,0,0,2013,-1.34,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,6.25,4.11,5.04,0,0,0,2012,-0.18,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7.12,4.1,5.12,0,0,0,2011,0.14,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,11.05,4.5,7.7,0,0,0,2010,0.93,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,12.55,6.81,8.93,0,0,0,2009,1.1,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,11.5,4.2,7.15,0,0,0,2008,-2.27,0,0,0
2008,0,0,0,0,0,0,0,-,-,-,-,-,-,2008,24.3,3.99,10.9,0,0,0,2007,1.21,0,0,0
2007,0,0,0,0,0,0,0,-,-,-,-,-,-,2007,10.35,7.63,8.74,0,0,0,2006,1.31,0,0,0
2006,0,0,0,0,0,0,0,-,-,-,-,-,-,2006,8.27,3.6,4.93,0,0,0,2005,-1.07,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,9.4,2.91,5.59,0,0,0,2004,-2.31,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,13,6.15,9,0,0,0,2003,0.78,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,7.15,2.95,4.99,0,0,0,2002,-3.58,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,7.5,1.01,3.38,0,0,0,2001,-0.95,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,2.93,0.7,1.38,0,0,0,2000,-1.32,0,0,0
2000,0,0,0,0,0,0,0,-,-,-,-,-,-,2000,11.05,1.15,4.56,0,0,0,1999,-2.21,0,0,0
1999,0,0,0,0,0,0,0,-,-,0,0,0,-,1999,12.9,5.4,8.6,0,0,0,1998,-0.02,0,0,0
1998,0,0,0,1,0,1,1,-,-,0,0,0,-,1998,47.5,12.65,23,0,4.35,4.35,1997,1.11,0,90.1,90.1
1997,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,1997,43.3,22.2,30.2,0,4.96,4.96,1996,1.17,0,128,128
1996,0,0,0,1,0,1,1,-,-,0,0,0,-,1996,29,20.3,24.5,0,4.09,4.09,1995,1.01,0,99.1,99.1
1995,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,1.12,0,0,0
1994,0,0,0,1.8,0.42,2.22,2.22,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0,0,0,7,0,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0,0,0,0.47,0.02,0.49,0.49,,,,,,,平均,13.6,5.8,8.7,0,0.6,0.6,平均,-0.36,0,13.2,13.2
累計,0,0,0,12.3,0.42,12.7,12.7,,,,,,,累計,,,,,,,累計,-8.57,,,
