盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.3,0,0.3,0,0,0,0.3,0.23,0,-,-,-,-,2018,16.2,11.55,12.6,2.38,0,2.38,2017,0.8,37.5,0,37.5
2017,0.4,0,0.4,0,0,0,0.4,0.3,0,-,-,-,-,2017,13.8,12.05,12.9,3.1,0,3.1,2016,0.86,46.5,0,46.5
2016,0.4,0,0.4,0,0,0,0.4,0.3,0,-,-,-,-,2016,13.8,10.7,11.9,3.37,0,3.37,2015,0.77,51.9,0,51.9
2015,0.3,0,0.3,0,0,0,0.3,0.23,0,1.22,2.84,0.01,0,2015,15.1,9.2,12,2.5,0,2.5,2014,0.57,52.6,0,52.6
2014,1.3,0,1.3,0,0,0,1.3,0.98,0,1.19,2.73,0.01,0,2014,18.8,12.8,15.4,8.43,0,8.43,2013,0.58,224,0,224
2013,0.4,0,0.4,0,0,0,0.4,0.3,0,1.02,2.72,0.01,0,2013,19,11,13.9,2.87,0,2.87,2012,0.5,80,0,80
2012,0.6,0,0.6,0,0,0,0.6,0.45,0,1.96,2.74,0.02,0,2012,14.4,10.1,11.8,5.08,0,5.08,2011,0.95,63.2,0,63.2
2011,0.4,0,0.4,0,0,0,0.4,0.3,0,1.65,2.74,0.02,0,2011,21.2,9.8,15.5,2.58,0,2.58,2010,0.8,50,0,50
2010,0.6,0,0.6,0,0,0,0.6,0.45,0,2.44,3.02,0.02,0,2010,28.4,15.4,20.4,2.94,0,2.94,2009,1.07,56.1,0,56.1
2009,0.1,0,0.1,0,0,0,0.1,0.08,0,0.31,0.84,0,0,2009,25.9,7.46,12.3,0.81,0,0.81,2008,0.49,20.4,0,20.4
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,28.9,6.58,16.2,0,0,0,2007,-0.45,0,0,0
2007,0.12,0,0.12,0,0,0,0.12,-,-,0,0,0,-,2007,40.5,8.3,26,0.46,0,0.46,2006,-0.14,-85.7,0,-85.7
2006,0.2,0,0.2,0.3,0,0.3,0.5,-,-,0.99,2.7,0.01,-,2006,8.99,6.5,7.35,2.72,4.08,6.8,2005,0.5,40,60,100
2005,0.6,0,0.6,0,0,0,0.6,-,-,0.78,2.7,0.01,-,2005,9.6,7,8.51,7.05,0,7.05,2004,0.4,150,0,150
2004,0.5,0,0.5,0.5,0,0.5,1,-,-,1.8,2.7,0.02,-,2004,13.9,8.8,10.9,4.6,4.6,9.2,2003,0.96,52.1,52.1,104
2003,0.2,0,0.2,1.1,0,1.1,1.3,-,-,2.03,2.7,0.02,-,2003,13.6,9.9,11.5,1.73,9.53,11.3,2002,1.2,16.7,91.7,108
2002,2,0,2,0,0,0,2,-,-,0,0,0,-,2002,19.8,9.45,13.1,15.2,0,15.2,2001,1,200,0,200
2001,0.2,0,0.2,2,0,2,2.2,-,-,0,0,0,-,2001,28.6,7.7,16.2,1.23,12.3,13.6,2000,6.19,3.2,32.3,35.5
2000,0,0,0,1.5,0,1.5,1.5,-,-,-,-,-,-,2000,56,19.1,31.7,0,4.73,4.73,1999,1.82,0,82.4,82.4
1999,0,0,0,1.2,0,1.2,1.2,-,-,0,0,0,-,1999,42.2,22.1,29.2,0,4.12,4.12,1998,1.43,0,83.9,83.9
1998,0,0,0,1,0,1,1,-,-,0,0,0,-,1998,52.5,27.8,40.6,0,2.46,2.46,1997,1.18,0,84.7,84.7
1997,0,0,0,0.8,0.1,0.9,0.9,-,-,0,0,0,-,1997,29.1,22.4,25.6,0,3.51,3.51,1996,0.55,0,164,164
1996,0.4,0,0.4,0,0,0,0.4,-,-,0,0,0,-,-,-,-,-,-,-,-,1995,0.56,71.7,0,71.7
1995,0.5,0,0.5,0.5,0,0.5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,0.5,0,0.5,0.5,0,0.5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0,0,0,1,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.39,0,0.39,0.4,0,0.4,0.79,,,,,,,平均,24.1,12.1,17.1,3,2.1,5.1,平均,0.98,49.1,28.3,77.4
累計,10,0,10,10.4,0.1,10.5,20.5,,,,,,,累計,,,,,,,累計,22.6,,,
