盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0.3,0.3,0,0,0,0.3,0.45,0,-,-,-,-,2018,23.35,15.6,17.9,1.68,0,1.68,2017,-0.04,-750,0,-750
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,20.4,11.6,14.7,0,0,0,2016,-1.01,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,16.1,9.7,11.8,0,0,0,2015,-17.36,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,24.65,7.98,15,0,0,0,2014,-11.92,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,35.6,17.45,27.1,0,0,0,2013,-10.76,0,0,0
2013,0.5,0,0.5,0,0,0,0.5,0.76,0,0,0,0,0,2013,62.6,24.1,45.3,1.1,0,1.1,2012,-2.35,-21.3,0,-21.3
2012,0.5,0,0.5,0,0,0,0.5,0.75,0,6.1,1.45,0.51,0,2012,90.8,46.05,67.1,0.75,0,0.75,2011,2.81,17.8,0,17.8
2011,5.49,0,5.49,0.1,0.4,0.5,5.99,7.83,1.42,15.3,0.57,1.1,0,2011,299.5,50.9,156,3.51,0.32,3.83,2010,19.76,27.8,2.5,30.3
2010,10,0,10,0,0,0,10,13.3,0,18.7,0.63,1.22,0,2010,404.5,214,313,3.19,0,3.19,2009,22.75,44,0,44
2009,5.48,0,5.48,0,1.37,1.37,6.85,6.34,15.9,0,0,0.3,0,2009,518,180,362,1.51,0.38,1.89,2008,11.32,48.4,12.1,60.5
2008,0.47,0,0.47,0.27,0.2,0.47,0.93,-,-,0,0,0.02,0,-,-,-,-,-,-,-,2007,9.02,5.2,5.2,10.3
平均,2.04,0.03,2.07,0.03,0.18,0.21,2.28,,,,,,,平均,150,57.7,103,1.2,0.1,1.2,平均,2.02,-57.1,1.8,-55.3
累計,22.4,0.3,22.7,0.37,1.97,2.33,25.1,,,,,,,累計,,,,,,,累計,22.2,,,
