盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.6,0,0.6,0,0,0,0.6,3.41,0,-,-,-,-,2018,21.9,14.95,17.7,3.39,0,3.39,2017,0.9,66.7,0,66.7
2017,0.7,0,0.7,0,0,0,0.7,3.98,0,-,-,-,-,2017,27.2,19.45,21.9,3.19,0,3.19,2016,1.06,66,0,66
2016,1,0,1,0,0,0,1,5.68,0,-,-,-,-,2016,23,17.3,19.4,5.15,0,5.15,2015,1.66,60.2,0,60.2
2015,1,0,1,0,0,0,1,5.68,0,10,1.16,0.1,0,2015,26.6,17,22.3,4.49,0,4.49,2014,1.51,66.2,0,66.2
2014,1.1,0,1.1,0,0,0,1.1,6.25,0,11,1,0.11,0,2014,28.8,24,26.8,4.11,0,4.11,2013,1.93,57,0,57
2013,1.25,0,1.25,0,0,0,1.25,7.1,0,11,0.68,0.11,0,2013,29.8,24.95,27.1,4.61,0,4.61,2012,2.86,43.7,0,43.7
2012,1.5,0,1.5,0,0,0,1.5,8.52,0,13.2,0.75,0.13,0,2012,30.7,23.9,27,5.56,0,5.56,2011,3.1,48.4,0,48.4
2011,2.5,0,2.5,0,0,0,2.5,14.2,0,17.5,0.83,0.18,0,2011,37.2,24.4,30.7,8.15,0,8.15,2010,3.7,67.6,0,67.6
2010,3,0,3,0,0,0,3,17,0,21,0.68,0.21,0,2010,45.4,34.8,38.3,7.83,0,7.83,2009,5.42,55.4,0,55.4
2009,2.5,0,2.5,0,0,0,2.5,0,0,14.7,0.51,0.15,0,2009,45.1,21.45,35.1,7.12,0,7.12,2008,5.09,49.1,0,49.1
2008,3.5,0,3.5,1.75,0,1.75,5.25,-,-,26.1,0.79,0.26,0,2008,69,16.5,47,7.44,3.72,11.2,2007,6.84,51.2,25.6,76.8
2007,5,0,5,0,0,0,5,-,-,24.8,0.9,0.25,-,2007,79.9,42.8,56.6,8.83,0,8.83,2006,5.68,88,0,88
2006,3.2,0,3.2,2,0,2,5.2,-,-,22,0.75,0.22,-,2006,43.95,28.3,35.9,8.9,5.56,14.5,2005,7.27,44,27.5,71.5
2005,5,0,5,0,0,0,5,-,-,20.6,0.88,0.21,-,2005,43.2,24.2,34.7,14.4,0,14.4,2004,5.82,85.9,0,85.9
2004,1,0,1,1.25,0,1.25,2.25,-,-,8.24,0.71,0.08,-,2004,44.6,19.1,31.3,3.19,3.99,7.19,2003,3.24,30.9,38.6,69.4
2003,0.5,0,0.5,0,0.85,0.85,1.35,-,-,4.23,0.8,0.04,-,2003,27.5,10.1,16.4,3.05,5.18,8.23,2002,1.6,31.3,53.1,84.4
2002,0.5,0,0.5,0,0.5,0.5,1,-,-,0,0,0,-,2002,14.65,6.8,8.72,5.73,5.73,11.5,2001,1.5,33.3,33.3,66.7
2001,0.8,0,0.8,0,0,0,0.8,-,-,0,0,0,-,2001,9.6,5.2,6.89,11.6,0,11.6,2000,1.53,52.3,0,52.3
2000,0,0,0,0.2,0.3,0.5,0.5,-,-,0,0,0,-,2000,15.3,5.35,9.53,0,5.24,5.24,1999,-0.11,0,-454,-454
1999,0,0,0,0.32,0.18,0.5,0.5,-,-,0,0,0,-,1999,19.5,9.69,13.1,0,3.8,3.8,1998,0.45,0,111,111
1998,0,0,0,0.5,0.5,1,1,-,-,0,0,0,-,1998,18.89,10.65,15.4,0,6.5,6.5,1997,1,0,100,100
1997,0.5,0,0.5,0,0.5,0.5,1,-,-,0,0,0,-,1997,28.5,15.6,21.6,2.32,2.32,4.64,1996,0.61,82,82,164
1996,0.5,0,0.5,0,0.7,0.7,1.2,-,-,0,0,0,-,1996,29.3,21.8,25.2,1.99,2.78,4.76,1995,1.64,30.5,42.7,73.2
1995,0,0,0,0.5,1,1.5,1.5,-,-,0,0,0,-,1995,43,24,31.2,0,4.81,4.81,1994,1.26,0,119,119
1994,0,0,0,0,0,0,0,-,-,0,0,0,-,1994,48.8,28.4,36.6,0,0,0,1993,-0.22,0,0,0
1993,0,0,0,1,0.5,1.5,1.5,-,-,0,0,0,-,1993,49.7,28.6,37.1,0,4.04,4.04,1992,1.44,0,104,104
1992,1,0,1,0,1,1,2,-,-,-,-,-,-,1992,91,32.5,58.3,1.71,1.71,3.43,1991,3.11,32.1,32.1,64.3
1991,0,0,0,1,1.5,2.5,2.5,-,-,0,0,0,-,1991,85,24.5,64.4,0,3.88,3.88,1990,1.69,0,148,148
1990,1,0,1,0,1.35,1.35,2.35,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
平均,1.3,0,1.3,0.29,0.31,0.6,1.9,,,,,,,平均,38.5,20.6,29.2,4.4,2.1,6.5,平均,2.56,40.8,16.5,57.3
累計,37.7,0,37.7,8.52,8.87,17.4,55,,,,,,,累計,,,,,,,累計,71.6,,,
