盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,4.6,0,4.6,0,0,0,4.6,6.9,0,-,-,-,-,2018,125.5,76.5,91.4,5.03,0,5.03,2017,5.86,78.5,0,78.5
2017,4,0,4,0,0,0,4,6,0,-,-,-,-,2017,82.9,53.5,66,6.06,0,6.06,2016,5.23,76.5,0,76.5
2016,3,0,3,0,0,0,3,4.5,0,-,-,-,-,2016,55.4,38.5,45.6,6.58,0,6.58,2015,4.08,73.5,0,73.5
2015,2.6,0,2.6,0,0,0,2.6,3.9,0,20.7,3.96,0.04,0,2015,47,37,42.2,6.16,0,6.16,2014,3.5,74.3,0,74.3
2014,2,0,2,1.24,0,1.24,3.24,2.67,16.5,23,4.25,0.05,0,2014,57.9,43,49.9,4.01,2.48,6.49,2013,4.05,49.4,30.5,79.9
2013,3,0,3,0,0,0,3,4,0,21.3,3.93,0.04,0,2013,52.9,41,45.5,6.6,0,6.6,2012,4.06,73.9,0,73.9
2012,2.6,0,2.6,0,0,0,2.6,3.47,0,18.5,3.81,0.04,0,2012,42.1,32.4,38.4,6.77,0,6.77,2011,3.63,71.6,0,71.6
2011,4,0,4,0,0,0,4,5.34,0,28.4,4.37,0.06,0,2011,52.6,32.2,42.9,9.32,0,9.32,2010,4.87,82.1,0,82.1
2010,2.5,0,2.5,0,0,0,2.5,3.34,0,17.8,3.85,0.04,0,2010,51.8,31,40.6,6.16,0,6.16,2009,3.51,71.2,0,71.2
2009,1.5,0,1.5,0,0,0,1.5,2,0,10.7,3.74,0.02,0,2009,37.8,14.9,25.2,5.95,0,5.95,2008,2.36,63.6,0,63.6
2008,3,0,3,0,0,0,3,-,-,19.2,3.98,0.04,0,-,-,-,-,-,-,-,2007,4.15,72.3,0,72.3
2007,1,0,1,1,0,1,2,-,-,11.2,3.16,0.02,-,-,-,-,-,-,-,-,2006,3.37,29.7,29.7,59.3
2006,1,0,1,0.5,0,0.5,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,2005,3,33.3,16.7,50
2005,2,0,2,2.5,0,2.5,4.5,-,-,-,-,-,-,-,-,-,-,-,-,-,2004,4.35,46,57.5,103
2004,1,0,1,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,2003,1.37,73,0,73
2003,1,0,1,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,2002,2.22,45,0,45
2001,0.5,0,0.5,0,0,0,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,-,-,-,-
平均,2.31,0,2.31,0.31,0,0.31,2.62,,,,,,,平均,60.6,40,48.8,6.3,0.2,6.5,平均,3.73,63.4,8.4,71.8
累計,39.3,0,39.3,5.24,0,5.24,44.5,,,,,,,累計,,,,,,,累計,59.6,,,
