盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.15,0,0.15,0,0,0,0.15,0.1,0,-,-,-,-,2018,42.4,18.95,27.9,0.54,0,0.54,2017,0.23,65.4,0,65.4
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,26.75,20.3,23.2,0,0,0,2016,-0.18,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,27.3,18.65,23.3,0,0,0,2015,-0.89,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,41.9,15.15,28.2,0,0,0,2014,-0.27,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,65.9,38,50.3,0,0,0,2013,0.04,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,56,43.1,51.3,0,0,0,2012,0.05,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,2011,-0.72,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,2010,-0.32,0,0,0
2006,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2005,-1.16,-,-,-
2005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2004,-0.97,-,-,-
2004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2003,0.37,-,-,-
平均,0.01,0,0.01,0,0,0,0.01,,,,,,,平均,43.4,25.7,34,0.1,0,0.1,平均,-0.35,8.2,0,8.2
累計,0.15,0,0.15,0,0,0,0.15,,,,,,,累計,,,,,,,累計,-3.82,,,
