盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.2,0,0.2,0,0,0,0.2,0.1,0,-,-,-,-,2018,102,35.7,65.6,0.31,0,0.31,2017,0.33,60.6,0,60.6
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,58.7,34.9,44.8,0,0,0,2016,-0.51,0,0,0
2016,0.5,0,0.5,0,0,0,0.5,0.26,0,-,-,-,-,2016,67.5,46.3,55,0.91,0,0.91,2015,1.05,47.6,0,47.6
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,99.5,42.5,71.3,0,0,0,2014,-0.41,0,0,0
2014,0,0.7,0.7,0.52,0.18,0.7,1.4,0.35,3.5,1.3,3.21,0.01,0,2014,125.5,54,85.7,0.82,0.82,1.63,2013,0.93,75.3,75.3,150
2013,0,0,0,0.58,0.02,0.6,0.6,0,2.4,1.16,1.86,0.01,0,2013,93,76.2,83,0,0.72,0.72,2012,1.56,0,38.5,38.5
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,2011,1.32,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,2010,-0.21,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,2009,-1.67,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,2008,-2.8,0,0,0
2008,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2007,-2.33,-,-,-
2007,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2006,-2.79,-,-,-
2006,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2005,-2.76,-,-,-
2005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2004,-2.84,-,-,-
2004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2003,-1.29,-,-,-
平均,0.05,0.05,0.09,0.07,0.01,0.09,0.18,,,,,,,平均,91,48.3,67.6,0.3,0.3,0.6,平均,-0.83,18.3,11.4,29.7
累計,0.7,0.7,1.4,1.1,0.2,1.3,2.7,,,,,,,累計,,,,,,,累計,-12.4,,,
