盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.3,0,1.3,0,0,0,1.3,3.12,0,-,-,-,-,2018,28.3,25.15,25.9,5.01,0,5.01,2017,1.86,69.9,0,69.9
2017,1,0,1,0,0,0,1,2.4,0,-,-,-,-,2017,26,22.5,24.3,4.11,0,4.11,2016,1.78,56.2,0,56.2
2016,1,0,1,0,0,0,1,2.4,0,-,-,-,-,2016,23.3,21,22.1,4.53,0,4.53,2015,1.12,89.3,0,89.3
2015,1,0,1,0,0,0,1,2.4,0,12.9,4.83,0.05,0,2015,24.8,19.2,22.5,4.44,0,4.44,2014,1.12,89.3,0,89.3
2014,1,0,1,0,0,0,1,2.4,0,12.9,4.9,0.05,0,2014,26.3,21.4,23.6,4.24,0,4.24,2013,1.11,90.1,0,90.1
2013,0.3,0,0.3,0,0,0,0.3,0.72,0,3.87,3.86,0.02,0,2013,26.5,20,22.3,1.35,0,1.35,2012,0.42,71.4,0,71.4
2012,0.5,0,0.5,0,0,0,0.5,1.2,0,6.45,15.6,0.03,0,2012,23.9,18.55,20.6,2.43,0,2.43,2011,0.17,294,0,294
2011,0.5,0,0.5,0,0,0,0.5,1.2,0,6.45,5.59,0.03,0,2011,27.35,18.4,22.5,2.22,0,2.22,2010,0.49,102,0,102
2010,0.58,0,0.58,0.92,0,0.92,1.5,1.27,20.3,17.7,3.93,0.07,0,2010,29.4,21.5,25,2.31,3.69,6,2009,2.07,27.9,44.6,72.5
2009,0.5,0,0.5,0.5,0,0.5,1,1.05,10.5,11.3,1.68,0.05,0,2009,27.95,11.4,21.4,2.34,2.34,4.68,2008,3.24,15.4,15.4,30.9
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,30.1,8.78,18.7,0,0,0,2007,0.12,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,33.7,13.4,19.4,0,0,0,2006,-0.67,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,16.65,9.7,11.8,0,0,0,2005,-0.37,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,13.2,7.89,9.57,0,0,0,2004,1,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,18.5,9.45,12.2,0,0,0,2003,0.64,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,12.35,5.95,8.87,0,0,0,2002,0.26,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,10.35,2.64,7.01,0,0,0,2001,-1.16,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,7.7,2.37,5.3,0,0,0,2000,-2.2,0,0,0
2000,0,0,0,0,0,0,0,-,-,0,0,0,-,2000,18.8,5.5,12.3,0,0,0,1999,-0.07,0,0,0
1999,0,0,0,0,0,0,0,-,-,0,0,0,-,1999,19.7,10.6,14.8,0,0,0,1998,-2.22,0,0,0
1998,0,0,0,0.25,0.5,0.75,0.75,-,-,0,0,0,-,1998,41.5,18,27.5,0,2.72,2.72,1997,0.35,0,214,214
1997,0,0,0,0.04,0.64,0.68,0.68,-,-,0,0,0,-,1997,39,25,31.3,0,2.17,2.17,1996,0.54,0,126,126
1996,0,0,0,0,0,0,0,-,-,0,0,0,-,1996,32.4,21.3,25.3,0,0,0,1995,-1.09,0,0,0
1995,0.5,0,0.5,0.1,0.7,0.8,1.3,-,-,0,0,0,-,1995,36.29,20,26.5,1.89,3.02,4.9,1994,1.54,32.6,52.1,84.7
1994,1.2,0,1.2,0,0,0,1.2,-,-,-,-,-,-,1994,42.4,30,34,3.53,0,3.53,1993,1.08,111,0,111
1993,1.1,0,1.1,0,0,0,1.1,-,-,0,0,0,-,1993,44,31.3,35.8,3.08,0,3.08,1992,1.26,87.3,0,87.3
1992,1.2,0,1.2,0,0,0,1.2,-,-,0,0,0,-,1992,52,34.9,42.6,2.82,0,2.82,1991,0.88,137,0,137
1991,0,0,0,1.7,0,1.7,1.7,-,-,0,0,0,-,1991,70,40.79,53.6,0,3.17,3.17,1990,1.95,0,87.2,87.2
1990,0.6,0,0.6,1,0,1,1.6,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,1.6,0,1.6,0,0,0,1.6,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,0,0,0,1.6,0,1.6,1.6,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,1.5,0,1.5,0,0,0,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
1986,1.3,0,1.3,0,0,0,1.3,-,-,-,-,-,-,-,-,-,-,-,-,-,1985,-,-,-,-
1985,1.1,0,1.1,0,0,0,1.1,-,-,-,-,-,-,-,-,-,-,-,-,-,1984,-,-,-,-
1984,1.3,0,1.3,0,0.2,0.2,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1983,-,-,-,-
平均,0.55,0,0.55,0.17,0.06,0.23,0.78,,,,,,,平均,28.7,17.7,22.4,1.6,0.6,2.2,平均,0.54,45.5,19.3,64.7
累計,19.1,0,19.1,6.11,2.04,8.15,27.2,,,,,,,累計,,,,,,,累計,15.2,,,
