盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.8,0.2,2,0,0,0,2,5.33,0,-,-,-,-,2018,43,38.8,40.7,4.92,0,4.92,2017,1.93,104,0,104
2017,1.5,0,1.5,0,0,0,1.5,4,0,-,-,-,-,2017,47,39.25,42.6,3.52,0,3.52,2016,2.47,60.7,0,60.7
2016,2.5,0,2.5,0,0,0,2.5,6.66,0,-,-,-,-,2016,51.3,44.65,47.2,5.3,0,5.3,2015,3.35,74.6,0,74.6
2015,2,0,2,0.5,0,0.5,2.5,5.07,12.7,12.5,1.73,0.02,0,2015,57.2,41.8,50.9,3.93,0.98,4.91,2014,2.84,70.4,17.6,88
2014,1.65,0.35,2,0,0,0,2,5.07,0,8.97,1.45,0.01,0,2014,71.9,52.3,58,3.45,0,3.45,2013,2.44,82,0,82
2013,1.5,0.3,1.8,0,0,0,1.8,4.57,0,3.29,0.74,0.01,0,2013,59.5,40.15,46.7,3.86,0,3.86,2012,1.75,103,0,103
2012,2,0,2,0,0,0,2,5.07,0,7.35,1.33,0.02,0,2012,46,37.9,40.9,4.89,0,4.89,2011,2.18,91.7,0,91.7
2011,1.8,0,1.8,0,0,0,1.8,4.57,0,0,0,0,0,2011,59.6,37.5,44.3,4.06,0,4.06,2010,2.5,72,0,72
2010,1.5,0,1.5,0,0,0,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,2009,-,-,-,-
2009,1.5,0,1.5,0,0,0,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,2008,-,-,-,-
2008,2,0,2,0,0,0,2,-,-,-,-,-,-,-,-,-,-,-,-,-,2007,-,-,-,-
2007,2,0,2,0,0,0,2,-,-,-,-,-,-,-,-,-,-,-,-,-,2006,-,-,-,-
2006,2,0,2,0,0,0,2,-,-,-,-,-,-,-,-,-,-,-,-,-,2005,-,-,-,-
2005,1.5,0,1.5,0,0.5,0.5,2,-,-,-,-,-,-,-,-,-,-,-,-,-,2004,-,-,-,-
2004,1.5,0,1.5,0,0,0,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,2003,-,-,-,-
2003,1.5,0,1.5,0,0,0,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,2002,-,-,-,-
2002,1.5,0,1.5,0,0,0,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,2001,-,-,-,-
2001,1.5,0,1.5,0,0,0,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,-,-,-,-
2000,1,0,1,0,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,-,-,-,-
1999,0.3,0,0.3,0.7,1,1.7,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,-,-,-,-
1998,0.5,0,0.5,0.5,1.5,2,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,-,-,-,-
1997,1,0,1,0,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,-,-,-,-
1996,1,0,1,0,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,-,-,-,-
1995,1,0,1,1,0,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,1,0,1,1,0,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,1,0,1,1,0,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
1992,1,0,1,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1991,-,-,-,-
1991,0,0,0,3.82,0,3.82,3.82,-,-,-,-,-,-,-,-,-,-,-,-,-,1990,-,-,-,-
1990,0.5,0,0.5,3.7,0,3.7,4.2,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0,0,0,8.3,0,8.3,8.3,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
平均,1.32,0.03,1.35,0.68,0.2,0.88,2.23,,,,,,,平均,54.4,41.5,46.4,4.2,0.1,4.4,平均,2.43,82.2,2.2,84.4
累計,39.6,0.85,40.4,20.5,6,26.5,66.9,,,,,,,累計,,,,,,,累計,19.5,,,
