盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.35,0,1.35,0,0,0,1.35,26.6,0,-,-,-,-,2018,23.3,19.25,21.2,6.36,0,6.36,2017,2.69,50.2,0,50.2
2017,1.32,0,1.32,0,0,0,1.32,26,0,-,-,-,-,2017,25.85,15.05,20.5,6.45,0,6.45,2016,2.21,59.7,0,59.7
2016,0.55,0,0.55,0,0,0,0.55,10.8,0,-,-,-,-,2016,15.9,9.3,11.9,4.61,0,4.61,2015,1.1,50,0,50
2015,0.6,0,0.6,0,0,0,0.6,11.8,0,21.8,0.74,2.95,0,2015,15.85,8.45,12.1,4.96,0,4.96,2014,1.51,39.7,0,39.7
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,16.7,7.28,12.1,0,0,0,2013,0.36,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,8.35,6.13,6.99,0,0,0,2012,-1.32,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,9.25,5.9,6.99,0,0,0,2011,-1.74,0,0,0
2011,0.5,0,0.5,0.2,0,0.2,0.7,9.64,38.6,25.3,0.68,3.6,0,2011,22.25,5.58,12.5,3.99,1.59,5.58,2010,1.94,25.8,10.3,36.1
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,22.45,14.1,18.5,0,0,0,2009,-0.94,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,21.2,5.51,13.9,0,0,0,2008,-1.7,0,0,0
2008,0.1,0,0.1,0.8,0,0.8,0.9,-,-,29.3,0.61,0,21.9,2008,35.75,4.81,18.9,0.53,4.22,4.75,2007,3.11,3.2,25.7,28.9
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,46.4,11.85,19.8,0,0,0,2006,-10.78,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,35.7,15.7,22.6,0,0,0,2005,-2.12,0,0,0
2005,1.5,0,1.5,0.5,0,0.5,2,-,-,54.2,0.71,1.52,-,2005,37.2,27.2,32,4.69,1.56,6.25,2004,3.3,45.5,15.2,60.6
2004,2,0,2,1,0,1,3,-,-,67.5,0.9,0.51,-,2004,53.5,30.3,39.5,5.07,2.53,7.6,2003,3.63,55.1,27.5,82.6
2003,1.5,0,1.5,2,0,2,3.5,-,-,66.6,0.9,1,-,2003,52.5,34.9,42.2,3.55,4.74,8.29,2002,4.53,33.1,44.2,77.3
2002,0.8,0,0.8,1,0.2,1.2,2,-,-,0,0,0,-,2002,86,37.5,58.5,1.37,2.05,3.42,2001,2.2,36.4,54.5,90.9
2001,1,0,1,2,0.5,2.5,3.5,-,-,0,0,0,-,2001,55.5,24.5,37.8,2.64,6.61,9.26,2000,4.27,23.4,58.5,82
2000,0.5,0,0.5,1.5,0.5,2,2.5,-,-,0,0,0,-,2000,174,32.7,94.2,0.53,2.12,2.65,1999,2.75,18.2,72.7,90.9
1999,1,0,1,1,0.5,1.5,2.5,-,-,0,0,0,-,1999,134,39,71,1.41,2.11,3.52,1998,2.23,44.8,67.3,112
1998,0.5,0,0.5,1.5,1,2.5,3,-,-,0,0,0,-,1998,83.5,37.5,53.8,0.93,4.65,5.58,1997,3.45,14.5,72.5,87
1997,0.5,0,0.5,1.5,1,2.5,3,-,-,0,0,0,-,1997,95,49.3,72.5,0.69,3.45,4.14,1996,3.59,13.9,69.6,83.6
1996,0.5,0,0.5,4.5,0,4.5,5,-,-,0,0,0,-,1996,59.5,36.5,46.2,1.08,9.75,10.8,1995,7.23,6.9,62.2,69.1
1995,0,0,0,6,0,6,6,-,-,0,0,0,-,-,-,-,-,-,-,-,1994,9.25,0,64.8,64.8
1994,0,0,0,4,0,4,4,-,-,0,-,0,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0,0,0,3,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.55,0,0.55,1.17,0.14,1.32,1.86,,,,,,,平均,49.1,20.8,32.4,2.1,2,4.1,平均,1.7,21.7,26.9,48.6
累計,14.2,0,14.2,30.5,3.7,34.2,48.4,,,,,,,累計,,,,,,,累計,40.8,,,
