盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1,0,1,1,0,1,2,2.26,22.6,-,-,-,-,2018,61.7,55.1,58.9,1.7,1.7,3.39,2017,3.37,29.7,29.7,59.3
2017,2.8,0,2.8,0,0,0,2.8,6.33,0,-,-,-,-,2017,60.4,51,54.2,5.17,0,5.17,2016,2.71,103,0,103
2016,3.5,0,3.5,0,0,0,3.5,7.91,0,-,-,-,-,2016,65,51,57,6.14,0,6.14,2015,3.99,87.7,0,87.7
2015,4.2,0,4.2,0,0,0,4.2,9.49,0,10.1,0.98,0.5,0,2015,83.9,50.7,69.1,6.07,0,6.07,2014,4.57,91.9,0,91.9
2014,3.3,0,3.3,0,0,0,3.3,7.46,0,7.93,0.9,0.4,0,2014,75,60.7,70.1,4.71,0,4.71,2013,3.92,84.2,0,84.2
2013,2.8,0,2.8,0,0,0,2.8,6.33,0,6.73,1.01,0.34,0,2013,62.9,48.7,54.9,5.1,0,5.1,2012,2.96,94.6,0,94.6
2012,3,0,3,0,0,0,3,6.78,0,7.21,1.08,0.36,0,2012,49.6,39.3,45.6,6.58,0,6.58,2011,2.95,102,0,102
2011,2.5,0,2.5,0,0,0,2.5,5.65,0,6.01,1.03,0.3,0,2011,45.3,35.65,40.2,6.23,0,6.23,2010,2.58,96.9,0,96.9
2010,2.8,0,2.8,0,0,0,2.8,6.33,0,6.73,0.9,0.34,0,2010,42.45,33.15,37.9,7.39,0,7.39,2009,3.31,84.6,0,84.6
2009,2.7,0,2.7,0,0,0,2.7,6.1,0,6.49,0.64,0.32,0,2009,44.1,30.55,40,6.75,0,6.75,2008,4.46,60.5,0,60.5
2008,2.4,0,2.4,0.3,0,0.3,2.7,-,-,6.17,0.9,0.09,1.29,2008,56.2,24.95,38.5,6.23,0.78,7.01,2007,3.14,76.4,9.6,86
2007,2.47,0,2.47,0.3,0,0.3,2.77,-,-,6.11,0.91,0.09,-,2007,45.25,28.7,34.3,7.21,0.88,8.09,2006,3.19,77.4,9.4,86.8
2006,2.69,0,2.69,0.3,0,0.3,2.99,-,-,6.37,0.89,0.09,-,2006,29.5,24.5,26.8,10,1.12,11.2,2005,3.52,76.4,8.5,84.9
2005,2,0,2,0.4,0,0.4,2.4,-,-,0,0,0.05,-,2005,29.7,21.4,25.2,7.93,1.59,9.52,2004,2.74,73,14.6,87.6
2004,1.38,0,1.38,0,0,0,1.38,-,-,0,0,0.08,-,2004,23,15,18,7.65,0,7.65,2003,1.57,87.9,0,87.9
2003,1,0,1,0,0,0,1,-,-,0,0,0.06,-,2003,16.6,12,13,7.68,0,7.68,2002,1.11,90.1,0,90.1
2002,0.85,0,0.85,0,0,0,0.85,-,-,0,0,0,-,2002,15,9,12.2,6.95,0,6.95,2001,1.04,81.7,0,81.7
2001,0.5,0,0.5,0.4,0,0.4,0.9,-,-,0,0,0,-,2001,14,7.8,10.6,4.73,3.78,8.51,2000,1.33,37.6,30.1,67.7
2000,0.5,0,0.5,0.5,0,0.5,1,-,-,0,0,0,-,2000,19.7,10.65,14.1,3.54,3.54,7.07,1999,1.27,39.4,39.4,78.7
1999,0,0,0,1.2,0,1.2,1.2,-,-,0,0,0,-,1999,17.5,12.6,14.2,0,8.47,8.47,1998,1.31,0,91.6,91.6
1998,0,0,0,1.2,0,1.2,1.2,-,-,0,0,0,-,-,-,-,-,-,-,-,1997,1.66,0,72.3,72.3
1997,0,0,0,1,0,1,1,-,-,0,-,0,-,-,-,-,-,-,-,-,1996,-,-,-,-
平均,1.93,0,1.93,0.3,0,0.3,2.23,,,,,,,平均,42.8,31.1,36.7,5.9,1.1,7,平均,2.7,70.2,14.5,84.8
累計,42.4,0,42.4,6.6,0,6.6,49,,,,,,,累計,,,,,,,累計,56.7,,,
