盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,40.45,14.05,21.8,0,0,0,2017,-1.08,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,26,5.08,9.7,0,0,0,2016,-1.94,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,12.2,7.7,9.12,0,0,0,2015,0.49,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,15.85,6.66,10.7,0,0,0,2014,-1.26,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,15.55,9,12,0,0,0,2013,-0.93,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11.5,4.18,5.32,0,0,0,2012,-1.15,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7.38,3.81,5.29,0,0,0,2011,-0.42,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,11.7,3.67,7.55,0,0,0,2010,0.52,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,19.9,10.3,13.4,0,0,0,2009,-2.42,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,12.8,2.9,6.04,0,0,0,2008,-2.05,0,0,0
2008,0,0,0,0.3,0,0.3,0.3,-,-,0.46,0.48,0,0.14,2008,15.35,2.36,8.78,0,3.42,3.42,2007,0.67,0,44.8,44.8
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,29,8.81,16,0,0,0,2006,-3.75,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,12.1,4.61,8.43,0,0,0,2005,-2.32,0,0,0
2005,0,0,0,0.84,0.36,1.2,1.2,-,-,4.99,2.52,0,-,2005,20.5,7.54,14.4,0,8.35,8.35,2004,1.44,0,83.7,83.7
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,23.5,11.85,16.6,0,0,0,2003,-2.47,0,0,0
2003,0,0,0,0.88,0.12,1,1,-,-,3.55,3.54,0,-,2003,19.5,12.2,15.1,0,6.61,6.61,2002,0.84,0,119,119
2002,0.2,0,0.2,2,0.5,2.5,2.7,-,-,0,0,0,-,2002,52,14.1,31,0.65,8.07,8.71,2001,3.22,6.2,77.6,83.9
2001,0,0,0,1.8,0.2,2,2,-,-,0,0,0,-,2001,52.5,19,36.4,0,5.5,5.5,2000,2.56,0,78.1,78.1
2000,0,0,0,1,0.5,1.5,1.5,-,-,0,0,0,-,2000,69,17.2,39.4,0,3.81,3.81,1999,1.96,0,76.5,76.5
1999,0,0,0,0.8,0.7,1.5,1.5,-,-,0,0,0,-,1999,50,24.2,30.2,0,4.97,4.97,1998,0.87,0,172,172
1998,0,0,0,0.8,0,0.8,0.8,-,-,0,0,0,-,-,-,-,-,-,-,-,1997,1.09,0,73.3,73.3
1997,0,0,0,1,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,-,-,-,-
1996,0,0,0,0.8,0,0.8,0.8,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,-,-,-,-
1995,0,0,0,0.65,0.5,1.15,1.15,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
1993,0,0,0,1,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.01,0,0.01,0.47,0.12,0.59,0.6,,,,,,,平均,25.8,9.46,15.9,0,2,2.1,平均,-0.29,0.3,34.5,34.8
累計,0.2,0,0.2,11.9,2.88,14.8,15,,,,,,,累計,,,,,,,累計,-6.13,,,
