盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.1,0,0.1,0,0,0,0.1,0.18,0,-,-,-,-,2018,9.36,6.6,7.53,1.33,0,1.33,2017,0.06,167,0,167
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,7.69,6.64,7.01,0,0,0,2016,-0.36,0,0,0
2016,0.15,0,0.15,0.15,0,0.15,0.3,0.26,2.63,-,-,-,-,2016,8.14,6.58,7.24,2.07,2.07,4.14,2015,0.2,75,75,150
2015,0.2,0,0.2,0.2,0,0.2,0.4,0.35,3.48,0.24,0.34,0,0,2015,13.8,6.57,9.38,2.16,2.16,4.32,2014,0.4,50.6,50.6,101
2014,0.41,0,0.41,0,0,0,0.41,0.72,0,0.67,3.16,0.01,0,2014,11.75,8.08,10.3,3.98,0,3.98,2013,0.12,343,0,343
2013,0.5,0,0.5,0.5,0,0.5,1,0.85,8.53,6.22,0.7,0.06,0,2013,16.1,10.4,13.6,3.67,3.67,7.34,2012,4.61,10.8,10.8,21.7
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,17.05,10,14.3,0,0,0,2011,-0.66,0,0,0
2011,0,0,0,0.08,0.42,0.5,0.5,0,1.49,0.1,0.9,0,0,2011,15.95,9.1,12.3,0,4.07,4.07,2010,0.06,0,833,833
2010,0.2,0,0.2,0,0.3,0.3,0.5,0.36,5.44,0.42,5.44,0,0,2010,18.75,11.4,14.2,1.41,2.12,3.53,2009,0.04,500,750,1250
2009,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,2009,16.75,10.2,13.5,0,3.7,3.7,2008,0.06,0,833,833
2008,0.5,0,0.5,0.2,0.3,0.5,1,-,-,0.81,0.77,0.01,0,2008,26.65,10.05,17.8,2.81,2.81,5.62,2007,0.64,78.1,78.1,156
2007,0.6,0,0.6,0.6,0,0.6,1.2,-,-,2.07,1.02,0.02,-,2007,26,15.3,19.9,3.02,3.02,6.04,2006,1.31,45.8,45.8,91.6
2006,0.3,0,0.3,0,0,0,0.3,-,-,0,0,0,-,2006,20.25,7.7,12,2.49,0,2.49,2005,-0.28,-107,0,-107
2005,0.3,0,0.3,0,0,0,0.3,-,-,0.26,-0.94,0,-,2005,9.55,7.21,8.18,3.67,0,3.67,2004,-0.18,-167,0,-167
2004,0.4,0,0.4,0.2,0,0.2,0.6,-,-,0.88,0.88,0.01,-,2004,11.75,6.5,8.52,4.7,2.35,7.04,2003,0.66,60.6,30.3,90.9
2003,0.5,0,0.5,0,0,0,0.5,-,-,1.37,0.94,0.01,-,2003,9,6,7.15,6.99,0,6.99,2002,0.93,53.8,0,53.8
2002,0,0,0,0.2,0.5,0.7,0.7,-,-,0,0,0,-,2002,9.4,4.99,7.38,0,9.48,9.48,2001,0.13,0,538,538
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,9.05,4,5.97,0,0,0,2000,0.6,0,0,0
2000,0,0,0,0.5,1,1.5,1.5,-,-,0,0,0,-,2000,20.5,6.65,11.5,0,13,13,1999,0.77,0,195,195
1999,0,0,0,1.2,1,2.2,2.2,-,-,0,0,0,-,1999,40,12.65,27.8,0,7.9,7.9,1998,2.04,0,108,108
1998,0,0,0,0.8,0.4,1.2,1.2,-,-,-,-,-,-,1998,38.2,22.2,28.6,0,4.2,4.2,1997,0.65,0,185,185
1997,0,0,0,0,0,0,0,-,-,0,0,0,-,1997,34.7,19.39,24.1,0,0,0,1996,0.15,0,0,0
1996,0.5,0,0.5,0.5,0,0.5,1,-,-,0,0,0,-,1996,28.9,21.4,23.9,2.1,2.1,4.19,1995,0.95,52.6,52.6,105
1995,0,0,0,1.8,0,1.8,1.8,-,-,0,0,0,-,1995,51.5,20.39,36.5,0,4.93,4.93,1994,2.01,0,89.5,89.5
1994,0.5,0,0.5,1,0.8,1.8,2.3,-,-,0,0,0,-,1994,79,46.4,60.1,0.83,2.99,3.83,1993,2.62,19.1,68.7,87.8
1993,0,0,0,0,0,0,0,-,-,0,0,0,-,1993,75,48.1,67.4,0,0,0,1992,2.4,0,0,0
1992,0,0,0,1.8,0.5,2.3,2.3,-,-,0,0,0,-,-,-,-,-,-,-,-,1991,2.27,0,102,102
1991,0,0,0,1.8,1.4,3.2,3.2,-,-,0,-,0,-,-,-,-,-,-,-,-,1990,-,-,-,-
平均,0.18,0,0.18,0.41,0.25,0.67,0.85,,,,,,,平均,24,13.2,18.3,1.6,2.7,4.3,平均,0.82,43.8,150,194
累計,5.16,0,5.16,11.5,7.12,18.7,23.8,,,,,,,累計,,,,,,,累計,22.2,,,
