盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2.5,0,2.5,0,0,0,2.5,5.23,0,-,-,-,-,2018,64.9,38.4,45.7,5.48,0,5.48,2017,3.55,70.4,0,70.4
2017,2,0,2,0,0,0,2,4.12,0,-,-,-,-,2017,64.9,33.85,43.2,4.63,0,4.63,2016,2.81,71.1,0,71.1
2016,2,0,2,0,0.2,0.2,2.2,4.04,4.04,-,-,-,-,2016,39.8,28.95,34.4,5.81,0.58,6.39,2015,3.61,55.4,5.5,60.9
2015,3,0,3,0,0,0,3,6.06,0,23.8,2.7,0.79,0,2015,51.5,28.9,42,7.14,0,7.14,2014,4.32,69.4,0,69.4
2014,2.5,0,2.5,0,0,0,2.5,5.1,0,27.1,2.7,0.9,0,2014,67.4,39.85,53.5,4.67,0,4.67,2013,4.96,50.4,0,50.4
2013,1.5,0,1.5,0,0,0,1.5,3.04,0,16.7,2.7,0.56,0,2013,67,34.2,45.4,3.3,0,3.3,2012,3.06,49,0,49
2012,1.8,0,1.8,0,0,0,1.8,3.64,0,15.9,2.83,0.53,0,2012,48.9,29.6,39,4.61,0,4.61,2011,2.8,64.3,0,64.3
2011,2.35,0,2.35,0,0.65,0.65,2.99,4.45,0,20.3,2.61,0.68,0,2011,78.5,26.2,53.7,4.37,1.21,5.58,2010,4.31,54.4,15.1,69.5
2010,1.21,0,1.21,0,0.73,0.73,1.94,2.06,0,9.83,2.7,0.33,0,2010,77.6,45.1,62.3,1.95,1.17,3.12,2009,2.24,54.2,32.5,86.7
2009,1.2,0,1.2,0,0,0,1.2,1.95,0,6.23,2.7,0.21,0,2009,64.9,11.55,32.5,3.7,0,3.7,2008,1.41,85.1,0,85.1
2008,0.35,0,0.35,0.35,0.35,0.7,1.05,-,-,8.31,2.7,0.09,1.85,2008,38,10.8,27.3,1.28,2.56,3.84,2007,2.11,16.6,33.2,49.8
2007,0.74,0,0.74,0.25,0.49,0.74,1.47,-,-,10,2.7,0.17,-,2007,74.5,22.25,49.9,1.48,1.48,2.96,2006,3.18,23.2,23.2,46.4
2006,2,0,2,1.35,0.65,2,3.99,-,-,12.7,2.77,0.21,-,2006,68.6,33.5,46.7,4.28,4.28,8.55,2005,4.88,40.9,40.9,81.8
2005,1,0,1,1.5,1,2.5,3.5,-,-,8.93,2.61,0.15,-,2005,68,36.5,49.7,2.01,5.03,7.04,2004,4.87,20.5,51.3,71.9
2004,1,0,1,1.38,0,1.38,2.38,-,-,4.81,2.7,0.06,-,2004,99,36.7,65.9,1.52,2.09,3.6,2003,3.61,27.7,38.1,65.8
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,71,42.2,55.6,0,0,0,2002,1.22,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,-,-,-,-,-,-,-,2001,-1.13,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,-,0,-,-,-,-,-,-,-,-,2000,-,-,-,-
平均,1.4,0,1.4,0.27,0.23,0.49,1.89,,,,,,,平均,65.3,31.2,46.7,3.5,1.2,4.7,平均,3.05,44.3,14.1,58.4
累計,25.1,0,25.1,4.82,4.07,8.89,34,,,,,,,累計,,,,,,,累計,51.8,,,
