盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.3,0,0.3,0,0,0,0.3,0.21,0,-,-,-,-,2018,30.4,18.2,22.6,1.33,0,1.33,2017,0.51,58.9,0,58.9
2017,2.2,0,2.2,0,0,0,2.2,1.52,0,-,-,-,-,2017,36.2,23.7,30.3,7.26,0,7.26,2016,2.71,81.1,0,81.1
2016,1.51,0,1.51,0,0,0,1.51,1.04,0,-,-,-,-,2016,35.85,21,27.1,5.56,0,5.56,2015,1.9,79.4,0,79.4
2015,2,0,2,0,0,0,2,1.4,0,5.66,3.41,0.07,0,2015,40.2,16,27.6,7.24,0,7.24,2014,2.38,84,0,84
2014,1.5,0,1.5,0,0,0,1.5,1.05,0,5.47,3.81,0.07,0,2014,51.5,33.5,39.4,3.81,0,3.81,2013,2.34,64.1,0,64.1
2013,1.5,0,1.5,0,0,0,1.5,0.93,0,4.84,3.69,0.04,0,2013,36.7,25.3,31.3,4.79,0,4.79,2012,2.21,67.9,0,67.9
2012,1,0,1,0,0,0,1,0.59,59.4,3.71,5.68,0.11,0,-,-,-,-,-,-,-,2011,1.1,90.9,0,90.9
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,2010,0.34,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,2009,-1.18,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,2008,-2.28,0,0,0
2008,0.5,0,0.5,0,0,0,0.5,-,-,1.54,3.17,0.05,0,-,-,-,-,-,-,-,2007,0.99,50.5,0,50.5
2007,0,0,0,0.9,0.3,1.2,1.2,-,-,2.44,5.31,0,-,-,-,-,-,-,-,-,2006,1.06,0,113,113
2006,0.3,0,0.3,0,0,0,0.3,-,-,0.81,3.28,0.02,-,-,-,-,-,-,-,-,2005,0.57,52.6,0,52.6
2005,0.5,0,0.5,0,0,0,0.5,-,-,1.36,4.17,0.04,-,-,-,-,-,-,-,-,2004,0.78,64.1,0,64.1
2004,0,0,0,0.8,0.2,1,1,-,-,1.96,4.98,0,-,-,-,-,-,-,-,-,2003,1.13,0,88.5,88.5
平均,0.75,0,0.75,0.11,0.03,0.15,0.9,,,,,,,平均,38.5,23,29.7,5,0,5,平均,0.97,46.2,13.4,59.7
累計,11.3,0,11.3,1.7,0.5,2.2,13.5,,,,,,,累計,,,,,,,累計,14.6,,,
