盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.6,0,1.6,0,0,0,1.6,8.45,0,-,-,-,-,2018,25.1,19.45,22.2,7.22,0,7.22,2017,2,80,0,80
2017,2.2,0,2.2,0,0,0,2.2,11.6,0,-,-,-,-,2017,25.45,19.1,21.9,10,0,10,2016,2.67,82.4,0,82.4
2016,1,0,1,0,0,0,1,5.28,0,-,-,-,-,2016,22.05,14.45,17.1,5.84,0,5.84,2015,1.31,76.3,0,76.3
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,17.45,10.75,14.3,0,0,0,2014,-0.07,0,0,0
2014,0.5,0,0.5,0.5,0,0.5,1,2.51,25.1,13,1.2,0.05,0,2014,25.1,11.55,16.5,3.03,3.03,6.06,2013,2.16,23.1,23.1,46.3
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,24.5,6.13,15.4,0,0,0,2012,-0.88,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,10.9,6.14,7.66,0,0,0,2011,-1.39,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,16.25,6.33,11.1,0,0,0,2010,0.05,0,0,0
2010,0.6,0,0.6,0,0,0,0.6,3.48,0,0,0,0.06,0,2010,20.1,11.5,14.9,4.04,0,4.04,2009,1.37,43.8,0,43.8
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,14.6,6.69,11.6,0,0,0,2008,-1.85,0,0,0
2008,0.3,0,0.3,0.3,0,0.3,0.6,-,-,0,0,0.02,0.18,2008,16.4,6.07,11,2.72,2.72,5.44,2007,0.76,39.5,39.5,78.9
2007,0.4,0,0.4,0.4,0,0.4,0.8,-,-,0,0,0.02,-,2007,19.45,12.35,15,2.66,2.66,5.32,2006,0.59,67.8,67.8,136
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,17.65,11.85,13.9,0,0,0,2005,-0.93,0,0,0
2005,0.4,0,0.4,0.6,0,0.6,1,-,-,0,0,0.02,-,2005,25.2,14,18,2.23,3.34,5.57,2004,1.23,32.5,48.8,81.3
2004,0.6,0,0.6,0,0,0,0.6,-,-,0,0,0.03,-,2004,37.2,21,26.5,2.27,0,2.27,2003,0.75,80,0,80
2003,0.2,0,0.2,1,0,1,1.2,-,-,0,0,0.01,-,2003,42.6,21,30.7,0.65,3.26,3.92,2002,1.07,18.7,93.5,112
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,41.9,16.3,28,0,0,0,2001,-0.66,0,0,0
2001,0.5,0,0.5,0.5,0,0.5,1,-,-,0,0,0,-,2001,31,9.8,17.5,2.86,2.86,5.71,2000,1.52,32.9,32.9,65.8
2000,0.5,0,0.5,0.7,0,0.7,1.2,-,-,0,0,0,-,2000,63.5,16.7,36.5,1.37,1.92,3.29,1999,1.71,29.2,40.9,70.2
1999,0,0,0,0,0,0,0,-,-,-,-,-,-,1999,54,20.8,35,0,0,0,1998,-0.32,0,0,0
1998,0,0,0,1,0,1,1,-,-,0,0,0,-,1998,40.1,17,27.7,0,3.61,3.61,1997,0.81,0,124,124
1997,1,0,1,0,0,0,1,-,-,0,0,0,-,1997,41.7,20.6,31.4,3.18,0,3.18,1996,0.54,185,0,185
1996,0,0,0,2.5,0,2.5,2.5,-,-,0,0,0,-,1996,52.5,31.5,38.5,0,6.49,6.49,1995,4.46,0,56.1,56.1
1995,0,0,0,2,0,2,2,-,-,-,-,-,-,1995,123,37.79,69.3,0,2.89,2.89,1994,4.41,0,45.4,45.4
1994,0,0,0,0,0,0,0,-,-,0,0,0,-,1994,129,30.5,70.9,0,0,0,1993,0.09,0,0,0
1993,0,0,0,0,0,0,0,-,-,0,0,0,-,1993,35.7,13.8,22,0,0,0,1992,-1.05,0,0,0
1992,0,0,0,0,0,0,0,-,-,0,0,0,-,1992,35,14.8,25.4,0,0,0,1991,-1.82,0,0,0
1991,0,0,0,2.02,0,2.02,2.02,-,-,0,0,0,-,1991,49.5,27.5,36.6,0,5.51,5.51,1990,3.18,0,63.4,63.4
1990,0,0,0,2,0,2,2,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,8,0,8,2,0,2,10,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,3,0,3,5,0,5,8,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,0,0,0,10,0,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
1986,2,0,2,0,0,0,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1985,-,-,-,-
平均,0.69,0,0.69,0.92,0,0.92,1.62,,,,,,,平均,37.7,16.3,25.2,1.7,1.4,3.1,平均,0.78,28.3,22.7,50.9
累計,22.8,0,22.8,30.5,0,30.5,53.3,,,,,,,累計,,,,,,,累計,21.7,,,
