盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0.2,0.2,0,0,0,0.2,1.02,0,-,-,-,-,2018,27.4,16.8,20.4,0.98,0,0.98,2017,0.25,80.1,0,80.1
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,29.5,13.25,18.6,0,0,0,2016,-1.28,0,0,0
2016,0.44,0.21,0.65,0,0,0,0.65,3.64,0,-,-,-,-,2016,18.2,11.75,15.1,4.3,0,4.3,2015,0.45,144,0,144
2015,0.91,0.15,1.06,0,0,0,1.06,6.6,0,5.67,0.9,0.85,0,2015,33.25,11.25,21.8,4.87,0,4.87,2014,1.17,90.6,0,90.6
2014,1.24,0,1.24,0,0,0,1.24,6.69,0,8.82,0.9,1.32,0,2014,36.7,23.65,30.4,4.08,0,4.08,2013,1.91,64.9,0,64.9
2013,0.43,0,0.43,0,0,0,0.43,2.26,0,2.27,0.78,0.34,0,2013,34.6,22,27.8,1.55,0,1.55,2012,0.69,62.5,0,62.5
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,42.4,19.6,28.7,0,0,0,2011,-0.34,0,0,0
2011,1,0,1,0.5,0,0.5,1.5,3.73,18.6,11.1,0.9,0.55,5.23,2011,22,17,19.3,5.18,2.59,7.78,2010,3.65,27.4,13.7,41.1
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,2009,0.04,0,0,0
平均,0.45,0.06,0.51,0.06,0,0.06,0.56,,,,,,,平均,30.5,16.9,22.8,2.6,0.3,2.9,平均,0.73,52.1,1.5,53.7
累計,4.02,0.56,4.58,0.5,0,0.5,5.08,,,,,,,累計,,,,,,,累計,6.54,,,
