盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.6,0,0.6,0,0,0,0.6,0.5,0,-,-,-,-,2018,29.8,17.4,21.8,2.75,0,2.75,2017,0.63,95.2,0,95.2
2017,0.5,0,0.5,0,0,0,0.5,0.41,0,-,-,-,-,2017,23.95,11.75,15.8,3.17,0,3.17,2016,0.57,87.7,0,87.7
2016,0.25,0,0.25,0,0,0,0.25,0.21,0,-,-,-,-,2016,17.35,10.25,13.1,1.91,0,1.91,2015,0.32,78.1,0,78.1
2015,1,0,1,0,0,0,1,0.83,0,2.3,1.8,0.06,0,2015,26.45,9.53,17.8,5.63,0,5.63,2014,1.54,64.9,0,64.9
2014,0.6,0,0.6,0,0,0,0.6,0.5,0,0.5,1.8,0.01,0,2014,30.75,14.8,20.1,2.98,0,2.98,2013,0.33,182,0,182
2013,0,0,0,0,0,0,0,0,0,0,1.8,0,0,2013,23.5,11.1,14.2,0,0,0,2012,0,0,0,0
2012,0.4,0,0.4,0,0,0,0.4,0.33,0,0.67,1.8,0.02,0,2012,16.65,10.35,12.6,3.18,0,3.18,2011,0.53,75.5,0,75.5
2011,1.8,0,1.8,0,0,0,1.8,1.22,0,1.77,1.7,0.04,0,2011,32,11.2,20.5,8.79,0,8.79,2010,1.54,117,0,117
2010,0,0,0,0,0,0,0,0,0,0.61,1.8,0.02,0,2010,36.5,24.85,29.6,0,0,0,2009,0.5,0,0,0
2009,0.75,0,0.75,0,0,0,0.75,0.51,0,1.13,1.8,0.03,0,2009,33.5,9.44,17,4.42,0,4.42,2008,0.96,78.1,0,78.1
2008,1.25,0,1.25,0.5,0,0.5,1.75,-,-,2.46,1.8,0.02,0.5,2008,46.5,9.41,25.7,4.87,1.95,6.83,2007,2.23,56.1,22.5,78.6
2007,0.8,0,0.8,0.8,0,0.8,1.6,-,-,1.87,1.8,0.02,-,2007,67.2,38.8,51.1,1.56,1.56,3.13,2006,1.9,42,42,84
2006,0.41,0,0.41,1.63,0.48,2.12,2.52,-,-,2,1.8,0.01,-,2006,105.5,34.8,53.6,0.76,3.95,4.71,2005,2.67,15.3,79.3,94.6
2005,0.99,0,0.99,1.66,0.32,1.98,2.97,-,-,1.99,1.75,0.02,-,2005,69.1,32,50.2,1.97,3.94,5.91,2004,3.44,28.7,57.6,86.3
2004,0.28,0,0.28,1.12,0.58,1.7,1.98,-,-,0.82,1.79,0,-,2004,36.5,24.8,30.2,0.93,5.63,6.56,2003,1.64,17.1,104,121
2003,0.4,0,0.4,1.65,1,2.65,3.05,-,-,1,1.8,0,-,2003,50.5,25,34.6,1.16,7.66,8.82,2002,2.68,14.9,98.9,114
2002,0,0,0,2.5,1,3.5,3.5,-,-,0,0,0,-,2002,36.5,30.7,32.8,0,10.7,10.7,2001,2.22,0,158,158
2001,1,0,1,4,0,4,5,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,6.17,16.2,64.8,81
平均,0.61,0,0.61,0.77,0.19,0.96,1.57,,,,,,,平均,40.1,19.2,27.1,2.6,2.1,4.7,平均,1.66,53.8,34.8,88.6
累計,11,0,11,13.9,3.38,17.2,28.3,,,,,,,累計,,,,,,,累計,29.9,,,
