盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.5,0,0.5,0,0,0,0.5,8.09,0,-,-,-,-,2018,14.4,8.83,11.1,4.52,0,4.52,2017,0.6,83.3,0,83.3
2017,0.25,0,0.25,0,0,0,0.25,4.05,0,-,-,-,-,2017,11.1,8.76,9.49,2.63,0,2.63,2016,0.46,54.3,0,54.3
2016,0.25,0,0.25,0,0,0,0.25,4.05,0,-,-,-,-,2016,9.64,8.07,8.7,2.87,0,2.87,2015,0.46,54.3,0,54.3
2015,0.43,0,0.43,0,0,0,0.43,6.97,0,0,0,0.13,0,2015,11.55,7.02,9.83,4.35,0,4.35,2014,0.81,52.8,0,52.8
2014,0.36,0,0.36,0,0,0,0.36,5.93,0,0,0,0.09,0,2014,12.3,9.52,10.5,3.4,0,3.4,2013,0.65,55,0,55
2013,0.32,0,0.32,0,0,0,0.32,5.53,0,0,0,0.07,0,2013,10.85,8.7,9.76,3.28,0,3.28,2012,0.55,58.2,0,58.2
2012,0.32,0,0.32,0,0,0,0.32,5.48,0,0,0,0,0,2012,11.3,8,9.39,3.38,0,3.38,2011,0.71,44.7,0,44.7
2011,0.35,0,0.35,0.55,0,0.55,0.91,6.06,95.2,0,0,0,0,2011,16.95,7.36,11.7,3.01,4.73,7.75,2010,1.21,29.2,45.8,75
2010,0.21,0,0.21,0,0,0,0.21,3.38,0,0,0,0,0,2010,17.6,9.33,12.6,1.68,0,1.68,2009,0.44,48.2,0,48.2
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,11.25,3.6,7.46,0,0,0,2008,-0.05,0,0,0
2008,0.2,0,0.2,0,0,0,0.2,-,-,0,0,0.04,0,2008,13.65,3.45,8.31,2.42,0,2.42,2007,0.46,43.8,0,43.8
2007,0,0,0,0,0,0,0,-,-,0,0,0.01,-,2007,16.75,7.48,11,0,0,0,2006,0.12,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,9.4,5.12,6.66,0,0,0,2005,0.06,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0.05,-,2005,9.95,5.16,7.19,0,0,0,2004,0.4,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,13.15,5.65,8.29,0,0,0,2003,0.24,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,10.35,3.86,6.59,0,0,0,2002,0.44,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,7.9,2.43,5.14,0,0,0,2001,-0.29,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,4.85,1.96,2.81,0,0,0,2000,-0.77,0,0,0
2000,0,0,0,0,0,0,0,-,-,-,-,-,-,2000,14.7,2.21,7.06,0,0,0,1999,-0.15,0,0,0
1999,0,0,0,0,0.3,0.3,0.3,-,-,-,-,-,-,1999,20.3,8.6,12.8,0,2.35,2.35,1998,0.51,0,58.8,58.8
1998,0,0,0,0.2,0.6,0.8,0.8,-,-,0,0,0,-,1998,21,9.3,14.7,0,5.46,5.46,1997,0.3,0,267,267
1997,0,0,0,0.2,0.8,1,1,-,-,0,0,0,-,1997,27.3,13.4,20.1,0,4.96,4.96,1996,0.24,0,417,417
1996,1,0,1,0.52,0.48,1,2,-,-,0,0,0,-,1996,26.8,18.1,22.2,4.51,4.51,9.02,1995,2.57,38.9,38.9,77.8
1995,0,0,0,0.78,0.22,1,1,-,-,0,0,0,-,1995,52,22.8,32.9,0,3.04,3.04,1994,1.34,0,74.5,74.5
1994,0.4,0,0.4,0.07,0.23,0.3,0.7,-,-,0,0,0,-,1994,51.5,20.5,28.1,1.42,1.07,2.49,1993,0.52,77.4,58.1,136
1993,0.5,0,0.5,0.07,0.23,0.3,0.8,-,-,0,0,0,-,1993,27.5,12.5,15.9,3.15,1.89,5.04,1992,0.48,104,62.6,167
1992,0.3,0,0.3,0.67,0.33,1,1.3,-,-,0,0,0,-,1992,30.5,14,21.4,1.4,4.68,6.08,1991,1.45,20.7,69.1,89.8
1991,0,0,0,0,1,1,1,-,-,-,-,-,-,1991,39.6,9.75,26.9,0,3.71,3.71,1990,0.09,0,1165,1165
1990,0,0,0,0,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,0.51,0,195,195
1989,0,0,0,0,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,0,0,0,0,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
平均,0.17,0,0.17,0.1,0.23,0.33,0.5,,,,,,,平均,18.7,8.77,12.8,1.5,1.3,2.8,平均,0.5,26.4,84.5,111
累計,5.39,0,5.39,3.07,7.19,10.3,15.6,,,,,,,累計,,,,,,,累計,14.4,,,
