盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.3,0,0.3,0,0,0,0.3,0.5,0,-,-,-,-,2018,21.45,16.3,18.4,1.62,0,1.62,2017,0.5,59.6,0,59.6
2017,1.99,0,1.99,0,0,0,1.99,3.29,0,-,-,-,-,2017,24.3,15.35,19.4,10.3,0,10.3,2016,8.19,24.3,0,24.3
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,22,8.23,14.3,0,0,0,2015,0.29,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,11.9,5.74,7.97,0,0,0,2014,-1.24,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,9.1,4.7,7.06,0,0,0,2013,-0.58,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,12.65,7.22,9.75,0,0,0,2012,-1.3,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,16.3,9.3,12,0,0,0,2011,-0.14,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,15.7,5.4,8.45,0,0,0,2010,-0.68,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,12.55,5.95,7.87,0,0,0,2009,-4.03,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,15.1,4.38,10.5,0,0,0,2008,-7.17,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,23.8,3.9,13.7,0,0,0,2007,0.05,0,0,0
2007,0.3,0,0.3,0.1,0,0.1,0.4,-,-,1.35,1.31,0.03,-,2007,39.7,17.9,29.2,1.03,0.34,1.37,2006,0.44,68.2,22.7,90.9
2006,0.8,0,0.8,0.4,0,0.4,1.2,-,-,2.63,1.08,0.04,-,2006,42.3,22.45,30.6,2.62,1.31,3.93,2005,1.2,66.7,33.3,100
2005,2,0,2,0.4,0.6,1,3,-,-,5.86,0.94,0.26,-,2005,57.7,27.25,40,5,2.5,7.5,2004,3.73,53.6,26.8,80.4
2004,1.4,0,1.4,1.5,0,1.5,2.9,-,-,6.94,1.31,0,-,2004,109,35.7,71,1.97,2.11,4.08,2003,3.83,36.6,39.2,75.7
2003,0.5,0,0.5,1.25,0.75,2,2.5,-,-,5.97,2.7,0,-,2003,113,35.3,77,0.65,2.6,3.25,2002,2.11,23.7,94.8,118
2002,0,0,0,2,0,2,2,-,-,0,0,0,-,-,-,-,-,-,-,-,2001,1857.58,0,0.1,0.1
2001,0,0,0,3.5,0,3.5,3.5,-,-,0,-,0,-,-,-,-,-,-,-,-,2000,-,-,-,-
1999,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,-,-,-,-
1998,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,-,-,-,-
平均,0.36,0,0.36,0.46,0.07,0.52,0.89,,,,,,,平均,34.2,14.1,23.6,1.4,0.6,2,平均,110,19.6,12.8,32.3
累計,7.29,0,7.29,9.15,1.35,10.5,17.8,,,,,,,累計,,,,,,,累計,1863,,,
