盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.2,0,1.2,0,0,0,1.2,13.9,0,-,-,-,-,2018,18.1,15.15,16.5,7.25,0,7.25,2017,1.25,96,0,96
2017,1.5,0,1.5,0,0,0,1.5,17.4,0,-,-,-,-,2017,22.95,15.95,18.5,8.09,0,8.09,2016,2.06,72.8,0,72.8
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,19.5,12.6,14.7,0,0,0,2015,1.4,0,0,0
2015,1,0,1,0,0,0,1,16.6,0,4.2,0.14,0.19,0,2015,19.5,11.7,15.8,6.32,0,6.32,2014,1.78,56.2,0,56.2
2014,1,0,1,0,0,0,1,16.6,0,4.2,0.25,0.09,0,2014,19.25,15.25,17.2,5.81,0,5.81,2013,1.02,98,0,98
2013,1,0,1,0,0,0,1,16.6,0,4.2,0.25,0.08,0,2013,25.8,14.05,19.1,5.24,0,5.24,2012,1.02,98,0,98
2012,1,0,1,0,0,0,1,16.6,0,4.2,0.14,0.08,0,2012,15,10.1,13,7.67,0,7.67,2011,1.87,53.5,0,53.5
2011,0.5,0,0.5,0,0,0,0.5,8.28,0,4.8,0.48,0.01,0,2011,20.2,9.34,14,3.57,0,3.57,2010,0.61,82,0,82
2010,0.5,0,0.5,0,0,0,0.5,8.28,0,4.8,0.85,0,0,2010,19.2,10.65,14.5,3.46,0,3.46,2009,0.34,147,0,147
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,16.2,5.92,11.9,0,0,0,2008,0.22,0,0,0
2008,0.5,0,0.5,0,0,0,0.5,-,-,4.5,0.5,0,0,2008,30.55,5.9,15.8,3.17,0,3.17,2007,0.54,92.6,0,92.6
2007,0.75,0,0.75,0,0,0,0.75,-,-,4.5,0.37,0,-,2007,23.7,13.3,18.2,4.11,0,4.11,2006,0.72,104,0,104
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,28.2,12.85,19.9,0,0,0,2005,0.09,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,20,9.66,14.6,0,0,0,2004,0.04,0,0,0
2004,0.17,0,0.17,0,0,0,0.17,-,-,1.43,0.51,0.03,-,2004,22.8,12.7,17.7,0.96,0,0.96,2003,0.17,100,0,100
2003,0,0,0,0.41,0.16,0.57,0.57,-,-,3.29,-0.49,0.07,-,2003,15.4,7.5,10.3,0,5.53,5.53,2002,-0.43,0,-133,-133
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,11.75,7.1,8.36,0,0,0,2001,-0.21,0,0,0
2001,0.5,0,0.5,0,0,0,0.5,-,-,0,0,0,-,2001,11,6.15,7.86,6.36,0,6.36,2000,0.53,94.3,0,94.3
2000,0.5,0,0.5,0,0,0,0.5,-,-,0,0,0,-,2000,17,7,10,5,0,5,1999,0.5,100,0,100
1999,0.5,0,0.5,0.3,0.2,0.5,1,-,-,0,0,0,-,1999,22.6,10.1,16,3.12,3.12,6.25,1998,1,50,50,100
1998,1,0,1,0,0.5,0.5,1.5,-,-,0,0,0,-,1998,38.6,16,25.9,3.87,1.93,5.8,1997,1.66,60.2,30.1,90.4
1997,1,0,1,0.6,0,0.6,1.6,-,-,-,-,-,-,1997,58.5,31,44.2,2.26,1.36,3.62,1996,1.27,78.7,47.2,126
1996,1,0,1,1,0,1,2,-,-,0,0,0,-,1996,55,30.3,43.9,2.28,2.28,4.56,1995,0.95,105,105,210
1995,0.5,0,0.5,1.71,0.29,2,2.5,-,-,0,0,0,-,1995,46.4,27,34.6,1.45,5.79,7.24,1994,3,16.7,66.6,83.3
1994,0,0,0,1.5,1,2.5,2.5,-,-,-,-,-,-,1994,66.5,39.5,49.7,0,5.03,5.03,1993,2.21,0,113,113
1993,1.2,0,1.2,0.8,1.2,2,3.2,-,-,0,0,0,-,1993,71.5,38,47.2,2.54,4.23,6.77,1992,2.68,44.8,74.6,119
1992,1.5,0,1.5,1,1.5,2.5,4,-,-,0,0,0,-,1992,86,40,62.4,2.4,4.01,6.41,1991,4.39,34.2,57,91.1
1991,1,0,1,4,0,4,5,-,-,0,0,0,-,1991,122,50,83.6,1.2,4.78,5.98,1990,10.61,9.4,37.7,47.1
1990,1.5,0,1.5,1.5,0,1.5,3,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,1.5,0,1.5,1.5,0,1.5,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,1.3,0,1.3,1.5,0,1.5,2.8,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,1.5,0,1.5,1,0,1,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
1986,1.4,0,1.4,1,0,1,2.4,-,-,-,-,-,-,-,-,-,-,-,-,-,1985,-,-,-,-
1985,1.3,0,1.3,1.2,0,1.2,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1984,-,-,-,-
1984,2.5,0,2.5,0,0.3,0.3,2.8,-,-,-,-,-,-,-,-,-,-,-,-,-,1983,-,-,-,-
平均,0.82,0,0.82,0.54,0.15,0.69,1.51,,,,,,,平均,33.7,17.3,24.5,3.1,1.4,4.4,平均,1.47,56.9,16,73
