盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.6,0,0.6,0,0,0,0.6,1.81,0,-,-,-,-,2018,15.65,13.3,14.1,4.26,0,4.26,2017,1.53,39.2,0,39.2
2017,0.65,0,0.65,0,0,0,0.65,1.96,0,-,-,-,-,2017,15.1,12.8,13.7,4.74,0,4.74,2016,1.59,40.9,0,40.9
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,14.95,9.99,11.7,0,0,0,2015,0.65,0,0,0
2015,0.38,0,0.38,0,0,0,0.38,1.14,0,0,0,0,0,2015,16,11.25,14.1,2.7,0,2.7,2014,1.38,27.5,0,27.5
2014,1.1,0,1.1,0,0,0,1.1,3.31,0,4.18,0.59,0.13,0,2014,20.15,14.7,17.6,6.23,0,6.23,2013,2.34,47,0,47
2013,1.5,0,1.5,0,0,0,1.5,4.52,0,7.53,1.19,0.23,0,2013,21.6,15.7,18.9,7.95,0,7.95,2012,2.1,71.4,0,71.4
2012,0.2,0,0.2,0,0,0,0.2,0.6,0,0,0,0,0,2012,16.1,11.35,13.6,1.47,0,1.47,2011,1.4,14.3,0,14.3
2011,2,0,2,0,0,0,2,6.02,0,11.7,1.52,0.35,0,2011,20.65,11.55,17,11.7,0,11.7,2010,2.56,78.1,0,78.1
2010,0.64,0,0.64,0,0,0,0.64,1.93,0,0.33,0.18,0.01,0,2010,20.9,10.75,14,4.57,0,4.57,2009,0.62,103,0,103
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,13.7,6.02,9.91,0,0,0,2008,0.15,0,0,0
2008,0.35,0,0.35,0.65,0,0.65,1,-,-,3.14,0.95,0.09,0,2008,18.2,5.3,12.4,2.83,5.26,8.09,2007,1.17,29.9,55.6,85.5
2007,0.95,0,0.95,1,0,1,1.95,-,-,30.6,4.83,0.31,-,2007,20.3,14.2,17,5.59,5.88,11.5,2006,2.48,38.3,40.3,78.6
2006,0.2,0,0.2,0,0,0,0.2,-,-,0,0,0,-,2006,17.25,10.05,12.3,1.63,0,1.63,2005,0.21,95.2,0,95.2
2005,0.75,0,0.75,1,0,1,1.75,-,-,23.4,4.67,0.23,-,2005,23.4,11.1,16,4.67,6.23,10.9,2004,2.22,33.8,45,78.8
2004,0.5,0,0.5,1.2,0,1.2,1.7,-,-,20,4.83,0.2,-,2004,31.9,14.2,20.8,2.4,5.77,8.17,2003,2.12,23.6,56.6,80.2
2003,0.6,0,0.6,0.55,0,0.55,1.15,-,-,9.03,5.31,0.09,-,2003,16.2,8.55,10.4,5.78,5.3,11.1,2002,0.91,65.9,60.4,126
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,10.45,6.55,7.78,0,0,0,2001,0.52,0,0,0
2001,0,0,0,0.6,0,0.6,0.6,-,-,0,0,0,-,2001,11.5,6.8,9.05,0,6.63,6.63,2000,0.86,0,69.8,69.8
2000,0,0,0,0.67,0,0.67,0.67,-,-,0,0,0,-,2000,11.6,6.5,8.46,0,7.92,7.92,1999,0.78,0,85.9,85.9
1999,0,0,0,0.65,0.05,0.7,0.7,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,0.64,0,109,109
1998,0,0,0,1.15,0.05,1.2,1.2,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,-,-,-,-
1997,0,0,0,1,0.1,1.1,1.1,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,-,-,-,-
平均,0.47,0,0.47,0.38,0.01,0.39,0.87,,,,,,,平均,17.7,10.6,13.6,3.5,2.3,5.8,平均,1.31,35.4,26.2,61.6
累計,10.4,0,10.4,8.47,0.2,8.67,19.1,,,,,,,累計,,,,,,,累計,26.2,,,
